Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,133.02900,130.35200,2.67700,7.23200,8.42000,-5.74300,,-5.74300,-0.01600,-5.72700,-5.72700,-5.72700,-5.40000,-4.55500,32.92620,32.92620,-0.17000,-0.17000,0.17560,0.21290,-4.31710,-3.42410,-4.31710,-4.30510,0.09060,-1.22270,-1.22270,-0.39000,-1.00800,13.49050,-0.35280,-0.35280
2021-12-31,161.39700,118.80200,42.59500,8.02900,18.27800,24.31700,,24.31700,0.01300,24.30400,24.30400,24.30400,36.14500,34.56600,34.20400,34.35100,0.72000,0.72000,0.17090,0.20610,15.06660,21.41670,15.06660,15.05850,0.11310,5.10950,5.10950,1.70260,4.23620,14.05440,-1.0685,-1.0685
2021-09-30,139.27100,145.44800,-6.17700,6.06000,7.67600,-13.85300,,-13.85300,0.00000,-13.85300,-13.85300,-13.85300,-12.65900,-12.23700,32.92910,32.92910,-0.42000,-0.42000,0.17640,0.21420,-9.94680,-8.78650,-9.94680,-9.94680,0.09850,-3.07490,-3.07490,-0.98000,-2.53260,13.31110,-0.0007,-0.0007
2021-06-30,134.51600,124.58800,9.92800,7.73900,9.30100,0.62700,,0.62700,-0.00100,0.62800,0.62800,0.62800,3.76000,2.18900,34.66710,34.82130,0.02000,0.02000,0.17190,0.20760,0.46610,1.62730,0.46610,0.46690,0.09460,0.13450,0.13450,0.04410,0.11140,13.66140,-0.0286,-0.0286
2021-03-31,153.36700,131.10200,22.26500,7.54100,12.03200,10.23300,,10.23300,3.73400,6.49900,6.49900,6.49900,14.27500,14.72400,34.52300,34.64680,0.19000,0.19000,0.16800,0.20190,6.67220,9.60050,6.67220,4.23750,0.10780,1.37660,1.37660,0.45700,1.14530,13.54680,-0.54100,-0.54100
2020-12-31,169.41700,117.51700,51.90000,8.30600,9.88400,42.01600,,42.01600,,42.01600,42.01600,42.01600,45.17200,43.59400,36.17220,36.27800,1.16000,1.16000,0.17090,0.20610,24.80030,25.73180,24.80030,24.80030,0.12480,9.03850,9.03850,3.09480,7.49410,13.46830,-1.2692,-1.2692
2020-09-30,123.98500,115.07100,8.91400,5.15200,6.73100,2.18300,,2.18300,,2.18300,2.18300,2.18300,3.34800,3.76200,35.67800,35.78000,0.06000,0.06000,0.18080,0.22070,1.76070,3.03420,1.76070,1.76070,0.09570,0.51140,0.51140,0.16840,0.41890,12.06900,-0.0539,-0.0539
2020-06-30,114.74500,107.09700,7.64800,6.14900,7.71100,-0.06300,,-0.06300,,-0.06300,-0.06300,-0.06300,3.06700,1.49900,35.77670,35.77670,0.00000,0.00000,0.18040,0.22010,-0.05490,1.30640,-0.05490,-0.05490,0.08970,-0.01470,-0.01470,-0.00490,-0.01200,11.85190,-0.3151,-0.3151
2020-03-31,75.94500,107.43600,-31.49100,6.79400,8.35500,-39.84600,,-39.84600,0.42400,-40.27000,-40.27000,-40.27000,-38.71600,-38.28500,36.13800,36.13800,-1.11000,-1.11000,0.17560,0.21300,-52.46690,-50.41150,-52.46690,-53.02520,0.05900,-9.21720,-9.21720,-3.12640,-7.59850,11.67090,-0.87910,-0.87910
2019-12-31,100.86200,121.60800,-20.74600,7.33800,8.91700,-29.66300,,-29.66300,0.68300,-30.34600,-30.34600,-30.34600,-26.50600,-28.08400,36.07940,36.07940,-0.83000,-0.83000,0.16390,0.19600,-29.40950,-27.84400,-29.40950,-30.08660,0.07440,-6.35940,-6.35940,-2.23920,-5.31740,12.89890,0.2803,0.2803
2019-09-30,138.18800,123.92400,14.26400,7.72500,9.30300,4.96100,,4.96100,-0.17900,5.14000,5.14000,5.14000,6.12500,6.53900,36.84200,36.92100,0.14000,0.14000,0.15360,0.18150,3.59000,4.73200,3.59000,3.71960,0.09720,1.01470,1.01470,0.36140,0.85880,13.69250,-0.0783,-0.0783
2019-06-30,140.34900,115.64800,24.70100,7.91900,9.48100,15.22000,,15.22000,-0.09400,15.31400,15.31400,15.31400,18.35000,16.78200,36.10100,36.83000,0.42000,0.42000,0.15570,0.18440,10.84440,11.95730,10.84440,10.91140,0.09640,3.05830,3.05830,1.05190,2.58200,13.60950,0.0388,0.0388
2019-03-31,158.75400,144.39100,14.36300,6.84000,8.38400,5.97900,,5.97900,0.07300,5.90600,5.90600,5.90600,7.14100,7.52300,35.97300,36.36400,0.16000,0.16000,0.15790,0.18750,3.76620,4.73880,3.76620,3.72020,0.10730,1.21950,1.21950,0.39930,1.02690,13.19010,-0.19560,-0.19560
2018-12-31,62.25900,134.76600,-72.50700,5.12300,6.70100,-79.20800,,-79.20800,1.78000,-80.98800,-80.98800,-80.81900,-76.03500,-77.63000,35.95200,35.95200,-2.40000,-2.40000,0.17430,0.21100,-127.22340,-124.68880,-127.22340,-129.81090,0.04340,-16.95120,-16.95120,-5.64200,-13.99730,13.13100,-1.0358,-1.0358
2018-09-30,32.54500,115.11100,-82.56600,7.13600,8.06300,-90.62900,,-90.62900,-0.35500,-90.27400,-90.27400,-89.11500,-88.74900,-89.70200,35.95250,35.95250,-2.48000,-2.48000,0.26490,0.36030,-278.47290,-275.62450,-278.47290,-273.82090,0.01910,-16.15680,-16.15680,-5.29680,-11.87750,15.35570,0.1611,0.1611
2018-06-30,88.08400,119.43800,-31.35400,6.95800,6.95800,-38.31200,,-38.31200,-0.32300,-37.98900,-37.98900,-37.36800,-38.18700,-38.31200,36.95250,36.95250,-1.01000,-1.01000,,,-43.49490,-43.49490,-43.49490,-42.42310,0.03170,-5.74140,-5.74140,-1.36710,-5.74140,17.68400,0.0117,0.0117
2018-03-31,0.14100,140.03300,-139.89200,5.95600,5.95600,-145.84800,,-145.84800,-0.77000,-145.07800,-145.07800,-142.75200,-145.75600,-145.84800,37.08700,37.08700,-3.85000,-3.85000,,,-103438.30000,-103438.30000,-103438.30000,-101242.50000,0.00000,-20.69830,-20.69830,-5.04330,-20.69830,18.66590,-0.78660,-0.78660
2017-12-31,124.53500,157.74700,-33.21200,5.06400,5.06400,-38.27600,,-38.27600,-0.34200,-37.93400,-37.93400,-37.73200,-38.18300,-38.27600,37.00230,37.00230,-1.00000,-1.00000,,,-30.73520,-30.73520,-30.73510,-30.29830,0.03710,-4.49320,-4.49320,-1.12990,-4.49320,22.59790,0.7591,0.7591
2017-09-30,236.14900,206.92900,29.22000,8.20200,8.20200,21.01800,,21.01800,0.06500,20.95300,20.95300,19.87500,21.10900,21.01800,37.34600,37.37530,0.53000,0.53000,,,8.90030,8.90030,8.90030,8.41630,0.07450,2.36560,2.36560,0.66080,2.36560,23.71500,0.5028,0.5028
2017-06-30,121.47800,151.44500,-29.96700,6.34700,6.34700,-36.31400,,-36.31400,-0.29500,-36.01900,-36.01900,-35.46900,-36.22200,-36.31400,37.02600,37.02600,-0.96000,-0.96000,,,-29.89350,-29.89350,-29.89350,-29.19790,0.04030,-4.16940,-4.16940,-1.19580,-4.16940,23.11890,0.8767,0.8767
2017-03-31,163.51300,148.02300,15.49000,6.74300,6.74300,8.74700,,8.74700,0.12100,8.62600,8.62600,8.37400,8.83900,8.74700,37.34130,37.37670,0.22000,0.22000,,,5.34940,5.34940,5.34940,5.12130,0.05430,0.95720,0.95720,0.28670,0.95720,24.07020,0.41310,0.41310
2016-12-31,188.73500,131.54700,57.18810,6.87800,6.87800,50.31000,,50.31000,0.25800,50.05200,50.05200,49.19600,50.40200,50.31000,37.26710,37.34000,1.32000,1.32000,,,26.65640,26.65640,26.65640,26.06620,0.07080,5.65050,5.65050,1.87830,5.65050,23.70610,0.8626,0.8626
2016-09-30,145.54500,107.31100,38.23400,6.93700,6.93700,31.29700,,31.29700,0.30500,30.99200,30.99200,30.01100,31.39200,31.29700,37.32400,37.38500,0.80000,0.80000,,,21.50330,21.50330,21.50330,20.61970,0.05610,3.69590,3.69590,1.19490,3.69590,22.44570,-1.7909,-1.7909
2016-06-30,87.81000,146.86000,-59.05000,4.99400,4.99400,-64.04400,,-64.04400,-0.25800,-63.78600,-63.78600,-62.99500,-63.94300,-64.04400,37.28100,37.28100,-1.69000,-1.69000,,,-72.93480,-72.93480,-72.93480,-71.74010,0.03250,-7.81460,-7.81460,-2.35830,-7.81460,21.87390,0.1649,0.1649
2016-03-31,166.27600,129.63100,36.64500,6.99900,6.99900,29.64600,,29.64600,0.20400,29.44200,29.44200,28.66900,29.74800,29.64600,37.10700,37.42290,0.77000,0.77000,,,17.82940,17.82940,17.82940,17.24180,0.05680,3.34960,3.34960,1.00490,3.34960,23.60740,-0.19500,-0.19500
2015-12-31,73.74800,113.09700,-39.34900,4.99800,4.99800,-44.34700,,-44.34700,-0.36100,-43.98600,-43.98600,-43.10500,-44.24600,-44.34700,36.67000,36.67000,-1.21000,-1.21000,,,-60.13310,-60.13310,-60.13310,-58.44900,0.02720,-5.18230,-5.18230,-1.62160,-5.18230,22.92250,-0.3552,-0.3552
2015-09-30,-89.87000,129.56700,-219.43700,5.38200,5.38200,-224.81900,,-224.81900,-1.23300,-223.58600,-223.58600,-219.67700,-224.71800,-224.81900,36.71000,36.71000,-5.98000,-5.98000,,,250.16020,250.16020,250.16020,244.43860,-0.03570,-25.07650,-25.07650,-8.89230,-25.07650,24.07950,-0.1209,-0.1209
2015-06-30,67.62000,100.59200,-32.97200,6.89400,6.89400,-39.86600,,-39.86600,0.05400,-39.92000,-39.92000,-39.59600,-39.76400,-39.86600,37.30300,37.30300,-1.06000,-1.06000,,,-58.95590,-58.95590,-58.95590,-58.55660,0.01970,-3.54060,-3.54060,-1.16560,-3.54060,30.09470,-0.6017,-0.6017
2015-03-31,71.55200,90.04800,-18.49600,6.16000,6.16000,-24.65600,,-24.65600,-0.21500,-24.44100,-24.44100,-24.04700,-24.55500,-24.65600,37.17300,37.17300,-0.65000,-0.65000,,,-34.45890,-34.45890,-34.45890,-33.60770,0.02200,-2.08780,-2.08780,-0.75130,-2.08780,31.19900,-0.48870,-0.48870
2014-12-31,149.56600,79.77200,69.79400,6.72800,6.72800,63.06600,,63.06600,0.20400,62.86200,62.86200,60.68800,63.16800,63.06600,37.24300,37.87400,1.64000,1.64000,,,42.16600,42.16600,42.16600,40.57610,0.04990,5.26460,5.26460,2.09870,5.26460,31.93900,-1.1996,-1.1996
2014-09-30,28.12800,75.50600,-47.37800,6.01300,6.01300,-53.39100,,-53.39100,-0.25400,-53.13700,-53.13700,-51.76800,-53.28600,-53.39100,36.98500,36.98500,-1.40000,-1.40000,,,-189.81440,-189.81440,-189.81440,-184.04440,0.00930,-4.68270,-4.68270,-1.75320,-4.68270,30.39570,-1.3004,-1.3004
2014-06-30,200.38700,82.21400,118.17300,5.55900,5.55900,112.61400,,112.61400,-0.01400,112.62800,112.62800,109.55300,112.72900,112.61400,37.24700,37.90200,2.94000,2.89000,,,56.19830,56.19830,56.19830,54.67070,0.06400,9.50290,9.50290,3.59740,9.50290,31.77890,-0.7515,-0.7515
2014-03-31,101.72100,105.15900,-3.43800,6.20000,6.20000,-9.63800,,-9.63800,-0.56000,-9.07800,-9.07800,-8.88100,-9.52400,-9.63800,36.80800,36.80800,-0.24000,-0.24000,,,-9.47490,-9.47490,-9.47490,-8.73070,0.03460,-0.84590,-0.84590,-0.30860,-0.84590,28.83850,-0.27950,-0.27950
2013-12-31,223.23300,133.62300,89.61000,4.17000,4.17000,85.44000,,85.44000,-0.00200,85.44200,85.44200,83.93000,85.54300,85.44000,36.83800,37.58500,2.29000,2.23000,,,38.27390,38.27390,38.27390,37.59750,0.07210,7.86540,7.86540,2.76040,7.86540,29.32230,-0.9588,-0.9683
2013-09-30,213.33800,147.88700,65.45100,7.08500,7.08500,58.36600,,58.36600,0.09000,58.27600,58.27600,56.53600,58.46300,58.36600,36.87600,37.64500,1.53000,1.50000,,,27.35850,27.35850,27.35850,26.50070,0.07270,5.82410,5.82410,1.98630,5.82410,27.13330,-0.1292,-0.1474
2013-06-30,156.75900,121.28100,35.47800,5.94300,5.94300,29.53500,,29.53500,0.14200,29.39300,29.39300,28.50000,29.59700,29.53500,36.83000,37.53800,0.77000,0.76000,,,18.84100,18.84100,18.84100,18.18080,0.05690,3.12290,3.12290,1.06680,3.12290,25.52660,-0.8856,-0.8856
2013-03-31,170.99900,107.57400,63.42500,3.76000,3.76000,59.66500,,59.66500,0.30800,59.35700,59.35700,56.73300,59.72800,59.66500,36.73000,37.42500,1.54000,1.52000,,,34.89200,34.89200,34.89200,33.17740,0.05660,6.51700,6.51700,1.96530,6.51700,24.73530,-0.49270,-0.49270
2012-12-31,66.33300,124.30400,-57.97100,3.91900,3.91900,-61.89000,,-61.89000,-0.62000,-61.27000,-61.27000,-60.60300,-61.82800,-61.89000,36.70200,37.36100,-1.66000,-1.61000,,,-93.30200,-93.30200,-93.30200,-91.36180,0.02440,-7.12100,-7.12100,-2.25030,-7.12100,23.44310,-0.4265,-0.4265
2012-09-30,213.19800,160.44400,52.75400,4.63700,4.63700,48.11700,,48.11700,0.64500,47.47200,47.47200,46.13700,48.18000,48.11700,36.67900,37.40300,1.26000,1.23000,,,22.56920,22.56920,22.56920,21.64050,0.07460,5.30880,5.30880,1.66120,5.30880,24.37950,-0.9251,-0.9251
2012-06-30,92.88200,125.24200,-32.36000,4.35900,4.35900,-36.71900,,-36.71900,-0.20100,-36.51800,-36.51800,-36.06900,-36.65700,-36.71900,36.66000,36.66000,-0.98000,-0.98000,,,-39.53300,-39.53300,-39.53300,-38.83310,0.03750,-4.31810,-4.31810,-1.47400,-4.31810,23.05670,-0.0757,-0.0757
2012-03-31,172.98300,99.33200,73.65100,4.62400,4.62400,69.02700,,69.02700,0.26200,68.76500,68.76500,65.13300,69.09000,69.02700,36.55100,37.27940,1.78000,1.75000,,,39.90390,39.90390,39.90390,37.65280,0.06640,7.80260,7.80260,2.64130,7.80260,24.05700,0.07320,0.07320
2011-12-31,155.22800,78.65500,76.57300,3.02500,3.02500,73.54800,,73.54800,0.05800,73.49000,73.49000,70.20000,73.61000,73.54800,36.54800,37.28600,1.94000,1.93000,,,47.38060,47.38060,47.38060,45.22380,0.06620,8.68990,8.68990,3.13590,8.68990,23.14570,-0.4936,-0.4932
2011-09-30,91.60200,94.24600,-2.64400,1.53200,1.53200,-4.17600,,-4.17600,0.14800,-4.32400,-4.32400,-4.48000,-4.11800,-4.17600,36.15400,36.15400,-0.12000,-0.12000,,,-4.55890,-4.55890,-4.55890,-4.89070,0.04020,-0.56450,-0.56450,-0.18970,-0.56450,20.98000,-0.2554,-0.2681
2011-06-30,87.59600,99.69400,-12.09800,4.33600,4.33600,-16.43400,,-16.43400,0.04000,-16.47400,-16.47400,-15.96100,-16.37800,-16.43400,36.15400,36.15400,-0.44000,-0.44000,,,-18.76110,-18.76110,-18.76110,-18.22120,0.03830,-2.13900,-2.13900,-0.72100,-2.13900,21.05710,-0.1648,-0.1648
2011-03-31,68.72000,107.84600,-39.12600,4.99900,4.99900,-44.12500,,-44.12500,0.00100,-44.12600,-44.12600,-42.99000,-44.06900,-44.12500,36.11900,36.11900,-1.19000,-1.19000,,,-64.20980,-64.20980,-64.20980,-62.55820,0.02940,-5.61650,-5.61650,-1.88850,-5.61650,21.50060,0.21860,0.21860
2010-12-31,167.83000,104.54500,63.28500,4.55400,4.55400,58.73100,,60.41900,0.31200,60.10700,60.10700,56.36700,58.78800,58.73100,36.42100,37.22400,1.55000,1.53000,,,34.99430,34.99430,36.00010,33.58580,0.07180,7.16270,7.16270,2.57090,7.16270,23.01850,0.5604,0.5604
2010-09-30,112.80800,79.06400,33.74400,3.39200,3.39200,30.35200,-1.31300,29.03900,0.02500,29.01400,29.01400,29.01400,30.40800,30.35200,36.45200,37.21900,0.80000,0.78000,,,26.90590,26.90590,25.74200,25.71980,0.06060,3.78380,3.78380,1.55870,3.78380,21.03360,0.4937,0.4937
2010-06-30,71.65900,50.00900,21.65000,3.09400,3.09400,18.55600,-0.85400,17.70200,0.05000,17.65200,17.65200,17.65200,18.61200,18.55600,36.43700,37.21900,0.48000,0.47000,,,25.89490,25.89490,24.70310,24.63330,0.04340,2.40080,2.40080,1.06880,2.40080,20.17070,-0.0746,-0.0746
2010-03-31,38.33100,46.04500,-7.71400,5.14700,5.14700,-12.86100,0.47900,-12.38200,0.00900,-12.39100,-12.39100,-12.39100,-12.80500,-12.86100,35.94900,35.94900,-0.34000,-0.34000,,,-33.55250,-33.55250,-32.30280,-32.32630,0.02180,-1.72890,-1.72890,-0.70320,-1.72890,19.68070,0.05370,0.05370
2009-12-31,116.30500,53.30100,63.00400,5.20500,5.20500,57.79900,,59.51500,-0.07800,59.59300,59.59300,57.28100,57.85600,57.79900,36.23100,36.72400,1.58000,1.55000,,,49.69610,49.69600,51.17150,49.25070,0.07120,8.17200,8.17200,3.64620,8.17200,20.07870,-0.2144,-0.2153
2009-09-30,89.14000,52.41000,36.73000,4.08100,4.08100,32.64900,-0.38000,32.26900,0.01100,32.25800,32.25800,32.25800,32.68900,32.64900,36.28600,36.82900,0.89000,0.88000,,,36.62670,36.62670,36.20040,36.18800,0.06080,4.97290,4.97290,2.19980,4.97290,17.86550,0.7442,0.7048
2009-06-30,137.60000,39.12500,98.47500,5.33000,5.33000,93.14500,-1.00600,92.13900,-0.05700,92.19600,92.19600,92.19600,93.15500,93.14500,36.25300,36.69000,2.54000,2.51000,,,67.69260,67.69260,66.96150,67.00290,0.10480,15.00230,15.00230,7.02330,15.00230,16.94080,0.5293,0.5293
2009-03-31,76.03400,43.44100,32.59300,4.37800,4.37800,28.21500,-0.33000,27.88500,0.07500,27.81000,27.81000,27.81000,28.22500,28.21500,36.07800,36.33500,0.77000,0.77000,,,37.10840,37.10840,36.67440,36.57570,0.06740,5.34250,5.34250,2.46370,5.34250,14.36340,0.30250,0.30250
