Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,80.51500,49.86600,30.64900,37.49300,37.49300,-6.84400,-0.02400,-6.86800,0.01100,-6.87900,-6.87900,-6.87900,-5.39300,-6.84400,41.70210,41.70210,-0.16000,-0.16000,0.75400,,0.26270,38.06620,-8.50030,-8.50030,-8.53010,-8.54380,0.52440,1.29600,11.45470,7.85700,-15.71660,52.83410,-4.48050,-15.71660,1.04430,-0.1341,-0.1528
2024-06-30,91.96600,50.08300,41.88300,46.35000,46.35000,-4.46700,0.00200,-4.46500,6.33100,-10.79600,-10.79600,-10.79600,-3.05700,-4.46700,41.35700,41.35700,-0.26000,-0.26000,0.76670,,,45.54180,-4.85720,-4.85720,-4.85510,-11.73910,0.63310,1.32960,14.49430,6.20940,-22.16340,131.72270,-7.43250,-22.16340,1.16840,0.0811,0.0662
2024-03-31,77.25900,44.61300,32.64600,38.80400,38.80400,-6.15800,-0.15700,-6.31500,-0.57900,-5.73600,-5.73600,-5.73600,-4.78000,-6.15800,39.45100,39.45100,-0.15000,-0.15000,0.82570,,0.10390,42.25530,-7.97060,-7.97060,-8.17380,-7.42440,0.48100,1.08100,9.53700,9.43700,-9.93320,-869.09620,-3.57090,-9.93320,1.39970,0.17610,0.15180
2023-12-31,74.95900,45.61500,29.34400,37.13800,37.13800,-7.79400,-0.12000,-7.91400,-0.68400,-7.23000,-7.23000,-7.23000,-6.48200,-7.79400,39.88000,39.88000,-0.17000,-0.17000,0.84860,,0.13130,39.14670,-10.39770,-10.39770,-10.55780,-9.64530,0.50160,1.28590,12.38580,7.26640,-11.86180,-192.79960,-4.83790,-11.86180,1.50060,-0.1394,-0.1648
2023-09-30,83.11800,49.59300,33.52500,38.40000,38.40000,-4.87500,-0.17200,-5.04700,-1.15800,-3.88900,-3.88900,-3.88900,-3.59600,-4.87500,40.10320,40.10320,-0.10000,-0.10000,1.08690,0.14520,0.16990,40.33420,-5.86520,-5.86520,-6.07210,-4.67890,0.49660,1.19530,13.17870,6.82920,-6.00750,-51.57140,-2.32350,-5.13490,1.59980,0.3156,0.2865
2023-06-30,106.12200,58.72600,47.39600,49.06600,49.06600,-1.67000,-0.05300,-1.72300,0.87400,-2.59700,-2.59700,-2.59700,-0.44700,-1.67000,39.68100,39.68100,-0.07000,-0.07000,1.18520,0.18830,0.23190,44.66180,-1.57370,-1.57370,-1.62360,-2.44720,0.64430,1.27020,16.15250,5.57190,-4.01550,-34.52080,-1.57680,-3.25950,1.61120,0.1161,0.0991
2023-03-31,90.97600,53.01500,37.96100,43.83700,43.83700,-5.87600,-0.45000,-6.32600,-0.70800,-5.61800,-5.61800,-5.61800,-4.71500,-5.87600,39.23400,39.23400,-0.14000,-0.14000,1.21110,0.23870,0.31360,41.72640,-6.45880,-6.45880,-6.95350,-6.17530,0.50660,1.02290,8.30220,10.84040,-8.80910,-84.60850,-3.12870,-6.70610,1.60530,0.09440,0.06720
2022-12-31,90.96300,56.99500,33.96800,39.97000,39.97000,-6.00200,-0.37500,-6.37700,-1.13100,-5.24600,-5.24600,-5.24600,-4.80900,-6.00200,38.58000,38.85000,-0.13000,-0.12000,1.44860,0.27810,0.38520,37.34270,-6.59830,-6.59830,-7.01050,-5.76720,0.54400,1.31980,11.39030,7.90150,-8.08410,-66.70910,-3.13750,-5.83580,1.65290,-0.2603,-0.2923
2022-09-30,105.27500,60.94200,44.33300,43.77400,43.77400,0.55900,-0.30800,0.25100,-0.67800,0.92900,0.92900,0.92900,1.72800,0.55900,38.71200,38.89800,0.02000,0.02000,1.13120,0.18310,0.22420,42.11160,0.53100,0.53100,0.23840,0.88250,0.58430,1.23320,18.98560,4.74040,1.38850,9.22180,0.51570,1.13420,1.71130,0.1484,0.1191
2022-06-30,131.51200,71.34500,60.16700,49.24300,49.24300,10.92400,-0.13000,10.79400,4.79500,5.99900,5.99900,5.99900,11.97200,10.92400,38.53500,38.99300,0.16000,0.15000,1.10990,0.19370,0.24030,45.75020,8.30650,8.30650,8.20760,4.56160,0.76440,1.46880,20.21400,4.45240,9.60990,103.52040,3.48680,7.74810,1.60350,-0.256,-0.2826
