Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,20.09800,2.54800,17.55000,0.59400,12.91100,,13.50500,4.04500,0.35900,4.40400,1.14800,3.25600,3.25600,0.00000,3.18400,4.22400,4.04500,12.17600,12.38600,0.26000,0.26000,0.79540,,,87.32210,20.12640,20.12640,21.91260,15.84240,0.39770,1.40560,64.03180,129.20630,-32.51120,6.44370,129.20630,0.21210,0.4594,0.4554
2024-06-30,21.14100,2.52000,18.62100,0.60300,14.00700,,14.61000,4.01100,0.17600,4.18700,1.26700,2.92000,2.92000,0.00000,2.92700,4.18600,4.01100,12.89500,12.97600,0.23000,0.23000,0.86850,,,88.08000,18.97260,18.97260,19.80510,13.84510,0.41040,1.48690,60.52790,51.72720,-41.80390,5.66850,51.72720,0.45520,0.2717,0.2679
2024-03-31,21.98500,2.64000,19.34500,0.56600,13.18800,,13.75400,5.59100,0.13900,5.73000,1.50500,4.22500,4.22500,0.00000,4.23600,5.97400,5.59100,13.48900,13.62500,0.31000,0.31000,0.94250,,,87.99180,25.43100,25.43100,26.06320,19.26770,0.40170,1.60280,56.15330,48.05510,-107.64330,7.71890,48.05510,0.66600,0.33920,0.33660
2023-12-31,21.14900,2.69800,18.45100,0.58000,13.39200,,13.97200,4.47900,0.39800,4.87700,1.61800,3.25900,3.25900,0.46500,3.71900,4.95500,4.47900,14.89700,14.96400,0.27000,0.27000,0.89990,,,87.24290,21.17830,21.17830,23.06020,17.58480,0.38190,1.55580,57.84950,36.68810,-78.49230,5.88460,36.68810,0.65440,0.0864,0.0839
2023-09-30,20.59900,2.66500,17.93400,0.52500,14.30000,,14.82500,3.10900,0.31400,3.42300,1.01800,2.40500,2.40500,-0.00500,2.34800,3.58100,3.10900,14.76900,14.82100,0.16000,0.16000,0.78280,,,87.06250,15.09300,15.09300,16.61730,11.39860,0.36910,1.81110,49.69460,35.81000,-35.85810,4.30940,35.81000,0.47410,0.2586,0.2542
2023-06-30,21.12800,2.88000,18.24800,0.51800,14.45700,,14.97500,3.27300,0.47900,3.75200,1.09100,2.66100,2.66100,0.00200,2.62600,3.74000,3.27300,15.27500,15.33700,0.17000,0.17000,0.88260,,,86.36880,15.49130,15.49130,17.75840,12.42900,0.35740,1.90550,47.23210,24.04010,-97.29430,4.50130,24.04010,0.72970,0.3345,0.3313
2023-03-31,21.60100,2.69100,18.91000,0.49000,13.70900,,14.19900,4.71100,0.35000,5.06100,1.37800,3.68300,3.68300,-0.00200,3.67300,5.18900,4.71100,15.69700,15.77900,0.23000,0.23000,0.85700,,,87.54220,21.80920,21.80920,23.42950,17.00380,0.32600,1.43310,62.80130,44.81080,-61.65050,5.55780,44.81080,0.52450,0.03390,0.02690
2022-12-31,18.60800,2.68400,15.92400,0.67300,11.66700,,12.34000,3.58400,-0.05300,3.53100,1.05700,2.47400,2.47400,-0.06300,2.45200,4.12100,3.58400,12.37200,12.56100,0.20000,0.20000,0.74870,,,85.57610,19.26050,19.26050,18.97570,13.17710,0.27660,1.19300,75.44170,27.95170,-43.07110,3.67750,27.95170,0.56360,-0.1831,-0.2012
2022-09-30,15.84900,2.32400,13.52500,0.48400,12.76800,,13.25200,0.27300,0.83600,1.10900,0.31700,0.79200,0.79200,0.00500,0.79500,0.80700,0.27300,12.48900,12.57800,0.06000,0.06000,0.67160,,,85.33660,1.72250,1.72250,6.99730,5.01610,0.23200,1.08570,82.89610,128.57140,-5.41280,1.15930,128.57140,0.04970,-0.3131,-0.318
2022-06-30,17.68900,2.16300,15.52600,0.45400,13.29100,,13.74500,1.78100,0.19500,1.97600,0.92800,1.04800,1.04800,0.01000,1.02800,2.32500,1.78100,12.51300,12.63700,0.08000,0.08000,0.72160,,,87.77210,10.06840,10.06840,11.17080,5.81150,0.22540,1.01790,88.41770,73.23550,-7.35080,1.33540,73.23550,0.11360,-0.8053,-0.812
2022-03-31,18.45300,2.83200,15.62100,0.45300,13.24900,,13.70200,1.91900,1.42300,3.34200,0.96800,2.37400,2.37400,-0.01100,2.35900,2.49300,1.91900,12.05600,12.54400,0.20000,0.19000,0.73530,,,84.65290,10.39940,10.39940,18.11090,12.78380,0.19870,0.89100,101.00800,-161.60650,-13.48710,2.55590,-161.60650,-0.12180,-0.53920,-0.54630
2021-12-31,13.66100,2.85600,10.80500,0.53800,14.02800,,14.56600,-3.76100,0.14400,-3.61700,-0.33300,-3.28400,-3.28400,-0.00800,-3.28400,-3.34900,-3.76100,11.64600,12.99100,-0.28000,-0.23000,0.74100,,,79.09380,-27.53090,-27.53090,-26.47680,-24.03920,0.13700,0.75080,119.87700,77.59920,17.65400,-3.29300,77.59920,-0.35100,-1.3416,-1.3419
2021-09-30,15.68800,2.99200,12.69600,0.68400,12.27300,,12.95700,-0.26100,3.34400,3.08300,0.23300,2.85000,2.85000,-0.01900,2.82300,0.18700,-0.26100,11.64800,12.90400,0.24000,0.22000,0.81710,,,80.92810,-1.66370,-1.66370,19.65200,17.99470,0.13420,1.31100,68.64740,152.32500,-22.31270,2.43860,152.32500,0.15830,-0.9177,-0.9133
2021-06-30,19.07900,2.52200,16.55700,0.68500,12.39600,,13.08100,3.47600,0.68400,4.16000,1.13600,3.02400,3.02400,0.02900,3.01400,3.95200,3.47600,11.48800,13.40800,0.26000,0.22000,0.90920,0.75900,3.14970,86.78130,18.21900,18.21900,21.80410,15.79750,0.15050,1.65600,54.34720,301.79660,-21.72880,2.38490,72.72730,0.08720,0.8414,0.8357
2021-03-31,14.28400,3.01800,11.26600,0.68300,11.35000,,12.03300,-0.76700,-0.16600,-0.93300,0.74200,-1.67500,-1.67500,-0.01500,-1.64200,-0.28300,-0.76700,11.39100,11.39100,-0.14000,-0.14000,0.82990,-0.07610,-1.27060,78.87150,-5.36960,-5.36960,-6.53180,-11.49540,0.12440,1.63510,55.04340,58.09920,9.26590,-1.45870,62.52330,-0.25140,0.79570,0.79510
2020-12-31,12.48300,2.79500,9.68800,0.49500,10.09000,,10.58500,-0.89700,0.67700,-0.22000,-0.36800,0.14800,0.14800,0.55400,0.72700,-0.38900,-0.89700,11.34400,11.34400,0.07000,0.07000,0.84520,0.30090,1.93710,77.60950,-7.18570,-7.18570,-1.76240,5.82390,0.12190,2.29050,39.29340,7.82650,-1.08930,0.14450,5.47130,0.16640,0.8217,0.8942
2020-09-30,13.78700,2.92400,10.86300,0.59200,11.47400,,12.06600,-1.20300,-0.03700,-1.24000,-0.24400,-0.99600,-0.99600,-0.23000,-1.35100,-0.61500,-1.20300,11.31000,11.31000,-0.12000,-0.12000,0.80450,0.98150,77.72460,78.79160,-8.72560,-8.72560,-8.99400,-9.79910,0.15080,3.06450,29.36900,-1443.48300,6.32700,-1.08930,-26.68810,0.00610,2.1363,2.1319
