Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,21.32150,16.42530,4.89620,4.68910,,5.27280,-0.37660,0.11190,-0.26480,-3.11610,2.85130,2.85130,2.85130,0.20710,-0.37660,27.32250,27.32250,0.10000,0.10000,1.10400,0.02890,0.03990,22.96350,-1.76650,-1.76650,-1.24190,13.37280,0.18600,41.06310,5.00850,17.96930,15.06130,15.98990,2.48790,14.62640,0.69560,-0.1635,-0.1719
2024-06-30,20.07990,15.28010,4.79980,4.46090,,5.00870,-0.20890,0.35440,0.14550,0.07000,0.07550,0.07550,0.07550,0.33890,-0.20890,26.53440,26.53440,0.00000,0.00000,1.10370,0.03660,0.05020,23.90360,-1.04060,-1.04060,0.72460,0.37600,0.18450,37.54200,3.65450,24.62710,0.48040,0.52440,0.06940,0.46280,0.57490,-0.0097,-0.0201
2024-03-31,20.32160,16.11670,4.20490,4.55950,,5.13560,-0.93070,0.75050,-0.18020,0.07000,-0.25020,-0.25020,-0.25020,-0.35460,-0.93070,26.37580,26.37580,-0.01000,-0.01000,1.10700,0.03970,0.05320,20.69190,-4.58000,-4.58000,-0.88670,-1.23110,0.20510,37.51760,4.17950,21.53370,-1.63810,-1.82120,-0.25250,-1.57310,0.57830,-0.10580,-0.11250
2023-12-31,18.72550,14.87120,3.85430,-11.47540,,5.26320,-1.40890,1.50480,0.09590,0.07000,0.02590,0.02590,0.02590,-0.88700,-1.40890,20.10600,20.10600,,0.00000,1.08980,0.04550,0.05480,20.58330,-7.52400,-7.52390,0.51230,0.13850,0.17510,35.17250,3.36540,26.74280,0.17210,0.19480,0.02430,0.16430,0.57220,-0.8313,-0.8506
2023-09-30,20.98280,16.32580,4.65700,4.88870,,5.40730,-0.75030,0.09940,-0.65090,0.07000,-0.72090,-0.72090,-0.72090,-0.23170,-0.75030,26.38310,26.38310,-0.03000,-0.03000,1.06580,,0.00190,22.19430,-3.57570,-3.57570,-3.10210,-3.43570,0.16070,40.72910,4.03230,22.31950,-4.84320,-5.58250,-0.55220,-4.84320,0.56430,0.5218,0.5142
2023-06-30,21.43660,16.25100,5.18560,4.43190,,4.95490,0.23070,0.04340,0.27410,0.06910,0.20500,0.20500,0.20500,0.75370,0.23070,26.41330,26.41330,0.01000,0.01000,1.07220,,0.00290,24.19040,1.07620,1.07620,1.27880,0.95650,0.17740,33.70390,4.10520,21.92330,1.36140,1.59290,0.16970,1.36140,0.57130,1.059,1.0522
2023-03-31,21.44620,16.54440,4.90180,4.37780,,4.89590,0.00600,0.09230,0.09830,0.08340,0.01480,0.01480,0.01480,0.52400,0.00600,26.50890,27.45450,0.00000,0.00000,1.08960,,0.00400,22.85630,0.02790,0.02790,0.45820,0.06920,0.23600,33.45980,4.10990,21.89860,0.10270,0.12320,0.01630,0.10270,0.54480,-0.00760,-0.01550
2022-12-31,18.70550,14.01580,4.68970,-10.79170,,4.78050,-0.09080,0.01000,-0.08090,0.07000,-0.15090,-0.15090,-0.15090,0.48080,-0.09080,20.37940,20.37940,0.00000,0.00000,1.07090,0.00110,0.00510,25.07110,-0.48550,-0.48550,-0.43230,-0.80650,0.19100,27.62530,4.27880,21.03380,-1.08270,-1.33400,-0.15410,-1.08150,0.55520,0.2852,0.277
2022-09-30,16.39580,13.26120,3.13450,4.19550,,4.83610,-1.70160,0.00180,-1.69980,0.07000,-1.76980,-1.76980,-1.76980,-1.05800,-1.70160,20.37170,20.37170,-0.09000,-0.09000,1.07350,0.00210,0.00610,19.11790,-10.37800,-10.37800,-10.36710,-10.79410,0.17740,31.54190,4.59380,19.59150,-12.63830,-15.85830,-1.91440,-12.61230,0.55430,-0.0328,-0.0441
2022-06-30,16.21570,12.95580,3.25990,4.32240,,5.13030,-1.87040,0.00010,-1.87030,0.07000,-1.94030,-1.94030,-1.94030,-1.05350,-1.87040,20.31660,20.31660,-0.10000,-0.10000,1.10580,0.00360,0.00640,20.10340,-11.53470,-11.53470,-11.53420,-11.96590,0.19730,26.52800,4.20740,21.39080,-12.43650,-15.68070,-2.36090,-12.39220,0.61680,-0.7322,-0.7489
