Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,,,18.73360,8.61390,,-27.34750,2.18200,-25.16550,,-25.16550,-25.16550,-25.16550,-26.93710,-27.34750,28.14000,28.14000,-0.89000,-0.89000,3.88460,,,,,,,,,,,-34.22000,-34.22000,-23.50600,-34.22000,2.81760,-0.9051,-0.9045
2024-06-30,0.10080,0.10080,23.09100,10.20670,,-33.19690,0.95980,-32.23710,,-32.23710,-32.23710,-32.23710,-32.83850,-33.19690,27.19780,27.19780,-1.19000,-1.19000,4.45310,,,100.00000,-32945.87000,-32945.87000,-31993.31000,-31993.31000,0.00080,0.05680,1584.22700,-33.32370,-33.32370,-24.09400,-33.32370,3.72590,-0.8598,-0.8763
2024-03-31,,,20.91380,10.57120,,-31.48500,1.01510,-30.46990,,-30.46990,-30.46990,-30.46990,-31.40990,-31.48500,23.29150,23.29150,-1.31000,-1.31000,4.77260,,,,,,,,,,,-32.26310,-32.26310,-23.59920,-32.26310,4.04100,-1.23480,-1.23630
2023-12-31,0.10270,0.10270,17.25310,10.24330,,-27.39370,2.39010,-25.00360,,-25.00360,-25.00360,-25.00360,-28.26290,-27.39370,22.17400,22.17400,-1.07000,-1.07000,3.59670,,0.14290,100.00000,-26686.55000,-26686.55000,-24358.15000,-24358.15000,0.00060,0.04270,2108.82200,-21.30700,-21.30710,-14.62620,-21.30710,5.14850,-1.2267,-1.2175
2023-09-30,0.38840,0.38840,15.50300,9.92510,,-35.55300,1.62310,-33.92990,,-33.92990,-33.92990,-33.92990,-25.24620,-35.55300,22.38500,22.38500,-1.52000,-1.52000,3.99820,,0.11930,100.00000,-9152.62700,-9152.62700,-8734.77000,-8734.77000,0.00200,0.18120,496.73310,-24.55840,-24.55840,-17.57140,-24.55840,6.14900,-1.2507,-1.2549
2023-06-30,0.22600,0.22600,23.74400,13.52310,,-37.04110,1.50660,-35.53450,,-35.53450,-35.53450,-35.53450,-35.15660,-37.04110,22.02950,22.02950,-1.61000,-1.61000,3.91440,,0.09860,100.00000,-16391.97000,-16391.97000,-15725.26000,-15725.26000,0.00100,0.04420,2037.69700,-20.98020,-22.36870,-15.24840,-20.98020,7.58470,-1.4288,-1.4359
2023-03-31,0.11490,0.11490,30.17650,13.89060,,-43.95220,3.30290,-40.64930,,-40.64930,-40.64930,-40.64930,-43.95910,-43.95220,21.53650,21.53650,-1.89000,-1.89000,4.24100,,0.08230,100.00000,-38238.24000,-38238.24000,-35364.77000,-35364.77000,0.00040,0.02280,3942.47200,-20.40490,-21.77810,-15.24830,-20.40490,9.10230,-1.70240,-1.43430
2022-12-31,0.12470,0.12470,42.11990,13.95090,,-55.94620,1.48300,-54.46310,,-54.46310,-54.46310,-54.46310,-55.33340,-55.94610,19.88500,19.88500,-2.42530,-2.42530,3.25440,0.06950,0.07470,100.00000,-44876.74000,-44876.74000,-43687.16000,-43687.14000,0.00040,0.01060,8474.14300,-24.49290,-25.96950,-15.62640,-22.79010,10.54300,-2.2133,-2.2233
2022-09-30,9.15410,9.15410,33.08710,11.82410,,-35.75710,-2.02690,-37.78390,,-37.78390,-37.78390,-37.78390,-34.90730,-35.75710,20.77090,20.77090,-1.80070,-1.80070,3.68970,0.05760,0.06110,100.00000,-390.61100,-390.61100,-412.75230,-412.75230,0.02340,0.90810,99.10950,-14.16730,-14.87940,-9.63950,-13.35130,12.83280,-2.9244,-2.9265
2022-06-30,0.78440,0.78440,56.46490,48.45680,,-104.13730,-4.36000,-108.49730,,-108.49730,-108.49730,-108.49730,-102.92590,-104.13730,19.59870,19.59870,-5.52220,-5.52220,3.17540,0.05260,0.05550,100.00000,-13276.13000,-13276.13000,-13831.97000,-13831.97000,0.00170,0.06900,1304.74800,-36.44870,-38.09750,-23.61720,-34.53210,14.32830,-2.3425,-2.3791
