Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,151.99200,39.61500,112.37700,62.23100,63.18600,,125.41700,-13.04000,11.72100,-1.31900,15.02800,-16.34700,-16.34700,,-16.34700,-13.04000,-13.04000,31.43650,31.43650,-0.52000,-0.52000,3.31010,,,73.93610,-8.57940,-8.57940,-0.86780,-10.75520,0.08500,2.76570,32.54150,,-1.78060,-0.91420,-1.67860,,0,0
2024-06-30,172.33300,56.46600,115.86700,65.20900,94.94800,,160.15700,-44.29000,15.36400,-28.92600,8.73100,-37.65700,-37.65700,,-37.65700,-44.29000,-44.29000,32.49200,32.49200,-1.16000,-1.16000,3.11890,,,67.23440,-25.70030,-25.70030,-16.78500,-21.85130,0.09410,2.29470,39.22110,,-4.01530,-2.05590,-3.79080,,0,0
2024-03-31,139.39000,32.71900,106.67100,66.20900,67.34000,,133.54900,-26.87800,15.82800,-11.05000,13.92400,-24.97400,-24.97400,,-24.97400,-26.87800,-26.87800,33.03300,33.03300,-0.76000,-0.76000,3.21870,,,76.52700,-19.28260,-19.28260,-7.92740,-17.91660,0.07530,2.51620,35.76890,,-2.55520,-1.34880,-2.43450,,0.00000,
2023-12-31,141.35900,33.82200,107.53700,69.55300,63.26300,,132.81600,-25.27900,26.70400,1.42500,14.04400,-12.61900,-12.61900,,22.80800,-25.27900,-25.27900,34.10900,34.10900,0.89000,0.89000,3.26250,,,76.07370,-17.88290,-17.88280,1.00810,16.13480,0.07510,1.97380,45.59750,,-1.24950,-0.67050,-1.19130,,-0.7496,-0.8441
2023-09-30,145.43000,34.47100,110.95900,67.74900,63.84100,,131.59000,-20.63100,21.91000,1.27900,15.34000,-14.06100,-14.06100,35.42600,-14.05900,-20.63100,-20.63100,34.19000,34.19000,-0.63000,-0.63000,3.06710,,,76.29720,-14.18620,-14.18620,0.87950,-9.66720,0.07710,2.38230,37.77920,,-1.38090,-0.74500,-1.31620,,0,0
2023-06-30,152.09000,37.02100,115.06900,69.49200,68.52500,,138.01700,-22.94800,19.23900,-3.70900,17.74700,-21.45600,-21.45600,,-21.19500,-22.94800,-22.94800,34.09100,34.09100,-0.62000,-0.62000,2.95900,,,75.65850,-15.08840,-15.08840,-2.43870,-13.93580,0.08060,2.59850,34.63600,,-2.16490,-1.13700,-2.05990,,0,0
2023-03-31,161.79300,40.44300,121.35000,73.04800,66.75400,,139.80200,-18.45200,13.80700,-4.64500,13.28900,-17.93400,-17.93400,,-17.93300,-18.45200,-18.45200,34.09100,34.09100,-0.53000,-0.53000,3.25240,,,75.00320,-11.40470,-11.40470,-2.87100,-11.08390,0.08220,2.40530,37.41780,,-1.70440,-0.91090,-1.62340,,0.00000,
2022-12-31,160.40000,35.79600,124.60400,67.14700,63.03700,,130.18400,-5.57990,5.89800,0.31800,7.41300,-7.09500,-7.09500,,-7.09400,-5.57990,-5.58000,34.94500,34.94500,-0.19000,-0.19000,3.18000,,,77.68330,-3.47880,-3.47880,0.19830,-4.42270,0.08110,2.37490,37.89710,-0.63880,-0.67070,-0.35870,-0.63880,32.92260,0.9226,0.6792
2022-09-30,185.27400,53.66800,131.60600,64.68800,84.97600,,149.66400,-18.05800,12.68700,-5.37100,16.21300,-21.58400,-21.58400,,-21.58300,-18.05800,-18.05800,34.38700,34.38700,-0.63000,-0.63000,3.14480,,,71.03320,-9.74660,-9.74660,-2.89900,-11.64920,0.09500,2.56620,35.07190,,-2.05980,-1.10640,-1.95970,,0,0
2022-06-30,194.78000,53.00000,141.78000,65.09800,66.58800,,131.68600,10.09400,15.89800,25.99200,17.32300,8.66900,8.66900,,8.66800,10.09400,10.09400,34.53500,34.53500,0.25000,0.25000,3.09440,,,72.78980,5.18230,5.18230,13.34430,4.45010,0.09370,2.44200,36.85480,,0.76960,0.41690,0.73380,,0,0
