Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2018-06-30,191.47900,,191.47900,31.13500,,160.34400,-87.73300,72.61100,0.10400,72.50700,72.50700,,72.31200,154.71200,160.34400,109.06910,109.06910,0.66000,0.66000,0.75310,3.05020,83.73970,83.73970,37.92110,37.76500,0.01550,2.39400,2.39400,0.58560,0.59110,27.17700,0.5682,0.5682
2018-03-31,155.42500,,155.42500,24.20000,,131.22500,-69.98900,61.23600,0.12000,61.11600,61.11600,,60.95800,126.32700,131.22500,108.39760,108.39760,0.56000,0.56000,0.73640,2.79350,84.42980,84.42980,39.39910,39.22020,0.01390,2.08840,2.08840,0.54510,0.55050,27.04870,0.66960,0.66960
2017-12-31,146.12700,,146.12700,21.98600,,124.14100,-65.95300,58.18800,0.04800,58.14000,58.14000,,57.89100,120.28700,124.14100,95.96400,95.96400,0.59000,0.59000,0.71170,2.46810,84.95420,84.95420,39.82020,39.61690,0.01420,1.99290,1.99290,0.56670,0.57460,27.04210,0.5123,0.5123
2017-09-30,146.44600,,146.44600,20.66200,,125.78400,-67.89100,57.89300,0.08300,57.81000,57.81000,,57.72200,120.56100,125.78400,95.01310,95.01310,0.61000,0.61000,0.73890,2.83050,85.89100,85.89100,39.53200,39.41520,0.01500,2.28880,2.28880,0.59130,0.59750,26.63550,0.6916,0.6916
2017-06-30,126.82500,,126.82500,21.76600,,105.05900,-54.35200,50.70700,0.09400,50.61300,50.61300,,50.61300,102.02400,105.05900,95.00600,95.00600,0.53000,0.53000,0.73900,2.83100,82.83780,82.83780,39.98190,39.90780,0.01300,2.01930,2.01930,0.52080,0.52710,26.43180,0.5624,0.5624
2017-03-31,118.51700,,118.51700,20.34900,,98.16800,-46.67400,51.49400,0.08900,51.40500,51.40500,,51.40500,93.89500,98.16800,94.99300,94.99300,0.54000,0.54000,0.71560,2.51680,82.83030,82.83030,43.44860,43.37350,0.01320,2.05950,2.05950,0.57410,0.58560,26.32390,0.60400,0.60400
2016-12-31,116.28800,,116.28800,19.52400,,96.76400,-43.45000,53.31400,-0.08500,53.39900,53.39900,,53.37500,92.22300,96.76400,94.16500,94.16500,0.56000,0.56000,0.71420,2.49890,83.21060,83.21070,45.84650,45.89900,0.01320,2.14140,2.14140,0.60590,0.61200,26.37620,0.5194,0.5194
2016-09-30,128.19000,,128.19000,21.11500,,107.07500,-40.48900,66.58600,0.19400,66.39200,66.39200,,64.79400,101.21800,107.07500,94.07200,94.07200,0.69000,0.69000,0.70180,2.35390,83.52840,83.52840,51.94320,50.54530,0.01510,2.65060,2.65060,0.78010,0.79030,26.67150,0.683,0.683
2016-06-30,130.47100,,130.47100,22.62800,,107.84300,-38.54700,69.29600,-0.15400,69.45000,69.45000,,63.08100,102.13600,107.84300,94.06440,94.06440,0.67000,0.67000,0.73010,2.70460,82.65670,82.65670,53.11220,48.34870,0.01380,2.76790,2.76790,0.73190,0.74720,26.71720,0.6115,0.6115
2016-03-31,123.02500,,123.02500,20.40800,,102.61700,-45.17700,57.44000,0.24100,57.19900,57.19900,,57.04700,97.71600,102.61700,94.06800,94.06800,0.61000,0.61000,0.73540,2.77930,83.41150,83.41150,46.68970,46.37030,0.01290,2.28630,2.28630,0.59860,0.60500,26.64020,0.69930,0.69930
2015-12-31,128.38600,,128.38600,22.40400,,105.98200,-40.31200,65.67000,0.07300,65.59700,65.59700,,65.26400,101.44200,105.98200,81.74000,81.74000,0.73000,0.73000,0.73010,2.70470,82.54950,82.54950,51.15040,50.83420,0.01370,2.61790,2.61790,0.69960,0.70660,26.74150,0.9763,0.9763
2015-09-30,138.36100,,138.36100,19.10800,,119.25300,-51.39400,67.85900,0.08100,67.77800,67.77800,,66.88800,112.69100,119.25300,93.35800,93.35800,0.72000,0.72000,0.74370,2.90240,86.18970,86.18970,49.04490,48.34310,0.01400,2.71090,2.71090,0.68800,0.69470,26.82200,1.042,1.042
2015-06-30,80.48100,,80.48100,23.74900,,56.73200,-24.21000,32.52200,0.10500,32.41700,32.41700,,29.28400,54.68700,56.73200,80.94100,80.94100,0.36000,0.36000,0.75970,3.16070,70.49120,70.49120,40.40950,36.38620,0.00770,1.29900,1.29900,0.30970,0.31220,26.76700,-0.4748,-0.4748
2015-03-31,63.40700,,63.40700,14.33400,,49.07300,-2.73500,46.33800,0.24500,46.09300,46.09300,,35.39300,46.87500,49.07300,58.57600,58.57600,0.60000,0.60000,0.70080,2.34250,77.39370,77.39370,73.08030,55.81880,0.01250,3.06740,3.06730,0.90630,0.91770,25.70870,0.55330,0.55330
2014-12-31,58.25800,,58.25800,12.14800,,46.11000,-20.66500,25.44500,0.10700,25.33800,25.33800,,21.49000,42.14600,46.11000,48.39400,48.39400,0.37000,0.37000,0.66730,2.00600,79.14790,79.14800,43.67640,36.88760,0.01270,1.68820,1.68820,0.55410,0.56160,25.75740,0.4987,0.4987
2014-09-30,50.38600,,50.38600,8.78000,,41.60600,-18.12300,23.48300,-0.11800,23.60100,23.60100,,22.02400,39.28400,41.60600,49.21100,49.21100,0.45000,0.45000,0.62400,1.65950,82.57450,82.57450,46.60620,43.71060,0.01230,1.56310,1.56310,0.57580,0.58780,26.17650,0.4588,0.4588
2014-06-30,42.46600,,42.46600,19.76600,,22.70000,15.73700,38.43700,-0.00200,38.43900,38.43900,,33.46600,20.94600,22.70000,47.97800,47.97800,0.70000,0.70000,0.65190,1.87310,53.45450,53.45450,90.51240,78.80660,0.01130,2.99830,2.99830,1.02370,1.04360,26.44500,0.3127,0.3127
2014-03-31,33.65600,,33.65600,6.59600,,27.06000,-13.41300,13.64700,0.53100,13.11600,13.11600,,13.06500,25.21500,27.06000,37.96700,37.96700,0.34000,0.34000,0.63830,1.76510,80.40170,80.40170,40.54850,38.81920,0.01160,1.30070,1.30070,0.45320,0.47040,25.67410,0.39610,0.39610
2013-12-31,26.83800,,26.83800,7.92900,,18.90900,-8.51500,10.39400,0.66700,9.72700,9.72700,,7.07900,19.43800,18.90900,18.52000,18.52000,1.33000,1.33000,0.64230,1.79570,70.45610,70.45610,38.72870,26.37680,0.01210,1.28540,1.28540,0.43960,0.45980,25.65080,1.0481,1.0481
2013-09-30,18.85300,,18.85300,4.04800,,14.80500,-4.54300,10.26200,-0.26400,10.52600,10.52600,,8.32000,12.95400,14.80500,28.89500,28.89500,0.29000,0.29000,0.44800,0.81150,78.52860,78.52860,54.43170,44.13090,0.01200,1.31000,1.31000,0.66730,0.72310,27.89880,0.1465,0.1465
2013-06-30,6.01700,,6.01700,3.42700,,2.59000,4.73200,7.32200,0.55400,6.76800,6.76800,,2.74800,2.38300,2.59000,12.40100,12.40100,0.22000,0.22000,0.17840,0.21720,43.04470,43.04470,121.68850,45.67060,0.00550,0.84420,0.84420,0.62260,0.69360,27.83370,0.1027,0.1027
2013-03-31,1.45600,,1.45600,2.03800,,-0.58200,-0.97700,-1.55900,0.03800,-1.59700,-1.59700,,-3.11500,-0.40800,-0.58200,3.01600,3.01600,-1.03000,-1.03000,0.15100,0.17780,-39.97250,-39.97250,-107.07420,-213.94230,0.00400,-0.98310,-0.98310,-0.43740,-0.83470,554.98800,0.25070,0.25070
2012-12-31,6.51600,,6.51600,4.05500,,2.46100,121.72300,124.18400,-0.29300,124.47700,124.47700,-1.54600,105.18900,4.00600,2.46100,2.34600,2.47500,-218.26000,-204.54000,0.05250,0.05540,37.76860,37.76860,1905.83200,1614.31900,0.02020,81.11730,81.11740,38.61630,76.86140,52.42670,-1.9763,-1.9763
2012-09-30,6.94400,,6.94400,3.99100,,2.95300,10.06200,13.01500,0.16600,12.84900,12.84900,0.05100,6.99900,3.57800,2.95300,2.31700,2.46200,3.02000,2.84000,0.17990,0.21930,42.52590,42.52590,187.42800,100.79210,0.01190,33.84340,33.84340,2.21080,27.75640,16.86180,2.0469,2.0469
2012-06-30,6.76300,,6.76300,1.56700,,5.19600,-1.50400,3.69200,,3.69200,3.69200,-0.34100,2.28300,6.00700,5.19600,2.28900,2.44300,1.00000,0.93000,0.30580,0.44040,76.82980,76.82980,54.59120,33.75720,0.01160,16.60080,16.60070,0.63190,11.52490,9.87740,-2.5954,-2.5954
2012-03-31,14.71600,,14.71600,0.75600,,13.96000,127.53600,141.49600,0.30100,141.19500,141.19500,-0.57300,66.55300,22.54600,13.96000,0.22840,0.24300,291.40000,273.90000,0.59760,1.48490,94.86270,94.86270,961.51140,452.24930,0.02430,830.65560,830.65730,23.31650,334.28430,7.64090,5.25930,5.25930
2011-12-31,14.83800,,14.83800,-10.88800,,25.72600,-40.70300,-14.97700,0.21100,-15.18800,-15.18800,,-8.32000,27.46900,25.72600,2.26600,2.39500,-4.78000,-7.52000,2.18040,-1.84710,173.37920,173.37920,-100.93680,-56.07230,0.01090,11.77920,11.77920,-1.11160,-13.90460,-58.05190,4.0442,4.0442
2011-09-30,28.85500,,28.85500,4.94100,,23.91400,-15.89400,8.02000,-0.23600,8.25600,8.25600,,13.72200,26.48500,23.91400,2.27300,2.41220,6.00000,5.70000,1.79610,-2.25610,82.87650,82.87650,27.79420,47.55500,0.01870,-7.44770,-7.44770,0.53610,5.92900,-49.90910,2.5417,2.5417
2011-06-30,34.58700,,34.58700,4.64900,,29.93800,-22.65300,7.28500,1.06100,6.22400,6.22400,,-1.84500,32.67200,29.93800,2.27230,2.27230,-0.80000,-0.80000,1.61640,-2.62230,86.55850,86.55850,21.06280,-5.33440,0.01460,-5.35760,-5.35770,0.26310,3.30260,-52.30290,3.6253,3.6253
2011-03-31,38.88100,,38.88100,10.28000,,28.60100,225.70500,254.30600,0.38900,253.91700,253.91700,,254.58500,31.55600,28.60100,2.24360,2.30680,113.50000,110.40000,1.03230,-31.95220,73.56040,73.56040,654.06240,654.78000,0.01000,-204.22160,-204.22170,6.52560,6.59800,-55.89550,1.84890,1.84890
2010-12-31,29.46500,,29.46500,-8.36400,,37.82900,-28.84600,8.98300,-0.83500,9.81800,9.81800,,9.91500,37.36200,37.82900,2.23710,2.23710,4.50000,4.50000,1.91170,-2.09690,128.38620,128.38620,30.48700,33.65010,0.00720,-2.38770,-2.38770,0.23830,2.17690,-187.32890,3.6784,3.6784
2010-09-30,43.14700,,43.14700,5.14800,,37.99900,-172.15200,-134.15300,0.55600,-134.70900,-134.70900,,-134.70900,38.62600,37.99900,2.23900,2.23900,-60.20000,-60.20000,1.10200,-10.80360,88.06870,88.06870,-310.92080,-312.20940,0.01020,31.57360,31.57360,-3.18020,-3.22060,-194.25900,3.6843,3.6843
2010-06-30,41.67500,,41.67500,4.50900,,37.16600,-34.26400,2.90200,,2.90200,2.90200,,2.90200,37.47800,37.16600,2.23450,2.26670,1.30000,1.30000,1.06590,-16.16470,89.18060,89.18060,6.96340,6.96340,0.00930,-0.98820,-0.98820,0.06440,0.06520,-133.68840,5.345,5.345
2010-03-31,44.50500,,44.50500,4.74200,,39.76300,-102.92200,-63.15900,0.29300,-63.45200,-63.45200,,-63.45200,41.76500,39.76300,2.23360,2.23360,-28.40000,-28.40000,1.06410,-16.58930,89.34500,89.34500,-141.91440,-142.57270,0.00970,21.83230,21.83230,-1.38780,-1.40050,-132.70960,3.57990,3.57990
2009-12-31,31.63100,,31.63100,3.72100,,27.97500,-418.69900,-390.72400,-0.28600,-390.43800,-390.43800,,-390.43800,28.63400,27.97500,2.23790,2.23790,-174.40000,-174.40000,1.08920,-12.20580,88.44170,88.44170,-1235.25600,-1234.35200,0.01630,230.80040,230.80040,-20.16060,-20.59640,-77.33350,4.3484,4.3484
2009-09-30,32.67000,,32.67000,5.49200,,27.12700,-133.58400,-106.45700,,-106.45700,-106.45700,,-106.45700,27.81600,27.12700,2.24270,2.24270,-47.50000,-47.50000,0.90910,10.00310,83.03340,83.03340,-325.85550,-325.85550,0.01370,-49.92220,-49.92210,-4.45310,-4.53710,96.72780,5.2972,5.2972
2009-06-30,33.66700,,33.66700,4.50300,,29.15700,-35.55300,-6.39600,,-6.39600,-6.39600,,-6.39600,29.44000,29.15700,2.23690,2.23690,-2.90000,-2.90000,0.86650,6.49020,86.60410,86.60410,-18.99780,-18.99780,0.01330,-1.92800,-1.92680,-0.25300,-0.25720,150.52690,5.1253,5.1253
2009-03-31,37.42500,,37.42500,8.45700,,28.96100,-102.51500,-73.55400,-0.40800,-73.14600,-73.14600,,-73.14600,28.18400,28.96100,2.23050,2.23050,-32.80000,-32.80000,0.87160,6.78640,77.38410,77.38410,-196.53710,-195.44690,0.01440,-22.36030,-22.34550,-2.81060,-2.86980,148.36650,2.99260,2.99260
