Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,619.11200,192.69800,426.41400,234.54900,239.87600,186.53800,,186.53800,43.35900,143.17900,143.17900,143.17900,76.29900,76.80500,1.88000,1.86000,0.04840,0.14200,43.04210,33.03740,0.00940,2.42490,3.66220,0.31070,2.30760,77.41680,-3.2271,-3.2898
2024-06-30,606.34900,180.86500,425.48400,246.89200,252.63600,172.84800,,172.84800,40.47800,132.37000,132.37000,132.37000,76.25100,76.60700,1.74000,1.73000,0.05040,0.14910,40.99860,31.39740,0.00930,2.34270,3.62670,0.29100,2.22460,74.15620,1.6579,1.6043
2024-03-31,588.81300,173.31900,415.49400,255.97800,261.97600,153.51800,,153.51800,38.46200,115.05600,115.05600,115.05600,76.30100,76.66000,1.51000,1.50000,,0.10000,38.11200,28.56350,0.00890,2.07420,3.24950,0.25490,2.07420,72.81740,3.62200,3.59850
2023-12-31,580.92400,161.20400,419.72000,263.35900,269.97400,149.74600,,136.58400,29.79300,106.79100,106.79100,106.79100,76.05100,76.48000,1.41000,1.39000,0.01780,0.10650,33.32720,26.05760,0.00910,1.93000,3.03280,0.23780,1.89580,72.78290,-3.5741,-3.6963
2023-09-30,573.35700,145.13800,428.21900,264.29900,270.91500,157.30400,,157.30400,33.16000,124.14400,124.14400,124.14400,76.13900,76.57100,1.63000,1.62000,,0.09810,39.77250,31.38830,0.00880,2.37320,3.86410,0.27590,2.37320,68.81340,5.8596,5.7243
2023-06-30,555.26700,116.31000,438.95700,273.98700,281.01500,157.94200,,157.94200,34.49500,123.44700,123.44700,123.44700,76.05800,76.41800,1.62000,1.62000,0.07030,0.18550,39.42950,30.81800,0.00890,2.33360,3.78130,0.27470,2.16950,69.60910,4.0861,4.0699
2023-03-31,521.76400,69.14600,452.61800,266.29700,273.59600,179.02200,,179.02200,39.09600,139.92600,139.92600,139.92600,75.90200,76.38900,1.84000,1.83000,0.14640,0.27510,42.67230,33.35330,0.00930,2.66580,4.35050,0.31150,2.27560,69.19330,0.77740,0.70520
2022-12-31,487.28100,27.88500,459.39600,243.11600,251.14300,208.25300,-25.49800,182.75500,39.25300,143.50200,143.50200,143.50200,74.55100,75.18100,1.91000,1.89000,,0.10960,44.33070,34.80910,0.00940,2.82770,4.72770,0.32670,2.82770,67.03560,2.3289,2.4699
2022-09-30,449.38500,13.99800,435.38700,256.47200,264.30900,171.07800,,171.07800,38.03500,133.04300,133.04300,133.04300,75.60600,76.18200,1.76000,1.75000,,0.11330,41.57310,32.33040,0.00910,2.70350,4.63040,0.29450,2.70350,65.02970,7.9933,7.9782
2022-06-30,413.08900,10.51800,402.57100,236.21800,245.06500,157.50600,-5.39000,152.11600,32.94100,119.17500,119.17500,119.17500,75.46100,76.09400,1.58000,1.57000,,0.13290,39.68740,31.09310,0.00830,2.36440,3.99220,0.25790,2.36440,66.63620,4.6747,4.6582
2022-03-31,356.51700,8.95300,347.56400,211.65700,220.15100,127.41300,,127.41300,27.08400,100.32900,100.32900,100.32900,71.44700,72.11100,1.40000,1.39000,,0.14890,35.78890,28.18130,0.00770,1.93890,3.22600,0.21720,1.93890,68.29910,8.02610,8.03880
2021-12-31,359.27490,9.27700,349.99790,172.09100,180.60800,169.38990,-34.27200,135.11800,28.27200,106.84600,106.84600,106.84600,70.39300,70.88900,1.54000,1.52000,,0.16270,37.62110,29.74930,0.00860,2.22460,3.45360,0.25540,2.22460,69.27450,-0.2006,-0.0433
2021-09-30,358.45900,11.46300,346.99600,184.84400,193.38700,153.60900,,153.60900,30.82100,122.78800,122.78800,122.78800,70.06600,70.57600,1.75000,1.74000,,0.17940,39.80550,31.81870,0.00940,2.56190,3.99280,0.30020,2.56190,68.55090,2.5827,2.5757
2021-06-30,346.56100,14.41100,332.15000,162.65200,171.62000,160.53000,-32.97000,127.56000,28.60000,98.96000,98.96000,98.96000,70.86600,71.40900,1.40000,1.39000,0.00520,0.18650,32.62880,25.31320,0.00970,2.08000,3.26450,0.24510,2.06920,67.59620,-0.7014,-0.5589
2021-03-31,374.76100,16.47800,358.28300,161.12700,170.29100,187.99200,,187.99200,41.04300,146.94900,146.94900,146.94900,71.00900,71.48400,2.07000,2.06000,,0.18610,45.11420,35.26470,0.01050,3.11340,4.92090,0.36990,3.11340,66.42020,4.18320,4.21080
2020-12-31,384.24190,20.82400,363.41790,266.98700,276.74700,86.67090,-19.83600,66.83500,-19.40100,86.23600,86.23600,86.23600,54.75600,55.06300,2.10000,2.10000,,0.16770,19.35940,24.97910,0.00910,1.85540,2.95190,0.22820,1.85540,65.48800,4.7412,4.9682
2020-09-30,410.08400,24.94600,385.13800,235.46200,245.02200,140.11600,-21.66200,118.45400,23.23300,95.22100,95.22100,95.22100,70.90500,71.07600,1.34000,1.34000,0.13300,0.30830,33.33530,26.79710,0.00940,2.08660,3.37040,0.25180,1.80910,64.33870,3.3973,3.4837
2020-06-30,234.91100,18.00700,216.90400,281.64200,286.30700,-69.40300,-40.27900,-109.68200,-24.74700,-84.93500,-84.93500,-84.93500,43.31800,43.31800,-1.96000,-1.96000,0.13480,0.31630,-167.63260,-129.81050,0.00170,-1.89090,-3.12540,-0.22510,-1.63590,63.34850,0.3976,0.2896
2020-03-31,191.93200,19.78700,172.14500,136.64400,139.65100,32.49400,-4.12900,28.36500,4.25500,24.11000,24.11000,24.11000,33.56600,33.80500,0.72000,0.71000,0.36180,0.70740,20.91630,17.77870,0.00810,1.03880,1.89640,0.14490,0.66290,69.40090,1.21530,1.17990
2019-12-31,183.76100,20.99800,162.76300,99.55800,102.82500,59.93800,-1.36000,58.57800,9.48700,49.09100,49.09100,49.09100,34.56100,34.79700,1.46000,1.44000,0.22780,0.42090,36.79390,30.83490,0.01000,2.06870,3.71820,0.30830,1.59740,70.32400,1.4792,1.6041
2019-09-30,187.58300,22.62800,164.95500,97.12400,100.39200,64.56300,,64.56300,12.99800,51.56500,51.56500,51.56500,34.05700,34.30000,1.51000,1.50000,0.22950,0.41220,40.11940,32.04250,0.01020,2.19340,3.98190,0.32740,1.69010,69.34360,0.8831,0.777
2019-06-30,187.60000,22.80300,164.79700,107.76500,111.03300,53.76400,-2.07800,51.68600,10.22600,41.46000,41.46000,41.46000,35.08900,35.30000,1.18000,1.17000,0.22790,0.42080,32.08460,25.73670,0.01030,1.74640,3.15350,0.26440,1.34830,68.34340,1.7869,1.6536
2019-03-31,175.44800,20.12300,155.32500,95.33200,98.61300,56.71200,-1.11400,55.59800,11.23100,44.36700,44.36700,44.36700,35.44500,35.61900,1.25000,1.25000,0.20590,0.37580,36.14090,28.84030,0.01000,1.86690,3.37660,0.28800,1.48250,67.19100,1.05320,0.95690
2018-12-31,179.51000,17.47600,162.03400,82.76500,86.30200,75.73200,-14.09600,61.63600,12.63200,49.00400,49.00400,49.00400,36.53000,36.77600,1.37000,1.34000,0.10110,0.22680,38.93620,30.95640,0.01080,2.07090,3.76810,0.33390,1.86160,66.04230,1.6489,1.8934
2018-09-30,175.58700,15.27100,160.31600,95.39800,98.93500,61.38100,-4.47600,56.90500,9.82300,47.08200,47.08200,47.08200,36.64500,36.89300,1.28000,1.28000,0.04670,0.16710,36.19930,29.95060,0.01080,1.98810,3.62500,0.32420,1.89540,64.48650,1.728,1.6676
2018-06-30,179.25700,12.17000,167.08700,111.26200,114.98400,52.10300,,52.10300,11.64400,40.45900,40.45900,40.45900,36.67700,36.92900,1.10000,1.09000,0.04700,0.19070,32.04190,24.88120,0.01120,1.72290,3.17160,0.27780,1.64190,63.76930,1.4719,1.3734
2018-03-31,178.60300,9.07500,169.52800,101.20800,104.62100,64.90700,-11.29600,53.61100,11.28500,42.32600,42.32600,42.32600,36.64600,36.89900,1.15000,1.15000,0.08490,0.24680,32.08820,25.33370,0.01140,1.82240,3.37900,0.28810,1.66760,63.14270,2.86580,2.76800
2017-12-31,152.36600,5.55000,146.81600,58.04500,60.90200,85.91400,-42.95200,42.96200,40.54100,2.42100,2.42100,2.42100,29.68600,29.92200,0.03000,0.03000,0.08570,0.21800,30.04170,1.69290,0.00990,0.10490,0.19590,0.01670,0.09590,62.81070,1.5792,1.382
2017-09-30,138.14700,4.09200,134.05500,77.28700,79.78100,54.27400,-1.55100,52.72300,17.67700,35.04600,35.04600,35.04600,29.11500,29.38500,1.20000,1.19000,0.04850,0.22930,39.94380,26.55140,0.01180,2.14630,3.55750,0.31380,2.04220,55.79070,2.4736,2.3716
2017-06-30,138.09500,3.74800,134.34700,84.09900,86.59400,47.75300,,47.75300,15.93000,31.82300,31.82300,31.82300,29.09500,29.36500,1.09000,1.08000,0.05760,0.26920,36.16720,24.10210,0.01180,1.98210,3.32630,0.28530,1.86800,54.87150,1.1455,1.0827
2017-03-31,137.42100,3.62400,133.79700,105.92300,108.43000,25.36700,,25.36700,7.10300,18.26400,18.26400,18.26400,28.89200,29.15900,0.63000,0.63000,0.06400,0.29140,19.49960,14.03950,0.01170,1.15600,1.96660,0.16380,1.08210,54.04880,1.41520,1.27100
2016-12-31,106.39300,2.08800,104.30500,58.43300,60.32300,43.98200,-6.41400,37.56800,13.39100,24.17700,24.17700,24.17700,23.99800,24.21900,1.01000,1.00000,0.04650,0.32530,36.23390,23.31840,0.01160,2.13090,3.19630,0.27160,2.03180,46.82580,1.0639,0.7537
2016-09-30,118.62100,2.03600,116.58500,71.50300,73.39400,43.19100,-0.70900,42.48200,14.38700,28.09500,28.09500,28.09500,24.01600,24.27800,1.17000,1.16000,0.04690,0.32080,36.72590,24.28830,0.01310,2.49930,3.77590,0.31940,2.38210,46.43450,1.6287,1.3871
2016-06-30,115.49700,1.98000,113.51700,74.68900,76.58100,36.93600,,36.93600,12.42000,24.51600,24.51600,24.51600,23.99500,24.23700,1.02000,1.01000,0.04760,0.35890,33.33880,22.12840,0.01270,2.22000,3.39380,0.28100,2.11420,45.64340,1.0688,0.797
2016-03-31,113.85600,2.21300,111.64300,71.72500,73.62900,38.01400,-0.95800,37.05600,12.56200,24.49400,24.49400,24.49400,23.96900,24.19100,1.02000,1.01000,0.04850,0.33940,33.96950,22.45380,0.01260,2.26370,3.50820,0.28250,2.15380,44.75370,1.93710,1.69800
2015-12-31,112.97400,2.34400,110.63000,63.49700,65.76300,44.86700,,37.92200,12.38700,25.53500,25.53500,25.53500,23.96600,24.22400,1.06000,1.05000,0.04950,0.32410,34.53640,23.25530,0.01280,2.41040,3.79070,0.29840,2.29110,43.84320,1.5423,1.3952
2015-09-30,115.33300,2.54700,112.78600,72.19100,74.26900,38.51700,,38.51700,13.37700,25.14000,25.14000,25.14000,23.98400,24.28500,1.05000,1.04000,0.04990,0.30110,34.47920,22.50450,0.01310,2.39810,3.80920,0.29580,2.27840,43.29720,3.2231,3.0486
2015-06-30,114.84600,2.48800,112.35800,72.70900,74.67300,37.68500,,37.68500,12.81300,24.87200,24.87200,24.87200,23.98100,24.25800,1.04000,1.03000,0.05100,0.33500,34.50570,22.77360,0.01350,2.42940,3.76370,0.30760,2.30550,42.30840,2.2381,2.0667
2015-03-31,110.50300,2.94900,107.55400,69.28700,71.30300,36.25100,,36.25100,12.32500,23.92600,23.92600,23.92600,23.94300,24.20100,1.00000,0.99000,0.05180,0.32930,33.96320,22.41610,0.01330,2.37460,3.72300,0.29830,2.25170,41.70900,0.71070,0.57680
2014-12-31,110.68300,3.83500,106.84800,69.50500,71.55700,35.29100,-4.59900,30.69200,9.44500,21.24700,21.24700,21.24700,23.89700,24.15400,0.89000,0.88000,0.09320,0.32770,29.12870,20.16480,0.01350,2.15720,3.43810,0.27150,1.95620,40.78180,0.9937,0.8759
2014-09-30,108.80100,3.97900,104.82200,68.22300,70.30300,34.51900,-6.84600,27.67300,8.34600,19.32700,19.32700,19.32700,23.89900,24.16000,0.81000,0.80000,0.09470,0.34370,26.93730,18.81320,0.01300,1.99870,3.23190,0.24530,1.80940,40.06610,1.2711,1.2458
2014-06-30,109.23000,3.85800,105.37200,69.46400,71.54800,33.82400,-6.51000,27.31400,9.36800,17.94600,17.94600,17.94600,23.89200,24.14100,0.75000,0.74000,0.09590,0.40050,26.46630,17.38900,0.01290,1.88310,3.08370,0.22450,1.70260,39.49520,1.3328,1.1946
2014-03-31,108.00400,3.99000,104.01400,70.17600,72.28000,31.73400,-5.98500,25.74900,8.83200,16.91700,16.91700,15.84400,23.87300,24.11600,0.66000,0.66000,0.09750,0.38100,24.95910,15.35790,0.01290,1.81090,3.02680,0.21170,1.63430,38.73300,1.31450,1.09130
2013-12-31,109.39800,4.33500,105.06300,72.27400,74.56100,30.50200,-9.31400,21.18800,7.20400,13.98400,13.98400,13.17200,19.86600,20.07700,0.50000,0.49000,0.09420,0.31940,20.16460,12.53580,0.01320,1.42480,2.31570,0.17630,1.29060,40.71810,4.3523,3.9977
