,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2025-03-31,2024-12-31,--,$0.00
1,2024-11-14,2024-09-30,--,$0.00
2,2024-08-14,2024-06-30,--,$0.02
3,2024-05-14,2024-03-31,--,$0.09
4,2024-04-01,2023-12-31,--,$0.08
5,2023-11-14,2023-09-30,--,$0.08
6,2023-08-14,2023-06-30,--,$0.17
7,2023-05-15,2023-03-31,--,$0.77
8,2022-11-14,2022-09-30,--,$0.45
9,2022-08-15,2022-06-30,--,$0.29
10,2022-05-16,2022-03-31,--,$0.31
11,2021-11-15,2021-09-30,--,$0.12
12,2021-08-16,2021-06-30,--,$0.15
13,2021-05-17,2021-03-31,--,$0.17
14,2020-08-10,2020-06-30,--,$0.01
15,2020-05-11,2020-03-31,--,$0.10
16,2020-03-16,2019-12-31,--,$0.00
17,2019-11-12,2019-09-30,--,$0.00
18,2019-08-09,2019-06-30,--,$0.04
19,2019-05-10,2019-03-31,--,$0.13
20,2018-11-09,2018-09-30,--,$0.06
21,2018-08-09,2018-06-30,--,$0.05
22,2018-05-10,2018-03-31,--,$0.13
23,2017-11-09,2017-09-30,--,$0.32
24,2017-08-09,2017-06-30,--,$0.13
25,2017-05-10,2017-03-31,--,$0.17
26,2017-03-16,2016-12-31,--,$0.16
27,2016-11-09,2016-09-30,--,$0.09
28,2016-08-09,2016-06-30,--,$0.01
29,2016-05-10,2016-03-31,--,$0.04
30,2016-02-29,2015-12-31,--,$0.08
31,2015-11-06,2015-09-30,--,$0.11
32,2015-08-10,2015-06-30,--,$0.03
33,2015-05-11,2015-03-31,--,$0.15
34,2015-03-02,2014-12-31,--,$0.27
