Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-12-31,,,22.52400,11.89500,-34.41900,0.01000,-34.40900,,-34.40900,-34.40900,-34.40900,-29.88100,-34.41900,9.80390,9.80390,-3.50000,-3.50000,14.87550,,,,,,,,,-10.88260,-10.88260,-7.82510,-10.88260,32.13880,-2.6406,-3.0854
2021-09-30,,,24.06900,14.45300,-38.52200,0.16000,-38.36200,,-38.36200,-38.36200,-38.36200,-36.68500,-38.52200,9.81260,9.81260,-3.90000,-3.90000,13.73400,,,,,,,,,-11.08730,-11.08730,-7.81970,-11.08730,35.25470,-2.6225,-3.2048
2021-06-30,,,22.60800,21.93000,-44.53800,0.20500,-44.33300,,-44.33300,-44.33300,-44.33300,-42.80000,-44.53800,9.80180,9.80180,-4.50000,-4.50000,18.81500,,,,,,,,,-11.69300,-11.69300,-8.42600,-11.69300,38.86680,-3.4539,-3.8256
2021-03-31,7.50000,7.50000,19.98000,16.16300,-28.64300,0.20700,-28.43600,,-28.43600,-28.43600,-28.43600,-26.62200,-28.64300,9.77500,9.77500,-2.90000,-2.90000,20.57200,100.00000,-381.90660,-381.90660,-379.14670,-379.14670,0.01620,,,-6.85500,-6.85500,-6.16100,-6.85500,42.36010,-2.28180,-2.42550
2020-12-31,,,22.72800,13.65200,-36.38000,-0.13800,-36.51800,,-37.63200,-37.63200,-37.63200,-34.00900,-36.38000,8.51460,8.51460,-4.00000,-4.00000,20.81540,,,,,,,,,-8.66400,-8.66400,-7.79830,-8.66400,44.52600,-2.8908,-3.1103
2020-09-30,,,16.65300,11.35100,-28.00400,0.23500,-27.76900,,-27.76900,-27.76900,-27.76900,-28.11500,-28.00400,8.88670,8.88670,-3.10000,-3.10000,28.53330,,,,,,,,,-5.97550,-5.97550,-5.46950,-5.97550,47.67890,-2.6171,-2.8752
2020-06-30,,,19.17700,10.59800,-29.77500,0.57500,-29.20000,,-29.20000,-29.20000,-29.20000,-27.77600,-29.77500,8.02290,8.02290,-3.60000,-3.60000,13.30010,,,,,,,,,-10.33400,-10.33400,-8.81710,-10.33400,35.03270,-1.9594,-2.3024
2020-03-31,,,14.75100,9.04000,-23.79100,0.88500,-22.90600,,-22.90600,-22.90600,-22.90600,-23.37100,-23.79100,7.37970,7.37970,-3.10000,-3.10000,17.91900,,,,,,,,,-7.53600,-7.53600,-6.57090,-7.53600,37.85450,-1.84510,-2.41550
2019-12-31,,,21.50500,8.27900,-19.65300,0.72800,-18.92500,,-18.92500,-18.92500,-18.92500,-19.21100,-19.65300,6.41020,6.41020,-3.00000,-3.00000,9.06170,,,,,,,,,-10.81700,-10.81700,-8.49700,-10.81700,25.98540,-2.346,-3.6623
2019-09-30,0.25000,0.25000,9.94400,7.38900,-17.08300,0.96500,-16.11800,,-16.11800,-16.11800,-16.11800,-16.56700,-17.08300,6.44840,6.44840,-2.50000,-2.50000,9.44450,100.00000,-6833.20000,-6833.20000,-6447.20000,-6447.20000,0.00120,,,-9.81520,-9.81520,-7.84240,-9.81520,25.42760,-1.433,-2.3846
2019-06-30,,,8.97000,7.13200,-16.10200,1.14800,-14.95400,,-14.95400,-14.95400,-14.95400,-15.42800,-16.10200,6.37400,6.37400,-2.30000,-2.30000,17.79100,,,,,,,,,-8.41340,-8.41340,-7.12490,-8.41340,28.37620,-1.7978,-2.1862
2019-03-31,,,,5.57600,-15.70700,1.21800,-14.48900,,-14.48900,-14.48900,-14.48900,-14.87100,-15.70700,6.31250,6.31250,-2.30000,-2.30000,18.20330,,,,,,,,,-7.70110,-7.70110,-6.55470,-7.70110,29.70550,-2.09380,-2.44010
2018-12-31,0.07000,0.07000,11.64200,5.18700,-16.75900,1.10000,-15.65900,,-15.65900,-15.65900,-15.65900,-16.54500,-16.75900,6.13750,6.13750,-2.40000,-2.40000,19.47510,100.00000,-23941.44000,-23941.44000,-22370.01000,-22370.01000,0.00030,,,-7.78410,-7.78410,-7.33460,-7.78410,31.94900,-2.1902,-2.2176
2018-09-30,0.83300,0.83300,14.48000,4.82600,-23.47300,1.26500,-22.20800,-1.25000,-20.95800,-20.95800,-20.95800,-18.01200,-23.47300,6.24540,6.24540,-3.40000,-3.40000,22.07390,100.00000,-2817.88700,-2817.88700,-2666.02700,-2515.96600,0.00370,,,-9.72290,-9.72290,-9.27730,-9.72290,34.30930,-2.7005,-2.7436
2018-06-30,0.49300,0.49300,11.21700,9.17900,-19.90300,1.09300,-18.81000,,-18.81000,-18.81000,-18.81000,-19.26300,-19.90300,6.23660,6.23660,-3.00000,-3.00000,20.91810,100.00000,-4037.12000,-4037.12000,-3815.41600,-3815.41600,0.00200,,,-8.05750,-8.23390,-7.62820,-8.05750,37.26980,-1.6406,-1.6642
2018-03-31,0.21600,0.21600,12.79400,5.36800,-17.94600,0.74600,-17.20000,,-17.20000,-17.20000,-17.20000,-17.48700,-17.94600,5.74200,5.74200,-3.00000,-3.00000,26.87060,100.00000,-8308.33300,-8308.33300,-7962.96300,-7962.96300,0.00080,,,-6.99060,-7.13570,-6.68850,-6.99060,39.53640,-2.26120,-2.29890
2017-12-31,0.46100,0.46100,12.01400,4.04200,-15.59500,0.80600,-14.78900,,-14.78900,-14.78900,-14.78900,-14.91700,-15.59500,4.36610,4.36610,-3.20000,-3.20000,18.15070,100.00000,-3382.86400,-3382.86500,-3208.02700,-3208.02700,0.00230,,,-8.03650,-8.26070,-7.32470,-8.03630,37.54500,-2.7447,-2.7658
2017-09-30,0.46300,0.46300,10.27200,4.76200,-14.57100,0.74200,-13.82900,,-13.82900,-13.82900,-13.82900,-13.61600,-14.57100,4.33810,4.33810,-3.20000,-3.20000,19.71530,100.00000,-3147.08400,-3147.08400,-2986.82500,-2986.82500,0.00230,,,-7.64070,-7.85770,-6.97690,-7.64070,41.59070,-2.2553,-2.2967
2017-06-30,0.46300,0.46300,8.49200,4.06400,-12.09300,0.66300,-11.43000,,-11.43000,-11.43000,-11.43000,-11.55300,-12.09300,4.30090,4.30090,-2.70000,-2.70000,24.01550,100.00000,-2611.87900,-2611.87900,-2468.68200,-2468.68200,0.00220,,,-5.94750,-6.10640,-5.47990,-5.94760,44.48430,-2.5991,-2.7069
2017-03-31,0.46200,0.46200,9.06100,7.98900,-16.58800,0.48900,-16.09900,,-16.09900,-16.09900,-16.09900,-16.07200,-16.58800,4.21440,4.21440,-3.80000,-3.80000,17.77040,100.00000,-3590.47600,-3590.47600,-3484.63200,-3484.63200,0.00210,,,-7.99430,-8.19780,-7.25410,-7.99430,47.07340,-2.80400,-2.86640
2016-12-31,0.48800,0.48800,7.89800,4.77700,-23.38700,0.21800,-23.16900,,-22.39400,-22.39400,-22.39400,-11.70000,-23.38700,3.62460,3.62460,-4.60000,-4.60000,22.76420,100.00000,-4792.41800,-4792.41700,-4747.74700,-4588.93400,0.00210,0.55080,163.40160,-10.38680,-10.63340,-9.54630,-10.38680,51.57280,-3.3355,-3.6417
2016-09-30,0.39500,0.39500,8.36200,6.14600,-14.50700,0.20600,-14.30100,,-14.30100,-14.30100,-14.30100,-13.66000,-14.50700,4.14160,4.14160,-3.50000,-3.50000,22.15190,100.00000,-3672.65800,-3672.65800,-3620.50600,-3620.50600,0.00150,0.22130,406.70880,-6.05380,-6.49960,-5.57390,-6.05380,56.62470,-1.4347,-1.4727
2016-06-30,0.30700,0.30700,7.95500,5.11400,-61.88200,0.22200,-61.66000,,-61.66000,-61.66000,-61.66000,-12.41900,-61.88200,3.50440,3.50440,-17.60000,-17.60000,30.84340,100.00000,-20157.00000,-20157.00000,-20084.69000,-20084.69000,0.00120,0.29830,301.66120,-24.89760,-26.69220,-23.32560,-24.89760,59.93220,-1.3294,-1.6056
2016-03-31,0.26500,0.26500,7.45500,8.31800,-15.50800,0.11600,-15.39200,,-15.39200,-15.39200,-15.39200,-15.18800,-15.50800,2.70950,2.70950,-5.70000,-5.70000,44.85760,100.00000,-5852.07600,-5852.07600,-5808.30200,-5808.30200,0.00100,0.23720,379.35850,-6.37180,-6.37180,-6.08540,-6.37180,89.15850,-4.48530,-4.53040
2015-12-31,0.96000,0.96000,7.19200,5.37400,-14.17900,0.08500,-14.09400,,-14.09400,-14.09400,-14.09400,-13.66300,-14.17900,2.54790,2.54790,-5.50000,-5.50000,39.70060,100.00000,-1476.97900,-1476.97900,-1468.12500,-1468.12500,0.00360,2.13810,42.09380,-5.57980,-5.57980,-5.33220,-5.57980,97.68430,-3.6643,-3.7469
2015-09-30,0.95300,0.95300,7.52300,7.63100,-14.20100,0.11700,-14.08400,,-14.08400,-14.08400,-14.08400,-13.70700,-14.20100,2.56850,2.56850,-5.50000,-5.50000,41.61960,100.00000,-1490.13600,-1490.13600,-1477.85900,-1477.85900,0.00350,,,-5.36880,-5.36880,-5.14340,-5.36880,101.85200,-3.556,-4.0666
2015-06-30,0.20300,0.20300,5.12600,4.95900,-9.88200,0.11600,-9.76600,,-9.76600,-9.76600,-9.76600,-9.47700,-9.88200,2.55550,2.55550,-3.80000,-3.80000,35.68570,100.00000,-4867.98000,-4867.98000,-4810.83700,-4810.83700,0.00070,,,-3.60870,-3.60870,-3.44220,-3.60870,105.40450,-3.5383,-3.9543
2015-03-31,0.20300,0.20300,5.62100,4.14300,-9.56100,0.05200,-9.50900,,-9.50900,-9.50900,-9.50900,-9.38400,-9.56100,2.48870,2.48870,-3.80000,-3.80000,38.16620,100.00000,-4709.85200,-4709.85200,-4684.23600,-4684.23600,0.00070,,,-3.40000,-3.40000,-3.24880,-3.40000,109.79040,-3.11090,-3.27600
2014-12-31,0.20300,0.20300,7.22600,3.38000,-10.40300,0.01200,-10.39100,,-10.39100,-10.39100,-10.39100,-10.32400,-10.40300,1.16510,1.16510,7.60000,7.60000,29.29590,100.00000,-5124.62900,-5124.62900,-5118.71800,-5118.72000,0.00130,,,-6.95130,-6.95130,-6.41790,-6.95130,65.69530,-4.486,-4.9421
2014-09-30,0.20400,0.20400,5.74600,2.39800,-7.94000,-0.31600,-8.25600,,-8.25600,-8.25600,-8.25600,-7.89100,-7.94000,1.63940,1.63940,-5.00000,-5.00000,37.28600,100.00000,-3892.15700,-3892.15700,-4047.05900,-4047.05900,0.00120,25.50000,3.52940,-5.30130,-5.30130,-4.93660,-5.30130,69.30800,-12.2866,-11.3493
2014-06-30,0.13500,0.13500,3.09400,1.49400,-4.45300,-0.64100,-5.09400,,-5.09400,-5.09400,-8.32400,-4.42800,-4.45300,0.36730,0.36730,-22.70000,-22.70000,13.25580,100.00000,-3298.51800,-3298.51800,-3773.33300,-6165.92600,0.00250,16.87500,5.33330,30.86340,-11.83610,-9.29750,-11.83610,117.17400,15.5922,14.4297
2014-03-31,0.03000,0.03000,0.91000,0.72600,-1.60600,-0.05700,-1.66300,,-1.66300,-1.66300,-1.66300,-1.59700,-1.60600,0.36730,0.36730,-4.50000,-4.50000,,100.00000,-5353.33300,-5353.33300,-5543.33400,-5543.33300,,,,,,,,,-3.66730,-3.79530
2013-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,3.9586,4.1819
2013-09-30,0.03000,0.03000,0.55000,0.25800,-0.77800,-0.03500,-0.81300,,-0.81300,-0.81300,-0.81300,-0.76600,-0.77800,0.36730,0.36730,-2.20000,-2.20000,,100.00000,-2593.33300,-2593.33300,-2710.00000,-2710.00000,,,,,,,,,-1.6063,-1.6091
2013-06-30,0.15000,0.15000,0.66100,0.19400,-0.70500,-0.02800,-0.73300,,-0.73300,-0.73300,-0.72100,-0.70500,-0.70500,0.36730,0.36730,-2.00000,-2.00000,,100.00000,-470.00000,-470.00000,-488.66670,-480.66660,,,,,,,,,-2.3523,-2.5728
2012-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,0,0
