Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,478.44000,200.71300,277.72700,208.09200,208.09200,69.63500,4.44500,74.08000,17.79600,56.28400,56.28400,56.28400,81.88600,69.63500,84.70700,85.49200,0.66000,0.66000,2.57930,0.08810,0.10480,58.04850,14.55460,14.55460,15.48370,11.76410,0.37580,0.54210,3.33010,27.02650,7.30980,10.06620,4.42070,6.66560,9.07850,0.9771,0.8636
2024-06-30,463.49900,199.19300,264.30600,196.88600,196.88600,67.42000,-0.15700,67.26300,16.86700,50.39600,50.39600,50.39600,79.66800,67.42000,84.79400,85.46800,0.59000,0.59000,2.29420,0.09700,0.11660,57.02410,14.54590,14.54590,14.51200,10.87300,0.37610,0.52660,2.91420,30.88360,7.13970,10.15880,4.08960,6.44710,8.33870,0.6312,0.5002
2024-03-31,341.39400,146.58100,194.81300,168.99600,168.99600,25.81700,-3.44200,22.37500,6.52000,15.85500,15.85500,15.85500,37.45400,25.81700,86.35500,87.15700,0.18000,0.18000,2.35360,0.10680,0.12950,57.06400,7.56220,7.56220,6.55400,4.64420,0.30490,0.40280,3.15080,28.56380,2.45090,3.60280,1.41590,2.18910,7.58990,-1.18950,-1.31160
2023-12-31,519.79300,204.56600,315.22700,217.07500,217.07510,98.15190,4.88000,103.03200,24.43900,78.59300,78.59300,78.59300,110.35790,98.15200,86.71700,87.40300,0.91000,0.89000,2.29550,0.09800,0.11780,60.64470,18.88290,18.88290,19.82170,15.12010,0.40070,0.60660,5.42730,16.58290,10.86120,14.24590,6.05870,9.79650,8.32540,1.9612,1.8266
2023-09-30,433.56100,182.31000,251.25100,189.37400,189.37400,61.87700,-4.31700,57.56000,14.90300,42.65700,42.65700,42.65700,73.23600,61.87700,86.78300,87.58900,0.49000,0.49000,2.19310,0.11070,0.13470,57.95060,14.27180,14.27180,13.27610,9.83880,0.37510,0.53410,3.39000,26.54910,6.67780,9.06920,3.69040,5.93850,7.35530,0.9802,0.8226
2023-06-30,402.56300,187.72500,214.83800,164.50700,164.50700,50.33100,0.51300,50.84400,12.77300,38.07100,38.07100,38.07100,62.26400,50.33100,86.67700,87.19600,0.44000,0.44000,2.09300,0.12140,0.14860,53.36760,12.50260,12.50260,12.63010,9.45720,0.37090,0.58310,3.05900,29.42130,6.48340,9.02190,3.50740,5.69660,6.77050,0.8662,0.6945
2023-03-31,302.79600,140.92600,161.87000,146.77200,146.77200,15.09800,-0.58800,14.51000,3.94600,10.56400,10.56400,10.56400,26.63800,15.09800,86.52900,87.08600,0.12000,0.12000,1.98570,0.10800,0.16620,53.45840,4.98620,4.98620,4.79200,3.48880,0.30080,0.40610,3.16790,28.40980,1.94710,2.72650,1.04960,1.73670,6.26230,-0.53610,-0.65190
2022-12-31,447.99600,280.96100,167.03500,210.77700,210.77700,-43.74190,5.23900,-38.50300,-10.76500,-27.73800,-27.73800,-27.73800,-32.25590,-43.74190,86.52100,87.19500,-0.32000,-0.31000,1.75760,0.11990,0.18300,37.28490,-9.76390,-9.76390,-8.59450,-6.19160,0.41610,0.75650,5.63900,15.96030,-5.26860,-7.44140,-2.57610,-4.63680,6.09130,1.9888,1.8363
2022-09-30,433.55600,211.14900,222.40700,153.94000,153.94000,68.46700,-8.77600,59.69100,14.17100,45.52000,45.52000,45.52000,78.63000,68.46700,86.20800,86.83100,0.53000,0.52000,2.33890,0.12370,0.18550,51.29830,15.79200,15.79200,13.76780,10.49920,0.44100,0.48050,4.61730,19.49190,8.26640,11.43070,4.62970,7.24360,6.38460,0.0267,-0.0479
2022-06-30,420.04200,200.94300,219.09900,150.75300,150.75300,68.34600,-6.78300,61.56300,15.31100,46.25200,46.25200,46.25200,78.33700,68.34600,86.16500,86.86000,0.54000,0.53000,1.83190,0.14320,0.21640,52.16120,16.27120,16.27120,14.65640,11.01130,0.39800,0.41010,4.45660,20.19460,9.25300,13.29800,4.38260,7.92750,5.80060,0.1454,-0.0106
