Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,0.00400,0.27200,-0.26800,2.86900,1.40500,4.27400,-4.54200,0.21600,-4.32600,-4.32600,-4.32600,-4.32600,-4.28700,-4.54200,11.45500,11.45500,-0.38000,-0.38000,5.37540,,,-6700.00000,-113550.00000,-113550.00000,-108150.00000,-108150.00000,0.00020,0.59910,0.00930,9697.49900,-25.57040,-25.79150,-19.27640,-25.57040,1.47690,-0.301,-0.3132
2024-06-30,0.24900,0.53600,-0.28700,2.69700,1.42200,4.11900,-4.40600,0.19600,-4.21000,-4.21000,-4.21000,-4.21000,-4.14500,-4.40600,11.45500,11.45500,-0.37000,-0.37000,6.27430,,,-115.26100,-1769.47800,-1769.47800,-1690.76300,-1690.76300,0.00940,1.22100,0.33650,267.46990,-20.30970,-20.46670,-15.84730,-20.30970,1.80960,-0.3429,-0.3605
2024-03-31,0.09800,0.54500,-0.44700,2.40600,1.47600,3.88200,-4.32900,0.13400,-4.19500,-4.19500,-4.19500,-4.19500,-4.04900,-4.32900,11.45300,11.45300,-0.37000,-0.37000,7.14690,,,-456.12240,-4417.34700,-4417.34700,-4280.61300,-4280.61300,0.00320,0.84500,0.26560,338.87760,-17.15960,-17.28190,-13.84810,-17.15960,2.13420,-0.28400,-0.29120
2023-12-31,0.29900,0.77300,-0.47400,3.11300,1.48100,4.59400,-5.06800,0.37900,-4.68900,-4.68900,-4.68900,-4.68900,-4.78400,-5.06800,11.38900,11.38900,-0.42000,-0.40000,8.61950,,,-158.52880,-1694.98700,-1694.98700,-1568.23100,-1568.23100,0.00880,1.08260,0.76080,118.29460,-16.54550,-16.65600,-13.74030,-16.54550,2.47450,-0.2061,-0.2205
2023-09-30,0.04300,0.27800,-0.23500,2.69500,1.67200,4.36700,-4.60200,0.22500,-4.37700,-4.37700,-4.37700,-4.37700,-4.33000,-4.60200,11.44300,11.44300,-0.38000,-0.38000,11.84780,,,-546.51160,-10702.32000,-10702.32000,-10179.07000,-10179.07000,0.00110,0.18500,0.08650,1040.23300,-13.51010,-13.59490,-11.65400,-13.51010,2.82880,0.5744,0.5519
2023-06-30,10.18400,0.61500,9.56900,2.57400,1.31800,3.89200,5.67700,0.08500,5.76200,5.76200,5.76200,5.76200,5.94300,5.67700,11.36900,11.77700,0.51000,0.49000,12.52980,,,93.96110,55.74430,55.74430,56.57900,56.57900,0.24500,0.39630,1.00240,89.78790,15.98820,16.08460,13.86130,15.98820,3.15990,-0.3048,-0.3328
2023-03-31,0.43300,0.32500,0.10800,2.10200,1.52500,3.62700,-3.51900,-0.19600,-3.71500,-3.71500,-3.71500,-3.71500,-3.23900,-3.51900,11.27100,11.27100,-0.33000,-0.33000,9.94970,,,24.94230,-812.70210,-812.70210,-857.96770,-857.96770,0.01210,0.18240,0.59230,151.94000,-12.42890,-12.52570,-10.38900,-12.42890,2.62540,-0.30610,-0.31900
2022-12-31,0.05800,0.06200,-0.00400,2.63700,2.03500,4.67200,-4.67600,0.27500,-4.40100,-4.40100,-4.40100,-4.40100,-4.38200,-4.67600,11.03300,11.03300,-0.38000,-0.38000,10.19580,,,-6.89660,-8062.07000,-8062.07000,-7587.93100,-7587.93100,0.00150,0.04340,0.10510,856.55180,-13.63340,-13.73770,-11.65270,-13.63340,2.88580,-0.3077,-0.3342
2022-09-30,0.10900,0.26400,-0.15500,2.77700,1.53600,4.31300,-4.46800,0.08900,-4.37900,-4.37900,-4.37900,-4.37900,-4.18700,-4.46800,11.08600,11.08600,-0.40000,-0.40000,14.76520,,,-142.20180,-4099.08200,-4099.08200,-4017.43200,-4017.43200,0.00270,0.23400,0.21890,411.19270,-12.22980,-12.31160,-10.79690,-12.22980,3.22980,-0.2873,-0.3152
2022-06-30,0.06600,0.04300,0.02300,2.59900,1.60900,4.20800,-4.18500,-0.10000,-4.28500,-4.28500,-4.28500,-4.28500,-3.92400,-4.18500,11.08600,11.08600,-0.39000,-0.39000,16.21010,,,34.84850,-6340.90900,-6340.90900,-6492.42400,-6492.42400,0.00150,0.03170,0.10950,822.27270,-10.84670,-10.84670,-9.64810,-10.84670,3.56350,-0.3486,-0.3823
2022-03-31,0.06600,0.03100,0.03500,2.24200,1.56100,3.80300,-3.76800,-0.09200,-3.86000,-3.86000,-3.86000,-3.86000,-3.52800,-3.76800,10.78300,10.78300,-0.36000,-0.36000,16.31510,,,53.03030,-5709.09100,-5709.09100,-5848.48500,-5848.48500,0.00140,0.02450,0.25100,358.63640,-8.93600,-8.93600,-7.92230,-8.93600,3.89640,-0.29790,-0.32530
2021-12-31,0.31000,0.54800,-0.23800,2.18900,1.37700,3.56600,-3.80400,0.03200,-3.77200,-3.77200,-3.77200,-3.77200,-3.58000,-3.80400,9.96900,11.96680,-0.59000,-0.27000,14.95920,,,-76.77460,-1227.09900,-1227.09900,-1216.77600,-1216.77600,0.00610,0.50690,0.44670,201.48420,-8.35970,-8.40500,-7.36370,-8.35970,4.18870,-0.2596,-0.2838
