,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-23,2024-09-30,--,$0.68
1,2024-07-24,2024-06-30,--,$0.55
2,2024-04-17,2024-03-31,--,$0.54
3,2024-01-24,2023-12-31,--,$0.60
4,2023-10-18,2023-09-30,--,$0.67
5,2023-07-19,2023-06-30,--,$0.67
6,2023-04-19,2023-03-31,--,$0.72
7,2023-01-18,2022-12-31,--,$0.83
8,2022-10-19,2022-09-30,--,$0.91
9,2022-07-20,2022-06-30,--,$0.91
10,2022-04-20,2022-03-31,--,$0.88
11,2022-01-19,2021-12-31,--,$0.87
12,2021-10-20,2021-09-30,--,$0.82
13,2021-07-21,2021-06-30,--,$0.80
14,2021-04-21,2021-03-31,--,$0.81
15,2021-01-20,2020-12-31,--,$0.64
16,2020-10-21,2020-09-30,--,$0.65
17,2020-07-22,2020-06-30,--,$0.60
18,2020-04-22,2020-03-31,--,$0.60
19,2020-01-22,2019-12-31,--,$0.61
20,2019-10-23,2019-09-30,--,$0.58
21,2019-07-17,2019-06-30,--,$0.59
22,2019-04-17,2019-03-31,--,$0.57
23,2019-01-23,2018-12-31,--,$0.59
24,2018-10-17,2018-09-30,--,$0.55
25,2018-07-18,2018-06-30,--,$0.53
26,2018-04-18,2018-03-31,--,$0.51
27,2018-01-17,2017-12-31,--,$0.47
28,2017-10-18,2017-09-30,--,$0.46
29,2017-07-19,2017-06-30,--,$0.45
30,2017-04-19,2017-03-31,--,$0.43
31,2017-01-18,2016-12-31,--,$0.40
32,2016-10-19,2016-09-30,--,$0.42
33,2016-07-20,2016-06-30,--,$0.43
34,2016-04-20,2016-03-31,--,$0.42
35,2016-01-20,2015-12-31,--,$0.35
36,2015-10-21,2015-09-30,--,$0.39
37,2015-07-22,2015-06-30,--,$0.38
38,2015-04-22,2015-03-31,--,$0.39
39,2015-01-21,2014-12-31,--,$0.32
