Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,238.29100,119.12100,119.17000,68.89000,,70.99500,48.17500,4.15400,52.32900,10.86200,41.46700,41.46700,41.46700,57.40600,48.17500,29.00300,29.16400,1.43000,1.42000,3.69190,,,50.01030,20.21690,20.21690,21.96010,17.40180,0.24000,2.01590,44.64520,5.42660,9.39640,4.17620,5.42660,26.10290,-0.9539,-1.2872
2024-06-30,227.46300,119.10800,108.35500,63.53100,,65.63600,42.71900,4.11000,46.82900,11.95100,34.87800,34.87800,34.87800,51.75200,42.71900,29.28500,29.41500,1.19000,1.19000,3.62740,,,47.63630,18.78060,18.78060,20.58750,15.33350,0.22910,6.50680,13.83180,4.59410,8.03160,3.51350,4.59410,25.69280,3.3726,3.0659
2024-03-31,274.67500,122.00900,152.66600,66.08300,,68.18800,84.47800,3.72700,88.20500,20.19500,68.01000,68.01000,68.01000,93.23600,84.47800,29.45900,29.63900,2.31000,2.29000,2.77560,,,55.58060,30.75560,30.75560,32.11250,24.76020,0.26520,2.00130,44.97070,8.95520,15.72830,6.56740,8.95520,25.45150,2.86660,2.56360
2023-12-31,278.28390,121.98100,156.30290,56.40000,,58.50400,97.79900,2.96400,100.76300,20.05400,80.70900,80.70900,80.70900,106.46300,97.79900,29.99100,30.14700,2.71000,2.71000,3.47840,,,56.16670,35.14360,35.14360,36.20870,29.00240,0.29910,3.47300,25.91390,11.24060,20.75490,8.67410,11.24060,23.97140,3.8275,3.4929
2023-09-30,221.91300,112.99800,108.91500,65.27200,,67.37700,41.53800,2.73800,44.27600,8.53700,35.73900,35.73900,35.73900,49.69800,41.53800,29.77600,29.91200,1.20000,1.19000,2.76080,,,49.08000,18.71810,18.71810,19.95200,16.10500,0.25710,2.05010,43.90030,5.49380,11.19370,4.14050,5.49380,21.61800,-0.933,-1.4947
2023-06-30,210.57700,111.34900,99.22800,61.68100,,63.78600,35.44200,2.58300,38.02500,9.05200,28.97300,28.97300,28.97300,42.94900,35.44200,30.18300,30.28700,0.96000,0.96000,2.78310,,,47.12200,16.83090,16.83090,18.05750,13.75890,0.24880,6.24510,14.41140,4.48900,9.28420,3.42380,4.48900,21.23250,3.1318,2.8309
2023-03-31,250.12500,110.86100,139.26400,62.68200,,64.78700,74.47700,2.13400,76.61100,17.04700,59.56400,59.56400,59.56400,82.11900,74.47700,30.46100,30.63800,1.96000,1.94000,2.64010,,,55.67780,29.77590,29.77590,30.62910,23.81370,0.28620,2.37010,37.97360,9.03510,18.39590,6.81490,9.03510,21.38830,2.05620,1.77600
2022-12-31,258.70010,110.89700,147.80310,55.02100,,57.12500,90.67810,1.33000,92.00800,20.98100,71.02700,71.02700,71.02700,98.51710,90.67800,32.13100,32.23700,2.32000,2.31000,2.74080,,,57.13300,35.05140,35.05140,35.56550,27.45540,0.31070,3.22560,27.90140,11.13940,23.67150,8.52920,11.13940,20.52990,3.3303,3.0753
2022-09-30,208.72000,104.87600,103.84400,66.22700,,68.33200,35.51200,0.74500,36.25700,6.24900,30.00800,30.00800,30.00800,43.28800,35.51200,31.30200,31.38700,0.96000,0.96000,2.33540,,,49.75280,17.01420,17.01420,17.37110,14.37720,0.26600,1.99240,45.17210,5.07270,11.91330,3.82490,5.07270,18.85320,-1.0633,-1.4264
2022-06-30,199.75300,104.21400,95.53900,59.58900,,61.69400,33.84500,0.33900,34.18400,8.62200,25.56200,25.56200,25.56200,41.57800,33.84500,31.80000,31.87700,0.80000,0.80000,2.40900,,,47.82860,16.94340,16.94340,17.11310,12.79680,0.25370,5.75760,15.63160,4.21370,9.65100,3.24680,4.21370,18.97940,2.5698,2.2894
