Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,0.40600,0.70700,-0.30100,9.56800,8.20200,17.77000,-18.07100,1.27600,-16.79500,-16.79500,-16.79500,-16.79500,-16.60200,-18.07100,2.50100,2.50100,-6.72000,-6.72000,7.37180,0.04020,0.04190,-74.13790,-4450.98500,-4450.98500,-4136.70000,-4136.70000,0.00220,0.05700,2.21860,40.56650,-13.62640,-13.62640,-9.00290,-13.07830,49.16350,-7.7775,-7.7802
2024-06-30,0.73700,0.91500,-0.17800,10.72800,11.89800,22.62600,-22.80400,1.55000,-21.25400,-21.25400,-21.25400,-21.25400,-21.22600,-22.80400,2.48100,2.48100,-8.57000,-8.57000,8.77410,0.04410,0.04610,-24.15200,-3094.16600,-3094.16600,-2883.85400,-2883.85400,0.00330,0.07350,1.67500,53.73140,-15.43420,-15.43420,-9.66080,-14.75340,55.25960,-7.1957,-7.1961
2024-03-31,0.44200,0.86100,-0.41900,11.49400,14.93500,26.42900,-26.84800,1.82400,-25.02400,-25.02400,-25.02400,-25.02400,-25.83800,-26.84800,2.46170,2.46170,-10.21020,-10.21020,10.35360,0.04640,0.04870,-94.79640,-6074.20800,-6074.20800,-5661.53800,-5661.53800,0.00180,0.06580,3.22630,27.89590,-15.96960,-15.96960,-10.46590,-15.22840,63.53140,-9.62860,-9.63870
2023-12-31,1.08100,1.53800,-0.45700,11.69000,13.13400,24.82400,-25.28100,2.03200,-23.24900,-23.24900,-23.24900,-23.24900,-24.66100,-25.28100,2.42410,2.42410,-9.29910,-9.29910,10.51170,0.04740,0.04970,-42.27570,-2338.66900,-2338.66800,-2150.69400,-2150.69400,0.00410,0.11330,1.91330,47.03980,-12.98780,-12.98780,-8.75780,-12.37260,72.73710,-7.7311,-7.8921
2023-09-30,0.46200,0.52700,-0.06500,11.22000,13.25400,24.47400,-24.53900,2.17900,-22.36000,-22.36000,-22.36000,-22.36000,-23.73600,-24.53900,2.41700,2.41700,-9.25000,-9.25000,13.64100,0.04860,0.05110,-14.06930,-5311.47200,-5311.47200,-4839.82700,-4839.82700,0.00160,0.03930,1.15790,77.72730,-11.23470,-11.23470,-7.85890,-10.68820,81.48980,-6.9562,-7.0016
2023-06-30,0.50500,0.59700,-0.09200,12.62400,14.88700,27.51100,-27.60300,2.02500,-25.57800,-25.57800,-25.57800,-25.57800,-25.95500,-27.60300,2.41700,2.41700,-10.58000,-10.58000,16.17870,0.04440,0.04640,-18.21780,-5465.94100,-5465.94100,-5064.95000,-5064.95000,0.00180,0.04160,15.78130,5.70300,-11.71220,-11.71220,-9.00700,-11.19270,89.73510,-8.2061,-8.3322
2023-03-31,0.86300,0.80700,0.05600,12.23000,13.20400,25.43400,-25.37800,1.74500,-23.63300,-23.63300,-23.63300,-23.63300,-22.19600,-25.37800,2.39510,2.39510,-9.90990,-9.90990,19.73350,0.04030,0.04200,6.48900,-2940.67200,-2940.67200,-2738.47000,-2738.47000,0.00280,0.04700,61.64290,1.46000,-9.83380,-9.83380,-7.73670,-9.43700,100.24120,-7.48770,-7.55530
2022-12-31,,,,10.76100,11.74500,,-23.29500,1.42900,-21.10100,-21.10100,-21.10100,-21.10100,-22.89000,-22.53000,2.36920,2.36920,-9.00900,-9.00900,19.01350,0.03720,0.03870,,,,,,,,,,-8.10580,-8.10580,-6.43370,-7.80400,108.79480,-8.4336,-9.2027
2022-09-30,,,,12.73200,11.96200,,-24.69400,0.90400,-23.79000,-23.79000,-23.79000,-23.79000,-22.51400,-24.69400,2.37150,2.37150,-9.90990,-9.90990,20.18010,0.03490,0.03620,,,,,,,,,,-8.59080,-8.59080,-6.88620,-8.29060,116.62500,-9.0685,-9.5357
2022-06-30,,,,12.06100,12.18200,,-24.24300,0.26100,-23.98200,-23.98200,-23.98200,-23.98200,-22.26800,-24.24300,2.35700,2.35700,-10.21020,-10.21020,22.98300,0.03250,0.03350,,,,,,,,,,-8.05950,-8.05950,-6.54510,-7.79790,125.73900,-10.8686,-11.777
2022-03-31,,,,10.64500,11.37500,,-22.02000,0.01400,-22.00600,-22.00600,-22.00600,-22.00600,-19.70700,-22.02000,2.36470,2.36470,-9.30930,-9.30930,35.87190,0.03040,0.03130,,,,,,,,,,-6.93140,-6.93140,-6.43240,-6.72100,135.21670,-8.38980,-8.78690
