Date,revenue,cost-goods-sold,gross-profit,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2017-03-31,44514.00000,37943.00000,6571.00000,-4778.00000,4778.00000,1793.00000,-259.00000,1534.00000,572.00000,962.00000,962.00000,-9.00000,952.00000,2412.00000,1793.00000,1030.00000,1035.00000,0.92000,0.92000,1.07950,0.43090,0.81060,14.76170,4.02790,4.02790,3.44610,2.13870,0.48030,2.65220,3.67460,24.49250,2.84260,-5.40120,1.03810,1.61780,32.95230,3.41350,2.97680
2016-12-31,45991.00000,36229.00000,9762.00000,-6742.00000,6742.00000,3020.00000,-267.00000,2753.00000,1046.00000,1707.00000,1707.00000,,1707.00000,3648.00000,3020.00000,1073.00000,1079.00000,1.59000,1.57000,1.18260,0.41020,0.74740,21.22590,6.56650,6.56650,5.98600,3.71160,0.48690,2.45450,3.78090,23.80380,4.63430,-11.43640,1.80710,2.73340,34.71630,1.9241,1.3401
2016-09-30,44615.00000,37123.00000,7492.00000,-4668.00000,4668.00000,2824.00000,-361.00000,2463.00000,921.00000,1542.00000,1542.00000,-1.00000,1540.00000,3435.00000,2824.00000,1068.00000,1073.00000,1.44000,1.43000,1.15700,0.41600,0.74350,16.79260,6.32970,6.32970,5.52060,3.45180,0.47380,2.58730,3.27450,27.48520,4.28880,-9.74280,1.63770,2.50470,33.72800,3.6735,3.2112
2016-06-30,43725.00000,36710.00000,7015.00000,-4658.00000,4658.00000,2357.00000,-829.00000,1528.00000,604.00000,924.00000,924.00000,0.00000,924.00000,2976.00000,2357.00000,1070.00000,1075.00000,0.86000,0.86000,1.10840,0.42410,0.82370,16.04350,5.39050,5.39050,3.49460,2.11320,0.47140,2.58940,3.31680,27.13480,2.65780,-5.41520,0.99620,1.53070,32.64410,1.5816,1.109
2016-03-31,43215.00000,36471.00000,6744.00000,-4559.00000,4559.00000,2185.00000,-292.00000,1893.00000,746.00000,1147.00000,1147.00000,0.00000,1146.00000,2802.00000,2185.00000,1092.00000,1099.00000,1.04000,1.04000,1.19870,0.42160,0.76240,15.60570,5.05610,5.05610,4.38040,2.65190,0.46650,2.62160,3.31790,27.12600,3.18340,-7.24390,1.23820,1.84120,33.33120,2.21930,1.67700
2015-12-31,41145.00000,33844.00000,7301.00000,-4551.00000,4551.00000,2750.00000,-298.00000,2452.00000,952.00000,1500.00000,1500.00000,-1.00000,1498.00000,3332.00000,2750.00000,1118.00000,1126.00000,1.34000,1.33000,1.25850,0.41380,0.73820,17.74460,6.68370,6.68370,5.95940,3.64080,0.44510,2.41730,3.46110,26.00360,4.03190,-10.14820,1.62270,2.36330,33.79020,3.265,2.4981
2015-09-30,38644.00000,31983.00000,6661.00000,-4330.00000,4330.00000,2331.00000,-261.00000,2070.00000,833.00000,1237.00000,1237.00000,10.00000,1246.00000,2863.00000,2331.00000,1114.00000,1121.00000,1.11000,1.11000,1.43480,0.41860,0.73220,17.23680,6.03200,6.03200,5.35660,3.22430,0.41840,2.40800,3.01810,29.81990,3.32710,-9.19090,1.33930,1.93430,33.49550,1.6498,1.1654
2015-06-30,37169.00000,30767.00000,6402.00000,-4140.00000,4140.00000,2262.00000,-166.00000,2096.00000,824.00000,1272.00000,1272.00000,,1272.00000,2750.00000,2262.00000,1124.00000,1132.00000,1.13000,1.12000,1.29510,0.23850,0.35400,17.22400,6.08570,6.08570,5.63910,3.42220,0.49780,2.48440,3.41250,26.37360,3.42550,-189.28570,1.70350,2.60840,33.21380,0.9222,0.4642
2015-03-31,36332.00000,30168.00000,6164.00000,-4032.00000,4032.00000,2132.00000,-134.00000,1998.00000,777.00000,1221.00000,1221.00000,,1221.00000,2622.00000,2132.00000,1128.00000,1136.00000,1.08000,1.07000,1.29980,0.24010,0.34500,16.96580,5.86810,5.86810,5.49930,3.36070,0.49140,2.46650,3.57530,25.17290,3.30040,-137.65500,1.65160,2.50800,32.82610,1.74650,1.38470
2014-12-31,37055.00000,30422.00000,6633.00000,-4312.00000,4312.00000,2321.00000,-131.00000,2190.00000,868.00000,1322.00000,1322.00000,,1321.00000,2810.00000,2321.00000,1161.00000,1169.00000,1.13000,1.14000,1.36560,0.23450,0.33950,17.90040,6.26370,6.26370,5.91010,3.56500,0.49950,2.55000,3.82520,23.52800,3.48230,2812.76600,1.78200,2.66570,33.30090,2.9109,2.3199
2014-09-30,35021.00000,28553.00000,6468.00000,-4222.00000,4222.00000,2246.00000,-674.00000,1572.00000,624.00000,948.00000,948.00000,0.00000,948.00000,2723.00000,2246.00000,1157.00000,1164.00000,0.82000,0.81000,1.39110,0.23500,0.34260,18.46890,6.41330,6.41330,4.48870,2.70690,0.47600,2.45870,3.23430,27.82670,2.48760,911.53850,1.28850,1.90290,33.05200,1.4357,0.9618
2014-06-30,34602.00000,28278.00000,6324.00000,-4116.00000,4116.00000,2208.00000,-158.00000,2050.00000,804.00000,1246.00000,1246.00000,,1246.00000,2696.00000,2208.00000,1165.00000,1174.00000,1.07000,1.06000,1.45160,0.24320,0.35070,18.27640,6.38110,6.38110,5.92450,3.60090,0.47670,2.48930,3.62970,24.79540,3.26760,1246.00000,1.71640,2.47300,32.87240,0.7889,0.3578
2014-03-31,32689.00000,26747.00000,5942.00000,-3918.00000,3918.00000,2024.00000,-158.00000,1866.00000,737.00000,1129.00000,1129.00000,,1129.00000,2501.00000,2024.00000,1180.00000,1190.00000,0.96000,0.95000,1.50870,0.25160,0.35090,18.17740,6.19170,6.19170,5.70830,3.45380,0.44890,2.39070,3.59770,25.01580,2.95460,1297.70100,1.55040,2.21130,32.57630,1.82520,1.50340
2013-12-31,32830.00000,26492.00000,6338.00000,-4121.00000,4121.00000,2217.00000,-135.00000,2082.00000,816.00000,1266.00000,1266.00000,-1.00000,1265.00000,2675.00000,2217.00000,1217.00000,1226.00000,1.05000,1.04000,1.64180,0.25290,0.35330,19.30550,6.75300,6.75300,6.34180,3.85320,0.45900,2.39860,3.76100,23.92960,3.33700,67.80930,1.77000,2.49320,32.15090,1.2545,0.7544
2013-09-30,31932.00000,25905.00000,6027.00000,-3873.00000,3873.00000,2154.00000,-122.00000,2032.00000,777.00000,1255.00000,1255.00000,-6.00000,1249.00000,2615.00000,2154.00000,1218.00000,1226.00000,1.03000,1.02000,1.41950,0.18620,0.26480,18.87450,6.74560,6.74560,6.36350,3.91140,0.47090,2.39310,3.97410,22.64660,3.25690,52.35710,1.85090,2.65030,32.00500,1.4059,0.9733
2013-06-30,31248.00000,25407.00000,5841.00000,-3869.00000,3869.00000,1972.00000,-126.00000,1846.00000,721.00000,1125.00000,1125.00000,-1.00000,1124.00000,2421.00000,1972.00000,1227.00000,1236.00000,0.92000,0.91000,1.56570,0.19390,0.24100,18.69240,6.31080,6.31080,5.90760,3.59700,0.47140,2.40190,4.40550,20.42920,2.89160,41.74400,1.69720,2.33090,31.70820,0.7351,0.3457
2013-03-31,30751.00000,25174.00000,5577.00000,-3883.00000,3883.00000,1694.00000,-126.00000,1568.00000,614.00000,954.00000,954.00000,,954.00000,2196.00000,1694.00000,1232.00000,1241.00000,0.77000,0.77000,1.49500,0.19660,0.25290,18.13600,5.50880,5.50880,5.09900,3.10230,0.46540,2.37670,4.63470,19.41890,2.49680,50.31650,1.44400,2.00580,31.11480,1.32150,1.06930
2012-12-31,31381.00000,25102.00000,6279.00000,-3995.00000,3995.00000,2284.00000,-507.00000,1777.00000,661.00000,1116.00000,1116.00000,,1116.00000,2740.00000,2284.00000,1271.00000,1280.00000,0.88000,0.89000,1.42480,0.19520,0.26100,20.00890,7.27830,7.27830,5.66270,3.55630,0.47390,2.27540,4.84350,18.58160,2.96390,74.15280,1.68530,2.38530,30.58730,1.3341,0.7976
2012-09-30,30227.00000,24580.00000,5647.00000,-3833.00000,3833.00000,1814.00000,-134.00000,1680.00000,669.00000,1011.00000,1011.00000,-5.00000,1006.00000,2257.00000,1814.00000,1265.00000,1274.00000,0.80000,0.79000,1.42340,0.19970,0.27200,18.68200,6.00130,6.00130,5.55790,3.32820,0.46650,2.34390,4.71780,19.07670,2.73870,145.88750,1.56030,2.19180,29.62760,0.7564,0.3606
2012-06-30,30714.00000,25265.00000,5449.00000,-3741.00000,3741.00000,1708.00000,-132.00000,1576.00000,610.00000,966.00000,966.00000,-1.00000,966.00000,2139.00000,1708.00000,1278.00000,1287.00000,0.76000,0.75000,1.46920,0.19540,0.24830,17.74110,5.56100,5.56100,5.13120,3.14510,0.46830,2.42280,5.01530,17.94490,2.54790,60.48840,1.47280,2.05000,29.82930,0.9929,0.6445
2012-03-31,30798.00000,25685.00000,5113.00000,-3709.00000,3709.00000,1404.00000,-132.00000,1272.00000,496.00000,776.00000,776.00000,-1.00000,776.00000,1827.00000,1404.00000,1299.00000,1309.00000,0.60000,0.59000,1.48310,0.19480,0.24210,16.60170,4.55870,4.55870,4.13010,2.51960,0.46660,2.40560,5.04140,17.85210,2.03930,42.56720,1.17570,1.64200,29.49850,2.12830,1.84110
2011-12-31,28297.00000,22741.00000,5556.00000,-3598.00000,3598.00000,1958.00000,-147.00000,1811.00000,711.00000,1100.00000,1100.00000,-36.00000,1065.00000,2354.00000,1958.00000,1338.00000,1347.00000,0.82000,0.80000,1.55520,0.19480,0.26320,19.63460,6.91950,6.91950,6.40000,3.76370,0.43840,2.26370,4.67950,19.23280,2.89090,63.80510,1.70430,2.32760,29.31510,0.5899,0.0741
2011-09-30,26674.00000,21496.00000,5178.00000,-3594.00000,3594.00000,1584.00000,-155.00000,1429.00000,562.00000,867.00000,867.00000,0.00000,868.00000,1991.00000,1584.00000,1332.00000,1340.00000,0.65000,0.65000,1.53340,0.21340,0.28720,19.41220,5.93840,5.93840,5.35730,3.25410,0.40880,2.07110,4.52030,19.91040,2.31280,83.84910,1.32870,1.81940,28.65980,1.5046,1.1542
2011-06-30,26414.00000,21328.00000,5086.00000,-3602.00000,3602.00000,1484.00000,-148.00000,1336.00000,523.00000,813.00000,813.00000,2.00000,816.00000,1875.00000,1484.00000,1355.00000,1364.00000,0.60000,0.60000,1.62230,0.21000,0.28980,19.25490,5.61820,5.61820,5.05790,3.08930,0.40330,2.10940,4.48300,20.07570,2.12580,53.31150,1.24150,1.67930,28.41310,0.8918,0.588
2011-03-31,25695.00000,20953.00000,4742.00000,-3437.00000,3437.00000,1305.00000,-134.00000,1171.00000,462.00000,709.00000,709.00000,3.00000,713.00000,1679.00000,1305.00000,1362.00000,1371.00000,0.52000,0.52000,1.60310,0.18610,0.25780,18.45500,5.07880,5.07880,4.55730,2.77490,0.40900,2.05800,4.80460,18.73210,1.86980,27.68450,1.12850,1.52190,28.00520,1.36110,1.14440
2010-12-31,24300.00000,18862.00000,5438.00000,-3690.00000,3690.00000,1748.00000,-136.00000,1612.00000,599.00000,1013.00000,1013.00000,12.00000,1026.00000,2121.00000,1748.00000,1367.00000,1377.00000,0.76000,0.75000,1.59950,0.18670,0.26680,22.37860,7.19340,7.19340,6.63370,4.22220,0.39090,1.76360,4.93400,18.24070,2.68700,45.08230,1.62940,2.18550,27.65960,1.2747,0.8513
2010-09-30,23711.00000,18696.00000,5015.00000,-3537.00000,3537.00000,1478.00000,-137.00000,1341.00000,526.00000,815.00000,815.00000,-7.00000,809.00000,1848.00000,1478.00000,1360.00000,1368.00000,0.59000,0.59000,1.48530,0.19110,0.30410,21.15050,6.23340,6.23340,5.65560,3.41190,0.38420,1.76630,4.63920,19.39990,2.22450,74.90810,1.32060,1.79950,26.97870,0.9454,0.5699
2010-06-30,24007.00000,18987.00000,5020.00000,-3519.00000,3519.00000,1501.00000,-135.00000,1366.00000,544.00000,822.00000,822.00000,-1.00000,821.00000,1869.00000,1501.00000,1359.00000,1369.00000,0.60000,0.60000,1.50710,0.20860,0.33340,20.91060,6.25230,6.25230,5.69000,3.41980,0.39020,1.82760,4.70630,19.12320,2.29150,327.49010,1.33610,1.81350,26.45430,0.4912,0.1459
2010-03-31,23760.00000,19014.00000,4746.00000,-3336.00000,3336.00000,1410.00000,-128.00000,1282.00000,510.00000,772.00000,772.00000,-2.00000,771.00000,1768.00000,1410.00000,1386.00000,1396.00000,0.56000,0.55000,1.39050,0.19150,0.31860,19.97480,5.93430,5.93430,5.39560,3.24500,0.38770,1.85050,4.61450,19.50380,2.16280,-4541.17700,1.25970,1.74870,26.03500,0.75930,0.47210
2009-12-31,25308.00000,19762.00000,5546.00000,-3664.00000,3664.00000,1882.00000,-132.00000,1750.00000,705.00000,1045.00000,1045.00000,6.00000,1051.00000,2234.00000,1882.00000,1434.00000,1450.00000,0.75000,0.74000,1.42580,0.19670,0.31240,21.91400,7.43640,7.43640,6.91480,4.15280,0.41060,1.91070,4.63770,19.40610,2.92160,-2679.48700,1.69530,2.34700,25.71390,1.2395,0.7106
2009-09-30,24642.00000,19630.00000,5012.00000,-3446.00000,3446.00000,1566.00000,-123.00000,1443.00000,420.00000,1023.00000,1023.00000,-2.00000,1021.00000,1867.00000,1566.00000,1429.00000,1445.00000,0.71000,0.71000,1.36990,0.19710,0.33530,20.33930,6.35500,6.35500,5.85590,4.14330,0.39820,1.96770,4.32860,20.79220,2.86760,-675.24750,1.65320,2.30240,25.14510,0.6445,0.1732
2009-06-30,24871.00000,19819.00000,5052.00000,-3452.00000,3452.00000,1600.00000,-128.00000,1472.00000,583.00000,889.00000,889.00000,-3.00000,886.00000,1982.00000,1600.00000,1457.00000,1472.00000,0.61000,0.60000,1.31400,0.16810,0.30530,20.31280,6.43320,6.43320,5.91850,3.56240,0.40750,2.10830,4.50580,19.97440,2.45910,239.62260,1.45650,2.04570,24.77010,0.374,-0.05
2009-03-31,23394.00000,18646.00000,4748.00000,-3371.00000,3371.00000,1377.00000,-142.00000,1235.00000,492.00000,743.00000,743.00000,-5.00000,738.00000,1731.00000,1377.00000,1450.00000,1469.00000,0.51000,0.50000,1.39920,0.20420,0.31530,20.29580,5.88610,5.88610,5.27910,3.15470,0.38570,2.05980,4.36600,20.61380,2.10550,-130.92600,1.22490,1.67550,24.21440,0.52480,0.20760
