,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2022-02-24,2021-12-31,$0.20,$0.17
1,2021-10-27,2021-09-30,$0.21,$0.09
2,2021-07-28,2021-06-30,$0.19,$0.05
3,2021-04-28,2021-03-31,$0.16,$0.09
4,2021-02-26,2020-12-31,$0.19,$0.18
5,2020-10-27,2020-09-30,$0.14,$0.19
6,2020-07-29,2020-06-30,$0.12,$0.10
7,2020-04-28,2020-03-31,$0.18,$0.11
8,2020-02-28,2019-12-31,$0.24,$0.35
9,2019-10-30,2019-09-30,$0.24,$0.27
10,2019-07-23,2019-06-30,$0.23,$0.23
11,2019-04-30,2019-03-31,$0.23,$0.25
12,2019-03-27,2018-12-31,--,$0.25
13,2018-10-31,2018-09-30,$0.20,$0.21
14,2018-07-25,2018-06-30,$0.23,$0.21
15,2018-04-25,2018-03-31,$0.23,$0.23
16,2018-02-16,2017-12-31,$0.23,$0.20
17,2017-10-26,2017-09-30,$0.17,$0.09
18,2017-07-28,2017-06-30,--,$0.18
19,2017-04-26,2017-03-31,$0.14,$0.16
20,2017-03-28,2016-12-31,--,$0.12
21,2016-10-26,2016-09-30,$0.12,$0.09
22,2016-07-27,2016-06-30,$0.06,$0.07
23,2016-04-27,2016-03-31,$0.04,$0.12
24,2016-03-01,2015-12-31,$0.08,$0.05
25,2015-10-27,2015-09-30,$0.10,$0.06
26,2015-07-29,2015-06-30,$0.07,$0.20
27,2015-04-28,2015-03-31,$0.09,$0.12
28,2015-03-30,2014-12-31,$0.09,$0.08
