Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,,,4.98300,1.90000,-6.88300,0.61600,-6.26700,0.00700,-6.27400,-6.27400,-6.27400,-7.23800,-6.88300,42.75200,42.75200,-0.15000,-0.15000,11.81450,0.00030,0.00060,,,,,,,,,-13.08060,-13.08060,-11.94500,-13.07680,1.12150,-0.0724,-0.0726
2024-06-30,,,3.92800,1.71000,-5.63800,0.52600,-5.11200,0.00700,-5.11900,-5.11900,-5.11900,-5.94700,-5.63800,38.06800,38.06800,-0.13000,-0.13000,17.81540,0.00030,0.00060,,,,,,,,,-9.58340,-9.58350,-9.01380,-9.58060,1.25110,-0.1182,-0.1182
2024-03-31,,,3.67600,2.06500,-5.74100,0.59700,-5.14400,0.00700,-5.15100,-5.15100,-5.15100,-6.06200,-5.74100,37.95800,37.95800,-0.14000,-0.14000,18.14440,,0.00010,,,,,,,,,-11.11350,-11.11350,-10.45680,-11.11350,1.22090,-0.17530,-0.17550
2023-12-31,,,3.67700,2.17100,-5.84800,0.70900,-5.13900,0.02200,-5.16100,-5.16100,-5.16100,-6.20700,-5.84800,32.56700,32.56700,-0.12000,-0.12000,19.26600,0.00000,0.00010,,,,,,,,,-10.10830,-10.10830,-9.52920,-10.10810,1.34510,-0.182,-0.1822
2023-09-30,,,3.27200,1.88500,-5.15700,0.69300,-4.46400,0.00700,-4.47100,-4.47100,-4.47100,-5.57300,-5.15700,37.94900,37.94900,-0.12000,-0.12000,22.06730,0.00010,0.00010,,,,,,,,,-8.03720,-8.03720,-7.69020,-8.03670,1.46570,-0.0226,-0.0227
2023-06-30,,,2.54300,2.19800,-4.74100,0.27100,-4.47000,0.00700,-4.47700,-4.47700,-4.47700,-4.96100,-4.74100,27.31200,27.31200,-0.16000,-0.16000,21.18760,0.00010,0.00010,,,,,,,,,-7.49380,-7.49380,-7.21510,-7.49330,1.57430,-0.1781,-0.1782
2023-03-31,,,3.61800,1.90300,-5.52100,0.25600,-5.26500,0.00700,-5.27200,-5.27200,-5.27200,-5.71900,-5.52100,26.44900,26.44900,-0.20000,-0.20000,10.54510,0.00010,0.00030,,,,,,,,,-19.51000,-19.51000,-17.44710,-19.50710,1.02100,-0.19240,-0.19270
2022-12-31,,,2.27000,1.70300,-3.97300,0.22900,-3.74400,0.00700,-3.75100,-3.75100,-3.75100,-4.09600,-3.97300,26.44300,26.44300,-0.14000,-0.14000,15.60660,0.00010,0.00030,,,,,,,,,-11.78560,-11.78560,-10.90570,-11.78410,1.20360,-0.1046,-0.1058
2022-09-30,,,1.64000,1.48800,-3.12800,0.07600,-3.05200,0.00700,-3.05900,-3.05900,-3.05900,-3.16300,-3.12800,26.44300,26.44300,-0.12000,-0.12000,23.66410,0.00010,0.00030,,,,,,,,,-8.72030,-8.72030,-8.25840,-8.71910,1.32660,-0.0893,-0.0909
2022-06-30,,,1.95500,1.40900,-3.36400,0.01300,-3.35100,0.00700,-3.35800,-3.35800,-3.35800,-3.31800,-3.36400,26.44300,26.44300,-0.13000,-0.13000,25.50330,0.00020,0.00040,,,,,,,,,-8.90360,-8.90360,-8.55370,-8.90200,1.42630,-0.0944,-0.0947
2022-03-31,,,1.97400,1.56200,-3.53600,0.03500,-3.50100,0.00700,-3.50800,-3.50800,-3.50800,-3.41000,-3.53600,26.44300,26.44300,-0.13000,-0.13000,29.36610,0.00020,0.00040,,,,,,,,,-8.60480,-8.60480,-8.31060,-8.60290,1.54170,-0.14700,-0.14700
2021-12-31,,,1.87100,1.37500,-3.24600,0.00700,-3.23900,0.00700,-3.24600,-3.24600,-3.24600,-3.13000,-3.24600,20.77300,20.77300,-0.11000,-0.11000,29.81560,0.00010,0.00020,,,,,,,,,-7.37330,-7.37330,-7.12610,-7.37280,1.66490,-0.0935,-0.0938
2021-09-30,,,2.33200,1.08400,-3.41600,-0.02700,-3.44300,0.00700,-3.45000,-3.45000,-3.45000,-3.39700,-3.41600,19.03600,19.03600,-0.18000,-0.18000,29.88730,0.00010,0.00020,,,,,,,,,-7.33480,-7.33480,-7.08940,-7.33420,1.77900,-0.1555,-0.1556
2021-06-30,,,2.15600,1.20900,-3.36500,0.09800,-3.26700,0.00700,-3.27400,-3.27400,-3.27400,-3.34700,-3.36500,18.78600,18.78600,-0.17000,-0.17000,15.02010,0.00020,0.00050,,,,,,,,,-16.11380,-16.11380,-15.03630,-16.10980,1.08160,-0.111,-0.1112
2021-03-31,,,2.40600,1.21300,-3.61900,0.00400,-3.61500,0.00700,-3.62200,-3.62200,-3.62200,-3.58700,-3.61900,18.76700,18.76700,-0.19000,-0.19000,20.53910,0.00020,0.00050,,,,,,,,,-15.64920,-15.64920,-14.87110,-15.64580,1.23200,-0.22980,-0.23020
2020-12-31,,,3.09800,1.17000,-4.26800,0.07500,-4.19300,0.00700,-4.20000,-4.20000,-4.20000,-4.24300,-4.26800,15.68000,15.68000,-0.23000,-0.23000,13.76780,0.00030,0.00050,,,,,,,,,-16.14520,-16.14520,-14.94930,-16.14080,1.38770,-0.2162,-0.218
2020-09-30,,,2.15800,1.16100,-3.31900,0.12800,-3.19100,0.00200,-3.19300,-3.19300,-3.19300,-3.31500,-3.31900,16.68900,16.68900,-0.19000,-0.19000,21.55650,0.00030,0.00050,,,,,,,,,-10.72990,-10.72990,-10.21110,-10.72700,1.58800,-0.0993,-0.0993
2020-06-30,,,1.60000,1.10800,-2.70800,0.24300,-2.46500,0.00900,-2.47400,-2.47400,-2.47400,-2.71200,-2.70800,14.13900,14.13900,-0.17000,-0.17000,10.18820,0.00090,0.00140,,,,,,,,,-21.94820,-21.94820,-19.66460,-21.92870,0.79720,-0.0431,-0.0432
2020-03-31,,,1.34900,1.05500,-2.40400,-0.01200,-2.41600,0.00900,-2.42500,-2.42500,-2.42500,-2.41200,-2.40400,13.10800,13.10800,-0.19000,-0.19000,15.14970,0.00080,0.00130,,,,,,,,,-18.20160,-18.20160,-16.88130,-18.18660,0.94230,-0.22720,-0.22730
2019-12-31,,,1.80200,0.96800,-2.77000,0.29200,-2.47800,0.00200,-2.48000,-2.48000,-2.48000,-2.77100,-2.77000,11.98800,11.98800,-0.21000,-0.21000,6.70410,0.00170,0.00250,,,,,,,,,-32.55880,-32.55880,-27.39420,-32.50330,0.63440,-0.1566,-0.1566
2019-09-30,,,1.61700,1.04400,-2.66100,0.22500,-2.43600,0.01200,-2.44800,-2.44800,-2.44800,-2.67100,-2.66100,12.00700,12.00700,-0.20000,-0.20000,8.96760,0.00140,0.00200,,,,,,,,,-25.23710,-25.23710,-22.17590,-25.20070,0.80790,-0.1014,-0.1014
2019-06-30,,,1.87400,0.86700,-2.74100,0.28000,-2.46100,0.00800,-2.46900,-2.46900,-2.46900,-2.76300,-2.74100,11.97900,11.97900,-0.21000,-0.21000,12.96300,0.00130,0.00170,,,,,,,,,-21.09900,-21.09900,-19.29360,-21.07200,0.97460,-0.2392,-0.2382
2019-03-31,,,2.60700,0.81400,-3.42100,0.17800,-3.24300,0.00900,-3.25200,-3.25200,-3.25200,-3.44100,-3.42100,11.95700,11.95700,-0.27000,-0.27000,10.48700,0.00120,0.00160,,,,,,,,,-23.38560,-23.38560,-20.98880,-23.35700,1.16300,-0.26210,-0.26210
2018-12-31,,,1.45100,0.66700,-2.11800,0.16200,-1.95600,0.00600,-1.96200,-1.96200,-1.96200,-2.11300,-2.11800,7.74400,7.74400,-0.24000,-0.24000,13.86730,0.00110,0.00140,,,,,,,,,-11.52420,-11.52420,-10.69850,-11.51210,1.42390,-0.2511,-0.2496
2018-09-30,0.50000,0.50000,1.21000,0.77700,-1.48700,0.15700,-1.33000,0.05700,-1.38700,-1.38700,-1.38700,-1.48300,-1.48700,7.83700,7.83700,-0.18000,-0.18000,3.48190,,,100.00000,-297.40000,-297.40000,-266.00000,-277.40000,0.09220,0.49070,183.39890,-103.25280,-103.25260,-25.58130,-103.25260,0.17140,-0.234,-0.2367
2018-06-30,,,1.07000,0.78000,-1.85000,0.13100,-1.71900,0.01600,-1.73500,-1.73500,-1.73500,-1.84800,-1.85000,7.82100,7.82100,-0.22000,-0.22000,4.88930,,,,,,,,,,,-118.44600,-118.44610,-27.16780,-118.44610,0.18700,-0.1076,-0.108
2018-03-31,,,0.79100,0.51500,-1.30600,0.65700,-0.64900,0.00100,-0.65000,-0.65000,-0.65000,-1.30200,-1.30600,6.54700,6.54700,-0.10000,-0.10000,6.84440,,,,,,,,,,,-13.73310,-13.73310,-8.22800,-13.73310,0.60560,-0.14280,-0.14770
2017-12-31,,,0.64620,0.76110,-1.40730,0.39750,-1.00970,-0.02620,-0.98360,-0.98360,-0.98360,-1.40550,-1.40730,5.93600,5.93600,-0.17000,-0.17000,1.48950,,,,,,,,,,,-123.09780,-123.09780,-54.58110,-123.09780,0.12540,-0.1739,-0.1765
