Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,48.16600,29.60200,18.56400,15.63800,15.63800,2.92600,-0.51800,2.40800,0.18200,2.22600,2.22600,2.22600,4.46200,2.92600,3.72600,4.10400,0.60000,0.54000,4.41070,0.23130,0.30490,38.54170,6.07480,6.07480,4.99940,4.62150,0.29110,0.52870,1.53640,58.57680,2.09370,2.95550,1.34520,1.60950,28.41940,2.1654,1.8401
2024-06-30,55.42500,32.79800,22.62700,16.25200,16.25200,6.37500,-0.51100,5.86400,1.41200,4.45200,4.45200,4.45200,7.86400,6.37500,3.67900,4.08800,1.21000,1.09000,3.79190,0.25980,0.35520,40.82450,11.50200,11.50200,10.58010,8.03250,0.31940,0.57930,1.38310,65.07280,4.28250,6.15690,2.56540,3.16980,28.13480,1.6136,0.9928
2024-03-31,44.95600,27.56000,17.39600,14.83800,14.83800,2.55800,-0.39900,2.15900,0.52300,1.63600,1.63600,1.63600,4.03200,2.55800,3.65000,4.21300,0.45000,0.39000,4.50600,0.25250,0.34210,38.69560,5.69000,5.69000,4.80250,3.63910,0.28210,0.48450,1.36370,65.99650,1.65100,2.25630,1.02650,1.23410,27.06040,-2.41350,-2.79590
2023-12-31,41.94290,25.53870,16.40420,14.31060,14.31060,2.09360,12.07300,14.16660,2.95840,11.20820,11.20820,11.20820,3.43960,2.09360,3.57200,3.65800,3.13000,3.04000,3.53760,0.19280,0.24320,39.11080,4.99160,4.99160,33.77590,26.72240,0.28100,0.46040,1.59880,56.29220,11.44880,15.85130,7.51010,9.24100,26.85820,2.0788,1.7356
2023-09-30,50.38400,30.88100,19.50300,15.84600,15.84600,3.65700,-0.83900,2.81800,0.66600,2.15200,2.15200,2.15200,4.93300,3.65700,3.57800,3.72100,0.60000,0.58000,3.87460,0.33530,0.50920,38.70870,7.25830,7.25830,5.59300,4.27120,0.32240,0.56580,1.48820,60.47460,2.50510,3.69940,1.37710,1.66520,23.96260,2.8856,2.5836
2023-06-30,53.33600,33.31400,20.02200,14.77200,14.77200,5.25000,-0.80900,4.44100,0.99800,3.44300,3.44300,3.44300,6.48900,5.25000,3.55500,3.59100,0.97000,0.96000,4.09460,0.37630,0.60820,37.53940,9.84330,9.84330,8.32650,6.45530,0.32960,0.59550,1.34020,67.15240,4.11590,6.18330,2.12760,2.56720,23.44480,0.7683,0.3337
2023-03-31,45.83800,29.55700,16.28100,14.09300,14.09300,2.18800,-0.87900,1.30900,0.31900,0.99000,0.99000,0.99000,3.43400,2.18800,3.54100,3.54100,0.28000,0.28000,4.12700,0.38770,0.63830,35.51860,4.77330,4.77330,2.85570,2.15980,0.29110,0.50540,1.39020,64.73840,1.23570,1.91660,0.62870,0.75660,22.59510,2.16770,1.96980
2022-12-31,44.11240,29.99460,14.11780,14.14450,14.14450,-0.02670,-0.81390,-0.84060,-0.24330,-0.59720,-0.59720,-0.59720,1.26620,-0.02670,3.52800,3.71900,-0.18000,-0.13000,4.77250,0.43400,0.77200,32.00420,-0.06050,-0.06050,-1.90550,-1.35390,0.26840,0.47370,1.35300,66.51900,-0.75570,-1.19330,-0.36330,-0.42770,22.33750,2.838,2.5742
2022-09-30,49.74400,33.81900,15.92500,14.97200,14.97200,0.95300,-0.92300,0.03000,-0.03400,0.06400,0.06400,0.06400,2.17700,0.95300,3.53000,3.69200,0.02000,0.02000,4.71830,0.46240,0.86510,32.01390,1.91580,1.91580,0.06030,0.12870,0.28510,0.51080,1.23900,72.64010,0.08100,0.12930,0.03670,0.04360,22.34430,-0.7141,-0.8889
2022-06-30,56.77300,38.22500,18.54800,14.57200,14.57200,3.97600,-0.57100,3.40500,0.66700,2.73800,2.73800,2.73800,5.03500,3.97600,3.52100,3.84100,0.78000,0.71000,3.55660,0.43380,0.77110,32.67050,7.00330,7.00330,5.99760,4.82270,0.31930,0.58770,1.20820,74.49300,3.43010,5.47500,1.53980,1.94210,22.67060,0.0776,-0.5066
2022-03-31,43.33300,28.36500,14.96800,13.59700,13.59700,1.37100,-0.30300,1.06800,0.23800,0.83000,0.83000,0.83000,2.40300,1.37100,3.52100,3.84800,0.24000,0.22000,4.88550,0.39670,0.66260,34.54180,3.16390,3.16390,2.46460,1.91540,0.28310,0.46720,1.25220,71.87250,1.06720,1.47990,0.54220,0.64380,22.08830,-1.42390,-1.55850
2021-12-31,45.79260,29.73720,16.05540,13.00340,13.00340,3.05200,-0.21810,2.83390,0.50030,2.33370,2.33370,2.33370,4.18060,3.05200,3.47100,3.95500,0.58000,0.61000,4.69790,0.36400,0.57740,35.06110,6.66480,6.66480,6.18860,5.09620,0.31700,0.55530,1.33820,67.25670,3.02750,4.23910,1.61570,1.92550,21.89210,0.5657,0.1353
2021-09-30,47.92300,30.91800,17.00500,14.04400,14.04400,2.96100,-0.29600,2.66500,0.61900,2.04600,2.04600,2.04600,3.96300,2.96100,3.54200,4.05800,0.58000,0.50000,4.84500,0.36060,0.56740,35.48400,6.17870,6.17870,5.56100,4.26930,0.33880,0.63360,1.32790,67.77370,2.67280,3.77960,1.44660,1.70910,21.50230,0.698,0.3625
2021-06-30,44.84700,28.69400,16.15300,12.36400,12.36400,3.78900,3.21700,7.00600,-0.22400,7.23000,7.23000,7.23000,4.74800,3.78900,3.34700,3.96400,2.16000,1.82000,4.64130,0.36250,0.57210,36.01800,8.44870,8.44870,15.62200,16.12150,0.32230,0.58930,1.23650,72.78750,9.71100,14.00270,5.19620,6.19110,21.09720,0.122,-0.345
2021-03-31,43.52500,27.93800,15.58700,12.61900,12.61900,2.96800,-0.29800,2.67000,0.62400,2.04600,2.04600,2.04600,3.92700,2.96800,3.34700,3.91100,0.61000,0.52000,4.22360,0.42090,0.73100,35.81160,6.81910,6.81910,6.13440,4.70070,0.32170,0.56570,1.37770,65.32520,3.16590,4.93420,1.51200,1.83330,19.25140,-0.08590,-0.46430
2020-12-31,40.87000,25.81530,15.05470,12.15910,12.15910,2.89570,-0.86190,2.03370,-0.01000,2.04380,2.04380,2.04380,3.82660,2.89570,3.34200,3.50900,0.61000,0.57000,4.14270,0.41880,0.72470,36.83560,7.08500,7.08500,4.97610,5.00060,0.31470,0.50910,1.50400,59.83870,3.25870,5.21430,1.57370,1.89410,18.78300,1.1275,0.9964
2020-09-30,43.31600,28.36000,14.95600,12.83200,12.83200,2.12400,-0.13300,1.99100,0.41200,1.57900,1.57900,1.57900,3.16100,2.12400,3.34000,3.46200,0.47000,0.46000,3.60890,0.38030,0.61810,34.52770,4.90350,4.90350,4.59650,3.64530,0.35210,0.58650,1.34710,66.80810,2.60580,3.96450,1.28360,1.61480,18.14840,1.1789,0.9578
2020-06-30,44.04200,27.98900,16.05300,11.67000,11.67000,4.38300,-0.23300,4.15000,0.95100,3.19900,3.19900,3.19900,5.27000,4.38300,3.34900,3.48100,0.96000,0.92000,4.15800,0.41750,0.72130,36.44930,9.95190,9.95190,9.42280,7.26350,0.35650,0.63160,1.30610,68.90700,5.42140,8.43280,2.58950,3.15790,17.68800,-0.9013,-1.1117
2020-03-31,35.77500,22.24400,13.53100,11.52100,11.52100,2.01000,-0.35800,1.65200,0.37500,1.27700,1.27700,1.27700,2.90700,2.01000,3.34900,3.51900,0.38000,0.36000,5.20920,0.39840,0.66690,37.82250,5.61850,5.61850,4.61780,3.56950,0.33090,0.61360,1.30500,68.96350,2.28750,3.70570,1.18110,1.37630,16.71380,0.22530,0.05570
2019-12-31,33.87230,21.57850,12.29390,10.89250,10.89250,1.40140,-0.38220,1.02820,0.05160,0.97660,0.97660,0.97660,2.25710,1.40140,3.35170,3.45260,0.29000,0.29000,4.41090,0.39530,0.65860,36.29470,4.13720,4.13720,3.03540,2.88320,0.30580,0.54960,1.32910,67.71420,1.75320,2.77320,0.88180,1.06010,16.62420,2.1734,2.0088
2019-09-30,36.99500,23.86100,13.13400,11.40800,11.40800,1.72600,-0.50900,1.21700,0.15800,1.05900,1.05900,1.05900,2.58100,1.72600,3.35200,3.48600,0.32000,0.30000,4.64230,0.42920,0.75670,35.50210,4.66550,4.66550,3.28960,2.86250,0.32390,0.61230,1.20760,74.52760,1.92460,3.09460,0.92710,1.09860,16.42100,1.8312,1.7269
2019-06-30,40.22000,25.44900,14.77100,11.00300,11.00300,3.76800,-0.50500,3.26300,0.59200,2.67100,2.67100,2.67100,4.63100,3.76800,3.35100,3.48500,0.80000,0.77000,4.38150,0.43790,0.78400,36.72550,9.36850,9.36850,8.11290,6.64100,0.34370,0.64240,1.13420,79.35310,4.87390,7.92960,2.28230,2.73950,16.35470,0.4551,0.3664
2019-03-31,31.37000,19.56800,11.80200,10.26800,10.26800,1.53400,-0.49000,1.03500,0.22800,0.80700,0.80700,0.80700,2.39300,1.53400,3.35100,3.39200,0.24000,0.24000,6.33670,0.45820,0.85090,37.62190,4.89000,4.89000,3.29930,2.57250,0.28360,0.48230,1.24350,72.37870,1.52640,2.56710,0.72960,0.82700,15.77680,-0.20140,-0.33050
2018-12-31,31.13040,19.76740,11.36300,10.26910,10.26910,1.09390,-0.49570,0.59820,0.00690,0.59130,0.59130,0.59140,1.92010,1.09390,3.37070,3.54190,0.17000,0.19000,5.46160,0.45520,0.84070,36.50130,3.51390,3.51390,1.92170,1.89960,0.28440,0.47830,1.24020,72.57060,1.13000,1.93300,0.54020,0.61560,15.61770,2.5296,2.3589
2018-09-30,34.73100,22.28100,12.45000,11.07700,11.07700,1.37300,-0.51900,0.85400,0.04700,0.80700,0.80700,0.80700,2.21600,1.37300,3.37400,3.55100,0.24000,0.23000,6.91780,0.49050,0.96280,35.84690,3.95320,3.95320,2.45890,2.32360,0.30150,0.53980,1.12510,79.99220,1.53740,2.61710,0.70060,0.78330,15.55720,0.1817,0.0495
2018-06-30,39.75100,25.03900,14.71200,11.08700,11.08700,3.62500,-0.51900,3.10600,0.67000,2.43600,2.43600,2.43600,4.40400,3.62500,3.37400,3.62400,0.72000,0.67000,4.62410,0.47840,0.91710,37.01040,9.11930,9.11930,7.81360,6.12810,0.33520,0.58900,1.15180,78.13620,4.66450,8.05020,2.05430,2.43310,15.47840,-0.1985,-0.4555
2018-03-31,31.70900,19.58500,12.12400,10.75900,10.75900,1.36500,-0.39200,0.97300,0.20900,0.76400,0.76400,0.76400,2.14600,1.36500,3.37400,3.66200,0.23000,0.21000,6.29580,0.46980,0.88620,38.23520,4.30480,4.30480,3.06850,2.40940,0.29570,0.46740,1.29500,69.49890,1.51310,2.70730,0.71240,0.80220,14.96500,-1.24930,-1.49430
2017-12-31,30.17140,19.54510,10.62630,9.83820,9.83820,0.78810,-0.41980,0.36830,1.02280,-0.65450,-0.65450,-0.65450,1.55590,0.78810,3.35640,3.72460,-0.20000,-0.16000,4.63670,0.48570,0.94970,35.21970,2.61190,2.61190,1.22070,-2.16930,0.26300,0.48760,1.15990,77.59390,-1.31070,-2.39230,-0.57050,-0.67410,14.80060,1.6068,0.3211
2017-09-30,33.78500,21.55900,12.22600,10.25600,10.25600,1.97000,-0.40200,1.56800,0.36600,1.20200,1.20200,1.20200,2.71100,1.97000,3.37300,3.79400,0.36000,0.32000,5.56730,0.47540,0.90630,36.18770,5.83100,5.83100,4.64110,3.55780,0.30450,0.58590,1.06990,84.12340,2.36990,4.31710,1.08350,1.24320,15.03230,0.9173,0.7077
2017-06-30,38.84900,24.36600,14.48300,10.57200,10.57200,3.91100,-0.29200,3.61900,0.77300,2.84600,2.84600,2.84600,4.62300,3.91100,3.35300,3.78000,0.85000,0.75000,6.00530,0.48760,0.95150,37.28020,10.06720,10.06720,9.31560,7.32580,0.35520,0.68370,1.19110,75.56030,5.76720,10.87380,2.60240,2.95520,14.63480,-0.4143,-0.7024
2017-03-31,27.74500,17.18100,10.56400,9.35000,9.35000,1.21400,-0.27600,0.93800,0.27900,0.65900,0.65900,0.65900,1.88800,1.21400,3.32900,3.73000,0.20000,0.18000,7.56450,0.48780,0.95230,38.07530,4.37560,4.37560,3.38080,2.37520,0.27690,0.46080,1.30560,68.93460,1.41410,2.84910,0.65770,0.72430,13.96360,-0.81820,-0.95340
2016-12-31,26.37640,16.56330,9.81300,9.10600,9.10600,0.70710,-0.26540,0.44170,-0.10430,0.54600,0.54600,0.54600,1.33880,0.70710,3.32800,3.57800,0.17000,0.17000,5.06730,0.41660,0.71410,37.20400,2.68060,2.68060,1.67460,2.07000,0.28650,0.44480,1.31740,68.31450,1.18390,1.93730,0.59300,0.69060,13.87080,2.0402,1.8968
2016-09-30,31.91300,20.05000,11.86300,9.72300,9.72300,2.14000,-0.31200,1.82800,0.35500,1.47300,1.47300,1.47300,2.75800,2.14000,3.32400,3.64100,0.44000,0.40000,5.41720,0.46470,0.86790,37.17290,6.70570,6.70570,5.72810,4.61570,0.32110,0.52600,1.23170,73.06770,3.21990,5.34220,1.48230,1.72380,13.75850,2.0044,1.8518
2016-06-30,40.99700,26.30300,14.69400,10.05400,10.05400,4.64000,-0.22200,4.41800,1.15100,3.26700,3.26700,3.26700,5.23700,4.64000,3.32300,3.58300,0.98000,0.91000,4.30340,0.47280,0.89670,35.84170,11.31790,11.31790,10.77640,7.96890,0.39150,0.68470,1.18330,76.05780,7.17610,12.04910,3.11950,3.78350,13.70030,-0.9098,-0.994
2016-03-31,25.28800,16.10300,9.18500,8.23000,8.23000,0.95500,-0.14600,0.80900,0.24400,0.56500,0.56500,0.56500,1.53000,0.95500,3.33600,3.57200,0.17000,0.16000,6.66550,0.45280,0.82730,36.32160,3.77650,3.77650,3.19910,2.23430,0.28640,0.42880,1.32270,68.04100,1.30950,2.30470,0.63990,0.71660,12.97980,-0.65930,-0.78500
2015-12-31,23.11780,14.85160,8.26620,7.61220,7.61220,0.65400,-0.16060,0.48940,0.04990,0.43950,0.43950,0.43950,1.15290,0.65400,3.33480,3.68730,0.13000,0.11000,4.99580,0.37500,0.60010,35.75700,2.82900,2.82900,2.11700,1.90120,0.28390,0.41830,1.18160,76.16900,1.01780,1.47360,0.53980,0.63610,12.89620,0.4791,0.3682
2015-09-30,29.90300,19.57800,10.32500,8.33400,8.33400,1.99100,-0.24100,1.75000,0.54200,1.20800,1.20800,1.20800,2.52100,1.99100,3.35400,3.69900,0.36000,0.33000,4.64570,0.39510,0.65320,34.52830,6.65820,6.65820,5.85230,4.03970,0.34540,0.56750,1.26780,70.99050,2.76380,3.98560,1.39520,1.67180,12.97380,1.3304,1.2018
2015-06-30,33.95400,21.41900,12.53500,8.66000,8.66000,3.87500,-0.12100,3.75400,1.04400,2.71000,2.71000,2.71000,4.39800,3.87500,3.30000,3.68100,0.82000,0.74000,4.13570,0.41500,0.70950,36.91760,11.41250,11.41250,11.05610,7.98140,0.37970,0.59140,1.25190,71.89350,6.37120,9.34900,3.03060,3.72690,12.73880,-0.6309,-0.7114
2015-03-31,22.83700,14.40200,8.43500,7.60800,7.60800,0.82700,-0.21000,0.62100,0.18500,0.43600,0.43600,0.43600,1.32800,0.82700,3.30000,3.70400,0.13000,0.12000,4.96330,0.41110,0.69810,36.93570,3.62130,3.62130,2.71930,1.90920,0.28980,0.40090,1.36570,65.90100,1.10470,1.69540,0.55330,0.65060,11.91250,-0.88580,-1.04080
2014-12-31,24.66630,15.69370,8.97260,7.87110,7.87120,1.10150,-0.15470,0.93470,0.24470,0.69000,0.69000,0.69000,1.55450,1.10150,3.23980,3.52550,0.20000,0.19000,3.74350,0.37980,0.61240,36.37600,4.46540,4.46540,3.78950,2.79740,0.31100,0.46610,1.26640,71.06620,1.75000,2.70610,0.87000,1.08530,11.98060,0.9419,0.7641
2014-09-30,30.00800,19.39300,10.61500,8.68500,8.68500,1.93000,-0.22000,1.71000,0.52100,1.18900,1.18900,1.18900,2.46200,1.93000,3.25000,3.54600,0.37000,0.34000,4.31120,0.43660,0.77510,35.37390,6.43160,6.43160,5.69850,3.96230,0.35330,0.61640,1.25000,72.00180,3.03700,4.74650,1.39980,1.71090,11.95450,1.2779,1.1661
2014-06-30,33.39600,21.67500,11.72100,7.98300,7.98300,3.73800,-0.10300,3.63500,1.09300,2.54200,2.54200,2.54200,4.13200,3.73800,3.21000,3.53900,0.79000,0.72000,3.59400,0.45290,0.82790,35.09700,11.19300,11.19300,10.88450,7.61170,0.37960,0.70180,,,6.71810,10.77710,2.88910,3.67540,11.77290,-0.4349,-0.284
2014-03-31,19.15200,12.27500,6.87700,6.25200,6.25200,0.62500,-0.11400,0.52300,0.15500,0.36800,0.36800,0.36800,0.94600,0.62500,3.20100,3.44300,0.12000,0.11000,5.47010,0.33040,0.49330,35.90750,3.26340,3.26340,2.73080,1.92150,0.31000,0.42360,1.18880,75.70960,1.05030,1.18690,0.59570,0.70330,10.94630,-0.46620,-0.68750
2013-12-31,21.37880,14.00270,7.37600,6.61090,6.61100,0.76510,-0.12820,0.63690,0.11200,0.52490,0.52490,0.52490,1.09500,0.76510,3.16780,3.28350,0.16000,0.15000,5.77010,0.39560,0.65450,34.50170,3.57880,3.57880,2.97910,2.45530,0.31400,0.49620,1.36790,65.79590,1.49950,1.69690,0.77100,0.90630,10.93570,1.0515,0.1233
2013-09-30,22.13500,14.19500,7.94000,6.53100,6.53100,1.40900,-0.08600,1.32300,0.36400,0.95900,0.95900,0.95900,1.69400,1.40900,3.18900,3.32500,0.30000,0.29000,5.87970,0.42080,0.72650,35.87080,6.36550,6.36550,5.97700,4.33250,0.31290,0.48480,1.26570,71.10550,2.78360,3.16010,1.35570,1.61220,10.77970,1.7093,1.3497
2013-06-30,28.41200,18.33100,10.08100,6.88900,6.88900,3.19200,-0.09900,3.09300,0.88300,2.21000,2.21000,2.21000,3.49500,3.19200,3.15600,3.26600,0.70000,0.68000,4.51550,0.43920,0.78330,35.48150,11.23470,11.23470,10.88620,7.77840,0.38020,0.62240,1.11770,80.52230,6.65460,7.60650,2.95710,3.73170,10.44340,-0.5182,-0.6118
2013-03-31,17.65100,11.22400,6.42700,5.91400,5.91400,0.51300,-0.07200,0.44100,0.13200,0.30900,0.30900,0.30900,0.80000,0.51300,3.13200,3.21300,0.10000,0.10000,6.12460,0.44170,0.79130,36.41150,2.90630,2.90630,2.49840,1.75060,0.26950,0.36860,1.18450,75.98320,0.99990,1.15720,0.47180,0.55820,9.82580,-0.27050,-0.31870
2012-12-31,19.53480,12.97930,6.55540,6.08990,6.09000,0.46550,-0.07050,0.39500,-0.03520,0.43020,0.43020,0.43020,0.77020,0.46550,3.11560,3.11560,0.14000,0.13000,4.97940,0.44070,0.78790,33.55780,2.38300,2.38300,2.02230,2.20240,0.28800,0.42850,1.18810,75.75100,1.39390,1.61580,0.63430,0.77960,9.87720,0.062,0.0081
2012-09-30,20.36300,12.93700,7.42600,6.06700,6.06700,1.35900,-0.09000,1.26900,0.47100,0.79800,0.79800,0.79800,1.62500,1.35900,3.10300,3.13300,0.26000,0.26000,4.91710,0.44460,0.80060,36.46810,6.67390,6.67390,6.23190,3.91890,0.30100,0.43130,1.26810,70.97280,2.62700,3.05720,1.17940,1.45890,9.78990,0.6609,0.5868
2012-06-30,27.59400,17.77300,9.82100,6.74300,6.74300,3.07800,-0.10500,2.97300,0.91200,2.06100,2.06100,2.06100,3.33900,3.07800,3.10300,3.14400,0.66000,0.66000,3.82170,0.43870,0.78140,35.59110,11.15460,11.15460,10.77410,7.46900,0.39900,0.66610,1.15660,77.81150,7.00070,8.19420,2.98030,3.92980,9.48760,-0.3358,-0.4025
2012-03-31,16.87800,10.93400,5.94400,5.48600,5.48600,0.45800,-0.09800,0.36000,0.10000,0.26000,0.26000,0.26000,0.71600,0.45800,3.12900,3.13100,0.08000,0.08000,6.35240,0.37850,0.60910,35.21740,2.71360,2.71360,2.13300,1.54050,0.31910,0.46260,1.14900,78.32740,0.93590,1.06050,0.49160,0.58170,8.95260,-0.79560,-0.81950
2011-12-31,15.83590,10.14190,5.69390,5.17200,5.17200,0.52200,-0.06990,0.45200,0.18580,0.26620,0.26620,0.26620,0.78280,0.52200,3.10000,3.10000,0.09000,0.09000,5.34490,0.38750,0.63250,35.95590,3.29610,3.29610,2.85440,1.68100,0.28680,0.41400,1.22720,73.33830,0.95840,1.08690,0.48200,0.58710,8.85960,0.8383,0.7268
2011-09-30,19.03600,12.39600,6.64000,5.52000,5.52000,1.12000,-0.09000,1.03000,0.34800,0.68200,0.68200,0.68200,1.35700,1.12000,3.10200,3.12000,0.22000,0.22000,5.63700,0.39650,0.65690,34.88130,5.88360,5.88360,5.41080,3.58270,0.34400,0.54360,1.14250,78.77130,2.47450,2.81410,1.23230,1.49340,8.88490,1.0155,0.9186
2011-06-30,24.02900,15.34600,8.68300,6.22300,6.22300,2.46000,-0.07700,2.38300,0.64000,1.74300,1.74300,1.74300,2.70800,2.46000,3.09600,3.11700,0.56000,0.56000,3.93770,0.40330,0.67580,36.13550,10.23760,10.23760,9.91720,7.25370,0.39350,0.65090,1.02330,87.94750,6.33240,7.20430,2.85440,3.77880,8.87330,-0.2714,-0.3091
2011-03-31,14.40100,9.09300,5.30800,5.12500,5.12500,0.18300,-0.02200,0.16100,0.04100,0.12000,0.12000,0.12000,0.41600,0.18300,3.07500,3.10500,0.04000,0.04000,7.39500,0.41640,0.71340,36.85860,1.27070,1.27070,1.11800,0.83330,0.28040,0.38940,1.13300,79.43820,0.46670,0.53670,0.23360,0.27240,8.32440,-0.91690,-0.97420
