,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2025-02-20,2024-12-31,$2.84,$2.77
1,2024-11-15,2024-09-30,$2.01,$1.93
2,2024-08-15,2024-06-30,$1.87,$2.04
3,2024-05-14,2024-03-31,$0.92,$1.05
4,2024-02-07,2023-12-31,$2.40,$2.40
5,2023-11-16,2023-09-30,$1.86,$1.82
6,2023-08-10,2023-06-30,$1.66,$2.47
7,2023-05-18,2023-03-31,$0.92,$1.15
8,2023-02-23,2022-12-31,$1.89,$2.44
9,2022-11-17,2022-09-30,$1.37,$1.50
10,2022-08-04,2022-06-30,$0.83,$1.40
11,2022-05-26,2022-03-31,$0.67,$1.45
12,2022-02-24,2021-12-31,$1.88,$2.20
13,2021-11-18,2021-09-30,$1.46,$1.29
14,2021-08-03,2021-06-30,$1.74,$2.16
15,2021-05-13,2021-03-31,$1.41,$1.10
16,2021-02-02,2020-12-31,$2.78,$2.98
17,2020-11-05,2020-09-30,$1.65,$1.32
18,2020-08-20,2020-06-30,$1.54,$1.70
19,2020-05-22,2020-03-31,$0.59,$0.90
20,2020-02-13,2019-12-31,$1.87,$2.28
21,2019-11-01,2019-09-30,$1.19,$1.49
22,2019-08-15,2019-06-30,$1.13,$1.45
23,2019-05-15,2019-03-31,$0.75,$0.88
24,2019-01-30,2018-12-31,$1.36,$1.39
25,2018-11-02,2018-09-30,$0.82,$1.01
26,2018-08-23,2018-06-30,$0.74,$0.66
27,2018-05-04,2018-03-31,$0.65,$0.54
28,2018-02-01,2017-12-31,$1.42,$1.34
29,2017-11-02,2017-09-30,$0.84,$1.02
30,2017-08-17,2017-06-30,$0.73,$0.94
31,2017-05-18,2017-03-31,$0.47,$0.39
32,2017-01-24,2016-12-31,$0.85,$1.09
33,2016-11-02,2016-09-30,$0.47,$0.63
34,2016-08-11,2016-06-30,$0.38,$0.52
35,2016-05-05,2016-03-31,$0.38,$0.20
36,2016-01-28,2015-12-31,$0.70,$0.73
37,2015-10-27,2015-09-30,$0.32,$0.38
38,2015-08-12,2015-06-30,$0.41,$0.34
39,2015-05-07,2015-03-31,$0.28,$0.20
40,2015-01-29,2014-12-31,$0.62,$0.55
