Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,2021.49900,606.02880,1415.47000,905.89260,947.33220,468.13840,-184.72100,283.41730,98.68290,184.73440,184.73450,,184.76580,147.46920,147.46920,1.25290,1.25290,0.09410,0.16890,20.02280,13.05330,0.05600,3.78310,4.00410,0.73100,3.42700,33.11340,36.1068,35.1072
2024-06-30,526.45120,,526.45120,1195.15200,,-707.79060,,692.34550,242.39600,449.94950,449.94950,,449.88350,147.46700,147.46700,3.05070,3.05070,,0.06170,39.19240,25.46710,0.09200,,11.41710,2.34450,10.75260,,0,0
2024-03-31,505.86840,,505.86840,1657.43800,,-1186.75800,,464.96400,158.51520,306.44880,306.44880,,306.55920,147.47200,147.47200,2.07880,2.07880,0.04290,0.10970,22.63780,14.92550,0.12820,,8.17190,1.91250,7.37380,,0.00000,
2023-03-31,568.07400,,568.07400,971.10520,,-443.23240,,147.34200,53.08680,94.25520,94.25520,,94.25520,147.48580,147.48580,0.63910,0.63910,0.05270,0.12480,13.63870,8.72470,0.05470,,2.54020,0.47700,2.25950,,0.00000,
2022-12-31,5853.90600,3157.16500,2696.74100,2150.25400,2244.33000,452.41110,,267.59110,68.28670,199.30440,199.30430,,199.30430,147.46920,147.46920,1.35120,1.35120,0.14680,0.24660,11.67700,8.69710,0.08830,4.25100,4.53810,0.76770,3.62710,31.79220,30.2958,29.36
2022-09-30,1028.44500,,1028.44500,1067.21300,,-83.14650,,101.68340,18.81820,82.86520,82.86520,,82.86520,147.44700,147.44700,0.56200,0.56200,0.06500,0.14340,8.76280,7.14110,0.05870,,2.40120,0.41910,2.09310,,0,0
2022-06-30,1668.91600,671.57650,997.33910,900.46450,940.55050,56.78860,,56.78850,13.27700,43.51150,43.51150,,43.51150,147.52160,147.52160,0.29500,0.29500,0.07330,0.15900,6.11950,4.68880,0.04920,,1.37330,0.23070,1.18280,23.11560,0,0
2022-03-31,1439.72300,516.99060,922.73220,807.22500,843.33940,79.39250,,79.38300,30.54060,48.84240,48.84240,,48.84240,147.61360,147.61360,0.33090,0.33090,0.06250,0.14470,9.21580,5.67030,0.05010,,1.56560,0.28400,1.36650,22.72200,0.00000,
2021-09-30,1164.32200,430.35460,733.96770,554.49020,589.01540,144.95180,,144.95190,48.03920,96.91270,96.91270,,96.91270,147.47600,147.47600,0.65710,0.65710,,,,,,,,,,,,
2019-03-31,1301.67300,454.97660,846.69600,510.70540,525.26260,321.43340,,321.43340,85.53260,235.90080,235.90080,,231.35640,142.67700,142.76700,1.62000,1.62000,0.43350,1.02440,49.21470,35.42300,0.04100,14.04550,15.01940,1.48030,7.95650,11.77180,3.07380,2.92290
2018-12-31,1146.53200,715.52700,431.00510,892.73820,916.67000,-485.66500,,-485.47640,61.08430,-546.56070,-546.61980,-12.98700,-530.95250,142.67700,142.67700,-5.93290,-5.93290,0.44420,0.98870,-376.68260,-411.96760,0.00640,-24.89620,-26.89070,-2.70280,-13.83730,15.38870,19.1598,18.8235
2018-09-30,960.80240,347.06940,613.73300,402.54590,412.03330,201.69980,,201.69980,63.47310,138.22680,138.22680,-0.00010,134.79700,142.67700,142.67700,2.24300,2.24300,0.33650,1.21940,38.54690,25.76110,0.03160,8.28080,8.46120,0.83420,5.49420,11.69940,4.5764,4.2885
2018-06-30,869.16380,282.87890,586.28480,397.88530,410.00550,176.27940,,176.09080,50.62000,125.47090,125.47090,,120.44480,142.67650,142.67650,1.75800,1.75800,0.31670,1.19750,36.47320,24.94740,0.02630,6.04260,6.18290,0.68240,4.12870,14.55310,5.3158,5.2195
2018-03-31,1015.96900,248.84110,767.12800,526.54340,539.64930,227.47880,,227.47870,70.21740,157.26130,157.32040,2.64130,152.67390,142.67650,142.67650,1.06890,1.06890,0.19620,0.70830,33.22920,22.30200,0.04110,6.68260,6.84180,0.94340,5.37120,16.49990,-7.58790,-7.77270
2017-09-30,855.73200,278.22600,577.50600,368.64800,385.00400,192.50200,,192.50200,75.51600,116.98600,116.98600,,116.98600,141.02650,141.02650,0.91100,0.91100,,0.12390,37.60480,22.85290,0.03220,,5.73100,0.73510,5.73100,14.47460,2.2952,2.2631
2017-06-30,677.81120,303.94320,373.86800,185.91320,203.07540,170.79260,,170.79260,64.62940,106.16320,106.16320,,106.16320,130.02650,130.02650,0.89960,0.89960,,0.18090,60.68920,37.72390,0.01740,,7.06640,0.65730,7.06610,11.55480,-12.8338,-12.8073
2016-06-30,829.10080,378.54080,450.56000,304.76160,322.57280,127.98720,,127.98720,46.81600,81.17120,81.17120,,81.17120,130.02700,130.02700,0.74600,0.74600,,0.22750,32.02400,20.31000,0.02840,,6.76340,0.57690,6.75930,9.23570,3.8954,3.7187
2016-03-31,897.24790,400.57100,496.67690,331.29720,348.76150,147.91550,,147.91550,53.94440,93.97120,93.97120,,93.97120,130.02440,130.02440,0.72270,0.72270,,0.23070,29.78100,18.92000,0.03950,,8.52220,0.74720,8.51520,8.48720,-0.05190,-0.11540
2015-12-31,610.39300,668.49000,-58.09700,687.81000,714.71000,-772.80690,,257.98000,105.34000,152.64000,135.38800,0.00000,135.38800,130.00000,130.00000,1.04000,1.04000,,0.22790,15.71630,8.24790,0.09320,,8.59730,0.76910,8.58830,,8.449,8.4033
2015-09-30,703.94300,358.99000,344.95300,372.09000,395.13000,-50.17700,,190.75000,70.97000,119.78000,119.77700,0.00000,119.77700,121.64800,121.64800,0.98000,0.98000,0.56400,1.29340,27.43890,17.22960,0.04710,8.36110,9.81410,0.81070,3.64560,,4.029,3.5851
2015-06-30,661.18200,352.27000,308.91200,363.79000,385.81000,-76.89800,,152.83000,54.67000,98.16000,98.16000,0.00000,98.16000,130.02600,130.02600,0.82000,0.82000,0.63230,1.71940,23.49600,15.09110,0.04410,7.28440,8.62320,0.66520,2.67860,,4.7188,4.5886
