,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-08-20,2024-07-31,$3.28,$3.60
1,2024-05-21,2024-04-30,$4.13,$3.38
2,2024-02-20,2024-01-31,$1.77,$2.25
3,2023-12-05,2023-10-31,$3.66,$4.11
4,2023-08-22,2023-07-31,$2.86,$3.73
5,2023-05-23,2023-04-30,$1.89,$2.85
6,2023-02-21,2023-01-31,$1.37,$1.70
7,2022-12-06,2022-10-31,$3.88,$4.67
8,2022-08-23,2022-07-31,$2.30,$2.35
9,2022-05-24,2022-04-30,$1.46,$1.85
10,2022-02-22,2022-01-31,$1.12,$1.24
11,2021-12-07,2021-10-31,$2.48,$3.02
12,2021-08-24,2021-07-31,$1.52,$1.87
13,2021-05-25,2021-04-30,$0.80,$1.01
14,2021-02-23,2021-01-31,$0.49,$0.76
15,2020-12-07,2020-10-31,$1.23,$1.55
16,2020-08-25,2020-07-31,$0.69,$0.90
17,2020-05-27,2020-04-30,$0.48,$0.59
18,2020-02-25,2020-01-31,$0.45,$0.41
19,2019-12-09,2019-10-31,$1.29,$1.41
20,2019-08-20,2019-07-31,$0.82,$1.00
21,2019-05-21,2019-04-30,$0.77,$0.87
22,2019-02-26,2019-01-31,$0.63,$0.76
23,2018-12-04,2018-10-31,$1.82,$2.08
24,2018-08-21,2018-07-31,$1.03,$1.26
25,2018-05-22,2018-04-30,$0.76,$0.79
26,2018-02-27,2018-01-31,$0.54,$0.63
27,2017-12-05,2017-10-31,$1.19,$1.17
28,2017-08-22,2017-07-31,$0.68,$0.87
29,2017-05-23,2017-04-30,$0.62,$0.73
30,2017-02-22,2017-01-31,$0.35,$0.42
31,2016-12-06,2016-10-31,$0.98,$0.67
32,2016-08-23,2016-07-31,$0.63,$0.62
33,2016-05-24,2016-04-30,$0.48,$0.51
34,2016-02-23,2016-01-31,$0.41,$0.40
35,2015-12-08,2015-10-31,$0.83,$0.80
36,2015-08-25,2015-07-31,$0.50,$0.42
37,2015-05-27,2015-04-30,$0.37,$0.37
38,2015-02-24,2015-01-31,$0.30,$0.44
