,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-12-05,2024-10-31,$-0.08,$-0.05
1,2024-09-10,2024-07-31,$-0.08,$-0.05
2,2024-05-22,2024-04-30,$-0.12,$-0.09
3,2024-03-13,2024-01-31,$-0.05,$-0.03
4,2023-11-29,2023-10-31,$-0.03,$-0.10
5,2023-08-24,2023-07-31,$0.03,$-0.01
6,2023-05-24,2023-04-30,$0.03,$0.00
7,2023-03-22,2023-01-31,$0.21,$0.17
8,2022-11-30,2022-10-31,$0.13,$0.11
9,2022-08-24,2022-07-31,$0.20,$0.14
10,2022-05-24,2022-04-30,$0.12,$0.14
11,2022-03-08,2022-01-31,$0.24,$0.24
12,2021-11-18,2021-10-31,$0.15,$0.17
13,2021-08-19,2021-07-31,$0.14,$0.21
14,2021-05-20,2021-03-31,$0.11,$0.17
15,2021-03-18,2020-12-31,$0.03,$0.15
