Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,333.13500,10.67600,322.45900,0.49100,21.15800,-20.01800,193.44700,129.01200,3.43000,132.44200,26.53000,105.91200,105.91200,99.78400,237.46400,129.01200,187.85900,187.87100,0.52000,0.52000,1.47480,0.16760,0.20140,96.79530,38.72660,38.72660,39.75630,29.95300,0.11850,2.44580,36.79780,5.40210,5.40210,3.76780,4.49660,9.95180,1.1196,0.5288
2024-06-30,336.72500,8.45500,328.27000,0.40200,22.83500,-21.58900,193.91900,134.35100,-2.46900,131.88200,26.76900,105.11300,105.11300,94.35400,240.19400,134.35100,184.93700,184.96500,0.51000,0.51000,1.27860,0.17040,0.20550,97.48910,39.89930,39.89930,39.16610,28.02110,0.11840,1.91950,46.88790,5.47930,5.47930,3.69740,4.54550,9.61860,1.4406,0.7849
2024-03-31,319.41700,8.53700,310.88000,0.02500,23.55500,-19.51600,186.32200,124.55800,-6.62500,117.93300,20.33600,97.59700,97.59700,83.98500,222.72300,124.55800,182.36800,182.42400,0.46000,0.46000,1.70720,0.17170,0.20730,97.32730,38.99540,38.99540,36.92130,26.29320,0.11380,1.62960,55.22670,5.14270,5.14270,3.47570,4.25950,9.33390,1.15630,0.53190
2023-12-31,322.62800,10.90900,311.71900,0.30600,19.23900,-17.73400,173.63300,138.08600,7.31300,145.39900,31.54500,113.85400,113.85400,96.13400,235.09100,138.08600,188.17400,188.35500,0.52000,0.52000,1.87770,0.17260,0.20870,96.61870,42.80040,42.80040,45.06710,29.79720,0.11710,1.70070,52.91990,6.04750,6.04750,4.13080,5.00350,9.18420,1.2919,0.8659
2023-09-30,315.67800,10.29700,305.38100,5.12800,19.37100,-15.69800,157.24800,148.13300,0.55500,148.68800,31.21100,117.47700,117.47700,102.03000,230.36400,148.13300,187.09300,187.26500,0.54000,0.54000,2.65310,0.17510,0.21230,96.73810,46.92540,46.92540,47.10120,32.32090,0.11900,1.69030,53.24630,6.35990,6.35990,4.42890,5.24600,8.90590,1.0276,0.4153
2023-06-30,280.29100,10.38900,269.90200,,18.72600,-16.03900,148.56900,121.33300,8.11000,129.44300,24.84700,104.59600,104.59600,90.45400,199.40000,121.33300,189.40200,189.56700,0.48000,0.48000,3.09830,0.17790,0.21640,96.29350,43.28820,43.28820,46.18160,32.27150,0.10920,2.04030,44.11170,5.77920,5.77920,4.07510,4.75120,8.62280,1.0794,0.4824
2023-03-31,308.38200,12.73200,295.65000,0.01100,19.76600,-35.86800,168.71700,126.93300,-0.65100,126.28200,19.60500,106.67700,106.67700,95.33800,198.67600,126.93300,191.78000,192.05400,0.50000,0.50000,2.63570,0.18120,0.22130,95.87140,41.16100,41.16100,40.94990,30.91560,0.11970,2.03460,44.23540,6.03690,6.03690,4.14110,4.94320,8.33140,1.14460,0.34470
2022-12-31,349.04210,13.23600,335.80610,1.46700,17.20100,-19.95500,137.89900,197.90710,-1.84100,196.06590,-58.69500,254.76100,254.76100,227.24700,262.77010,197.90710,187.43300,187.90100,1.22000,1.20000,2.50020,0.18320,0.22430,96.20790,56.70010,56.70010,56.17260,65.10590,0.13570,2.04390,44.03280,14.63980,14.63980,9.90290,11.95740,8.13670,1.4603,0.8231
2022-09-30,482.96300,19.29700,463.66600,1.17300,19.62500,-27.43700,151.91600,311.75000,-5.42900,306.32100,19.35800,286.96300,286.96300,243.18000,381.75400,311.75000,188.63500,189.07400,1.29000,1.29000,2.62880,0.20960,0.26520,96.00450,64.54950,64.54950,63.42540,50.35170,0.20990,2.32510,38.70820,19.52520,19.52520,12.47320,15.43230,6.79840,2.1636,1.4924
2022-06-30,484.64900,16.38100,468.26800,3.40800,18.53000,-28.21300,140.00900,328.25900,-0.47900,327.78000,27.87500,299.90500,299.90500,250.58300,386.48000,328.25900,188.14600,188.58900,1.32000,1.32000,2.25350,0.23480,0.30680,96.62000,67.73130,67.73130,67.63250,51.70400,0.23220,1.95900,45.94290,23.64140,23.64140,14.37160,18.09080,5.78840,1.9729,1.3917
