Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,3420.30000,2414.00000,1006.30000,665.00000,,732.90000,273.40010,-12.90000,260.50000,60.60000,199.90000,199.90000,199.20000,341.30020,273.40010,54.69100,55.18200,3.64000,3.61000,3.31040,0.10550,0.17220,29.42140,7.99350,7.99350,7.61630,5.82410,0.33200,1.09440,2.18050,41.27530,2.71560,4.80670,1.94060,2.42920,136.01880,8.7508,6.5621
2024-06-30,3643.30000,2557.30000,1086.00000,667.70000,,734.30000,351.70000,-2.00000,349.70000,81.40000,268.30000,268.30000,267.80000,418.30000,351.70000,56.87800,57.39400,4.71000,4.67000,5.01700,0.13030,0.14980,29.80810,9.65330,9.65330,9.59840,7.35050,0.34870,1.11740,2.19380,41.02410,3.51500,6.05670,2.56790,3.05710,137.21750,6.4008,4.6738
2024-03-31,3644.80000,2516.60000,1128.20000,671.50000,,735.10000,393.09990,3.10000,396.20000,92.40000,303.80000,303.80000,302.90000,456.69990,393.09990,57.34000,57.88200,5.28000,5.23000,5.74220,0.12580,0.14390,30.95370,10.78520,10.78520,10.87030,8.31050,0.34020,1.16140,2.16180,41.63190,3.82490,6.28820,2.83600,3.34390,138.31190,2.18200,0.30410
2023-12-31,3337.30100,2315.69900,1021.60100,633.59990,,696.50100,325.10030,8.20000,333.29990,59.90000,273.40000,273.40000,272.70000,388.00030,325.10010,58.32800,59.01500,4.78000,4.73000,5.65650,0.12870,0.14770,30.61160,9.74140,9.74140,9.98710,8.17130,0.31840,1.13340,2.21310,40.66760,3.53560,5.89150,2.60870,3.08070,135.02120,8.942,7.2516
2023-09-30,3623.00000,2546.00000,1077.00000,626.90000,,687.50000,389.50000,-1.50000,388.00000,92.00000,296.00000,296.00000,295.00000,450.10000,389.50000,58.42700,59.12400,5.05000,4.99000,5.52990,0.12860,0.14760,29.72680,10.75080,10.75080,10.70940,8.14240,0.34530,1.20650,2.17300,41.41790,3.82670,6.38430,2.82100,3.33450,133.15890,7.9247,5.7873
2023-06-30,3880.30000,2657.60000,1222.70000,650.60000,,711.40000,511.30000,-0.40000,510.90000,124.60000,386.30000,386.30000,385.10000,572.10000,511.30000,58.68800,59.34600,6.56000,6.49000,5.18050,0.13010,0.14970,31.51050,13.17680,13.17680,13.16650,9.92450,0.37170,1.20670,2.24310,40.12350,5.06590,8.55990,3.70010,4.40660,130.27030,4.993,2.7936
2023-03-31,3965.30000,2739.30000,1226.00000,651.30000,,712.40000,513.59990,-5.10000,508.50000,124.10000,384.40000,384.40000,383.10000,574.69980,513.59990,58.83200,59.53400,6.51000,6.43000,4.83090,0.13420,0.15620,30.91820,12.95240,12.95240,12.82380,9.66130,0.38860,1.38250,2.20260,40.86120,5.22680,9.06540,3.76740,4.52520,124.98980,6.46020,4.73180
2022-12-31,3610.80000,2481.00000,1129.80000,613.60000,,675.00000,454.79980,-8.20000,446.59990,95.30000,351.30000,351.30000,350.50000,516.19980,454.79930,60.55900,61.49500,6.09000,5.99000,3.55310,0.13840,0.23220,31.28950,12.59550,12.59550,12.36850,9.70700,0.34950,1.24340,2.25350,39.93770,4.95070,8.84800,3.40080,4.26580,120.70530,12.9722,11.5251
2022-09-30,4247.20000,3008.20000,1239.00000,630.10000,,690.50000,548.50050,-24.50000,524.00000,129.60000,394.40000,394.40000,393.50000,608.90050,548.50050,60.05500,60.98400,6.55000,6.45000,3.25260,0.14250,0.24040,29.17220,12.91440,12.91440,12.33750,9.26490,0.41630,1.38260,2.23020,40.35510,5.75300,10.59870,3.86580,4.93350,116.15160,10.7084,9.0911
2022-06-30,4681.20000,3185.80000,1495.40000,648.60000,,707.90000,787.50000,-24.90000,762.60000,188.70000,573.90000,573.90000,572.80000,846.80000,787.50000,61.65700,62.59400,9.29000,9.15000,3.01630,0.14220,0.24010,31.94480,16.82260,16.82260,16.29070,12.23620,0.45000,1.35440,2.27120,39.62640,8.36210,15.47780,5.51680,7.17280,112.75200,4.3362,2.9515
2022-03-31,4485.80000,3098.70000,1387.10000,611.90000,,671.00000,716.09960,-18.90000,697.20000,172.60000,524.60000,524.60000,523.30000,775.19960,716.09960,61.83300,62.78400,8.46000,8.33000,3.95890,0.20080,0.25200,30.92200,15.96370,15.96370,15.54240,11.66570,0.44350,1.54140,2.15800,41.70560,8.02300,15.58620,5.18680,6.41200,105.55140,6.43480,5.50300
2021-12-31,3988.70100,2745.40000,1243.30100,617.89990,,680.70000,562.60060,-15.20000,547.40000,125.10000,422.29990,422.29990,421.30000,620.70060,562.59990,63.21700,64.32700,6.74000,6.62000,3.90620,0.21230,0.27030,31.17060,14.10490,14.10480,13.72380,10.56230,0.41830,1.32950,2.37000,37.97480,6.93010,14.52000,4.42850,5.45910,98.59400,6.1241,5.3693
2021-09-30,3847.40000,2636.30000,1211.10000,606.80000,,663.50000,547.59990,-15.00000,532.60000,135.90000,396.70000,396.70000,395.70000,604.29990,547.59990,63.27500,64.35000,6.25000,6.15000,4.25380,0.21860,0.28060,31.47840,14.23300,14.23300,13.84310,10.28490,0.41580,1.40390,2.27190,39.61510,6.76050,13.16580,4.28750,5.28280,93.59590,2.2377,1.382
2021-06-30,3418.80000,2336.60000,1082.20000,563.30000,,621.80000,460.39990,-16.30000,444.10000,113.90000,330.20000,330.20000,329.10000,518.89990,460.39990,63.66300,64.79300,5.17000,5.08000,4.35920,0.22540,0.29190,31.65440,13.46670,13.46670,12.98990,9.62620,0.38280,1.42060,2.29050,39.29270,5.85560,11.90430,3.69760,4.53600,88.70820,1.565,0.414
