Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,,,17.20500,5.95700,-23.16200,0.07100,-23.09100,,-23.09100,-23.09100,-23.09100,-22.89300,-23.16200,4.00870,4.00870,-5.76230,-5.76230,12.21190,,,,,,,,,,,-15.73050,-15.73050,-14.18980,-15.73050,36.61100,-6.86050,-6.86050
2021-12-31,,,14.74700,6.50400,-62.88900,0.10100,-62.78800,,-60.25700,-60.25700,-60.25700,-20.94300,-62.88900,3.60520,3.60520,-16.20650,-16.20650,9.59400,,,,,,,,,,,-35.67000,-35.67000,-31.53830,-35.67000,42.14380,-6.402,-6.438
2021-09-30,6.25400,6.25400,18.47400,6.65500,-18.87500,0.07200,-18.80300,,-18.80300,-18.80300,-18.80300,-18.60700,-18.87500,3.79590,3.79590,-4.92200,-4.92200,12.60850,,,100.00000,-301.80690,-301.80690,-300.65550,-300.65550,0.02510,8.13260,11.06650,-8.37010,-10.27450,-7.55220,-8.37010,57.28530,-4.0617,-4.025
2021-06-30,,,16.74900,6.91700,-23.66600,0.07100,-23.59500,,-23.59500,-23.59500,-23.59500,-23.38900,-23.66600,3.57160,3.57160,-6.60260,-6.60260,14.77770,,,,,,,,,,,-10.17930,-12.40820,-9.00110,-10.17930,63.56110,-5.3541,-5.3039
2021-03-31,,,18.55400,8.70400,-27.25800,0.05800,-27.20000,,-27.20000,-27.20000,-27.20000,-27.05900,-27.25800,3.30530,3.30530,-8.28330,-8.28330,15.28830,,,,,,,,,,,-11.00130,-13.22920,-9.75250,-11.00130,74.00860,-10.08790,-10.75990
2020-12-31,1.03700,1.03700,33.50900,7.17000,-39.64200,0.22400,-39.41800,,-39.41800,-39.41800,-39.41800,-39.26100,-39.64200,2.95110,2.95110,-13.32530,-13.08520,9.18810,,,100.00000,-3822.74200,-3822.74200,-3801.14300,-3801.14300,0.00370,0.84310,106.74980,-16.38470,-19.81400,-13.91610,-16.38470,84.87650,-8.591,-8.5914
2020-09-30,34.61100,34.61100,26.94100,11.68900,-4.01900,0.67000,-3.34900,,-3.34900,-3.34900,-3.34900,-3.85800,-4.01900,2.95770,2.95770,-1.08040,-1.08040,14.66240,,,100.00000,-11.61190,-11.61190,-9.67610,-9.67610,0.11300,9.64090,9.33520,-1.23790,-1.46300,-1.09340,-1.23790,98.64500,2.8172,2.8096
2020-06-30,39.37600,39.37600,23.32700,9.47000,6.57900,0.69100,7.27000,,7.27000,7.27000,7.27000,6.73500,6.57900,2.94120,3.10630,2.52100,2.28090,13.61170,,,100.00000,16.70810,16.70810,18.46300,18.46300,0.13360,11.87810,7.57700,2.72170,3.22430,2.46610,2.72170,97.74030,-6.9299,-7.059
2020-03-31,4.08100,4.08100,23.04600,8.72900,-27.69400,1.03900,-26.65500,,-26.65500,-26.65500,-26.65500,-27.71400,-27.69400,2.92220,2.92220,-9.12370,-9.12370,12.14190,,,100.00000,-678.60820,-678.60820,-653.14880,-653.14880,0.01300,1.33580,67.37320,-10.58710,-12.68500,-8.50750,-10.58710,92.64140,-8.62990,-8.65210
2019-12-31,4.76700,4.76700,22.61700,10.83400,-28.68400,0.85900,-27.82500,-0.74100,-27.08400,-27.08400,-27.08400,-28.79900,-28.68400,2.18740,2.18740,-11.88480,-11.88480,11.57040,,,100.00000,-601.72020,-601.72020,-583.70030,-568.15610,0.01400,1.41290,63.70040,-9.91300,-11.69540,-7.96810,-9.91300,100.74070,-8.9969,-8.9944
2019-09-30,4.23100,4.23100,21.73600,8.48800,-25.99300,0.98300,-25.01000,-0.01500,-24.99500,-24.99500,-24.99500,-26.23800,-25.99300,2.15860,2.15860,-11.52460,-11.52460,7.69010,,,100.00000,-614.34650,-614.34650,-591.11320,-590.75870,0.01890,1.43720,62.62350,-15.97240,-21.76300,-11.19120,-15.97240,72.60930,-8.4754,-8.4707
2019-06-30,3.08000,3.08000,18.70000,4.08000,-19.70000,1.18600,-18.51400,-0.01100,-18.50300,-18.50300,-18.50300,-20.12400,-19.70000,2.14420,2.14420,-8.64350,-8.64350,9.20290,,,100.00000,-639.61040,-639.61040,-601.10390,-600.74680,0.01280,1.06100,84.82790,-10.59090,-13.90480,-7.66130,-10.59090,81.77650,-9.7648,-9.7866
2019-03-31,3.88500,3.88500,22.70400,9.51700,-28.33600,1.27700,-27.05900,-0.00700,-27.05200,-27.05200,-27.05200,-28.79300,-28.33600,2.13820,2.13820,-12.60500,-12.60500,7.96690,,,100.00000,-729.36940,-729.36940,-696.49930,-696.31920,0.01500,1.30060,69.19690,-14.20790,-18.18460,-10.43480,-14.20790,89.46090,-11.19570,-11.89160
2018-12-31,3.73500,3.73500,21.25100,8.80600,-26.32200,1.30000,-25.02200,1.13900,-26.16100,-26.16100,-26.16100,-26.61300,-26.32200,1.89940,1.89940,-12.12490,-12.12490,12.04540,,,100.00000,-704.73910,-704.73910,-669.93310,-700.42850,0.01390,1.53700,58.55420,-12.41900,-15.47850,-9.75990,-12.41900,99.18990,-10.9254,-11.0421
2018-09-30,4.28600,4.28600,19.10900,7.75200,-22.57500,1.03400,-21.54100,-0.00600,-21.53500,-21.53500,-21.53500,-22.18200,-22.57500,2.07230,2.07230,-10.44420,-10.44420,16.41870,,,100.00000,-526.71500,-526.71500,-502.58980,-502.44990,0.01510,1.65490,54.38350,-9.38620,-11.46730,-7.61020,-9.38620,108.18150,-4.8375,-4.8461
2018-06-30,3.21800,3.21800,17.84000,12.54400,-27.16600,0.32600,-26.84000,-0.03400,-26.80600,-26.80600,-26.80600,-27.02200,-27.16600,1.71110,1.71110,-15.60620,-15.60620,7.42750,,,100.00000,-844.18890,-844.18890,-834.05850,-833.00190,0.02260,1.51390,59.44800,-30.08510,-56.47840,-18.82210,-30.08510,51.88870,-9.2392,-9.2697
2018-03-31,3.56500,3.56500,14.54100,5.69600,-16.67200,0.42300,-16.24900,,-16.24900,-16.24900,-16.24900,-16.50400,-16.67200,1.68530,1.68530,-9.60380,-9.60380,9.29610,,,100.00000,-467.65770,-467.65770,-455.79240,-455.79240,0.02280,1.57500,57.14450,-15.87110,-26.75040,-10.41460,-15.87110,60.28680,-9.19700,-9.22020
2017-12-31,3.31570,3.31570,10.59680,4.99860,-12.27970,0.32760,-11.95210,-8.94460,-3.00750,-3.00750,-3.00750,-12.76270,-12.27970,1.47860,1.47860,-1.32050,-1.32050,9.12530,,,100.00000,-370.35050,-370.35050,-360.46940,-90.70530,0.01960,1.45810,61.72440,-2.65870,-4.20740,-1.77640,-2.65870,67.43390,-6.7808,-7.0181
2017-09-30,2.65960,2.65960,10.92940,4.18040,-12.45020,0.14230,-12.30790,-0.03590,-12.27200,-12.27200,-12.27200,-11.83100,-12.45020,1.44680,1.44680,-8.52340,-8.52340,5.61840,,,100.00000,-468.12000,-468.12000,-462.77120,-461.42130,0.02370,1.89920,47.38800,-26.03710,-223.34200,-10.92660,-26.03710,32.54460,-7.5964,-7.9442
2017-06-30,2.35930,2.35930,12.12500,3.80150,-13.56730,-0.10110,-13.66840,-0.06950,-13.59890,-13.59890,-13.59890,-13.51630,-13.56730,1.44470,1.44470,-9.36370,-9.36370,6.47810,,,100.00000,-575.05140,-575.05140,-579.33760,-576.39130,0.01920,2.11830,42.48630,-24.05390,-91.28670,-11.07630,-24.05390,39.09290,-8.6587,-8.6587
2017-03-31,0.68440,0.68440,10.57370,4.04050,-13.92980,-0.00080,-13.93060,,-13.93060,-13.93060,-13.93060,-13.89790,-13.92980,1.43840,1.43840,-9.72390,-9.72390,8.41700,,,100.00000,-2035.42700,-2035.42700,-2035.53800,-2035.53800,0.00510,,,-20.51990,-53.06890,-10.37400,-20.51990,47.05990,24.29390,24.29390
2016-12-31,,,8.62240,3.24540,-11.86780,-0.29630,-12.16410,,-11.54610,-11.54610,-11.54610,-11.84300,-11.86780,1.43490,1.43490,-8.04320,-8.04320,7.52350,,,,,,,,,,,-14.45470,-30.19400,-11.76750,-14.45470,55.59920,-7.6935,-7.7715
2016-09-30,,,8.83300,2.84590,-11.67890,0.10480,-11.57410,,-11.57410,-11.57410,-11.57410,-11.66080,-11.67890,1.43490,1.43490,-8.04320,-8.04320,7.91940,,,,,,,,,,,-12.85370,-23.91020,-10.60610,-12.85370,62.75220,-5.4807,-5.5035
2016-06-30,,,7.51900,2.93510,-10.45410,0.30190,-10.15220,,-10.15220,-10.15220,-10.15220,-10.43560,-10.45410,1.43490,1.43490,-7.08280,-7.08280,12.70660,,,,,,,,,,,-10.09560,-17.22960,-8.66180,-10.09560,70.08100,-4.7164,-4.7165
2016-03-31,,,8.11860,3.15860,-11.27720,0.28860,-10.98860,,-10.98860,-10.98860,-10.98860,-11.25860,-11.27720,1.43490,1.43490,-7.68310,-7.68310,16.55470,,,,,,,,,,,-10.05500,-16.24400,-8.82940,-10.05500,76.16070,-6.41870,-6.42020
2015-12-31,,,5.22560,2.95070,-8.17630,0.42800,-7.74830,,-7.74830,-7.74830,-7.74830,-8.15920,-8.17630,1.30810,1.30810,-4.56180,-4.56180,20.09120,,,,,,,,,,,-6.52530,-10.04920,-5.79330,-6.52530,82.75100,-5.0547,-5.0657
2015-09-30,,,4.63010,2.49210,-7.12220,0.50430,-6.61790,,-6.61790,-6.61790,-6.61790,-7.10470,-7.12220,1.43330,1.43330,-4.56180,-4.56180,25.08070,,,,,,,,,,,-5.27740,-7.90070,-4.73880,-5.27740,87.39300,-3.5899,-3.5897
2015-06-30,,,4.66780,2.48620,-7.15390,0.21120,-6.94270,,-6.94270,-6.94270,-6.94270,-7.13740,-7.15390,1.42600,1.42600,-4.92200,-4.92200,31.84560,,,,,,,,,,,-5.30510,-7.78070,-4.79770,-5.30510,91.39230,-1.7039,-1.7046
2015-03-31,,,3.83440,3.36880,-7.20320,0.05830,-7.14500,,-7.14500,-7.14500,-7.14500,-7.18930,-7.20320,0.93100,0.93100,-7.68310,-7.68310,45.26340,,,,,,,,,,,-5.73340,-8.62070,-5.16450,-5.73340,92.05750,-3.94540,-3.97840
2014-12-31,,,2.97540,3.30930,-6.28470,0.05540,-6.22940,,-6.22940,-6.22940,-6.22940,-6.27760,-6.28470,0.58300,0.58300,-7.56300,-7.56300,27.71900,,,,,,,,,,,-10.63550,-37.00500,-8.74600,-10.63550,65.88600,-9.1766,-9.404
2014-09-30,,,3.67200,7.38350,-11.05540,0.03520,-11.02030,,-11.02030,-11.02030,-11.02030,-11.05380,-11.05540,0.68950,0.68950,-15.96640,-15.96640,17.23500,,,,,,,,,,,-23.34690,-223.89050,-18.24730,-23.34690,65.22250,2.648,2.6248
2014-06-30,,,1.09560,1.41050,-2.50610,0.03690,-2.46930,,-2.46930,-2.46930,-2.46930,-2.50510,-2.50610,0.39180,0.39180,-6.24250,-6.24250,14.79660,,,,,,,,,,,-12.17270,-12.17270,-11.35030,-12.17270,52.04580,-5.0683,-5.0679
2014-03-31,,,2.97370,1.13650,-4.11020,0.04020,-4.06990,,-4.06990,-4.06990,-4.06990,-4.10890,-4.11020,0.36810,0.36810,-11.04440,-11.04440,16.33970,,,,,,,,,,,-18.13540,-18.13540,-17.02590,-18.13540,57.57620,-14.08590,-14.09290
2013-12-31,,,5.15820,0.93580,-6.09400,0.04700,-6.04700,,-6.04700,-6.04700,-6.04700,-6.09220,-6.09400,0.32310,0.32310,-17.64710,-17.64710,10.28220,,,,,,,,,,,-24.68790,-24.68780,-22.28740,-24.68780,70.90560,-17.6534,-17.6578
2013-09-30,,,3.75330,1.17970,-4.93300,0.05130,-4.88170,,-4.88170,-4.88170,-4.88170,-4.93130,-4.93300,0.33150,0.33150,-14.76590,-14.76590,13.96140,,,,,,,,,,,-16.24680,-16.24670,-15.08330,-16.24670,87.28550,-13.8371,-13.837
2013-06-30,,,3.50850,1.30030,-4.80880,0.05690,-4.75190,,-4.75190,-4.75190,-4.75190,-4.80730,-4.80880,0.32850,0.32850,-14.40580,-14.40580,13.02220,,,,,,,,,,,-15.28370,-15.28360,-14.11030,-15.28360,95.19640,-8.2057,-8.2214
2013-03-31,,,2.60910,1.15990,-3.76900,0.04590,-3.72310,,-3.72310,-3.72310,-3.72310,-3.76770,-3.76900,0.28420,0.28420,-13.20530,-13.20530,18.76780,,,,,,,,,,,-10.59930,-10.59920,-10.03460,-10.59920,107.54990,-15.37950,-15.37950
2012-12-31,,,2.74140,1.07540,-3.81680,0.02570,-3.79110,,-3.79110,-3.79110,-3.79110,-3.81560,-3.81680,0.21200,0.21200,-16.80670,-16.80670,7.48470,,,,,,,,,,,-21.28620,-21.28620,-18.44320,-21.28620,82.65340,-15.8584,-15.8586
2012-09-30,,,4.18810,1.18220,-5.37030,0.01490,-5.35540,,-5.35540,-5.35540,-5.35540,-5.36900,-5.37030,0.21550,0.21550,-24.60980,-24.60980,8.82860,,,,,,,,,,,-25.50410,-25.50410,-22.61630,-25.50410,97.44820,-23.0579,-23.0576
2012-06-30,,,6.16190,1.31640,-7.47830,0.00830,-7.47000,,-7.47000,-7.47000,-7.47000,-7.47720,-7.47830,0.21040,0.21040,-35.41420,-35.41420,8.55020,,,,,,,,,,,-29.15880,-29.15880,-25.74960,-29.15880,118.99130,-32.4606,-32.476
2012-03-31,,,6.42270,1.76730,-8.19010,0.01620,-8.17390,,-8.17390,-8.17390,-8.17390,-8.18910,-8.19010,0.20670,0.20670,-39.61580,-39.61580,8.14540,,,,,,,,,,,-29.68290,-29.68290,-26.03960,-29.68290,132.81640,-29.45600,-29.45600
2011-12-31,,,17.54020,1.34770,-18.88780,0.02850,-18.85940,,-18.85940,-18.85940,-18.85940,-18.88680,-18.88780,0.16020,0.16020,-103.24130,-103.24130,14.73800,,,,,,,,,,,-54.61300,-54.61300,-50.90830,-54.61300,167.07970,-111.3751,-111.388
2011-09-30,,,3.66720,1.87870,-5.54590,-0.25550,-5.80140,,-5.80140,-5.80140,-5.80140,-5.26500,-5.54590,0.19350,0.19350,-30.01200,-30.01200,45.10510,,,,,,,,,,,-11.11270,-11.11270,-10.86640,-11.11270,252.62450,-6.1027,-6.0644
2011-06-30,,,3.09960,3.80200,-6.90160,-0.05990,-6.96150,,-6.96150,-6.96150,-6.96150,-6.85150,-6.90160,0.11960,0.11960,-58.22330,-58.22330,14.89160,0.12270,0.13990,,,,,,,,,-73.79020,-73.79020,-60.40970,-64.73480,78.33420,-23.7959,-23.7956
2011-03-31,,,0.97080,1.69600,-2.66680,-0.05570,-2.72250,,-2.72250,-2.72250,-2.72250,-2.66600,-2.66680,0.11910,0.11910,-22.80910,-22.80910,45.42720,0.09370,0.10330,,,,,,,,,-21.72390,-21.72390,-19.25670,-19.68900,104.62210,-15.24090,-15.34130
2010-12-31,,,0.86000,2.44000,-3.30000,-6.23600,-9.52000,0.00000,-9.52000,-9.52000,-9.52000,-3.28100,-3.30000,0.01030,0.01030,-704.68180,-704.68180,8.48350,0.09850,0.21420,,,,,,,,,-81.88460,-81.88460,-65.13140,-73.81680,103.44590,32.1172,32.1172
2010-09-30,,,0.19320,0.31710,-0.51030,-1.26590,-1.77620,,-1.77620,-1.77620,-1.77620,0.42430,-0.51030,0.00740,0.00740,-238.29530,-238.29530,,,,,,,,,,,,,,,,,-137.1223,-137.1223
2010-06-30,,,0.52120,0.13870,-0.65990,-1.46790,-2.12780,,-2.12780,-2.12780,-2.12780,0.48960,-0.65990,0.00740,0.00740,-285.71430,-285.71430,,,,,,,,,,,,,,,,,-158.9487,-158.9487
2010-03-31,,,0.28100,0.03650,-0.31750,-1.57000,-1.88750,,-1.88750,-1.88750,-1.88750,-0.09070,-0.31750,0.00740,0.00740,-252.10080,-252.10080,,,,,,,,,,,,,,,,,-240.52290,-240.52290
2009-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
