Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,17702.00000,5263.00000,12439.00000,2598.00000,3244.00000,7480.00000,4959.00000,-243.00000,4715.00000,234.00000,4481.00000,4481.00000,-8.00000,4465.00000,6714.00000,4959.00000,5667.00000,5705.00000,0.79000,0.78000,1.00030,0.38520,0.73140,70.26890,28.01380,28.01380,26.63540,25.22310,0.08070,0.44900,1.22500,73.47140,4.84130,-12.44790,2.04170,2.97620,16.33570,1.177,1.0633
2024-06-30,13283.00000,3300.00000,9983.00000,2696.00000,3717.00000,8980.00000,1003.00000,-1107.00000,-103.00000,-134.00000,31.00000,31.00000,17.00000,41.00000,2734.00000,1003.00000,5666.00000,5696.00000,0.01000,0.01000,0.86320,0.39530,0.78940,75.15620,7.55100,7.55100,-0.77540,0.30870,0.06140,0.28830,1.16590,77.19420,0.03520,-0.07430,0.01430,0.02130,15.52410,-0.3126,-0.4245
2024-03-31,14879.00000,3379.00000,11500.00000,2493.00000,3495.00000,7398.00000,4102.00000,-680.00000,3421.00000,293.00000,3128.00000,3128.00000,-5.00000,3115.00000,5838.00000,4102.00000,5657.00000,5697.00000,0.55000,0.55000,1.04740,0.39840,0.75130,77.29010,27.56910,27.56910,22.99210,20.93560,0.06730,0.31020,1.35400,66.47020,3.37950,-7.90540,1.41480,2.03300,16.33280,0.19130,0.06780
2023-12-31,13512.00000,7562.00000,5950.00000,2815.00000,4575.00000,11295.00000,-5345.00000,1216.00000,-4129.00000,-795.00000,-3334.00000,-3335.00000,-26.00000,-3369.00000,-3675.00000,-5345.00000,5643.00000,5709.00000,-0.59000,-0.59000,0.90670,0.40800,0.80510,44.03490,-39.55740,-39.55740,-30.55800,-24.93340,0.05970,0.74220,1.16830,77.03820,-3.73510,7.68520,-1.47240,-2.21120,15.81440,0.9111,0.7339
2023-09-30,13491.00000,9269.00000,4222.00000,2711.00000,3281.00000,7393.00000,-3171.00000,-181.00000,-3352.00000,-964.00000,-2388.00000,-2388.00000,12.00000,-2382.00000,-1611.00000,-3171.00000,5646.00000,5646.00000,-0.42000,-0.42000,2.37710,0.38580,0.65430,31.29490,-23.50460,-23.50460,-24.84620,-17.65620,0.06270,0.90840,1.21690,73.95600,-2.45670,-43.79240,-1.11060,-1.50900,17.21640,0.6121,0.4644
2023-06-30,13007.00000,3237.00000,9770.00000,2648.00000,3497.00000,7576.00000,2194.00000,75.00000,2269.00000,-71.00000,2340.00000,2340.00000,-2.00000,2327.00000,3767.00000,2194.00000,5646.00000,5713.00000,0.41000,0.41000,2.11700,0.38190,0.65810,75.11340,16.86780,16.86780,17.44450,17.89040,0.05910,0.31400,1.27130,70.79190,2.35670,37.05460,1.06280,1.45660,17.58960,-0.2109,-0.3714
2023-03-31,18486.00000,4886.00000,13600.00000,2505.00000,3418.00000,7056.00000,6544.00000,-275.00000,6270.00000,715.00000,5555.00000,5555.00000,1.00000,5543.00000,8031.00000,6544.00000,5634.00000,5727.00000,0.98000,0.97000,1.36970,0.23850,0.35450,73.56920,35.39980,35.39980,33.91760,29.98490,0.09450,0.51210,1.50230,59.90750,5.48710,71.60350,2.83970,4.17860,17.93380,0.21160,0.01270
2022-12-31,24289.00000,9649.00000,14640.00000,3616.00000,4645.00000,10259.00000,4381.00000,846.00000,5231.00000,230.00000,5001.00000,5000.00000,2.00000,4994.00000,5900.00000,4381.00000,5608.00000,5733.00000,0.88000,0.86000,1.21650,0.25530,0.37350,60.27420,18.03700,18.03700,21.53650,20.56080,0.12320,1.07440,2.21780,40.58130,5.21280,426.62120,2.53540,3.88200,17.07910,1.4875,1.3139
2022-09-30,22638.00000,6063.00000,16575.00000,2696.00000,3391.00000,7632.00000,8943.00000,59.00000,9001.00000,356.00000,8645.00000,8645.00000,-21.00000,8608.00000,10126.00000,8943.00000,5607.00000,5718.00000,1.54000,1.51000,1.58870,0.26000,0.39480,73.21760,39.50440,39.50440,39.76060,38.02460,0.11590,0.63730,1.40820,63.91200,9.30660,56.50700,4.42540,6.88730,16.55220,1.042,0.8953
2022-06-30,27742.00000,8648.00000,19094.00000,2815.00000,3048.00000,6875.00000,12219.00000,-772.00000,11447.00000,1570.00000,9877.00000,9877.00000,34.00000,9906.00000,13394.00000,12219.00000,5593.00000,5712.00000,1.77000,1.73000,1.42300,0.28160,0.46060,68.82710,44.04510,44.04510,41.26240,35.70760,0.14210,0.82720,1.83060,49.16550,11.29190,116.02260,5.05760,8.11170,15.63900,1.4395,1.3071
2022-03-31,25661.00000,9984.00000,15677.00000,2301.00000,2593.00000,6276.00000,9401.00000,-350.00000,9050.00000,1172.00000,7878.00000,7879.00000,-9.00000,7864.00000,10588.00000,9401.00000,5617.00000,5758.00000,1.40000,1.37000,1.38590,0.30130,0.43900,61.09270,36.63540,36.63540,35.26750,30.64570,0.13960,1.00050,1.94030,46.38360,9.52880,296.31440,4.28580,6.65790,14.78900,1.13600,1.02430
2021-12-31,23838.00000,9736.00000,14102.00000,3446.00000,4104.00000,11111.00000,2991.00000,835.00000,3827.00000,249.00000,3578.00000,3578.00000,-186.00000,3393.00000,4326.00000,2991.00000,5601.00000,5708.00000,0.61000,0.59000,1.39890,0.31850,0.49620,59.15770,12.54720,12.54720,16.05420,14.23360,0.13140,1.07470,2.07670,43.33880,4.61900,115.08520,1.97160,3.14810,13.78330,1.05,0.8735
2021-09-30,24035.00000,9932.00000,14103.00000,2681.00000,2899.00000,7956.00000,6147.00000,1696.00000,7843.00000,-328.00000,8171.00000,8171.00000,-13.00000,8146.00000,7488.00000,6147.00000,5609.00000,5725.00000,1.45000,1.42000,1.38510,0.32300,0.52500,58.67690,25.57520,25.57520,32.63160,33.89220,0.13410,1.14950,2.02030,44.54880,10.75630,4750.58200,4.56000,7.28140,13.53890,1.8686,1.7623
2021-06-30,18899.00000,6996.00000,11903.00000,2239.00000,2923.00000,6297.00000,5606.00000,1343.00000,6949.00000,1123.00000,5826.00000,5825.00000,-236.00000,5563.00000,6914.00000,5606.00000,5598.00000,5678.00000,0.99000,0.98000,1.36870,0.33460,0.55810,62.98220,29.66300,29.66300,36.76910,29.43540,0.11120,0.78190,1.78510,50.41700,8.28440,-84.72730,3.42810,5.51250,12.55850,1.9877,1.8934
2021-03-31,14516.00000,4157.00000,10359.00000,1994.00000,2777.00000,5670.00000,4689.00000,1004.00000,5692.00000,808.00000,4884.00000,4885.00000,1.00000,4877.00000,5896.00000,4689.00000,5584.00000,5662.00000,0.87000,0.86000,1.48330,0.33920,0.57650,71.36260,32.30230,32.30230,39.21190,33.59740,0.09140,0.48950,1.47160,61.15730,7.09370,-54.88760,3.07580,4.68760,12.31050,0.80150,0.70360
2020-12-31,11427.00000,2711.00000,8716.00000,2659.00000,3739.00000,8013.00000,703.00000,-106.00000,598.00000,-64.00000,662.00000,662.00000,195.00000,846.00000,1811.00000,703.00000,5555.00000,5632.00000,0.16000,0.15000,1.35290,0.36910,0.62760,76.27550,6.15210,6.15210,5.23320,7.40350,0.07410,0.33800,1.44410,62.32340,1.04300,-4.59080,0.42920,0.65800,11.40170,0.9991,0.8546
2020-09-30,10277.00000,2007.00000,8270.00000,2300.00000,2658.00000,5822.00000,2448.00000,-1878.00000,570.00000,-347.00000,917.00000,917.00000,560.00000,1469.00000,3656.00000,2448.00000,5557.00000,5633.00000,0.26000,0.26000,1.39780,0.43190,0.96420,80.47100,23.82020,23.82020,5.54640,14.29410,0.05740,0.21590,1.02650,87.67930,1.40010,-3.61980,0.51230,0.79550,11.78600,0.3681,0.2785
2020-06-30,9864.00000,1826.00000,8038.00000,2078.00000,2659.00000,5966.00000,2072.00000,955.00000,3026.00000,422.00000,2604.00000,2604.00000,893.00000,3489.00000,3271.00000,2072.00000,5554.00000,5619.00000,0.63000,0.62000,1.41870,0.43900,0.98530,81.48820,21.00570,21.00570,30.67720,35.37110,0.05540,0.21320,1.08060,83.28470,4.03330,-9.49460,1.46350,2.26250,11.62480,0.632,0.5508
