Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,244.78300,145.76300,99.02000,20.53000,47.08300,67.61300,31.40700,-0.03900,31.36800,7.86400,23.50400,23.50400,23.50400,37.43700,31.40700,212.40300,220.96800,0.11000,0.11000,3.77940,40.45220,12.83060,12.83060,12.81460,9.60200,0.25340,0.30180,1.99370,45.14280,3.32620,3.33250,2.43270,3.32620,3.18570,0.07050,0.02610
2021-12-31,387.82610,283.00400,104.82210,22.97900,56.00200,78.98100,25.84110,-0.04100,25.80000,13.87600,11.92400,11.92400,11.92400,31.86410,25.84100,208.83400,219.77600,0.05000,0.05000,3.00970,27.02810,6.66310,6.66300,6.65250,3.07460,0.38540,0.62310,1.94390,46.29840,1.76920,1.77320,1.18500,1.76920,3.03710,0.11,0.0734
2021-09-30,260.08600,158.02300,102.06300,20.53100,43.78400,64.31500,37.74800,0.02400,37.77200,7.76700,30.00500,30.00500,30.00500,42.79600,37.74800,208.98800,224.33100,0.14000,0.13000,2.89470,39.24200,14.51370,14.51370,14.52290,11.53660,0.26520,0.30120,1.81720,49.52550,4.59340,4.60550,3.05980,4.59340,2.94010,-0.3453,-0.3993
2021-06-30,334.49300,204.19800,130.29500,20.60600,45.53700,66.14300,64.15200,0.01400,64.16600,15.04000,49.12600,49.12600,49.12600,68.51300,64.15200,208.20500,222.94700,0.24000,0.22000,2.61870,38.95300,19.17890,19.17890,19.18310,14.68670,0.34330,0.47830,2.04330,44.04580,8.00600,8.03090,5.04220,8.00600,2.76090,-0.1368,-0.1715
2021-03-31,323.82200,203.55200,120.27000,15.69800,39.90800,55.60600,64.66400,-0.02900,64.63500,15.21700,49.41800,49.41800,49.41800,68.62000,64.66400,207.31000,208.45800,0.24000,0.24000,2.69970,37.14080,19.96900,19.96900,19.96000,15.26090,0.38540,0.67450,2.09790,42.90020,9.17790,9.21360,5.88180,9.17790,2.43240,-0.10540,-0.14300
2020-12-31,370.96600,246.21700,124.74900,11.14600,34.01900,45.16500,79.58400,-0.07600,79.50800,18.06000,61.44800,61.44800,61.44800,83.56400,79.58400,208.11600,208.11600,0.29000,0.29000,1.55500,33.62820,21.45320,21.45320,21.43270,16.56430,0.63810,0.98980,2.27680,39.52870,26.84200,27.11200,10.56900,26.84200,1.10000,0.2922,0.2684
2020-09-30,209.00500,119.45500,89.55000,9.97700,21.85500,31.83200,57.71800,-0.30200,57.41600,12.20500,45.21100,45.21100,45.21100,61.16900,57.71800,208.11600,208.11600,0.22000,0.22000,,42.84590,27.61560,27.61560,27.47110,21.63150,,,,,,,,,,0.3466,0.3245
2020-06-30,235.33600,162.02900,73.30700,8.63600,18.91000,27.54600,45.76100,-0.36800,45.39300,10.51400,34.87900,34.87900,34.87900,49.20000,45.76100,208.11600,208.11600,0.17000,0.17000,,31.14990,19.44500,19.44500,19.28860,14.82090,,,,,,,,,,0.523,0.5012
2020-03-31,143.72300,98.95500,44.76800,9.17100,18.14700,27.31800,17.45000,-0.57400,16.87600,3.83600,13.04000,13.04000,13.04000,20.69600,17.45000,208.11610,208.11610,0.06000,0.06000,,31.14880,12.14140,12.14140,11.74200,9.07300,,,,,,,,,,0.03090,-0.00630
2019-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,0,0
2018-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,0,0
