Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,14.26900,14.26900,94.25800,26.51500,-106.50400,9.83600,-96.66800,,-96.66800,-96.66800,-96.66800,-106.65200,-106.50400,82.41010,82.41010,-1.17000,-1.17000,5.68760,100.00000,-746.40130,-746.40130,-677.46860,-677.46860,0.01220,,,-12.21610,-12.21610,-8.25260,-12.21610,9.58490,-1.0667,-1.0858
2024-06-30,11.77200,11.77200,87.04100,29.62600,-104.89500,13.88300,-91.01200,0.03900,-91.05100,-91.05100,-91.05100,-105.24500,-104.89500,82.31250,82.31250,-1.11000,-1.11000,5.80510,100.00000,-891.05500,-891.05500,-773.12260,-773.45400,0.00930,,,-10.66050,-10.66050,-7.21900,-10.66050,10.36700,-0.9994,-1.0229
2024-03-31,7.41000,7.41000,84.81800,26.72400,-104.13200,5.46300,-98.66900,,-98.66900,-98.66900,-98.66900,-105.27700,-104.13200,81.69900,81.69900,-1.21000,-1.21000,5.99140,100.00000,-1405.29000,-1405.29000,-1331.56500,-1331.56500,0.00540,,,-10.80130,-10.80130,-7.25620,-10.80130,11.10210,-1.22090,-1.25080
2023-12-31,316.19200,316.19200,140.07700,43.25700,132.85800,11.30500,144.16300,,142.79700,142.79700,142.79700,130.86600,132.85800,77.15180,77.15180,1.91000,1.91000,5.89130,100.00000,42.01820,42.01810,45.59350,45.16150,0.21660,,,14.55140,14.55140,9.78250,14.55140,12.02140,1.6634,1.6076
2023-09-30,17.19300,17.19300,100.05000,25.41000,-108.26700,12.17900,-96.08800,,-96.08800,-96.08800,-96.08800,-110.96400,-108.26700,79.02470,79.02470,-1.22000,-1.22000,4.71740,100.00000,-629.71560,-629.71560,-558.87850,-558.87850,0.01330,,,-12.33570,-12.33570,-7.44560,-12.33570,9.81260,-1.0494,-1.1401
2023-06-30,20.11600,20.11600,97.60800,24.65600,-102.14800,19.37200,-82.77600,,-82.77600,-82.77600,-82.77600,-104.90500,-102.14800,76.33520,76.33520,-1.08000,-1.08000,5.22490,100.00000,-507.79480,-507.79480,-411.49330,-411.49330,0.01490,,,-10.19860,-10.19860,-6.11400,-10.19860,10.41180,-1.0284,-1.2358
2023-03-31,24.20800,24.20800,99.64600,23.49000,-98.92800,2.46800,-96.46000,,-96.46000,-96.46000,-96.46000,-101.21300,-98.92800,72.27400,72.27400,-1.33000,-1.33000,4.92450,100.00000,-408.65830,-408.65830,-398.46330,-398.46330,0.01820,,,-12.66700,-12.66700,-7.23980,-12.66700,10.23050,-1.51940,-1.60270
2022-12-31,20.03700,20.03700,86.34100,22.68100,-88.98500,51.63600,-37.34900,1.00000,-38.34900,-38.34900,-38.34900,-90.14300,-88.98500,70.01530,70.01530,-0.54000,-0.54000,4.88780,100.00000,-444.10340,-444.10340,-186.40020,-191.39110,0.01490,,,-5.22840,-5.22840,-2.85820,-5.22840,10.29050,-0.9822,-1.1028
2022-09-30,15.79900,15.79900,85.28700,21.81500,-91.30300,9.63800,-81.66500,2.41000,-84.07500,-109.57500,-109.57500,-91.04700,-91.30300,70.34320,70.34320,-1.56000,-1.56000,4.64250,100.00000,-577.90370,-577.90370,-516.89980,-693.55650,0.01170,,,-15.33640,-15.33640,-8.11520,-15.33640,10.14050,-1.0635,-1.2303
2022-06-30,16.65200,16.65200,74.55600,24.06200,-81.96600,10.01600,-71.95000,,-71.95000,-71.95000,-71.95000,-79.24900,-81.96600,70.21020,70.21020,-1.02000,-1.02000,5.55820,100.00000,-492.22910,-492.22910,-432.08020,-432.08020,0.01170,,,-8.99190,-8.99190,-5.07270,-8.99190,11.38020,-0.8128,-1.1188
