Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,25182.00000,20185.00000,4997.00000,1039.00000,1186.00000,2280.00000,2717.00000,67.00000,2784.00000,601.00000,2183.00000,2183.00000,2167.00000,4065.00000,2717.00000,3198.00000,3497.00000,0.68000,0.62000,1.84380,0.07110,0.10890,19.84350,10.78950,10.78950,11.05550,8.60540,0.21010,1.38920,7.60100,11.84060,3.09030,3.10840,1.82140,2.87070,22.02680,1.7836,0.7857
2024-06-30,25500.00000,20922.00000,4578.00000,1074.00000,1277.00000,2973.00000,1605.00000,282.00000,1887.00000,393.00000,1494.00000,1494.00000,1478.00000,2883.00000,1605.00000,3191.00000,3481.00000,0.46000,0.42000,1.91050,0.07540,0.11530,17.95290,6.29410,6.29410,7.40000,5.79610,0.22600,1.47390,6.82370,13.18940,2.22350,2.23730,1.32410,2.05580,21.03660,1.0377,0.3849
2024-03-31,21301.00000,17605.00000,3696.00000,1151.00000,1374.00000,2525.00000,1171.00000,382.00000,1553.00000,409.00000,1144.00000,1144.00000,1171.00000,2417.00000,1171.00000,3186.00000,3484.00000,0.37000,0.34000,1.71580,0.04260,0.08230,17.35130,5.49740,5.49740,7.29070,5.49740,0.19500,1.09800,5.48010,16.42320,1.75710,1.76850,1.04740,1.68220,20.41610,0.06950,-0.72650
2023-12-31,25167.00000,20729.00000,4438.00000,1094.00000,1280.00000,2374.00000,2064.00000,127.00000,2191.00000,-5752.00000,7943.00000,7943.00000,7925.00000,3296.00000,2064.00000,3174.00000,3485.00000,2.50000,2.26000,1.72590,0.04310,0.08250,17.63420,8.20120,8.20120,8.70580,31.48970,0.23600,1.52130,7.17420,12.54500,12.53490,12.62080,7.45000,11.99410,19.89550,1.2598,0.5938
2023-09-30,23350.00000,19172.00000,4178.00000,1161.00000,1253.00000,2414.00000,1764.00000,281.00000,2045.00000,167.00000,1878.00000,1878.00000,1853.00000,2999.00000,1764.00000,3176.00000,3493.00000,0.58000,0.53000,1.69020,0.04280,0.08100,17.89290,7.55460,7.55460,8.75800,7.93580,0.24860,1.39730,9.26590,9.71310,3.46380,3.49220,1.99910,3.31540,17.05510,0.9401,0.2409
2023-06-30,24927.00000,20394.00000,4533.00000,943.00000,1191.00000,2134.00000,2399.00000,538.00000,2937.00000,323.00000,2614.00000,2614.00000,2703.00000,3553.00000,2399.00000,3171.00000,3478.00000,0.85000,0.78000,1.59010,0.01650,0.04490,18.18510,9.62410,9.62410,11.78240,10.84370,0.27520,1.42060,7.23150,12.44550,5.03720,5.08270,2.88550,4.95390,16.34970,0.8792,0.2886
2023-03-31,23329.00000,18818.00000,4511.00000,771.00000,1076.00000,1847.00000,2664.00000,136.00000,2800.00000,261.00000,2539.00000,2539.00000,2518.00000,3710.00000,2664.00000,3166.00000,3468.00000,0.80000,0.73000,1.56720,0.02540,0.05480,19.33650,11.41930,11.41930,12.00220,10.79340,0.26870,1.30910,7.79450,11.54660,5.19990,5.24270,2.92400,5.06790,15.40800,0.72460,0.12720
2022-12-31,24318.00000,18541.00000,5777.00000,810.00000,1032.00000,1876.00000,3901.00000,82.00000,3983.00000,276.00000,3707.00000,3707.00000,3719.00000,4890.00000,3901.00000,3130.00000,3475.00000,1.17000,1.07000,1.53200,0.03390,0.06810,23.75610,16.04160,16.04160,16.37880,15.29320,0.29530,1.44410,8.23780,10.92520,8.14920,8.22320,4.50220,7.87280,14.37710,0.9366,0.4045
2022-09-30,21454.00000,16072.00000,5382.00000,733.00000,961.00000,1694.00000,3688.00000,-52.00000,3636.00000,305.00000,3331.00000,3331.00000,3292.00000,4644.00000,3688.00000,3146.00000,3468.00000,1.05000,0.95000,1.46240,0.04900,0.08730,25.08620,17.19030,17.19030,16.94790,15.34450,0.28830,1.55630,9.78740,9.19550,8.18370,8.26880,4.47560,7.78290,12.88890,1.4685,0.9494
2022-06-30,16934.00000,12700.00000,4234.00000,667.00000,961.00000,1770.00000,2464.00000,10.00000,2474.00000,205.00000,2269.00000,2269.00000,2259.00000,3386.00000,2464.00000,3111.00000,3464.00000,0.73000,0.65000,1.43080,0.07220,0.11900,25.00300,14.55060,14.55060,14.60970,13.34000,0.24720,1.56640,8.13740,11.06000,6.09340,6.16580,3.31180,5.65340,11.92350,0.6814,0.451
2022-03-31,18756.00000,13296.00000,5460.00000,865.00000,992.00000,1857.00000,3603.00000,23.00000,3626.00000,346.00000,3280.00000,3280.00000,3313.00000,4483.00000,3603.00000,3103.00000,3472.00000,1.07000,0.95000,1.35400,0.08280,0.13770,29.11070,19.20990,19.20990,19.33250,17.66370,0.28400,1.98710,8.11600,11.08930,9.38560,9.50920,4.96680,8.60890,11.24420,1.15060,0.64170
2021-12-31,17719.00000,12872.00000,4847.00000,740.00000,1494.00000,2234.00000,2613.00000,22.00000,2635.00000,292.00000,2343.00000,2343.00000,2326.00000,3461.00000,2613.00000,2959.00000,3386.00000,0.78330,0.68000,1.37530,0.14460,0.22030,27.35480,14.74690,14.74690,14.87100,13.12720,0.28520,2.23590,9.26240,9.71670,7.55440,7.66740,3.77110,6.46170,10.00480,1.3439,0.818
