Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2023-09-30,,,,7.24200,3.17970,,-10.42160,0.74030,-9.68140,0.02800,-9.70940,-9.70940,-9.70940,-10.42160,-10.42160,17.20200,17.20200,-0.56000,-0.56000,2.11140,1.03730,-43.12800,,,,,,,,,1101.16300,1097.75000,-21.75270,-41.04100,,2.2702,2.2708
2023-06-30,12.00000,,12.00000,11.59710,2.76730,,-2.36440,0.53700,-1.82740,0.05820,-1.88550,-1.88550,-1.88550,-2.36440,-2.36440,16.44300,16.44300,-0.11000,-0.11000,2.26120,0.79350,5.94250,100.00000,-19.70290,-19.70290,-15.22830,-15.71290,0.21740,1.00000,90.00000,-29.59650,-29.61410,-3.41550,-6.11250,0.38210,-2.2702,-2.2708
2023-03-31,,,,14.05560,4.04760,,-18.10310,-1.00260,-19.10570,0.00660,-19.11230,-19.11230,-19.11230,-18.10310,-18.10310,14.82800,14.82800,-1.29000,-1.29000,2.58640,0.73330,3.82130,,,,,,,,,-193.24530,-193.33910,-31.68610,-51.54710,,0.00000,
2022-12-31,,,,10.68550,2.70810,,-13.39350,-1.00810,-14.40170,0.07940,-14.48100,-14.48100,-14.48100,-13.39350,-13.39350,13.94900,13.94900,-1.04000,-1.04000,2.62810,0.78000,4.47150,,,,,,,,,-173.11030,-173.23090,-23.66740,-38.08660,,-2.7533,-2.7551
2022-09-30,,,,7.97600,2.31890,,-10.29490,-0.61500,-10.90990,0.01980,-10.92970,-10.92970,-10.92970,-10.29490,-10.29490,13.94900,13.94900,-0.78000,-0.78000,5.08450,0.62230,1.64750,,,,,,,,,-49.53410,-49.54960,-15.05220,-18.70970,,1.2124,1.2137
2022-06-30,,,,9.98090,2.31950,,-12.30050,-0.73440,-13.03490,,-13.03490,-13.03490,-13.03490,-12.30050,-12.30050,13.94900,13.94900,-0.93000,-0.93000,6.97280,0.52710,1.11480,,,,,,,,,-39.90020,-39.90980,-16.16950,-18.86690,2.34200,-1.2124,-1.2137
2022-03-31,,,,9.35810,2.53550,,-11.89360,-1.04310,-12.93680,,-12.93680,-12.93680,-12.93680,-11.89360,-11.89360,13.94900,13.94900,-0.93000,-0.93000,9.62620,0.44690,0.80790,,,,,,,,,-28.70060,-28.70630,-14.23510,-15.87490,,0.00000,
2021-12-31,,,,5.21310,-0.94230,,-4.27080,0.62350,-3.64740,,-3.64740,-3.64740,-3.64740,-4.27080,-4.27080,13.02700,13.02700,-0.15000,-0.15000,,,,,,,,,,,,,,,,,,
2021-09-30,,,,5.26170,2.76850,,-8.03020,-0.52430,-8.55450,,-8.55450,-8.55450,-8.55450,,-8.03020,13.93260,13.93260,-0.60000,-0.60000,,,,,,,,,,,,,,,,,,
2021-06-30,,,,7.79550,6.89380,,-14.68930,2.27080,-12.41850,,-12.41850,-12.41850,-12.14950,-14.68930,-14.68930,12.11940,12.11940,-1.00000,-1.00000,,,,,,,,,,,,,,,,,-1.1949,-1.1953
