Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,551.18500,385.16100,166.02400,48.56000,84.49800,81.52600,-26.62000,54.90600,17.96200,36.94400,38.17900,,38.21900,119.31200,81.52600,120.71400,121.39400,0.26000,0.26000,2.50460,0.74180,2.89140,30.12130,14.79100,14.79100,9.96140,6.93400,0.11960,1.50800,59.68280,3.74000,35.71410,0.82840,0.96560,8.23180,1.00460,0.89150
2021-12-31,557.53900,395.98600,161.55300,50.66400,85.53500,76.01800,-25.99900,50.01900,101.33600,-51.31700,-49.82200,,-49.79500,112.82800,76.01800,120.38400,120.73200,-0.35000,-0.36000,2.49160,0.75000,3.01980,28.97610,13.63460,13.63460,8.97140,-8.93120,0.12290,1.49840,60.06250,-5.10990,-92.83520,-1.09800,-1.27720,7.96120,-0.0539,-0.1316
2021-09-30,557.27700,399.90000,157.37700,50.47500,83.35800,74.01900,-32.62300,41.39600,8.39500,33.00100,34.64100,,34.71000,108.87500,74.01900,120.52500,120.87200,0.24000,0.24000,2.21820,0.74210,2.90420,28.24040,13.28230,13.28230,7.42830,6.22850,0.12140,1.66830,53.94670,3.40380,38.62310,0.75490,0.87780,8.31010,0.6886,0.6325
2021-06-30,565.41900,405.00900,160.41000,54.68800,87.99400,72.41600,-27.36400,45.05200,5.06300,39.98900,41.93100,,41.95900,107.62500,72.41600,120.42600,120.47000,0.29000,0.29000,2.25190,0.74940,3.01870,28.37010,12.80750,12.80750,7.96790,7.42090,0.12390,1.76560,50.97560,4.25670,80.15130,0.91880,1.06660,8.04740,0.6689,0.5342
2021-03-31,576.37700,428.15100,148.22600,48.47900,82.59600,65.63000,-9.27500,56.35500,7.93600,48.41900,50.48300,,50.54400,101.43000,65.63000,120.02200,120.41700,0.41000,0.41000,1.65690,0.74970,3.02350,25.71690,11.38660,11.38660,9.77750,8.76930,0.13020,1.63200,55.14730,5.36950,2062.37000,1.14020,1.34420,7.68720,1.03740,0.94130
2020-12-31,578.11590,431.58300,146.53290,47.40300,102.84010,43.69280,-28.66800,15.02500,5.10500,9.92000,11.88400,,11.91100,100.86880,43.69280,119.71900,119.99100,0.09000,0.09000,1.72950,0.76010,3.19630,25.34670,7.55780,7.55780,2.59900,2.06030,0.12960,1.56690,57.43760,1.30300,-38.44090,0.26640,0.31260,7.51810,0.6978,0.4973
2020-09-30,579.13600,434.13100,145.00500,46.64400,80.27200,64.73300,-23.18800,41.54500,4.61600,36.92900,39.17200,,39.22000,100.13600,64.73300,119.82600,120.03200,0.33000,0.33000,1.18540,0.74020,2.87600,25.03820,11.17750,11.17750,7.17360,6.77220,0.13630,1.50120,59.95100,4.20170,-104.89200,0.92220,1.09160,7.68330,0.8432,0.5919
2020-06-30,587.82900,444.03500,143.79400,45.54300,78.97700,64.81700,-26.66600,38.15100,4.19600,33.95500,36.65400,,36.72000,99.95900,64.81700,119.81000,119.96400,0.31000,0.31000,1.27290,0.73900,2.85820,24.46190,11.02650,11.02650,6.49020,6.24670,0.13860,1.60120,56.20640,3.88160,-118.69790,0.86390,1.01290,7.78030,1.071,0.8798
2020-03-31,605.01700,461.74600,143.27100,53.78200,87.10900,56.16210,-26.75500,29.40700,6.54600,22.86100,25.12100,,25.18100,91.15900,56.16210,119.39400,119.93300,0.21000,0.21000,1.23670,0.73410,2.78610,23.68050,9.28270,9.28270,4.86050,4.16200,0.14450,1.59160,56.54800,2.62370,-108.10800,0.59990,0.69750,7.88770,1.06940,0.82690
2019-12-31,621.71020,475.38700,146.32320,43.74300,77.32800,68.99520,-31.70100,37.29400,2.13900,35.15500,38.04200,,38.05200,104.32820,68.99520,119.09700,119.31100,0.32000,0.32000,1.36820,0.73200,2.75560,23.53560,11.09770,11.09770,5.99860,6.12050,0.14400,1.42550,63.13520,3.81930,395.36200,0.88110,1.02360,8.21650,0.1266,-0.0949
2019-09-30,631.57900,472.51300,159.06600,48.48800,80.90700,78.15900,-29.36500,48.79400,5.13700,43.65700,45.88500,,45.93200,112.41600,78.15900,119.20900,119.28200,0.39000,0.39000,1.26670,0.72580,2.67090,25.18550,12.37520,12.37520,7.72570,7.27260,0.14750,1.63550,55.03020,4.55660,304.76410,1.07140,1.24920,8.30710,0.8917,0.6019
2019-06-30,613.96600,453.16800,160.79800,47.27100,79.62300,81.17500,-36.62800,44.54700,4.53200,40.01500,41.83600,,41.91400,115.98700,81.17500,119.16800,119.54400,0.35000,0.35000,1.30080,0.72390,2.64750,26.19010,13.22140,13.22140,7.25560,6.82680,0.14250,1.50240,59.90520,4.09540,174.61420,0.97110,1.13070,8.42760,0.9872,0.759
2019-03-31,610.66700,456.99700,153.67000,46.42400,78.89300,74.77700,-31.88400,42.89300,4.84000,38.05300,40.64900,,40.70500,109.80900,74.77700,118.77400,119.49600,0.34000,0.34000,0.85300,0.70490,2.71260,25.16430,12.24510,12.24510,7.02400,6.66570,0.13930,1.38910,64.78830,3.95840,171.07590,0.92720,1.16820,8.47370,0.82860,0.59580
2018-12-31,599.42990,456.45990,142.97000,47.58800,79.48600,63.48400,-30.76300,32.72100,1.92400,30.79700,33.35300,,33.39200,98.37800,63.48400,120.24100,120.74700,0.28000,0.27000,0.85330,0.69920,2.64340,23.85100,10.59070,10.59070,5.45870,5.57060,0.14080,1.30010,69.22490,3.20730,106.95180,0.78330,0.96490,8.62380,0.4425,0.1644
2018-09-30,583.53000,434.80600,148.72400,47.64700,78.94400,69.78000,-29.56300,40.21700,3.72300,36.49400,39.22900,,39.28900,102.94500,69.78000,119.68100,120.30200,0.33000,0.33000,0.84870,0.68870,2.52740,25.48700,11.95830,11.95830,6.89200,6.73300,0.13750,1.41280,63.70320,3.63090,59.35080,0.92470,1.13020,8.87870,0.3367,-0.1154
2018-06-30,583.50900,437.79700,145.71200,47.44800,78.76100,66.95100,-28.25200,38.69900,3.71500,34.98400,37.32500,,37.42100,100.11800,66.95100,120.27400,120.65900,0.31000,0.31000,1.46370,0.70730,2.43960,24.97170,11.47390,11.47390,6.63210,6.41310,0.13870,1.50710,59.71620,3.41510,51.12400,0.88730,0.99960,8.98230,0.9241,0.4778
2018-03-31,564.91700,426.70900,138.20800,41.83200,73.75800,64.45000,-26.77000,37.68000,4.75500,32.92500,34.92000,,34.98700,98.51400,64.45000,121.76800,122.30400,0.29000,0.29000,1.53840,0.69590,2.31020,24.46520,11.40880,11.40880,6.67000,6.19330,0.13470,1.41610,63.55440,3.06700,30.94070,0.83280,0.93280,9.33220,0.56980,0.17450
2017-12-31,568.97680,424.20900,144.76790,46.47700,78.31000,66.45780,-25.61700,40.84100,12.36800,28.47300,36.26300,,36.35700,102.90880,66.45800,120.09500,120.81400,0.30000,0.30000,1.56860,0.68040,2.15350,25.44360,11.68020,11.68030,7.17800,6.38990,0.13460,1.39440,64.54610,3.02460,22.02710,0.85790,0.96650,9.66810,2.6828,2.3234
2017-09-30,566.75900,423.13400,143.62500,49.07400,80.72300,62.90200,-24.07100,38.83100,1.72000,37.11100,38.45300,,38.48900,98.79700,62.90200,122.25100,122.88700,0.31000,0.31000,1.27090,0.67200,2.26320,25.34150,11.09850,11.09850,6.85140,6.79110,0.12970,0.89900,100.11060,3.16720,22.57560,0.88010,1.03880,9.79180,0.0585,-0.2378
2017-06-30,577.07000,438.44500,138.62500,52.20600,84.07200,54.55300,-23.63700,30.91600,1.40000,29.51600,30.94200,,30.99200,90.28900,54.55300,122.12500,122.89500,0.25000,0.25000,1.23930,0.66160,2.16290,24.02220,9.45340,9.45340,5.35740,5.37060,0.13440,0.99270,90.66270,2.52240,18.14240,0.72060,0.85370,9.89460,-0.0056,-0.255
2017-03-31,550.61400,414.70700,135.90700,42.58600,71.53500,64.37200,-23.02300,41.34900,2.47000,38.87900,40.36600,,40.40300,97.12700,64.37200,113.59900,114.47800,0.36000,0.35000,2.00620,0.65070,2.06800,24.68280,11.69100,11.69100,7.50960,7.33780,0.13210,1.01000,89.10530,3.24060,9.35740,0.96870,1.13180,10.07850,0.41830,0.12360
2016-12-31,566.57900,429.27900,137.30000,40.26100,69.29090,68.00910,-24.74500,43.26400,-4.09600,47.36000,49.34200,,49.43600,100.83010,68.00900,111.06500,111.48500,0.45000,0.44000,1.38410,0.69110,2.48200,24.23320,12.00350,12.00350,7.63600,8.72530,0.15110,0.97640,92.17760,5.06090,31.70270,1.31600,1.56310,8.66260,-0.146,-0.25
2016-09-30,554.37600,415.65900,138.71700,37.48300,66.26600,72.45100,-25.50000,46.95100,4.97000,41.98100,43.67400,,43.72000,104.53700,72.45100,111.16200,111.50400,0.39000,0.39000,1.75740,0.71250,2.49450,25.02220,13.06890,13.06890,8.46920,7.88630,0.14810,1.62360,55.43330,4.51930,30.76240,1.16700,1.29930,8.59190,-0.4485,-0.6456
2016-06-30,548.35000,416.83700,131.51300,36.90400,65.55600,65.95700,-41.05300,24.90400,3.87900,21.02500,23.15600,,23.20900,97.27000,65.95700,111.06600,111.47900,0.21000,0.21000,1.51500,0.69950,2.34520,23.98340,12.02830,12.02830,4.54160,4.23250,0.15230,1.84470,48.78780,2.39340,16.77630,0.64310,0.71930,8.60320,0.5006,0.3435
2016-03-31,510.18500,388.50600,121.67900,34.06100,62.51200,59.16700,-24.80900,34.35800,3.15100,31.20700,32.32600,,32.35000,89.98400,59.16700,110.81300,111.30000,0.29000,0.29000,1.62230,0.68790,2.22190,23.85000,11.59720,11.59720,6.73440,6.34080,0.14400,1.49350,60.25980,3.25960,20.56730,0.91240,1.01730,8.82160,-0.15750,-0.41270
2015-12-31,500.12700,365.97700,134.15010,39.27600,67.40490,66.74510,-23.88000,42.86500,0.43400,42.43100,44.01500,,44.05800,96.85010,66.74500,110.54400,110.99300,0.40000,0.39000,1.57330,0.67360,2.08050,26.82320,13.34560,13.34560,8.57080,8.80940,0.14450,1.59230,56.52310,4.37160,26.31670,1.27130,1.42700,8.99250,0.2782,0.1283
2015-09-30,469.86600,345.96600,123.90000,33.74200,60.86900,63.03100,-24.32200,38.70900,1.75800,36.95100,38.29100,,38.31200,91.92800,63.03100,110.63550,110.87850,0.34670,0.34670,1.57580,0.67290,2.07390,26.36920,13.41470,13.41470,8.23830,8.15380,0.13680,1.62560,55.36460,3.80830,23.90280,1.11490,1.24560,8.98120,0.2828,0.0193
2015-06-30,445.94500,333.93000,112.01500,32.17400,58.73400,53.28100,-23.78300,29.49800,2.36900,27.12900,28.25300,,28.29100,81.36300,53.28100,110.49750,110.85450,0.25330,0.25330,1.49720,0.66600,2.01040,25.11860,11.94790,11.94790,6.61470,6.34410,0.13110,1.65080,54.51750,2.77920,17.03300,0.83060,0.92830,9.07790,0.1717,-0.1655
2015-03-31,427.36900,317.90900,109.46000,31.84800,56.78800,52.67200,-22.57300,30.09900,2.82800,27.27100,28.75600,,28.77700,79.30700,52.67200,110.32350,110.82600,0.26000,0.26000,1.52150,0.65660,1.92860,25.61250,12.32470,12.32470,7.04290,6.73350,0.12690,1.63570,55.02320,2.80160,14.30260,0.85380,0.96200,9.17090,0.54810,0.23970
2014-12-31,427.74000,311.50290,116.23710,30.08100,54.28300,61.95410,-22.56300,39.39100,3.03100,36.36000,37.98100,,38.05100,87.56710,61.95410,108.40500,108.82050,0.34670,0.34000,1.48540,0.60540,1.55010,27.17470,14.48410,14.48410,9.20910,8.89580,0.14250,1.58990,56.60780,3.63110,9.57120,1.26510,1.43290,9.39910,0.3503,0.0156
2014-09-30,457.90000,342.21600,115.68400,28.28700,52.36600,63.31800,-20.36000,42.95800,5.53700,37.42100,38.96500,,38.99100,88.91900,63.31800,108.57000,108.95550,0.36000,0.36000,1.49170,0.59680,1.50100,25.26400,13.82790,13.82790,9.38150,8.51520,0.15270,1.71650,52.43310,3.65270,9.42180,1.29970,1.47290,9.59160,0.2872,-0.0452
2014-06-30,412.84300,300.05800,112.78500,28.14800,51.89600,60.88900,-19.77800,41.11100,3.38700,37.72400,38.89800,,38.89800,85.81200,60.88900,107.62350,107.99100,0.36000,0.36000,1.55380,0.60360,1.54510,27.31910,14.74870,14.74870,9.95800,9.42200,0.14210,1.52360,59.07050,3.81320,10.71590,1.33880,1.51150,9.36290,0.6381,0.423
2014-03-31,393.13700,291.92300,101.21400,28.50200,52.64400,48.57000,-19.92000,28.65000,2.13800,26.51200,27.99600,,27.99000,73.93600,48.57000,107.17350,107.84250,0.26000,0.26000,1.61600,0.60440,1.55010,25.74520,12.35450,12.35450,7.28750,7.11970,0.13550,1.42560,63.13010,2.74940,7.83720,0.96510,1.08760,9.35440,0.58560,0.42460
2013-12-31,383.54790,280.91890,102.62900,30.43600,54.62010,48.00890,-34.77900,13.23000,-11.90800,25.13800,27.63100,,27.61100,73.49990,48.00890,106.67400,107.40750,0.26000,0.25330,1.72260,0.60410,1.54770,26.75780,12.51710,12.51710,3.44940,7.19880,0.13270,1.53090,58.78720,2.69840,7.46020,0.95630,1.06820,9.47050,0.321,0.1703
2013-09-30,379.84200,283.90300,95.93900,27.22200,51.11000,44.82900,-21.93600,22.89300,-7.75500,30.64800,32.17400,-2.26500,29.89700,70.31100,44.82900,106.80150,107.48250,0.28000,0.28000,1.61730,0.59820,1.50530,25.25760,11.80200,11.80200,6.02700,7.87090,0.13120,1.55320,57.94570,3.11050,8.53290,1.11120,1.24980,9.57040,0.5251,0.4198
2013-06-30,381.65300,279.24600,102.40700,27.36300,51.02000,51.38700,-25.46500,25.92200,-7.26800,33.19000,34.21900,,34.20700,76.52200,51.38700,106.62450,107.41050,0.32000,0.32000,1.57860,0.59930,1.51720,26.83250,13.46430,13.46430,6.79200,8.96290,0.13210,1.59690,56.36030,3.30340,9.12690,1.18480,1.32370,9.59140,0.519,-0.2078
2013-03-31,377.03100,280.79700,96.23400,32.04000,54.97500,41.25900,-18.15700,23.10200,0.88100,22.22100,23.43800,,23.42000,65.73100,41.25900,106.27500,107.11800,0.22000,0.22000,1.47390,0.58730,1.48050,25.52420,10.94310,10.94310,6.12730,6.21170,0.13050,1.47900,60.85050,2.25410,6.25020,0.81150,0.93020,9.68140,0.42420,0.33270
2012-12-31,378.73100,281.22900,97.50200,34.64900,58.18900,39.31300,-18.66300,20.65000,-72.83700,93.48700,95.41300,-13.77700,81.60800,64.37600,39.31300,91.82700,92.49450,0.88670,0.88000,1.29750,0.57800,1.42100,25.74440,10.38020,10.38020,5.45240,21.54780,0.13340,1.53560,58.60930,9.11030,25.19630,3.36060,3.84480,9.77640,0.382,0.1969
2012-09-30,369.11600,268.14200,100.97400,26.42800,49.37200,51.60200,-27.41600,24.18600,10.12500,14.06100,14.53500,0.19200,15.61700,75.51800,51.60200,91.35900,91.95300,0.17330,0.16670,1.38990,0.57960,1.42420,27.35560,13.97990,13.97990,6.55240,4.23090,0.12440,1.46790,61.31220,1.38190,4.06540,0.48980,0.58090,11.38500,1.0887,0.9261
2012-06-30,371.17300,269.14100,102.03200,26.12900,49.09100,52.94100,-18.85700,34.08400,13.66000,20.42400,20.85400,1.62200,22.50100,76.58200,52.94100,91.25850,91.59900,0.24670,0.24670,1.59690,0.58460,1.46300,27.48910,14.26320,14.26320,9.18280,6.06210,0.12170,1.30500,68.96730,1.94420,5.57840,0.68390,0.80760,11.63540,0.6368,0.4027
2012-03-31,360.04200,270.72000,89.32200,26.58600,48.82500,40.49700,-18.99900,21.49800,8.49000,13.00800,13.75600,1.30300,15.02500,63.42600,40.49700,91.15200,91.39350,0.16670,0.16670,1.57950,0.59250,1.50760,24.80880,11.24790,11.24790,5.97100,4.17310,0.11870,1.27270,70.71730,1.30990,3.97070,0.45340,0.53370,11.39600,0.74930,0.23000
2011-12-31,354.47300,258.37200,96.10100,26.31700,48.80300,47.29800,-17.60800,29.69000,11.72500,17.96500,17.17600,1.45000,18.73800,67.94700,47.29800,92.42250,92.67000,0.20000,0.20000,1.59040,0.59730,1.53520,27.11100,13.34320,13.34320,8.37580,5.28620,0.11620,1.33640,67.34650,1.65390,4.87250,0.56320,0.66590,11.31640,0.3191,-0.2035
2011-09-30,395.68300,297.70000,97.98300,25.92200,47.77200,50.21100,-17.56000,32.65100,12.25500,20.39600,20.66800,0.62500,21.51800,72.56900,50.21100,95.01000,95.33250,0.22670,0.22670,1.41610,0.58710,1.47080,24.76300,12.68970,12.68970,8.25180,5.43820,0.13230,1.44260,62.38950,1.97740,6.31210,0.69110,0.81650,11.12920,0.7424,-0.2147
2011-06-30,396.80400,299.23600,97.56800,27.71000,48.65500,48.91300,-17.78300,31.13000,12.30200,18.82800,20.24600,0.91700,21.57800,70.17100,48.91300,96.68250,97.28700,0.22000,0.22000,1.50890,0.57000,1.37260,24.58850,12.32670,12.32670,7.84520,5.43790,0.13310,1.39870,64.34710,1.87460,5.81640,0.67890,0.80600,11.06730,0.2678,-0.1597
2011-03-31,391.76600,299.28600,92.48000,32.78800,51.59000,40.89000,-15.39200,25.49800,9.78000,15.71800,16.38000,,16.79000,59.91800,40.89000,96.43650,97.09650,0.17330,0.17330,1.62580,0.57620,1.40710,23.60590,10.43740,10.43740,6.50850,4.28570,0.13250,1.40590,64.01490,1.55200,5.15640,0.55410,0.65770,10.84540,0.71140,0.31550
2010-12-31,189.02210,117.41900,71.60310,29.53000,41.79900,29.80410,-10.72300,19.08100,5.80400,13.27700,14.62800,,23.49800,42.26010,29.80400,83.06850,83.98350,0.24000,0.23330,1.57910,0.49120,1.00530,37.88080,15.76750,15.76750,10.09460,12.43140,0.07840,0.68540,131.30750,1.40720,2.04560,0.60640,0.71600,10.75540,0.3598,0.0164
2010-09-30,327.93300,251.10000,76.83300,33.92500,47.30900,29.52400,-18.11600,11.40800,7.54700,3.86100,5.01000,,5.28100,43.38800,29.52400,86.69850,87.29700,0.06000,0.06000,1.50660,0.49980,1.03990,23.42950,9.00310,9.00310,3.47880,1.61040,0.13720,1.25320,71.81790,0.49660,0.74550,0.20960,0.24840,10.44160,0.0331,0.0122
2010-06-30,280.09500,216.91600,63.17900,20.65500,30.12900,33.05000,-6.96100,26.08900,10.19200,15.89700,17.02500,,17.01700,43.79400,33.05000,73.16400,73.97100,0.23330,0.23330,1.55010,0.49910,1.02760,22.55630,11.79960,11.79960,9.31430,6.07540,0.19230,1.60790,55.97360,2.71570,2.98410,1.16890,1.36040,8.54710,0.318,-0.2376
2010-03-31,287.54200,226.33200,61.21000,17.44800,26.68600,34.52400,-6.58500,27.93900,10.82100,17.11800,17.70800,,17.67200,45.03400,34.52400,76.06650,77.46000,0.23330,0.22670,1.36700,0.47370,0.93180,21.28730,12.00660,12.00660,9.71650,6.14590,0.20150,1.59880,56.29200,2.80370,3.08280,1.24120,1.47550,8.55340,0.83570,0.63380
2009-12-31,310.78490,241.56800,69.21690,19.30400,29.54800,39.66900,-13.43600,26.23300,11.73800,14.49500,15.60500,,15.48000,47.36590,39.66900,76.31850,77.88300,0.20000,0.20000,1.57590,0.45930,0.87910,22.27170,12.76410,12.76410,8.44090,4.98090,0.21470,1.54810,58.13680,2.34630,2.56900,1.07780,1.26850,8.58820,0.6657,0.2041
2009-09-30,294.86500,234.34700,60.51800,15.68500,25.30100,35.21700,-5.30900,29.90800,11.51000,18.39800,19.30200,,19.25800,46.67800,35.21700,76.35000,77.92500,0.25330,0.24670,1.46170,0.45020,0.84860,20.52400,11.94340,11.94340,10.14300,6.53110,0.21050,1.31260,68.56500,3.00660,3.17440,1.37760,1.65320,8.33390,-0.0543,-0.5907
2009-06-30,276.37900,218.85700,57.52200,17.01500,26.64500,30.87700,-5.55500,25.32200,9.69000,15.63200,16.49100,0.02000,16.51100,42.59200,30.87700,76.20300,77.75250,0.22000,0.21330,1.37300,0.44760,0.84060,20.81270,11.17200,11.17200,9.16210,5.97400,0.20380,1.45820,61.71850,2.66270,2.81830,1.21580,1.47090,8.05200,0.463,-0.1581
2009-03-31,259.06100,202.32700,56.73400,17.23600,27.05200,29.68200,-6.11400,23.56800,9.14100,14.42700,15.07100,-0.36600,14.70500,41.52700,29.68200,76.04550,77.58450,0.19330,0.18670,1.50830,0.45550,0.86690,21.89990,11.45750,11.45750,9.09750,5.67630,0.19780,1.45320,61.93360,2.52970,2.68370,1.15040,1.37750,7.76900,0.60900,0.30720
