,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-18,2024-09-30,--,$0.36
1,2024-08-20,2024-06-30,--,$0.30
2,2024-05-15,2024-03-31,--,$0.29
3,2024-03-18,2023-12-31,--,$0.29
4,2023-11-20,2023-09-30,--,$0.30
5,2023-08-28,2023-06-30,--,$0.28
6,2023-05-17,2023-03-31,--,$0.36
7,2023-03-14,2022-12-31,--,$0.29
8,2022-11-14,2022-09-30,--,$0.30
9,2022-08-22,2022-06-30,--,$0.31
10,2022-05-31,2022-03-31,--,$0.30
11,2022-03-14,2021-12-31,--,$0.37
12,2021-11-18,2021-09-30,--,$0.34
13,2021-08-23,2021-06-30,--,$0.34
14,2021-05-25,2021-03-31,--,$0.31
15,2021-03-11,2020-12-31,--,$0.26
16,2020-11-17,2020-09-30,--,$0.30
17,2020-08-25,2020-06-30,--,$0.21
18,2020-05-27,2020-03-31,$0.09,$0.19
19,2020-03-19,2019-12-31,--,$0.19
20,2019-11-19,2019-09-30,--,$0.26
21,2019-08-20,2019-06-30,--,$0.31
22,2019-05-15,2019-03-31,$0.24,$0.34
23,2019-03-14,2018-12-31,$0.24,$0.36
24,2018-11-20,2018-09-30,--,$0.30
25,2018-08-22,2018-06-30,--,$0.28
26,2018-05-15,2018-03-31,--,$0.22
27,2018-03-21,2017-12-31,--,$-0.89
28,2017-12-13,2017-09-30,--,$-0.32
