,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-12-17,2024-09-30,--,$-0.20
1,2024-09-13,2024-06-30,--,$-0.55
2,2024-06-07,2024-03-31,--,$-0.36
3,2021-11-24,2021-09-30,--,$-0.25
4,2021-09-07,2021-06-30,--,$0.00
5,2021-06-11,2021-03-31,--,$0.40
6,2021-03-23,2020-12-31,--,$0.35
7,2020-11-24,2020-09-30,--,$1.35
8,2020-08-18,2020-06-30,--,$1.00
9,2020-06-10,2020-03-31,--,$-0.55
10,2020-03-24,2019-12-31,--,$-1.30
11,2019-11-13,2019-09-30,--,$2.25
12,2019-08-20,2019-06-30,--,$0.20
13,2019-06-14,2019-03-31,--,$0.00
14,2019-03-25,2018-12-31,--,$3.90
15,2018-11-21,2018-09-30,--,$0.80
16,2018-08-20,2018-06-30,--,$0.95
17,2018-05-21,2018-03-31,--,$0.35
18,2018-03-19,2017-12-31,--,$5.60
19,2017-11-21,2017-09-30,--,$0.70
20,2017-08-22,2017-06-30,$0.05,$0.35
21,2017-05-22,2017-03-31,--,$0.45
22,2017-03-21,2016-12-31,--,$0.30
23,2016-11-21,2016-09-30,--,$0.00
24,2016-08-19,2016-06-30,--,$-0.80
25,2016-05-19,2016-03-31,$0.15,$0.05
26,2016-03-16,2015-12-31,--,$0.50
27,2015-11-17,2015-09-30,--,$0.15
28,2015-08-18,2015-06-30,--,$0.35
29,2015-05-19,2015-03-31,$-0.10,$0.15
30,2015-03-20,2014-12-31,--,$0.20
