Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2023-09-30,0.18000,0.17500,0.00500,4.26000,4.57200,,8.83200,-8.82700,0.89700,-7.93000,,-7.93000,-7.93000,-7.93000,-8.74300,-8.82700,13.96400,13.96400,-0.57000,-0.57000,6.41290,0.89310,8.35220,2.77780,-4903.88800,-4903.88800,-4405.55500,-4405.55500,0.00400,0.19440,1.00560,89.50000,-223.44250,-223.44320,-17.57030,-23.89200,0.24110,-0.372,-0.3718
2023-06-30,3.02100,0.08800,2.93300,3.99100,5.13800,,9.12900,-6.19600,-1.51600,-7.71200,0.30000,-8.01200,-8.01200,-8.01200,-6.11300,-6.19600,11.58000,11.58000,-0.69000,-0.69000,4.03250,0.59170,1.44920,97.08710,-205.09770,-205.09770,-255.27970,-265.21020,0.07770,0.09770,,,-81.90620,-81.90550,-20.61810,-33.44190,0.71340,-0.4317,-0.4334
2023-03-31,0.00600,0.12700,-0.12100,3.90900,6.08900,,9.99800,-10.11900,2.30000,-7.81900,,-7.81900,-7.81900,-7.81900,-10.03700,-10.11900,9.59400,9.59400,-0.81000,-0.81000,3.83680,0.57030,1.32720,-2016.66700,-168650.00000,-168650.00000,-130316.70000,-130316.70000,0.00020,0.14020,,,-77.00420,-77.00410,-20.41940,-33.08930,1.13140,-1.13340,-1.13340
2022-12-31,0.00000,0.22700,-0.22700,3.39500,5.72500,,9.12000,-9.34700,2.34200,-7.00500,,-7.00500,-7.00500,-7.00500,-9.26500,-9.34700,7.07200,7.07200,-0.61000,-0.61000,4.69630,0.46260,0.86100,,,,,,0.00000,0.25060,,,-44.90670,-44.90670,-14.38990,-24.13110,2.01410,-1.3026,-1.3024
2022-09-30,-0.43800,2.36800,-2.80600,5.26600,7.68300,,12.94900,-15.75500,0.46000,-15.29500,,-15.29500,-15.29500,-15.29500,-15.66500,-15.75500,6.82900,6.82900,-2.24000,-2.24000,4.59540,0.37930,0.61900,640.63930,3597.03200,3597.03200,3492.00900,3492.00900,-0.00860,3.01660,,,-69.95860,-69.95840,-29.97900,-43.42460,3.14690,-1.4141,-1.4182
2022-06-30,,0.21600,-0.21600,4.29100,10.30600,,14.59700,-14.81300,-0.16800,-14.98100,,-14.98100,-14.98100,-14.98100,-14.70800,-14.81300,6.62100,6.62100,-2.26000,-2.26000,5.86630,0.27260,0.37480,,,,,,,0.07220,,,-41.68110,-41.68100,-23.11810,-30.31730,5.42340,-1.8049,-1.8049
2022-03-31,0.02000,0.20700,-0.18700,5.25900,11.01400,,16.27300,-16.46000,0.07100,-16.38900,,-16.38900,-16.38900,-16.38900,-16.35500,-16.46000,6.62100,6.62100,-2.48000,-2.48000,6.07760,,,-935.00010,-82300.00000,-82300.00000,-81945.00000,-81945.00000,0.00030,0.07540,,,-33.17950,-33.17950,-25.44200,-33.17950,7.46060,-2.75740,-2.75740
2021-12-31,-0.00100,0.33400,-0.33500,3.93700,9.76100,,13.69800,-14.03300,0.08000,-13.95300,,-13.95300,-13.95300,-13.95300,-13.92700,-14.03300,6.52900,6.52900,-2.15000,-2.15000,7.69900,,,,,,,,0.00000,0.14200,,,-21.58940,-21.58940,-17.41430,-21.58940,9.76560,-1.9773,-1.9774
2021-09-30,0.18100,0.19900,-0.01800,3.40400,10.43800,,13.84200,-13.86000,0.08900,-13.77100,,-13.77100,-13.77100,-13.77100,-13.75200,-13.86000,6.58040,6.58040,-2.00000,-2.00000,11.11020,,,-9.94480,-7657.45900,-7657.45900,-7608.28800,-7608.28800,0.00200,0.15190,1.75730,51.21550,-17.71990,-17.71990,-15.02600,-17.71990,11.80950,-1.6622,-1.6646
2021-06-30,0.17800,0.25800,-0.08000,3.44900,10.54500,,13.99400,-14.07400,0.05200,-14.02200,,-14.02200,-14.02200,-14.02200,-13.96800,-14.07400,6.53480,6.53480,-2.25000,-2.25000,6.88740,,,-44.94380,-7906.74100,-7906.74100,-7877.52800,-7877.52800,0.00160,0.24690,1.29930,69.26970,-15.49260,-15.49260,-12.49720,-15.49260,13.75430,-1.8039,-1.8039
2021-03-31,0.20900,0.16300,0.04600,2.63600,7.36800,,10.00400,-9.95800,0.11600,-9.84200,,-9.84200,-9.84200,-9.84200,-9.85000,-9.95800,6.42030,6.42030,-1.50000,-1.50000,8.11000,,,22.00960,-4764.59300,-4764.59300,-4709.09100,-4709.09100,0.00180,,0.70610,127.46410,-10.03580,-10.03580,-8.30580,-10.03580,15.20220,-2.24490,-2.24490
2020-12-31,0.06900,,0.06900,3.67400,8.22700,,,-12.01400,0.14300,-11.87100,,-11.87100,-11.87100,-11.87100,-11.90500,-12.01400,5.10500,5.10500,-1.75000,-1.75000,7.18690,,,-163.76800,-17411.60000,-17411.60000,-17204.35000,-17204.34000,0.00050,,0.97180,92.60870,-11.40700,-11.40700,-9.29320,-11.40700,16.26060,-1.7205,-1.7258
2020-09-30,3.00000,,3.00000,4.30100,4.08900,,,-5.39000,0.13900,-5.25100,0.30000,-5.55100,-5.55100,-5.55100,-5.27900,-5.39000,5.77340,5.77340,-1.00000,-1.00000,28.07850,,,100.00000,-179.66670,-179.66670,-175.03330,-185.03330,0.02450,,,,-4.99150,-4.99150,-4.52900,-4.99150,17.70490,0.1216,0.1216
