,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-04,2024-09-30,$-0.14,$-0.17
1,2024-08-06,2024-06-30,$-0.15,$-0.13
2,2024-05-07,2024-03-31,$-0.16,$-0.14
3,2024-02-20,2023-12-31,$-0.14,$-0.17
4,2023-11-02,2023-09-30,$-0.14,$-0.10
5,2023-08-03,2023-06-30,$-0.13,$-0.11
6,2023-05-04,2023-03-31,$-0.12,$-0.14
7,2023-02-21,2022-12-31,$0.01,$-0.10
8,2022-11-08,2022-09-30,$0.09,$0.08
9,2022-08-09,2022-06-30,$0.04,$-0.02
10,2022-05-10,2022-03-31,$0.47,$0.54
11,2022-02-24,2021-12-31,$0.21,$0.19
12,2021-11-09,2021-09-30,$-0.05,$-0.08
13,2021-08-12,2021-06-30,$0.09,$-0.01
14,2021-05-13,2021-03-31,$0.37,$0.37
