,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-02,2024-08-31,$0.59,$0.53
1,2024-07-11,2024-05-31,$0.56,$0.61
2,2024-04-04,2024-02-29,$0.64,$0.69
3,2024-01-04,2023-11-30,$0.67,$0.71
4,2023-10-05,2023-08-31,$0.60,$0.66
5,2023-07-13,2023-05-31,$0.60,$0.62
6,2023-04-05,2023-02-28,$0.64,$0.76
7,2023-01-05,2022-11-30,$0.66,$0.81
8,2022-10-06,2022-08-31,$0.52,$0.57
9,2022-07-14,2022-05-31,$0.64,$0.65
10,2022-04-07,2022-02-28,$0.57,$0.58
11,2022-01-06,2021-11-30,$0.68,$0.64
12,2021-10-07,2021-08-31,$0.48,$0.50
13,2021-07-13,2021-05-31,$0.53,$0.54
14,2021-04-08,2021-02-28,$0.58,$0.59
15,2021-01-07,2020-11-30,$0.73,$0.81
16,2020-10-01,2020-08-31,$0.57,$0.70
17,2020-06-30,2020-05-31,$0.68,$0.75
18,2020-03-31,2020-02-29,$0.49,$0.47
19,2019-12-19,2019-11-30,$0.57,$0.63
20,2019-09-26,2019-08-31,$0.39,$0.43
21,2019-06-27,2019-05-31,$0.42,$0.36
22,2019-03-21,2019-02-28,$0.48,$0.51
23,2018-12-20,2018-11-30,$0.55,$0.67
24,2018-09-27,2018-08-31,$0.49,$0.47
25,2018-06-27,2018-05-31,$0.43,$0.50
26,2018-03-22,2018-02-28,$0.56,$0.61
27,2017-12-21,2017-11-30,$0.52,$0.55
28,2017-09-28,2017-08-31,$0.41,$0.46
29,2017-06-29,2017-05-31,$0.37,$0.37
30,2017-03-23,2017-02-28,$0.45,$0.48
31,2016-12-22,2016-11-30,$0.45,$0.49
32,2016-09-29,2016-08-31,$0.48,$0.61
33,2016-06-30,2016-05-31,$0.52,$0.52
34,2016-04-07,2016-02-29,$0.58,$0.68
35,2015-12-22,2015-11-30,$0.59,$0.58
36,2015-09-22,2015-08-31,$0.39,$0.45
37,2015-06-30,2015-05-31,$0.59,$0.59
38,2015-03-26,2015-02-28,$0.53,$0.59
