,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2021-08-11,2021-06-30,--,$0.22
1,2021-05-11,2021-03-31,--,$0.19
2,2021-03-25,2020-12-31,--,$0.00
3,2020-11-12,2020-09-30,--,$-0.01
4,2020-08-12,2020-06-30,--,$-0.04
5,2020-05-14,2020-03-31,--,$0.06
6,2020-03-26,2019-12-31,--,$0.03
7,2019-11-12,2019-09-30,--,$0.05
8,2019-08-14,2019-06-30,--,$-0.01
9,2019-05-14,2019-03-31,--,$0.05
10,2019-03-19,2018-12-31,--,$0.12
11,2018-11-13,2018-09-30,--,$0.09
12,2018-08-09,2018-06-30,--,$0.06
13,2018-05-09,2018-03-31,--,$0.01
14,2018-03-28,2017-12-31,--,$0.04
15,2017-11-08,2017-09-30,$0.03,$0.01
16,2017-08-10,2017-06-30,$0.02,$0.01
17,2017-05-10,2017-03-31,--,$0.03
18,2017-03-28,2016-12-31,--,$0.08
19,2016-11-10,2016-09-30,$-0.01,$0.04
20,2016-08-10,2016-06-30,$0.00,$0.02
21,2016-05-10,2016-03-31,$-0.01,$-0.01
22,2016-03-22,2015-12-31,--,$0.02
23,2015-11-10,2015-09-30,$0.01,$-0.01
24,2015-08-12,2015-06-30,$0.01,$0.01
25,2015-05-12,2015-03-31,$0.01,$-0.01
26,2015-03-24,2014-12-31,--,$0.01
