Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,14.42100,16.29500,-1.87400,2.52900,3.91700,-5.79100,0.13900,-5.65200,-0.03500,-5.61700,-5.61700,-5.61700,-4.40300,-5.79100,30.90700,30.90700,-0.18000,-0.18000,1.50270,0.07740,0.12250,-12.99490,-40.15670,-40.15670,-39.19280,-38.95020,0.47780,5.17250,17.39960,-30.78820,-31.42550,-18.61110,-28.40460,0.59030,-0.1376,-0.135
2024-06-30,12.51200,12.68500,-0.17300,2.25700,3.66300,-3.83600,0.15900,-3.67700,-0.13100,-3.54600,-3.54600,-3.54600,-2.43000,-3.83600,30.81500,30.81500,-0.12000,-0.12000,1.64690,0.05590,0.09030,-1.38270,-30.65860,-30.65860,-29.38780,-28.34080,0.30520,2.82820,31.82230,-14.90730,-15.13960,-8.65030,-14.07420,0.76960,0.1921,0.1684
2024-03-31,31.58400,22.34200,9.24200,1.91100,3.50000,5.74200,0.30600,6.04800,0.20200,5.84600,5.84600,5.84600,7.33100,5.74200,30.81200,30.81200,0.19000,0.19000,1.42190,0.05280,0.09650,29.26170,18.18010,18.18010,19.14890,18.50940,0.54660,2.12140,42.42400,21.44540,21.73960,10.11770,20.31270,0.88470,0.06070,0.04370
2023-12-31,24.25800,20.21200,4.04600,4.66700,6.33200,-2.28600,0.18000,-2.10600,0.00000,-2.10600,-2.10600,-2.10600,-0.62100,-2.28600,26.75200,26.75200,-0.05000,-0.05000,1.66950,0.03940,0.08490,16.67900,-9.42370,-9.42370,-8.68170,-8.68170,0.42170,1.90480,47.24830,-6.69980,-6.78110,-3.66140,-6.43580,1.02020,-0.0638,-0.1011
2023-09-30,22.96100,24.14400,-1.18300,2.49500,4.50900,-5.69200,0.49700,-5.19500,0.00300,-5.19800,-5.19800,-5.19800,-3.67800,-5.69200,26.13800,26.13800,-0.20000,-0.20000,2.07890,0.03300,0.04940,-5.15220,-24.78990,-24.78990,-22.62530,-22.63840,0.43400,3.85700,23.33390,-15.56100,-15.73440,-9.82590,-15.04790,1.08410,-0.1358,-0.1499
2023-06-30,20.21900,19.90600,0.31300,2.97700,5.09000,-4.77700,0.26500,-4.51200,-0.08200,-4.43000,-4.43000,-4.43000,-2.66400,-4.77700,25.00100,25.00100,-0.18000,-0.18000,1.39200,0.02570,0.38730,1.54800,-23.62630,-23.62630,-22.31560,-21.91010,0.33100,3.68560,24.41960,-15.30750,-15.50960,-7.25280,-14.91480,1.15760,0.3028,0.287
2023-03-31,29.40800,23.78200,5.62600,3.49900,6.19900,-0.57300,0.14300,-0.43000,-0.01700,-0.41300,-0.41300,-0.41300,2.12700,-0.57300,25.00100,25.00100,-0.02000,-0.02000,2.25740,0.23470,0.32450,19.13090,-1.94840,-1.94840,-1.46220,-1.40440,0.44790,2.03740,44.17370,-1.24690,-1.26100,-0.62910,-0.95430,1.32480,-0.07280,-0.13660
2022-12-31,17.50200,16.70800,0.79400,3.78400,6.64200,-5.84800,3.18600,-2.66200,0.10700,-2.76900,-2.76900,-2.76900,-2.99000,-5.84800,24.97100,24.97100,-0.11000,-0.11000,2.70630,0.00420,0.00990,4.53660,-33.41330,-33.41330,-15.20970,-15.82110,0.25490,1.59010,56.60100,-5.67370,-5.71690,-4.03220,-5.64980,2.04960,-0.067,-0.0973
2022-09-30,7.42900,8.65000,-1.22100,2.97500,5.83600,-7.05700,0.12900,-6.92800,-0.01600,-6.91200,-6.91200,-6.91200,-4.19600,-7.05700,25.00100,25.00100,-0.28000,-0.28000,3.12110,,0.00270,-16.43560,-94.99260,-94.99260,-93.25620,-93.04080,0.12700,1.84940,48.66470,-15.81220,-15.94390,-11.81780,-15.81220,1.83580,-0.1333,-0.1506
2022-06-30,4.76500,6.78500,-2.02000,2.82800,5.83800,-7.85800,0.29400,-7.56400,0.01500,-7.57900,-7.57900,-7.57900,-4.84800,-7.85800,25.00100,25.00100,-0.30000,-0.30000,5.97700,,0.01000,-42.39240,-164.91080,-164.91080,-158.74080,-159.05560,0.07680,2.67550,33.63900,-14.53640,-14.64540,-12.21810,-14.53640,2.18960,0.4397,0.4444
