Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2020-03-31,1.12600,,1.12600,1.81200,1.28900,,-1.97500,-1.35800,-3.33300,-3.33300,-3.33300,-2.25100,-5.58400,-1.91300,-1.97500,0.13780,0.13780,-40.60000,-40.60000,2.75420,0.39880,0.78980,100.00000,-175.39960,-175.39960,-296.00360,-495.91470,0.08490,,0.72600,123.96980,-63.17320,-63.17290,-25.13200,-37.97860,33.90250,-37.83670,-38.05440
2019-12-31,0.21100,,0.21100,-0.29000,-3.93500,,5.17400,-0.14700,5.02700,5.02700,5.02700,,-3.94100,5.23200,5.17400,0.03830,0.03830,110.74050,110.74050,2.30780,0.73720,2.80460,449.76290,2452.13200,2452.13200,2382.46400,-1867.77200,0.02220,,0.48170,186.82460,350.79910,350.80240,52.79350,92.20470,14.98170,52.7701,51.6596
2019-09-30,0.94700,0.18800,0.75900,1.61900,3.02300,4.64200,-3.88300,1.08000,-2.80300,-2.80300,-2.80300,,-2.80300,-3.82000,-3.88300,0.02580,0.02580,-108.10810,-108.10810,1.13330,3.19470,-1.45560,80.14780,-410.03160,-410.03160,-295.98730,-295.98730,0.17850,0.14360,1.22190,73.65360,105.37580,105.37590,-52.84690,-231.27070,-93.35030,-81.8972,-83.7989
2019-06-30,0.50200,0.24600,0.25600,1.90700,3.23100,5.13800,-4.88200,-0.31500,-5.19700,-5.19700,-5.19700,,-5.19700,-4.81900,-4.88200,0.02260,0.02260,-228.22820,-228.22820,1.26510,1.26850,-7.05950,50.99600,-972.50990,-972.50990,-1035.25900,-1035.25900,0.07420,0.18680,0.44040,204.38250,910.18330,910.15830,-76.86730,-244.33480,-24.04590,-178.3745,-180.047
2019-03-31,0.94500,0.30400,0.64100,1.84400,3.08200,4.92600,-4.28500,-0.23200,-4.51700,-4.51700,-4.51700,,-4.51700,-4.22500,-4.28500,0.02200,0.02200,-204.20420,-204.20420,2.11910,0.51480,1.46280,67.83070,-453.43910,-453.43910,-477.98940,-477.98940,0.08260,0.24400,0.46050,195.42860,-147.85630,-147.85600,-39.48430,-71.73260,136.78510,-195.76210,-197.76150
2018-12-31,1.23600,0.29000,0.94600,1.85500,2.35700,4.21200,-3.26600,-0.23800,-3.50400,-3.50400,-3.50400,,-3.50400,-3.22300,-3.26600,0.00950,0.00950,-6.00600,6.00610,3.85310,0.35670,0.63150,76.53720,-264.23950,-264.23940,-283.49510,-283.49510,0.08770,0.22980,0.71160,126.48060,-51.29560,-51.29560,-24.85990,-33.00060,315.34990,-47.2562,-79.4992
2018-09-30,1.65000,0.17800,1.47200,1.91000,1.51400,3.42400,-1.95200,-0.09300,-2.04500,-2.04500,-2.04500,,-2.33000,-1.83900,-1.95200,0.00610,0.00610,-384.38430,-408.40840,5.23390,0.43030,0.75530,89.21210,-118.30300,-118.30300,-123.93940,-141.21210,0.13920,0.13770,2.41940,37.20000,-37.25650,-37.25630,-17.25160,-21.22470,502.34260,-357.7749,-360.4505
2018-06-30,2.66800,0.07000,2.59800,1.85700,1.38000,3.23700,-0.63900,-0.23000,-0.86900,-0.86900,-0.86900,,-0.86900,-0.52700,-0.63900,0.00590,0.00590,-150.15010,-150.15010,1.75510,1.58930,-2.69690,97.37630,-23.95050,-23.95050,-32.57120,-32.57120,0.57790,0.05320,14.11640,6.37560,66.18490,66.18430,-18.82180,-39.00360,-223.09870,-315.4257,-314.576
2018-03-31,1.06400,,1.06400,1.85600,1.61500,,-2.40700,-0.19800,-2.60500,-2.60500,-2.60500,,-2.60500,-2.29500,-2.40700,0.00590,0.00590,-444.44440,-444.44440,1.74720,1.32890,-4.04020,100.00000,-226.22180,-226.22180,-244.83080,-244.83080,0.20110,,39.40740,2.28380,307.91660,307.91960,-49.24390,-101.28310,-143.74830,-169.77930,-179.63630
2017-12-31,0.05800,,0.05800,2.30700,1.12500,,-3.37400,-0.28600,-3.66000,-3.66000,-3.66000,,-3.66000,-3.26500,-3.37400,0.00590,0.00590,-630.99100,-625.00630,1.86160,0.80700,7.68260,100.00000,-5817.23800,-5817.23900,-6310.34200,-6310.34300,0.00650,,0.89230,100.86200,-427.07380,-427.07140,-41.10050,-82.41390,145.64650,-593.038,-596.409
2017-09-30,0.04000,,0.04000,2.71400,1.39600,,-4.07000,-0.12100,-4.19100,-4.19100,-4.19100,,-4.19100,-3.96500,-4.07000,0.00590,0.00590,-720.57650,-720.57650,6.11360,0.62480,1.66540,100.00000,-10175.00000,-10175.00000,-10477.50000,-10477.50000,0.00310,,0.43960,204.75000,-103.78840,-103.78900,-32.89640,-38.93900,686.11780,-602.3491,-624.2684
2017-06-30,0.07700,,0.07700,2.50100,1.19700,,-3.62100,0.17000,-3.45100,-3.45100,-3.45100,,-3.45100,-3.51900,-3.62100,0.00590,0.00590,-576.46120,-612.49010,4.68380,,,100.00000,-4702.59800,-4702.59800,-4481.81800,-4481.81800,0.00820,,0.88510,101.68830,-45.78140,-45.78140,-36.65820,-45.78140,1280.82100,-432.4385,-432.4739
2017-03-31,0.04000,,0.04000,2.12600,1.35100,,-3.43700,0.43200,-3.00500,-3.00500,-3.00500,,-3.00500,-3.33600,-3.43700,0.00590,0.00590,-504.40360,-576.46120,5.42380,,,100.00000,-8592.50000,-8592.50000,-7512.50000,-7512.50100,0.00310,,0.03960,2270.25000,-28.33030,-28.33040,-22.98460,-28.33040,1802.29100,-524.18440,-528.56670
2016-12-31,0.03500,,0.03500,2.09000,1.19900,,-3.25400,0.92700,-2.32700,-2.32700,-2.32700,,-2.32700,-3.15600,-3.25400,0.00580,0.00600,-438.17170,-504.25950,3.67100,,,100.00000,-9297.18400,-9297.18400,-6648.60100,-6648.60200,0.00190,,0.00980,9223.75400,-17.64080,-17.64080,-12.46590,-17.64080,2241.88100,-422.147,-434.544
2016-09-30,0.02600,,0.02600,1.59000,1.05200,,-2.61600,-0.00400,-2.62000,-2.62000,-2.62000,,-2.62000,-2.52300,-2.61600,0.00590,0.00590,-432.34590,-432.34590,3.37530,,,100.00000,-10061.54000,-10061.54000,-10076.92000,-10076.92000,0.00110,,0.00440,20450.77000,-17.16680,-17.16680,-11.13240,-17.16680,2593.85800,-409.941,-418.351
2016-06-30,15.00400,,15.00400,1.74600,1.21400,,12.04400,-0.11600,11.92800,11.92800,11.92800,,11.92800,12.13700,12.04400,0.00570,0.00610,2089.67200,1981.58600,4.01990,,,100.00000,80.27190,80.27190,79.49880,79.49880,0.59310,,3.09300,29.09820,67.46600,67.46610,47.15000,67.46610,3004.81000,2248.6571,2250.819
2016-03-31,,,,0.70000,1.13100,,-1.83100,-0.01500,-1.84600,-1.84600,-1.84600,,-1.84600,-1.73800,-1.83100,0.00560,0.00570,-324.25950,-324.25950,2.16320,,,,,,,,,,,,-33.71090,-33.71070,-15.38850,-33.71070,982.29460,-359.93510,-370.00200
2015-12-31,,,,1.13500,1.11500,,-2.25000,-0.04400,-2.29400,-2.29400,-2.29400,,-2.29400,-2.15700,-2.25000,0.00560,0.00560,-432.34600,-432.34600,2.52300,,,,,,,,,,,,-32.81840,-32.81830,-17.26500,-32.81830,1255.44100,-315.855,-329.693
2015-09-30,,,,1.01000,0.79200,,-1.80200,-0.00500,-1.80700,-1.80700,-1.80700,,-1.80700,-1.71400,-1.80200,0.00560,0.00560,-324.25950,-324.25950,3.01480,,,,,,,,,,,,-20.26460,-20.26470,-12.12020,-20.26470,1601.54100,-316.9234,-325.366
2015-06-30,0.76000,,0.76000,1.09900,0.75300,,-1.09200,-1.18900,-2.28100,-2.28100,-2.28100,,-2.28100,-1.00400,-1.09200,0.00560,0.00560,-396.31710,-396.31710,3.06770,,,100.00000,-143.68420,-143.68420,-300.13160,-300.13160,0.04390,,0.16980,530.05260,-114.85270,-114.85400,-13.17510,-114.85400,356.73830,-344.6696,-345.0276
2015-03-31,0.91100,,0.91100,1.43100,1.09500,,-1.61500,-3.28200,-4.89700,-4.89700,-4.89700,,-4.89700,-1.52600,-1.61500,0.00560,0.00560,-864.69180,-864.69180,3.22130,,,100.00000,-177.27770,-177.27770,-537.54120,-537.54110,0.04950,,0.26160,344.09440,-116.84540,-116.84560,-26.63150,-116.84560,752.81480,-363.95300,-365.21040
2014-12-31,0.91300,,0.91300,1.59600,0.57000,,-1.25300,0.78000,-0.47300,-0.47300,-0.47300,,-0.47300,-1.16500,-1.25300,0.00470,0.00470,-53.98380,54.10280,2.93950,,,100.00000,-137.23990,-137.23990,-51.80720,-51.80730,0.04380,,0.23010,391.15010,-5.49300,-5.49300,-2.26850,-5.49300,1624.31500,-286.7382,-286.5481
2014-09-30,0.91100,,0.91100,0.78200,0.86700,,-0.73800,1.45400,0.71600,0.71600,0.71600,,0.71600,-0.64900,-0.73800,0.00450,0.00450,144.11530,-180.14410,1.58950,,,100.00000,-81.00990,-81.00990,78.59500,78.59500,0.06890,,0.21990,409.29750,16.84310,16.84310,5.41770,16.84310,765.88320,-306.5659,-308.3302
2014-06-30,0.91100,,0.91100,0.74800,0.71300,,-0.55000,-0.29200,-0.84200,-0.84200,-0.84200,,-0.84200,-0.46200,-0.55000,0.00450,0.00450,-198.17840,-198.17840,1.63820,,,100.00000,-60.37320,-60.37320,-92.42590,-92.42590,0.06390,,0.24340,369.78050,-24.31410,-24.31420,-5.90920,-24.31420,771.13160,-298.3413,-300.1224
2014-03-31,0.91100,,0.91100,0.94900,0.89600,,-0.93400,-0.87000,-1.80400,-1.80400,-1.80400,,-1.80400,-0.84600,-0.93400,0.00450,0.00450,-396.35680,-396.35680,1.59440,,,100.00000,-102.52470,-102.52470,-198.02420,-198.02420,0.05650,,0.22330,403.07350,-42.13000,-42.12990,-11.18900,-42.12980,952.91540,-346.97760,-347.42330
2013-12-31,0.91100,,0.91100,0.92900,0.62400,,-0.64200,0.43300,-0.20900,-0.20900,-0.20900,,-0.20900,-0.55400,-0.64200,0.00410,0.00420,-234.44490,522.27920,1.55080,,,100.00000,-70.47200,-70.47200,-22.94170,-22.94170,0.04940,,0.18910,475.98230,-3.62850,-3.62850,-1.13440,-3.62850,1285.56800,-501.622,-506.55
2013-09-30,2.19800,,2.19800,1.67900,0.64700,,-0.12800,-1.01700,-1.14500,-1.14500,-1.14500,,-1.14500,-0.12100,-0.12800,0.00420,0.00420,-198.17840,0.00000,1.13060,,,100.00000,-5.82350,-5.82350,-52.09280,-52.09280,0.14160,,0.47890,187.94360,-112.03490,-112.03520,-7.37760,-112.03520,245.37010,-523.393,-523.166
2013-06-30,2.19800,,2.19800,1.78900,0.70100,,-0.29200,5.35600,5.06400,5.06400,5.06400,,5.06400,-0.28500,-0.29200,0.00420,0.00420,1189.07000,0.00000,1.12610,,,100.00000,-13.28480,-13.28480,230.39130,230.39130,0.13000,,0.57080,157.68420,235.97430,235.97380,29.95030,235.97390,515.22920,-934.865,-965.2831
2013-03-31,5.17400,,5.17400,3.91200,1.09100,,0.17100,5.83000,6.00100,6.00100,6.00100,,6.00100,0.17600,0.17100,0.00390,0.00440,1585.42700,1387.24900,1.09930,,-0.82020,100.00000,3.30500,3.30500,115.98380,115.98380,0.21990,,1.26380,71.21380,-196.88290,-196.88320,25.50150,-196.88320,-731.78880,-389.22100,-430.33590
2012-12-31,3.25900,,3.25900,2.57300,1.12800,,-0.44200,0.16200,-0.28000,-0.28000,-0.28000,,-0.28000,-0.43800,-0.44200,0.00340,0.00340,198.17850,-198.17830,1.09550,-0.67980,-0.51280,100.00000,-13.56240,-13.56240,-8.59160,-8.59160,0.13130,,0.70150,128.30320,1.21060,1.21060,-1.12780,2.03370,-6093.74300,2788.6162,2777.4312
2012-09-30,1.22800,,1.22800,2.99500,0.89000,,-2.65700,-5.35600,-8.01300,-8.01300,-8.01300,,-8.01300,-2.65300,-2.65700,0.00340,0.00340,-2378.14000,-1387.24900,0.86110,-0.54920,-0.44660,100.00000,-216.36800,-216.36800,-652.52440,-652.52440,0.11430,,0.34790,258.71330,29.53450,29.53450,-74.58120,45.75460,-7148.44900,-660.864,-691.929
2012-06-30,1.36000,,1.36000,1.97300,1.12600,,-1.73900,0.01500,-1.72400,-1.72400,-1.72400,,-1.72400,-1.73500,-1.73900,0.00330,0.00330,-594.53510,-1189.07000,0.93180,-0.72480,-0.52890,100.00000,-127.86760,-127.86760,-126.76470,-126.76470,0.13530,,0.34780,258.75000,7.49730,7.49730,-17.14740,12.93130,-6899.07000,-737.5177,-864.933
2012-03-31,1.27000,,1.27000,3.06900,1.73300,,-3.53200,-1.63100,-5.16300,-5.16300,-5.16300,,-5.16300,-3.52700,-3.53200,0.00300,0.00300,-1783.60500,-1783.60500,1.14440,-1.06340,-0.51540,100.00000,-278.11020,-278.11020,-406.53540,-406.53540,0.16910,,0.35970,250.22830,21.79400,21.79400,-68.75750,44.97000,-7107.58700,-844.94530,-1019.14000
2011-12-31,1.41300,,1.41300,1.29100,0.88800,,-0.76600,-2.13200,-2.89800,-2.89800,-2.89800,,-2.89800,-0.51200,-0.76600,0.00300,0.00300,-990.89210,-1387.24900,1.94460,-1.56570,-0.61020,100.00000,-54.21090,-54.21100,-205.09560,-205.09560,0.13830,,0.37980,236.94270,14.43300,14.43300,-28.36450,37.03040,-6700.49600,-649.692,-707.792
2011-09-30,1.01200,,1.01200,2.23000,0.73900,,-1.95700,1.15300,-0.80400,-0.80400,-0.80400,,-0.80400,-1.46100,-1.95700,0.00300,0.00300,-198.17840,-198.17840,1.01330,-2.86140,-0.85500,100.00000,-193.37950,-193.37950,-79.44670,-79.44660,0.15450,,0.36180,248.74510,4.58120,4.58120,-12.27290,17.68980,-5856.65000,-1102.37,-1102.336
2011-06-30,0.69500,,0.69500,3.94700,0.94800,,-4.20000,-2.78900,-6.98900,-6.98900,-6.98900,,-6.98900,-3.70200,-4.20000,0.00300,0.00300,-2378.14000,-2378.14000,1.40990,-2.79980,-0.85460,100.00000,-604.31650,-604.31650,-1005.61200,-1005.61200,0.07860,,0.40150,224.15830,41.14810,41.14810,-79.05220,156.35350,-5668.10300,-2293.182,-2311.904
2011-03-31,0.94800,,0.94800,3.73800,0.79300,,-3.58300,-0.92900,-4.51200,-4.51200,-4.51200,,-4.51200,-3.27900,-3.58300,0.00300,0.00300,-1585.42700,-1585.42700,0.36440,-0.89700,-0.69940,100.00000,-377.95360,-377.95360,-475.94940,-475.94940,0.29460,,0.43990,204.58860,43.27650,43.27640,-140.21130,82.09610,-3487.38800,-705.10400,-705.10400
2010-12-31,2.72600,,2.72600,6.08500,0.62500,,-3.98400,-0.31500,-4.29900,-4.29900,-4.29900,,-3.05800,-3.85800,-3.98400,0.00300,0.00300,-792.71360,-792.71360,0.86940,-8.26950,-1.20110,100.00000,-146.14820,-146.14820,-157.70360,-112.17900,0.57370,,2.22530,40.44390,71.02290,71.02260,-90.46720,658.34620,-2024.66500,-986.7443,-989.4195
2010-09-30,3.60000,,3.60000,3.04400,0.69100,,-0.13500,-0.24900,-0.38400,-0.38400,-0.38400,,-0.38400,-0.10800,-0.13500,0.00300,0.00300,-198.17840,-198.17840,1.85040,1.54330,-3.48840,100.00000,-3.75000,-3.75000,-10.66670,-10.66670,0.42120,,1.89080,47.60000,17.84380,17.84390,-4.49280,-9.69450,-719.82150,42.8146,40.4732
2010-06-30,1.34200,,1.34200,2.05600,1.01200,,-1.72600,-0.12000,-1.84600,-1.84600,-1.84600,,-1.84600,-1.69600,-1.72600,0.00300,0.00300,-594.53510,-594.53510,0.84110,-6.01630,-1.36280,100.00000,-128.61400,-128.61400,-137.55590,-137.55590,0.64330,,3.52230,25.55140,85.98040,85.98040,-88.49470,603.26770,-718.14910,-60.877,-63.8876
2010-03-31,2.42500,,2.42500,1.67000,0.93500,,-0.18000,-0.12500,-0.30500,-0.30500,-0.30500,,-0.30500,-0.14600,-0.18000,0.00300,0.00300,-198.17840,-198.17840,1.29000,1.21510,-7.78400,100.00000,-7.42270,-7.42270,-12.57730,-12.57730,0.32550,,0.43980,204.64330,81.33400,81.33340,-4.09400,-17.49860,-125.43360,-552.91130,-554.24910
2009-12-31,0.02700,,0.02700,0.71500,0.71500,,-1.40300,-0.06500,-1.46800,-1.46800,-1.46800,,-1.46800,-1.37000,-1.40300,0.00300,0.00300,-396.35690,-396.35690,2.33740,1.09500,-14.06280,100.00000,-5196.29500,-5196.29500,-5437.03700,-5437.03700,0.00720,,0.40910,220.00000,709.18570,709.17870,-39.39880,-67.37040,-69.23930,-328.635,-328.287
2009-09-30,,,,0.70900,0.87600,,-1.58500,-0.00800,-1.59300,-1.59300,-1.59300,,-1.59300,-1.54700,-1.58500,0.00290,0.00290,-594.53510,-594.53510,1.17040,,,,,,,,,,,,-490.13130,-490.15380,-114.35750,-490.15390,,-406.406,-406.406
2009-06-30,0.02900,,0.02900,0.37600,1.39300,,-1.74000,0.00500,-1.73500,-1.73500,-1.73500,,-1.73500,-1.69100,-1.74000,0.00290,0.00290,-594.53510,-594.53510,,,,100.00000,-6000.00000,-6000.00000,-5982.75900,-5982.75900,,,,,,,,,,-561.3372,-564.3972
2009-03-31,0.02300,,0.02300,0.65600,0.45400,,-1.08700,-0.00300,-1.09000,-1.09000,-1.09000,,-1.09000,-1.03800,-1.08700,0.00290,0.00290,-396.35680,-396.35680,,,,100.00000,-4726.08700,-4726.08700,-4739.13000,-4739.13000,,,,,,,,,,-536.17780,-535.83780
