,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-07,2024-09-30,$5.51,$5.27
1,2024-08-08,2024-06-30,$4.48,$3.54
2,2024-05-09,2024-03-31,$4.28,$5.16
3,2024-02-28,2023-12-31,$4.42,$3.32
4,2023-11-08,2023-09-30,$1.53,$0.70
5,2023-08-08,2023-06-30,$2.88,$2.64
6,2023-05-09,2023-03-31,$2.13,$2.97
7,2023-02-28,2022-12-31,$7.57,$8.04
8,2022-11-08,2022-09-30,$5.50,$7.30
9,2022-08-04,2022-06-30,$5.19,$5.56
10,2022-05-10,2022-03-31,$4.33,$5.99
11,2022-02-22,2021-12-31,$4.87,$6.19
12,2021-11-02,2021-09-30,$4.05,$3.90
13,2021-08-04,2021-06-30,$3.87,$4.51
14,2021-05-04,2021-03-31,$3.11,$4.42
15,2021-02-23,2020-12-31,$6.44,$7.97
16,2020-11-05,2020-09-30,$2.43,$4.08
17,2020-08-05,2020-06-30,$1.28,$2.13
18,2020-05-06,2020-03-31,$2.57,$3.30
19,2020-02-26,2019-12-31,$3.31,$2.36
20,2019-11-06,2019-09-30,$1.52,$0.61
21,2019-08-07,2019-06-30,$1.38,$1.42
22,2019-05-08,2019-03-31,$1.17,$1.18
23,2019-02-26,2018-12-31,$3.54,$3.55
24,2018-11-08,2018-09-30,$1.97,$2.12
25,2018-08-08,2018-06-30,$1.72,$1.86
26,2018-05-09,2018-03-31,$1.12,$1.03
27,2018-02-27,2017-12-31,$1.42,$1.61
28,2017-11-06,2017-09-30,$0.95,$0.98
29,2017-08-08,2017-06-30,$0.92,$0.93
30,2017-05-09,2017-03-31,$-0.27,$0.44
31,2017-02-28,2016-12-31,$1.36,$1.46
32,2016-11-08,2016-09-30,$0.86,$0.78
33,2016-08-09,2016-06-30,$0.83,$0.78
34,2016-05-03,2016-03-31,$0.67,$0.69
35,2016-02-25,2015-12-31,$0.87,$0.86
36,2015-11-03,2015-09-30,$0.56,$0.54
37,2015-08-06,2015-06-30,$0.49,$0.63
38,2015-05-07,2015-03-31,$0.35,$0.40
39,2015-02-26,2014-12-31,$0.83,$0.96
