Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,66.69200,19.70500,46.98700,11.43200,27.37600,,50.29800,-3.31100,2.10800,-1.20300,0.53000,-1.73300,-1.73300,,-3.13900,13.57200,-3.31100,27.29200,27.29200,-0.12000,-0.12000,0.99140,0.99690,327.77290,70.45370,-4.96460,-4.96460,-1.80380,-4.70670,0.12020,1.74200,51.66510,-191.06800,0.42190,-0.31230,-0.58780,0.03310,0.1586,0.1548
2024-06-30,69.33900,20.47400,48.86500,12.18500,30.67100,,54.23600,-5.37100,-4.85800,-10.22900,1.21000,-11.43900,-11.43900,,-12.82900,11.45500,-5.37100,27.34870,27.34870,-0.47000,-0.47000,2.37100,0.98640,73.22160,70.47260,-7.74600,-7.74600,-14.75220,-18.50190,0.09370,1.79750,50.07050,-176.30980,2.78610,-1.54610,-2.39190,0.23800,0.2102,0.1997
2024-03-31,70.73600,21.04900,49.68700,12.45500,30.25000,,141.32800,-91.64100,-5.03600,-96.67700,-0.54700,-96.13000,-96.13000,,-97.50500,12.43500,-91.64100,28.91790,28.91790,-3.37000,-3.37000,2.34400,0.95920,23.65190,70.24290,-129.55350,-129.55350,-136.67300,-137.84350,0.09370,1.87690,47.95060,-477.76040,23.39620,-12.73340,-19.50840,0.71870,0.17710,0.17080
2023-12-31,72.17800,23.70900,48.46900,11.66200,31.33300,,57.85100,-9.38200,-5.99700,-15.37900,0.63300,-16.01200,-16.01200,,-17.37100,11.38900,-9.38200,32.07490,32.07490,-0.57000,-0.57000,2.29800,0.78940,3.77430,67.15210,-12.99850,-12.99850,-21.30710,-24.06690,0.08300,1.59540,56.41180,-12.67840,3.90700,-1.84040,-2.66960,4.22280,0.2939,0.2876
2023-09-30,74.12100,22.93800,51.18300,12.74000,31.45700,,58.90200,-7.71900,-2.42200,-10.14100,-1.47100,-8.67000,-8.67000,,-10.01400,13.21400,-7.71900,32.58000,32.58000,-0.31000,-0.31000,2.38530,0.76050,3.19650,69.05330,-10.41410,-10.41410,-13.68170,-13.51030,0.08290,1.60740,55.99180,-5.80420,2.19760,-0.97000,-1.39000,4.64750,0.5596,0.5434
2023-06-30,74.49700,24.17800,50.31900,12.44300,31.33800,,59.70600,-9.38700,-5.99300,-15.38000,-0.23300,-15.14700,-15.14700,,-16.47600,12.21200,-9.38700,32.47390,32.47390,-0.51000,-0.51000,2.37230,0.75250,3.05900,67.54500,-12.60050,-12.60050,-20.64510,-22.11630,0.07790,1.95790,45.96710,-9.02770,3.77980,-1.58450,-2.23420,5.13810,0.213,0.2041
2023-03-31,77.05600,25.53600,51.52000,12.53000,31.47800,,188.95100,-137.43100,-4.03600,-141.46700,-1.42200,-140.04500,-140.04500,,-141.36000,13.17600,-137.43100,32.25910,32.25910,-4.38000,-4.38000,2.23980,0.75390,3.08140,66.86050,-178.35210,-178.35210,-183.58990,-183.45100,0.07980,1.65000,54.54470,-83.94320,33.70320,-14.50540,-20.66170,5.14270,0.49060,0.48390
2022-12-31,78.81100,26.70700,52.10400,10.79900,28.48300,,66.11300,-14.00900,-8.75400,-22.76300,-0.08700,-22.67600,-22.67600,,-23.97600,16.46100,-14.00900,31.52890,31.52890,-0.76000,-0.76000,2.12480,0.62370,1.66730,66.11260,-17.77540,-17.77540,-28.88300,-30.42220,0.07080,1.47450,61.03730,-7.34160,5.43760,-2.03650,-2.76300,9.58570,0.1883,0.1836
2022-09-30,79.54900,25.72600,53.82300,11.64500,29.02900,,54.37700,-0.55400,-7.01500,-7.56900,-1.05600,-6.51300,-6.51300,,-7.05900,15.74400,-0.55400,31.65520,31.65520,-0.22000,-0.22000,2.02780,0.62400,1.66950,67.66020,-0.69640,-0.69640,-9.51490,-8.87380,0.07140,1.80120,49.96730,-2.10820,1.53340,-0.58480,-0.79280,9.72190,0.0531,0.0399
2022-06-30,80.22700,26.55300,53.67400,11.67600,37.15900,,64.56200,-10.88800,-5.97700,-16.86500,-0.47200,-16.39300,-16.39300,,-16.39300,6.03000,-10.88800,31.38050,31.38050,-0.52000,-0.52000,1.20680,0.62210,1.65650,66.90270,-13.57150,-13.57150,-21.02160,-20.43330,0.07790,1.98970,45.23390,-5.25530,3.58280,-1.59150,-1.98590,9.86090,0.4456,0.4417
2022-03-31,78.71600,24.75500,53.96100,12.06700,35.20700,,68.73800,-14.77700,-8.18000,-22.95700,-0.12600,-22.83100,-22.83100,,-22.83100,2.38100,-14.77700,31.16300,31.16300,-0.73000,-0.73000,1.16650,0.61020,1.57500,68.55150,-18.77260,-18.77260,-29.16430,-29.00430,0.07410,1.45550,61.83360,-6.94830,4.78540,-2.14830,-2.70850,10.49090,0.26380,0.25820
2021-12-31,75.73000,25.19800,50.53200,10.19900,29.61800,,52.77600,-2.24400,-7.36700,-9.61100,-2.14000,-7.47100,-7.47100,,-7.47100,13.92900,-2.24400,30.29580,30.29580,-0.24000,-0.24000,1.68110,0.61960,1.63880,66.72660,-2.96320,-2.96320,-12.69120,-9.86530,0.07360,1.36940,65.72030,-2.36210,1.77410,-0.72600,-0.89850,10.17100,0.4363,0.4312
2021-09-30,76.05300,24.81600,51.23700,10.44100,32.08900,,56.97900,-5.74200,-8.62100,-14.36300,-3.34800,-11.01500,-11.01500,,-11.01500,10.44400,-5.74200,30.42900,30.42900,-0.36000,-0.36000,1.65360,0.62690,1.69070,67.37010,-7.55000,-7.55000,-18.88550,-14.48330,0.07440,1.77180,50.79450,-3.58740,2.47010,-1.07810,-1.33840,10.06180,0.167,0.1521
2021-06-30,76.26400,25.01200,51.25200,11.11300,33.49000,,60.41500,-9.16300,-8.34100,-17.50400,1.53800,-19.04200,-19.04200,,-19.04200,6.11900,-9.16300,30.09780,30.09780,-0.63000,-0.63000,1.54240,0.62400,1.66940,67.20340,-12.01480,-12.01480,-22.95190,-24.96850,0.07290,1.71040,52.61880,-6.11420,4.10830,-1.81980,-2.29920,10.24030,0.3572,0.3498
2021-03-31,73.96900,24.42700,49.54200,10.94000,36.80100,,67.07000,-17.52800,-7.55000,-25.07800,-4.39400,-20.68400,-20.68400,,-20.68400,-3.29300,-17.52800,29.97000,29.97000,-0.69000,-0.69000,1.70340,0.61970,1.63950,66.97670,-23.69640,-23.69640,-33.90340,-27.96310,0.07150,1.52090,59.17550,-6.51140,4.73560,-1.99820,-2.47620,10.55630,0.41720,0.40780
2020-12-31,78.24700,26.99000,51.25700,9.62300,28.44300,,50.12200,1.13500,-7.22700,-6.09200,-0.42300,-5.66900,-5.66900,,-5.66900,14.72000,1.13500,26.63210,26.63210,-0.12000,-0.12000,2.61520,0.62840,1.70120,65.50660,1.45050,1.45050,-7.78560,-7.24500,0.07740,1.59580,56.39790,-1.84890,1.58810,-0.56060,-0.68710,10.22490,0.8176,0.8064
