Date,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2019-09-30,4.47500,3.44000,-7.91500,0.16600,-7.74900,-7.74900,-7.74900,-7.74900,-7.96900,-7.91500,1.39050,1.39050,-5.60000,-5.60000,4.12210,,,-33.96300,-33.96300,-22.82340,-33.96300,16.40850,-4.9191,-4.9217
2019-06-30,4.30400,3.07500,-7.37900,0.20700,-7.17200,-7.17200,-7.17200,-7.17200,-7.41200,-7.37900,1.37630,1.37630,-5.20000,-5.20000,6.04400,,,-23.91940,-23.91940,-17.84390,-23.91940,22.44820,0.5397,0.616
2019-03-31,4.17400,3.13900,-7.31300,0.10000,-7.21300,-7.21300,-7.21300,-7.21300,-7.31600,-7.31300,0.74080,0.74080,-9.80000,-9.80000,3.11250,,,-56.14540,-56.14540,-32.20230,-56.14540,17.27330,-10.12550,-10.29700
2018-12-31,3.96100,3.02100,-6.98200,-0.05200,-7.03400,-7.03400,-7.03400,-7.03400,-7.00200,-6.98200,0.73690,0.73690,-9.60000,-9.60000,4.05490,0.21420,0.27260,-35.88780,-35.88780,-23.20530,-28.20140,26.57990,-9.04,-11.6616
2018-09-30,4.32100,3.17700,-7.49800,0.06400,-7.43400,-7.43400,-7.43400,-7.43400,-7.50200,-7.49800,0.73690,0.73690,-10.00000,-10.00000,4.22980,0.16100,0.19200,-28.55830,-28.55830,-19.49490,-23.95900,35.32740,-9.3343,-12.4258
2018-06-30,5.32000,4.33900,-9.65900,0.16800,-9.49100,-9.49100,-9.49100,-9.49100,-9.67200,-9.65900,0.73690,0.73690,-12.80000,-12.80000,5.84630,0.09240,0.10180,-28.87610,-28.87610,-22.29140,-26.20880,44.60610,-10.1156,-10.3952
2018-03-31,4.84600,2.91700,-7.76300,0.17500,-7.58800,-7.58800,-7.58800,-7.58800,-7.76100,-7.76300,0.73660,0.73660,-10.40000,-10.40000,9.15280,,,-18.51860,-18.51860,-16.55650,-18.51860,55.61970,-9.40670,-9.41620
2017-12-31,4.31100,2.73000,-7.04100,0.17600,-6.86500,-6.86500,-6.86500,-6.86500,-7.06100,-7.04100,0.37220,0.37220,379.40000,379.40000,10.59910,,,-14.36280,-14.36280,-13.02950,-14.36280,64.92390,-34.0882,-34.3637
2017-09-30,3.82500,2.60100,-6.42600,0.16700,-6.25900,-6.25900,-6.25900,-6.25900,-6.47400,-6.42600,0.69700,0.69700,-9.00000,-9.00000,11.57020,,,-11.58800,-11.58800,-10.60200,-11.58800,73.39220,399.2307,401.2135
2017-06-30,3.16100,1.79100,-4.95200,0.02900,-4.92300,-4.92300,-4.92300,-4.94400,-4.92900,-4.95200,0.02250,0.02250,-219.60000,-219.60000,2.19190,,,4.07610,4.07610,-32.59190,4.07610,-5356.00900,-145.3919,-145.7256
2017-03-31,2.94200,1.64700,-4.58900,0.03200,-4.55700,-4.55700,-4.55700,-4.57700,-4.56700,-4.58900,0.02170,0.02170,-211.60000,-211.60000,,,,,,,,,-274.91920,-276.67440
2016-12-31,,,,,,,,,,,,,,0.00000,,,,,,,,,500.2784,500.2784
2016-09-30,2.60500,1.62700,-4.23200,0.01000,-4.22200,-4.22200,-4.22200,-4.24100,-4.18800,-4.23200,0.02160,0.02160,-196.80000,-196.80000,,,,,,,,,-180.6011,-180.6011
2016-06-30,2.08600,3.46400,-5.55000,0.01600,-5.53400,-5.53400,-5.53400,-5.55300,-5.55000,-5.55000,0.02140,0.02140,-259.00000,-259.00000,,,,,,,,,-319.6773,-319.6773
2015-12-31,,,,,,,,,,,,,,0.00000,,,,,,,,,0,0
