Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,180.50700,14.61100,165.89600,11.93500,-18.45500,73.18500,92.71100,-46.18500,46.52600,-0.12400,46.65000,46.65000,,40.61800,137.63300,92.71100,75.72300,76.10800,0.54000,0.53000,0.54270,1.18690,51.36150,51.36150,25.77520,22.50220,0.03170,1.94090,1.94080,0.82000,0.88740,31.74090,1.6004,0.6167
2024-06-30,173.09500,14.42700,158.66800,12.02000,-25.78900,79.28300,79.38500,-33.72600,45.65900,0.55700,45.10200,45.10200,,39.06200,123.00900,79.38500,75.68900,76.02200,0.52000,0.51000,0.53760,1.16260,45.86210,45.86210,26.37800,22.56680,0.03070,1.86010,1.86000,0.79890,0.86010,32.02360,1.0291,0.7685
2024-03-31,167.23200,14.92000,152.31200,13.90800,0.39900,53.97800,98.33400,-35.27800,63.05600,0.34700,62.70900,62.70900,,56.67700,140.93100,98.33400,75.39800,75.70500,0.75000,0.75000,0.53510,1.15090,58.80100,58.80100,37.70570,33.89120,0.02940,2.56150,2.56130,1.10130,1.19080,32.35520,1.31490,0.93290
2023-12-31,171.98110,14.75900,157.22210,14.31200,-20.98400,75.98800,81.23410,-35.03800,46.19600,0.66700,45.52900,45.52900,,39.48900,124.03510,81.23400,75.26000,75.71500,0.52000,0.52000,0.53430,1.14750,47.23430,47.23430,26.86110,22.96130,0.03020,1.85530,1.85520,0.79860,0.86390,32.57740,1.0235,1.207
2023-09-30,189.38400,14.59200,174.79200,13.46400,-31.58900,87.48500,87.30700,-30.67500,56.63200,0.37200,56.26000,56.26000,,50.22800,131.72700,87.30700,75.32500,75.81600,0.67000,0.66000,0.53220,1.13770,46.10050,46.10050,29.90330,26.52180,0.03310,2.27440,2.27420,0.98370,1.06390,32.84030,1.9641,1.5552
2023-06-30,172.90700,13.97200,158.93500,15.24800,-53.82900,112.78200,46.15300,-32.20600,13.94700,0.34700,13.60000,13.60000,,7.56000,91.82300,46.15300,75.29700,75.71500,0.10000,0.10000,0.53120,1.13300,26.69240,26.69240,8.06620,4.37230,0.03030,0.54780,0.54780,0.23840,0.25680,32.96300,1.3031,1.0396
2023-03-31,171.39600,14.15500,157.24100,13.96500,-10.36700,65.53600,91.70500,-33.70700,57.99800,0.34100,57.65700,57.65700,,51.62400,134.94900,91.70500,75.08400,75.28300,0.69000,0.69000,0.52620,1.11080,53.50480,53.50480,33.83860,30.11970,0.02980,2.27800,2.27790,1.00160,1.07920,33.62460,1.61430,0.85250
2022-12-31,178.70300,13.74700,164.95600,13.08200,-32.71800,87.10300,77.85300,-35.43800,42.41500,0.08600,42.32900,42.32900,,36.28700,121.17500,77.85300,74.96700,75.04300,0.48000,0.49000,0.52570,1.10820,43.56560,43.56560,23.73490,20.30580,0.03100,1.66940,1.66930,0.73500,0.79180,33.79830,1.2352,1.0132
2022-09-30,161.41000,14.70700,146.70300,12.58200,-9.22000,63.34100,83.36200,-32.17500,51.18700,0.38800,50.79900,50.79900,,44.76600,126.90200,83.36200,75.01600,75.18300,0.60000,0.60000,0.52350,1.09880,51.64610,51.64610,31.71240,27.73430,0.02790,1.98740,1.98730,0.87690,0.94690,34.07330,1.766,1.1782
2022-06-30,160.44600,13.59200,146.85400,12.69100,-19.52900,72.98600,73.86800,-32.51500,41.35300,0.44400,40.90900,40.90900,,34.87600,116.63500,73.86800,74.98600,75.23400,0.47000,0.46000,0.52120,1.08860,46.03920,46.03920,25.77380,21.73690,0.02770,1.58660,1.58650,0.70610,0.75960,34.37550,1.1782,-0.8558
2022-03-31,157.47200,13.93900,143.53300,13.22400,-14.38900,67.65700,75.87600,-33.36600,42.51000,0.31800,42.19200,42.19200,,36.15900,117.90400,75.87600,74.84300,75.04700,0.48000,0.48000,0.51890,1.07870,48.18380,48.18380,26.99530,22.96220,0.02710,1.62220,1.62210,0.72520,0.78030,34.69630,1.70680,1.36200
2021-12-31,154.90600,12.93300,141.97300,10.49600,16.78500,34.00500,107.96800,-63.01400,44.95400,0.39700,44.55700,44.55700,,38.52300,150.50500,107.96800,74.75500,74.75600,0.52000,0.52000,0.51720,1.07120,69.69910,69.69910,29.02020,24.86860,0.02670,1.70200,1.70190,0.76810,0.82170,34.99680,0.9496,1.4753
