Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,6.15330,3.15590,2.99740,1.18550,0.37840,0.00600,1.55790,1.43950,0.55000,1.98950,1.98950,1.98950,2.00430,1.92980,1.43950,13.11100,13.26000,0.15000,0.15000,5.52330,0.05590,0.08160,48.71150,23.39460,23.39460,32.33240,32.57250,0.15070,3.24850,5.83300,15.42940,5.55810,5.55810,4.87300,5.24770,2.65870,0.2118,0.0814
2024-06-30,6.12540,3.05200,3.07340,0.62010,0.35480,-0.00300,0.97780,2.09560,0.02720,2.12280,2.12280,2.12280,2.15790,2.55620,2.09560,12.83600,13.04300,0.17000,0.17000,6.01000,0.06590,0.09700,50.17520,34.21170,34.21170,34.65620,35.22840,0.19030,3.98110,4.03540,22.30280,7.54390,7.54390,6.59560,7.04670,2.17140,0.1958,0.1306
2024-03-31,5.89890,3.06070,2.83820,0.26780,0.42400,0.00440,0.68740,2.15080,0.01100,2.16180,2.16180,2.16180,2.17110,2.65720,2.15080,12.51300,12.67300,0.17000,0.17000,4.08090,0.08160,0.13350,48.11440,36.46070,36.46070,36.64730,36.80510,0.20550,3.84110,4.75690,18.91980,8.86210,8.86210,7.53230,8.13900,1.92340,0.20360,0.12390
2023-12-31,3.77740,2.57750,1.19990,0.60700,0.30990,0.01330,0.90360,0.29630,0.03610,0.33250,0.33250,0.33250,0.34870,0.73260,0.29630,12.25500,12.26100,0.02000,0.02000,2.57190,0.06120,0.11280,31.76580,7.84530,7.84530,8.80190,9.23060,0.15810,2.94000,3.62880,24.80150,1.61910,1.61910,1.39170,1.52000,1.65640,0.0621,-0.0225
2023-09-30,3.30120,2.19530,1.10590,0.43540,0.25700,,0.69250,0.41350,-0.00950,0.40400,0.40400,0.40400,0.42070,0.78090,0.41350,12.25700,12.26300,0.03000,0.03000,2.35490,0.07240,0.13010,33.50070,12.52450,12.52450,12.23740,12.74310,0.14420,3.12950,2.92340,30.78610,2.08720,2.08720,1.76410,1.93600,1.57910,0.0162,-0.0058
2023-06-30,3.23650,2.44290,0.79360,0.20740,0.30260,-0.00630,0.51630,0.27730,0.00580,0.28310,0.28310,0.28310,0.32780,0.62430,0.27730,12.25700,12.25900,0.03000,0.03000,2.11710,0.08400,0.14680,24.51970,8.56780,8.56780,8.74810,10.12800,0.14210,3.72800,3.84460,23.40970,1.49410,1.49410,1.24290,1.36860,1.54600,0.0801,0.0432
2023-03-31,3.34160,2.47600,0.86560,0.27340,0.57300,0.00610,0.84030,0.02530,0.03050,0.05570,0.05570,0.05570,0.06060,0.35720,0.02530,12.20100,12.20600,0.01000,0.01000,2.39570,0.05940,0.10730,25.90380,0.75600,0.75600,1.66730,1.81350,0.15330,4.53780,2.48280,36.24990,0.29890,0.29890,0.25570,0.28120,1.52050,0.01320,-0.02000
2022-12-31,3.43200,1.96290,1.46910,0.58000,0.28040,-0.00780,0.86820,0.60090,-0.00640,0.59450,0.59450,0.59450,0.63320,0.86840,0.60090,11.78300,11.78300,0.05000,0.05000,2.06110,0.07220,0.12700,42.80540,17.50850,17.50850,17.32310,18.44960,0.16360,3.17460,3.76350,23.91410,3.35640,3.35640,2.83330,3.11420,1.46410,0.0126,-0.0341
2022-09-30,1.74530,1.97400,-0.22880,0.74720,0.84730,-0.06470,1.65930,-1.88800,-0.02310,-1.91120,-1.91120,-1.91120,-1.89440,-1.63590,-1.88800,12.03300,12.03300,-0.16000,-0.16000,1.84530,0.08180,0.14240,-13.10740,-108.18010,-108.18010,-109.50420,-108.54540,0.08390,3.24720,4.05470,22.19670,-11.18110,-11.18110,-9.18930,-10.26650,1.41280,-0.0232,-0.1017
2022-06-30,2.35850,2.35100,0.00750,0.38680,0.46350,0.00390,0.84640,-0.83890,-0.00550,-0.84440,-0.84440,-0.84440,-0.81860,-0.59450,-0.83890,11.80200,11.80200,-0.07000,-0.07000,3.00910,0.07020,0.11790,0.31620,-35.57020,-35.57020,-35.80450,-34.70850,0.11130,3.63770,3.19790,28.14310,-4.72070,-4.72070,-3.98660,-4.38910,1.49240,-0.0678,-0.0988
2022-03-31,2.04440,1.73830,0.30610,0.39610,0.33620,,0.73230,-0.42620,-0.04690,-0.47310,-0.47310,-0.47310,-0.45560,-0.19340,-0.42620,11.18800,11.18800,-0.04000,-0.04000,3.08560,0.06600,0.11260,14.97460,-20.84540,-20.84540,-23.13960,-22.28520,0.10020,2.86810,2.52630,35.62490,-2.72740,-2.72740,-2.31840,-2.54750,1.47620,-0.07580,-0.10160
2021-12-31,1.76470,1.84570,-0.08100,0.22410,0.86060,,1.08460,-1.16560,-0.05230,-1.21800,-1.21800,-1.21800,-1.18510,-0.94400,-1.16560,10.19200,10.19200,-0.11000,-0.11000,1.96020,0.19600,0.29560,-4.58880,-66.05240,-66.05250,-69.01830,-67.15840,0.09850,8.63590,4.27670,21.04410,-9.32320,-9.32320,-6.79700,-7.49600,1.19400,-0.0585,-0.0992
2021-09-30,2.09880,1.82080,0.27800,0.26760,0.19770,,0.46540,-0.18730,-0.05040,-0.23770,-0.23770,-0.23770,-0.21930,0.03220,-0.18730,10.22800,10.22800,-0.02000,-0.02000,0.86070,0.23350,0.36850,13.24580,-8.92440,-8.92440,-11.32450,-10.45070,0.13170,7.10970,9.81840,9.16640,-2.17190,-2.17190,-1.49130,-1.66470,1.06730,0.0027,-0.0247
2021-06-30,2.18020,1.81800,0.36220,0.20820,0.23480,,0.44290,-0.08070,-0.06160,-0.14230,-0.14230,-0.14230,-0.10920,0.11720,-0.08070,9.93000,9.93000,-0.01000,-0.01000,1.23060,0.24830,0.39330,16.61520,-3.70090,-3.70090,-6.52690,-5.00810,0.13510,6.19120,8.19480,10.98260,-1.30710,-1.30710,-0.88200,-0.98260,1.07070,-0.0037,-0.2195
