Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-08-31,834.00000,733.60000,100.40000,57.00000,,57.00000,43.40000,-7.20000,36.20000,4.00000,32.20000,32.20000,28.40000,59.60000,43.40000,49.40000,50.40000,0.57000,0.56000,1.71270,0.10690,12.03840,5.20380,5.20380,4.34050,3.40530,0.45590,1.87100,1.84920,48.66910,2.81670,3.25910,1.76010,2.81670,23.13000,1.08330,0.65670
2024-05-31,911.00010,780.00010,131.00000,63.70000,,63.69970,67.30020,8.00000,75.30000,17.60000,57.70000,57.70000,53.20000,83.40020,67.30020,49.30000,49.80000,1.08000,1.06000,1.62000,0.13240,14.37980,7.38750,7.38750,8.26560,5.83970,0.48810,1.92450,1.91070,47.10430,5.16330,6.00480,3.09150,5.16330,22.65260,0.7476,-0.1555
2024-02-29,805.80000,685.70000,120.10000,52.80000,-1.00000,53.80000,66.30000,0.10000,66.40000,14.00000,52.40000,52.40000,49.00000,82.20000,66.30000,49.30000,50.30000,0.99000,0.98000,1.58490,0.13750,14.90440,8.22780,8.22780,8.24030,6.08090,0.43580,1.67980,1.69640,53.05290,4.89580,5.74560,2.83400,4.89580,21.71260,0.8405,0.4095
2023-11-30,808.00000,747.80000,60.20000,54.10000,-14.90000,69.00000,-8.80000,4.20000,-4.60000,-2.50000,-2.10000,-2.10000,-6.00000,7.60000,-8.80000,49.30000,49.30000,-0.12000,-0.12000,1.82510,0.16650,7.45050,-1.08910,-1.08910,-0.56930,-0.74260,0.42580,2.00050,1.87860,47.90720,-0.17930,-0.20750,-0.11070,-0.17930,23.76900,2.8378,2.4706
2023-08-31,905.80000,777.30000,128.50000,53.80000,-5.00000,58.80000,69.70000,9.40000,79.10000,17.00000,62.10000,62.10000,58.50000,86.60000,69.70000,49.30000,49.30000,1.19000,1.19000,,,14.18640,7.69490,7.69490,8.73260,6.45840,,,,,,,,,,-0.41990,-0.77080
2023-05-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,-4.7809,-4.5132
2023-02-28,780.70000,717.50000,63.20000,49.70000,-4.00000,53.70000,9.50000,0.60000,10.10000,0.80000,9.30000,9.30000,5.40000,26.40000,9.50000,49.30000,49.30000,0.11000,0.11000,,,8.09530,1.21690,1.21690,1.29370,0.69170,,,,,,,,,,2.3975,2.1785
2022-11-30,868.40000,833.90000,34.50000,50.70000,-8.00000,54.40000,-19.90000,1.90000,-18.00000,-5.50000,-12.50000,-12.50000,-15.80000,-19.90000,-19.90000,49.30000,49.30000,-0.32000,-0.32000,,,3.97280,-2.29160,-2.29160,-2.07280,-1.81940,,,,,,,,,,2.3834,2.3347
2022-05-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
