Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,,,16.37670,4.51140,0.49710,-20.39100,-0.01520,-20.40620,0.00430,-20.41050,-20.41050,-20.41050,-19.74130,-20.39100,83.48640,83.48640,-0.24910,-0.24910,14.86510,,,,,,,,,,,-8.80210,-11.51270,-8.00280,-8.80210,,-0.30020,-0.30720
2021-12-31,,,21.88830,3.14860,0.27450,-24.76230,1.67320,-23.08920,,-23.09250,-23.09250,-23.09250,-24.06710,-24.76230,74.95200,74.95200,-0.28190,-0.28190,10.11860,,,,,,,,,,,-9.09840,-11.62480,-8.07300,-9.09840,3.04040,-0.2435,-0.2533
2021-09-30,,,16.47110,5.90510,0.27780,-22.09830,4.75570,-17.34270,,-17.34270,-17.34270,-17.34270,-21.41370,-22.09830,72.88800,72.88800,-0.23970,-0.23970,13.73660,,,,,,,,,,,-8.88180,-8.88180,-7.82610,-8.88180,,-0.2118,-0.219
2021-06-30,,,15.04950,5.74650,0.28100,-20.51490,-0.41710,-20.93200,,-20.93200,-20.93200,-20.93200,-19.86820,-20.51490,72.71600,72.71600,-0.28540,-0.28540,17.11840,,,,,,,,,,,-10.07440,-10.07440,-9.03360,-10.07440,,-0.2385,-0.2478
2021-03-31,,,14.73390,4.79520,0.45980,-19.06930,0.57150,-18.49780,,-18.49780,-18.49780,-18.49780,-18.46350,-19.06930,72.30600,72.30600,-0.25420,-0.25420,19.81920,,,,,,,,,,,-8.06780,-8.06780,-7.34080,-8.06780,,-0.26510,-0.27720
2020-12-31,1.07850,1.07850,17.55810,5.50400,0.91900,-21.06460,-0.04640,-21.11100,,-21.11100,-21.11100,-21.11100,-20.54320,-21.06460,71.90000,71.90000,-0.29530,-0.29530,16.53350,,,100.00000,-1953.11600,-1953.11600,-1957.42200,-1957.42200,0.00420,3.07350,29.28300,-9.18550,-9.18550,-8.29050,-9.18550,3.19490,-0.2759,-0.2876
2020-09-30,1.22100,1.22100,16.87270,5.31910,0.52410,-20.44670,-0.20550,-20.65220,,-20.65220,-20.65220,-20.65220,-19.85490,-20.44670,71.92500,71.92500,-0.28270,-0.28270,18.09700,,0.00130,100.00000,-1674.53200,-1674.53200,-1691.36200,-1691.36200,0.00440,3.57640,25.16470,-8.14340,-8.14340,-7.40190,-8.14340,,-0.2525,-0.2567
2020-06-30,1.32620,1.32620,13.29190,4.31270,,-16.27840,-0.05290,-16.33130,,-16.33130,-16.33130,-16.33130,-15.67410,-16.27840,71.87500,71.87500,-0.22830,-0.22830,20.63370,,0.00130,100.00000,-1227.46500,-1227.46500,-1231.45500,-1231.45500,0.00470,2.25400,39.92960,-6.27360,-6.27360,-5.75940,-6.27360,,-0.2152,-0.2206
2020-03-31,12.83300,12.83300,15.72610,4.65710,,-7.55030,-0.40020,-7.95040,,-7.95040,-7.95040,-7.95040,-7.16980,-7.55030,71.86400,71.88300,-0.11100,-0.11100,21.28130,,0.00120,100.00000,-58.83490,-58.83490,-61.95310,-61.95310,0.04310,22.52450,3.99560,-2.89490,-2.89490,-2.66760,-2.89490,,-0.13930,-0.14240
2019-12-31,1.02240,1.02240,14.80610,5.26490,,-19.04860,-0.63760,-19.68620,,-19.68620,-19.68620,-19.68620,-18.69080,-19.04860,70.60400,71.10300,-0.31340,-0.28330,16.72040,,0.00240,100.00000,-1863.21400,-1863.21300,-1925.57800,-1925.57800,0.00340,3.34130,26.93570,-7.17920,-7.17920,-6.53600,-7.17920,3.81600,-0.1725,-0.1808
2019-09-30,33.90550,33.90550,11.64790,4.01450,,18.24310,0.23950,18.48260,,18.48260,18.48260,18.48260,18.58480,18.24310,71.82300,72.28100,0.25370,0.25370,22.08460,0.00100,0.00220,100.00000,53.80560,53.80560,54.51200,54.51200,0.10590,10.92930,8.23470,6.22920,6.22920,5.77550,6.22280,,0.2263,0.2201
2019-06-30,1.50770,1.50770,12.67210,3.57710,,-14.74150,-2.12030,-16.86180,,-16.86180,-16.86180,-16.86180,-14.45180,-14.74150,69.35100,69.84500,-0.23950,-0.23950,21.89640,0.00090,0.00210,100.00000,-977.76300,-977.76300,-1118.39800,-1118.39800,0.00510,1.31740,68.31900,-6.18350,-6.18350,-5.70480,-6.17780,,-0.2012,-0.2062
2019-03-31,75.31220,75.31220,11.63370,3.30590,,60.37260,3.43030,63.80290,,63.80290,63.80290,63.80290,60.66560,60.37260,67.92300,71.27600,0.94340,0.91330,5.05580,0.00090,0.19560,100.00000,80.16310,80.16310,84.71790,84.71790,0.23980,76.18480,1.18130,26.28610,26.28610,20.31820,26.26170,,0.92910,0.92190
2018-12-31,1.41540,1.41540,12.21750,3.79660,,-14.59870,-0.19050,-14.78920,,-14.78920,-14.78920,-14.78920,-14.32270,-14.59870,61.83800,61.83800,-0.22100,-0.22100,14.74760,0.00100,0.00290,100.00000,-1031.45100,-1031.45100,-1044.91100,-1044.91100,0.00700,3.18240,28.28050,-8.14380,-8.14380,-7.35930,-8.13520,2.68790,-0.2223,-0.2275
2018-09-30,2.34300,2.34300,11.73650,2.97830,,-12.37180,-1.36720,-13.73900,,-13.73900,-13.73900,-13.73900,-12.11500,-12.37180,64.86300,64.86300,-0.21350,-0.21350,19.21140,0.00310,0.00310,100.00000,-528.02600,-528.02600,-586.37740,-586.37740,0.01100,2.92880,30.72890,-7.04050,-7.04050,-6.47550,-7.01880,,-0.1445,-0.1437
2018-06-30,2.05840,2.05840,10.69100,3.11100,,-11.74360,0.43340,-11.31020,,-11.31020,-11.31020,-11.31020,-11.50180,-11.74360,57.42400,57.42400,-0.19290,-0.19290,9.65170,0.00580,0.00580,100.00000,-570.51290,-570.51290,-549.45760,-549.45760,0.01800,4.91040,18.32840,-11.68120,-11.68120,-9.90000,-11.61370,,-0.1165,-0.123
2018-03-31,1.53830,1.53830,10.62380,2.86040,,-11.94580,-0.30810,-12.25390,,-12.25390,-12.25390,-12.25390,-11.73800,-11.94580,57.36800,57.36800,-0.21100,-0.21100,13.57540,0.00410,0.00410,100.00000,-776.54320,-776.54320,-796.57060,-796.57060,0.01210,0.47110,191.04940,-10.97440,-10.97440,-9.67720,-10.92950,,-0.24550,-0.26530
2017-12-31,16.70590,16.70590,10.30870,3.09960,,3.29760,0.93660,4.23420,,4.23420,4.23420,4.23420,3.47140,3.29760,57.08430,57.08430,0.08180,0.08180,13.28010,0.00340,0.00340,100.00000,19.73920,19.73920,25.34560,25.34560,0.12450,17.90630,5.02620,3.56580,3.56580,3.15600,3.55380,2.07030,0.1239,0.1245
2017-09-30,1.11620,1.11620,8.51710,2.61800,,-10.01890,0.88030,-9.13860,,-9.13860,-9.13860,-9.13860,-9.84790,-10.01890,57.16400,57.16400,-0.15590,-0.15590,14.92600,0.00350,0.00350,100.00000,-897.57910,-897.57910,-818.71510,-818.71510,0.00860,0.38940,231.11730,-7.80410,-7.80410,-7.00970,-7.77700,,-0.145,-0.1505
2017-06-30,0.76470,0.76470,6.94400,2.20160,,-8.38090,-4.13710,-12.51810,,-12.51810,-12.51810,-12.51810,-8.23480,-8.38090,57.04800,57.04800,-0.22340,-0.22340,21.59660,0.00320,0.00320,100.00000,-1096.01600,-1096.01600,-1637.05200,-1637.05200,0.00570,0.49020,183.58570,-10.19670,-10.19670,-9.38930,-10.16430,,-0.1641,-0.1806
2017-03-31,1.99840,1.99840,7.42570,2.37690,,-7.80420,-1.61480,-9.41910,,-9.41910,-9.41910,-9.41910,-7.70560,-7.80420,56.85600,56.85600,-0.17000,-0.17000,18.59590,,,100.00000,-390.52840,-390.52840,-471.33600,-471.33600,0.01390,1.34630,66.84950,-7.10610,-7.10610,-6.53880,-7.10610,,-0.20820,-0.21880
2016-09-30,1.36630,1.36630,7.88840,1.75580,,-8.27790,-1.05170,-9.32960,,-9.32960,-9.32960,-9.32960,-8.27790,-8.27790,49.54300,51.47900,-0.18450,-0.18450,14.50080,,,100.00000,-605.85140,-605.85140,-682.82070,-682.82070,0.00830,1.52870,58.87470,-6.22530,-6.22530,-5.66460,-6.22530,,0.1921,0.1844
2016-06-30,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,
2016-03-31,0.49050,0.49050,5.41010,0.90540,,-5.82510,-0.39380,-6.21880,,-6.21880,-6.21880,-6.21880,-5.76160,-5.82510,46.40300,46.40300,-0.13100,-0.13100,12.39370,,,100.00000,-1187.68000,-1187.68000,-1267.96700,-1267.96700,0.00660,0.29410,306.03700,-9.54720,-9.54710,-8.39620,-9.54710,,-0.16680,-0.17130
2015-12-31,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
