Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-06-30,350.97800,116.59800,234.38000,12.22200,,140.99900,93.38100,-23.76600,69.61500,69.61500,69.61500,,64.84600,226.29600,93.38100,65.00200,65.08100,1.00000,1.00000,0.49970,0.99890,26.60600,26.60600,19.83460,18.47580,0.02750,1.13440,1.13440,0.54610,0.56750,94.40500,3.5787,2.424
2021-03-31,355.12500,119.42600,235.69900,9.81200,100.09600,38.31800,197.38100,-20.43200,176.94900,176.94900,176.94900,,168.44400,328.10000,197.38100,64.99000,65.11500,2.59000,2.59000,0.49540,0.98160,55.58070,55.58070,49.82720,47.43230,0.02780,2.84900,2.84900,1.38350,1.43770,95.55430,2.99880,6.01710
2020-12-31,362.07300,119.27500,242.79800,23.14400,23.89100,130.86700,111.93100,-10.28200,101.64900,101.64900,101.64900,,95.74500,231.07800,111.93100,65.45400,65.56500,1.50000,1.51000,0.50270,1.01110,30.91390,30.91390,28.07420,26.44360,0.02800,1.64400,1.64400,0.78580,0.81750,95.12750,2.2333,2.3554
2020-09-30,370.81100,121.01400,249.79700,13.31000,22.65400,120.86000,128.93700,-50.09500,78.84200,78.84200,78.84200,,73.66100,258.60700,128.93700,65.23300,65.24100,1.13000,1.13000,0.51330,1.05470,34.77160,34.77160,21.26200,19.86480,0.02770,1.25800,1.25800,0.58830,0.61220,96.11230,3.503,3.1794
2020-06-30,370.49700,118.78200,251.71500,14.95200,16.59700,131.97900,119.73600,-29.66000,90.07600,90.07600,90.07600,,84.45800,252.55300,119.73600,65.41200,65.42800,1.29000,1.29000,0.49870,0.99470,32.31770,32.31770,24.31220,22.79590,0.02810,1.41790,1.41790,0.68360,0.71080,97.24140,2.4803,4.8992
2020-03-31,392.36700,115.90200,276.46500,13.98200,,145.62800,130.83700,197.92800,328.76500,328.76500,328.76500,,315.00600,262.29900,130.83700,66.04400,66.19500,4.77000,4.76000,0.50300,1.01210,33.34560,33.34560,83.79020,80.28350,0.02920,5.12260,5.12260,2.44420,2.54590,98.11580,4.03240,-3.81450
2019-12-31,375.36500,109.74000,265.62500,15.53100,,148.80700,116.81800,18.36400,135.18200,135.18200,135.18200,,128.81800,230.14300,116.81800,65.84000,65.93900,1.95000,1.94000,0.47570,0.90710,31.12120,31.12120,36.01350,34.31810,0.02950,2.11110,2.11110,1.06400,1.10690,96.88770,3.2229,1.8178
2019-09-30,366.93200,110.72600,256.20600,11.34500,,132.16700,124.03900,-18.33900,105.70000,105.70000,105.70000,,99.33500,240.77200,124.03900,65.85100,65.97300,1.51000,1.51000,0.48530,0.94280,33.80440,33.80440,28.80640,27.07180,0.02820,1.64770,1.64770,0.81320,0.84810,97.07640,4.1852,2.041
2019-06-30,361.63500,103.65900,257.97600,13.92700,,133.41600,124.56000,-26.49900,98.06100,98.06100,98.06100,,92.27500,239.66400,124.56000,65.71900,65.82200,1.40000,1.40000,0.47930,0.92060,34.44360,34.44360,27.11600,25.51610,0.02850,1.54550,1.54550,0.77390,0.80470,96.53750,2.6423,1.2623
2019-03-31,356.22300,106.46900,249.75400,13.45900,,134.05900,115.69500,9.81000,125.50500,125.50500,125.50500,,118.85800,231.48100,115.69500,65.70300,65.78400,1.81000,1.81000,0.47590,0.90800,32.47830,32.47830,35.23210,33.36620,0.02830,1.98670,1.98670,0.99780,1.04130,96.12870,3.88790,2.13180
2018-12-31,353.15800,106.19900,246.95900,16.91200,,75.68600,171.27300,-46.83300,124.44000,124.44000,124.44000,,117.82000,286.55300,171.27310,66.04100,66.08510,1.78000,1.78000,0.46720,0.87680,48.49760,48.49760,35.23640,33.36180,0.02850,1.94620,1.94620,1.00490,1.03700,97.03820,2.2034,3.9175
2018-09-30,350.91700,105.53600,245.38100,10.60100,,131.48400,113.89700,-27.78700,86.11000,86.11000,86.11000,,80.97500,229.66300,113.89700,66.05200,66.10400,1.23000,1.22000,0.46680,0.87530,32.45700,32.45700,24.53860,23.07530,0.02800,1.33790,1.33790,0.68790,0.71340,97.43440,3.8963,2.3684
2018-06-30,348.72300,101.92800,246.79500,11.12500,,130.52300,116.27200,-9.86200,106.41000,106.41000,106.41000,,100.44000,230.60200,116.27200,66.04800,66.09600,1.52000,1.52000,0.46780,0.87900,33.34220,33.34220,30.51420,28.80220,0.02780,1.64350,1.64350,0.84750,0.87470,98.02700,2.3468,3.1704
2018-03-31,347.25500,102.73300,244.52200,14.81300,,133.97500,110.54700,-13.90800,96.63900,96.63900,96.63900,,90.91800,224.83100,110.54700,66.04400,66.08300,1.38000,1.38000,0.46830,0.88090,31.83450,31.83450,27.82940,26.18190,0.02750,1.48860,1.48860,0.76440,0.79140,98.30050,4.06090,2.97270
2017-12-31,345.06400,103.62700,241.43700,10.65900,,129.06200,112.37500,-2.71300,109.66200,109.66200,109.66200,,103.61300,225.55610,112.37500,65.82900,65.89800,1.56000,1.56000,0.47070,0.88940,32.56640,32.56640,31.78020,30.02720,0.02760,1.71430,1.71430,0.87760,0.90740,96.84240,2.242,0.7998
2017-09-30,344.36900,104.13700,240.23200,9.78800,,127.56300,112.66900,-27.63400,85.03500,85.03500,85.03500,,79.72300,225.44700,112.66900,65.99500,66.07800,1.21000,1.21000,0.46800,0.87960,32.71750,32.71750,24.69300,23.15050,0.02750,1.33200,1.33200,0.67960,0.70870,96.72270,3.7771,2.4208
2017-06-30,339.06200,98.26500,240.79700,10.33700,,128.55000,112.24700,-36.45200,75.79500,75.79500,75.79500,,70.75900,225.48100,112.24700,65.72900,65.82000,1.08000,1.08000,0.46800,0.87970,33.10520,33.10520,22.35430,20.86910,0.02710,1.17730,1.17730,0.60520,0.62630,97.56210,2.269,1.3604
2017-03-31,335.40400,99.51300,235.89100,10.60100,,126.66000,109.23100,78.32000,187.55100,187.55100,187.55100,,178.96400,217.85200,109.23100,65.54900,65.85900,2.73000,2.72000,0.46720,0.87690,32.56700,32.56700,55.91790,53.35770,0.02690,2.93550,2.93550,1.50670,1.56400,97.43790,3.39070,1.71630
2016-12-31,329.03800,68.88700,260.15100,12.22400,,154.63100,105.52000,98.99700,204.51700,204.51700,204.51700,,195.56900,210.11300,105.52000,65.47200,65.58800,2.99000,2.98000,0.46930,0.88410,32.06920,32.06920,62.15600,59.43660,0.02690,3.25030,3.25030,1.67400,1.72510,96.02360,2.0821,1.1306
2016-09-30,329.17100,99.36100,229.81000,9.64700,,120.39800,109.41200,-39.25000,70.16200,70.16200,70.16200,,65.56100,212.73100,109.41200,65.50800,65.61800,1.00000,1.00000,0.47450,0.90310,33.23870,33.23870,21.31480,19.91700,0.02700,1.13460,1.13460,0.57620,0.59620,94.37760,3.5038,2.4976
2016-06-30,321.59000,96.07900,225.51100,9.69800,,119.63800,105.87300,-29.04900,76.82400,76.82400,76.82400,,72.01300,208.04200,105.87300,65.45100,65.57500,1.10000,1.10000,0.47480,0.90400,32.92170,32.92170,23.88880,22.39280,0.02630,1.23610,1.23610,0.62940,0.64920,94.91710,2.2828,1.4113
2016-03-31,314.20200,94.49000,219.71200,9.18200,,119.71700,99.99500,-13.08800,86.90700,86.90700,86.90700,,77.98100,202.15100,99.99500,65.40600,65.55800,1.19000,1.19000,0.46170,0.85770,31.82510,31.82510,27.65960,24.81880,0.02600,1.39250,1.39250,0.72020,0.74960,95.39240,3.06000,1.30900
2015-12-31,310.74600,92.14100,218.60500,8.86700,,126.40100,92.20410,-6.44200,85.76200,85.76200,85.76200,,79.62400,201.00700,92.20400,64.87200,65.06200,1.23000,1.22000,0.45630,0.83930,29.67180,29.67180,27.59880,25.62350,0.02590,1.36930,1.35330,0.71420,0.73580,96.92750,2.0292,1.8441
2015-09-30,304.62600,94.11900,210.50700,11.12900,,127.81800,82.68900,-35.50700,47.18200,47.18200,47.18200,,42.32300,191.82300,82.68900,65.13900,65.29800,0.65000,0.65000,0.45650,0.83980,27.14440,27.14440,15.48850,13.89340,0.02540,0.75390,0.74670,0.39280,0.40500,97.06180,3.054,1.988
2015-06-30,296.16200,90.07700,206.08500,9.54900,,125.11900,80.96600,-30.42400,50.54200,50.54200,50.54200,,45.55500,187.18100,80.96600,64.81000,64.97300,0.70000,0.70000,0.45840,0.84630,27.33840,27.33840,17.06570,15.38180,0.02460,0.80600,0.79990,0.41960,0.43150,97.54530,1.8938,-0.8156
2015-03-31,282.87300,87.17100,195.70200,10.54500,,120.38700,75.31500,-10.56200,64.75300,64.75300,64.75300,,59.36300,172.83600,75.31500,64.18500,64.39500,0.92000,0.92000,0.46320,0.86270,26.62500,26.62500,22.89120,20.98570,0.02340,1.03990,1.03390,0.53580,0.55170,97.50630,2.52420,-1.37300
2014-12-31,279.26800,88.62000,190.64800,12.25800,,127.18700,63.46100,-18.65700,44.80400,44.80400,44.80400,,40.17400,157.70800,63.46100,56.54700,56.69700,0.62000,0.61000,0.45300,0.82800,22.72410,22.72410,16.04340,14.38550,0.02420,0.73910,0.73590,0.38870,0.39940,96.35330,3.022,2.0726
2014-09-30,270.87300,88.06200,182.81100,11.47900,,117.67300,65.13800,-6.55600,58.58200,58.58200,58.58200,,53.56600,160.69300,65.13800,62.89300,63.07000,0.85000,0.85000,0.46170,0.85770,24.04740,24.04740,21.62710,19.77530,0.02320,0.97320,0.96140,0.50210,0.51750,96.36950,2.6335,-3.0808
2014-06-30,259.78800,83.55800,176.23000,9.55800,,137.87600,38.35400,-33.70800,4.64600,4.64600,4.64600,,1.20700,133.78700,38.35400,61.88500,62.06000,0.02000,0.02000,0.45900,0.84830,14.76360,14.76360,1.78840,0.46460,0.02290,0.07880,0.07780,0.04090,0.04210,95.86010,0.6226,-1.1937
2014-03-31,161.00900,52.30600,108.70300,7.58300,,74.14200,34.56100,-8.15500,26.40600,26.40600,26.40600,,21.91200,85.92100,34.56100,37.68500,37.93100,0.58000,0.58000,0.45340,0.82950,21.46530,21.46530,16.40030,13.60920,0.02430,0.75800,0.74140,0.39810,0.40520,92.77330,2.42270,1.03600
2013-12-31,157.82200,52.39200,105.43000,7.59300,,60.27800,45.15200,-25.13400,20.01800,20.01800,20.01800,16.88400,31.87400,96.37700,45.15200,37.24900,37.33600,0.86000,0.85000,0.60240,1.51480,28.60950,28.60950,12.68390,20.19620,0.03040,1.04020,1.00190,0.38590,0.39750,53.51510,2.1563,-1.7242
2013-09-30,153.94800,50.32200,103.62600,6.26300,,54.72700,48.89900,13.81900,62.71800,62.71800,62.71800,13.15700,68.78800,98.52100,48.89900,37.32100,37.43700,1.84000,1.84000,0.59380,1.46180,31.76330,31.76330,40.73970,44.68260,0.03030,3.26660,3.13900,1.23320,1.27510,53.53410,1.985,0.8081
2013-06-30,150.81500,48.29600,102.51900,6.58900,,54.43000,48.08900,-19.10400,28.98500,28.98500,28.98500,0.59000,24.94600,97.72300,48.08900,37.29300,37.39100,0.67000,0.67000,0.59710,1.48180,31.88610,31.88610,19.21890,16.54080,0.02980,1.52850,1.46800,0.57290,0.59150,52.90730,1.717,0.8945
2013-03-31,148.00500,48.02700,99.97800,6.23900,,53.41300,46.56500,-17.40400,29.16100,29.16100,29.16100,0.54200,25.20300,94.41800,46.56500,37.00400,37.09200,0.68000,0.68000,0.58240,1.39470,31.46180,31.46180,19.70270,17.02850,0.03000,1.52640,1.46640,0.59070,0.61240,53.34700,2.31030,-2.66380
2012-12-31,137.08400,44.51300,92.57100,8.13300,,49.19600,43.37500,4.53400,47.90900,47.90900,47.90900,1.72800,43.79300,89.57700,43.37500,35.03200,35.12500,1.22000,1.22000,0.59930,1.49570,31.64120,31.64120,34.94870,31.94610,0.02830,2.65220,2.54230,0.98840,1.01870,51.70990,1.4718,-6.5204
2012-09-30,137.59000,46.71500,90.87500,5.27600,,48.17300,42.70200,-22.65200,20.05000,20.05000,20.05000,0.17200,16.21900,86.92300,42.70200,35.60100,35.70000,0.46000,0.45000,0.59250,1.45380,31.03570,31.03570,14.57230,11.78790,0.03030,1.17430,1.12300,0.44210,0.45760,49.99270,2.4158,-0.5998
2012-06-30,132.56100,44.02800,88.53300,5.76400,,47.56500,40.96800,1.52200,42.49000,42.49000,42.49000,0.00000,37.07800,83.93900,40.96800,34.57100,34.70800,1.07000,1.07000,0.59200,1.45080,30.90500,30.90500,32.05320,27.97050,0.03060,2.59620,2.47800,0.97920,1.01110,48.89240,1.615,-0.0469
2012-03-31,127.91800,41.80400,86.11400,5.40000,,46.13400,39.98000,-22.77600,17.20400,17.20400,17.20400,10.03700,22.72200,81.95700,39.98000,34.02800,34.15100,0.67000,0.67000,0.59760,1.48490,31.25440,31.25440,13.44920,17.76290,0.03160,1.14720,1.09040,0.42460,0.43880,46.22500,2.11300,0.91280
2011-12-31,119.51600,39.91300,79.60300,5.06900,,43.28900,36.31400,-23.72500,12.58900,12.58900,12.58900,5.28200,13.93800,77.19100,36.31400,32.54200,32.62900,0.42000,0.42000,0.60240,1.51520,30.38420,30.38420,10.53330,11.66200,0.02960,0.85060,0.80800,0.31180,0.32120,45.97730,1.4974,-0.0728
2011-09-30,119.16600,42.01400,77.15200,4.96600,,42.84700,34.30500,-22.54100,11.76400,11.76400,11.76400,-0.67900,7.68700,73.93700,34.30500,33.12200,33.20900,0.23000,0.23000,0.59940,1.49630,28.78760,28.78760,9.87190,6.45070,0.03050,0.82120,0.77880,0.30120,0.31200,45.25250,1.8927,0.971
2011-06-30,116.32600,40.84400,75.48200,5.38500,,42.63500,32.84700,-22.34500,10.50200,10.50200,10.50200,5.55100,10.32500,71.35000,32.84700,32.04100,32.13500,0.32000,0.32000,0.60840,1.55360,28.23700,28.23700,9.02810,8.87590,0.03040,0.76490,0.72370,0.27450,0.28340,44.34360,1.4307,0.0144
2011-03-31,112.43200,39.34900,73.08300,5.27400,,41.93200,31.15100,-19.04800,12.10300,12.10300,12.10300,0.40400,8.41800,69.60400,31.15100,31.46600,31.54700,0.27000,0.27000,0.63340,1.72780,27.70650,27.70650,10.76470,7.48720,0.02910,0.90160,0.88230,0.31300,0.32340,43.30150,1.81660,-0.67910
2010-12-31,104.58300,36.44200,68.14100,5.24300,-0.68700,41.66400,26.47700,-19.13700,7.34000,7.34000,7.34000,1.28900,4.77800,62.90400,26.47700,29.66700,29.73400,0.16000,0.16000,0.62430,1.66160,25.31680,25.31680,7.01840,4.56860,0.02800,0.55190,0.54000,0.19660,0.20290,43.39550,0.921,-10.6547
2010-09-30,104.32700,37.70600,66.62100,6.17500,-1.61500,40.49800,26.12300,-15.86300,10.26000,10.26000,10.26000,0.16600,6.37700,54.48000,26.12300,29.76200,29.76200,0.21000,0.21000,0.62280,1.65090,25.03950,25.03950,9.83450,6.11250,0.02980,0.84100,0.82120,0.29280,0.30980,41.52650,1.9413,-0.3726
2010-06-30,100.18500,34.81700,65.36800,6.21900,,38.21800,27.15000,-13.44600,13.70400,13.70400,13.70400,0.16500,9.48200,27.15000,27.15000,29.32900,29.40300,0.32000,0.32000,0.60650,1.54160,27.09990,27.09990,13.67870,9.46450,0.03010,1.13470,1.10770,0.41230,0.43580,41.85690,1.2155,-0.0634
2010-03-31,101.18400,34.19900,66.98500,5.61800,,36.10500,30.88000,-13.02200,17.85800,17.85800,17.85800,,13.12700,30.88000,30.88000,28.96800,29.01900,0.45000,0.45000,0.59770,1.48560,30.51870,30.51870,17.64900,12.97340,0.03060,1.43870,1.40540,0.53980,0.56540,43.66460,1.82550,0.64170
2009-12-31,98.44400,35.63900,62.80500,9.89100,3.77200,40.52400,22.28100,-15.36700,6.91400,6.91400,6.91400,3.68600,6.78100,22.28100,22.28100,27.27000,29.74700,0.18000,0.21000,0.59110,1.44570,22.63320,22.63320,7.02330,6.88820,0.03020,0.55380,0.54100,0.21240,0.22120,44.29430,0.9248,-1.772
2009-09-30,101.69400,36.10900,65.58500,6.08600,-11.10400,47.03300,18.55200,-18.52700,0.02500,0.02500,0.02500,2.32400,21.73900,18.55200,18.55200,27.59100,30.07000,0.79000,0.74000,0.59750,1.48450,18.24300,18.24300,0.02460,21.37690,0.03110,0.00200,0.00200,0.00080,0.00080,44.12870,1.5876,0.8482
2009-06-30,103.63200,33.83300,69.79900,5.85200,,34.75500,35.04400,-18.48400,16.56000,16.56000,16.56000,0.89200,11.41500,35.04400,35.04400,26.83130,26.85370,0.43000,0.43000,0.59000,1.43890,33.81580,33.81580,15.97960,11.01490,0.03200,1.42920,1.30250,0.51130,0.53400,46.72640,1.404,0.5202
2009-03-31,105.11100,33.12300,71.98800,6.23300,-5.75200,40.95000,31.03800,-10.25500,20.78300,20.78300,20.78300,2.55500,42.26500,31.03800,31.03800,26.22500,28.69300,1.61000,1.53000,0.60490,1.53110,29.52880,29.52880,19.77240,40.20990,0.03320,1.94130,1.75630,0.65730,0.69390,45.40800,1.91900,1.05310
