Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,other-income,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2018-06-30,144.80000,121.10000,23.70000,8.00000,4.30000,2.00000,10.30000,13.40000,2.00000,15.40000,11.40000,4.00000,,4.00000,,4.00000,13.40000,13.40000,42.48360,42.85140,0.09000,0.09000,2.47620,0.29230,0.45410,16.36740,9.25410,9.25410,10.63540,2.76240,0.14120,2.04560,1.01470,88.69480,0.65910,0.65910,0.39020,0.46640,,0,0
2018-03-31,130.00000,111.10000,18.90000,7.00000,4.70000,1.10000,10.60000,8.30000,-6.70000,1.60000,0.90000,0.70000,,0.70000,,0.70000,8.30000,8.30000,42.47860,42.72220,0.02000,0.02000,2.03860,0.28780,0.57640,14.53850,6.38460,6.38460,1.23080,0.53850,0.11450,1.81240,1.03670,86.81540,0.10950,0.10950,0.06160,0.07800,,0.00000,
2017-12-31,153.89200,127.67700,26.21500,8.36100,4.65900,-1.82500,14.84500,11.37000,-3.46900,7.90100,10.07200,-2.17100,,-2.17100,-1.16700,61.26200,11.37000,11.37000,35.97990,36.79220,-0.08290,-0.08470,2.12910,0.29010,0.57840,17.03470,7.38830,7.38830,5.13410,39.80840,0.13460,1.92570,1.11520,80.70600,-0.34350,-0.34350,-0.18990,-0.24380,,3.8122,-0.2107
2017-09-30,145.50000,120.50000,25.00000,8.10000,4.60000,0.90000,11.80000,13.20000,-3.70000,9.50000,2.00000,7.50000,,7.50000,-2.20000,5.30000,13.20000,13.20000,42.34200,42.68220,0.13000,0.12000,2.37920,0.32120,0.63410,17.18210,9.07220,9.07220,6.52920,3.64260,0.13050,1.91270,1.09230,82.39180,1.25210,1.25210,0.67280,0.85000,,0,0
2017-06-30,149.20000,119.30000,29.90000,8.00000,8.10000,1.00000,15.10000,14.80000,-1.90000,12.90000,2.30000,10.60000,,10.60000,,10.60000,14.80000,14.80000,35.91680,36.23290,0.29420,0.29420,2.09090,0.32390,0.69950,20.04020,9.91960,9.91960,8.64610,7.10460,0.12830,1.87580,1.28180,70.21450,1.79480,1.79480,0.91130,1.21350,,0,0
2017-03-31,156.70000,128.60000,28.10000,8.80000,6.40000,23.30000,-8.10000,36.20000,-14.80000,21.40000,4.20000,17.20000,,17.20000,64.60000,17.20000,36.20000,36.20000,35.91160,36.52600,2.28260,2.23560,3.31620,0.34440,0.64110,17.93240,23.10150,23.10150,13.65670,10.97640,0.13960,2.01880,1.34390,66.96870,2.83830,2.83830,1.53240,1.86070,,0.00000,
2016-12-31,115.61800,91.60700,24.01100,4.89100,6.42300,-0.01300,11.32700,12.68400,6.49900,19.18300,-10.13300,29.31600,,29.31600,-0.46900,13.04700,12.68400,12.68400,36.53040,36.83470,0.36470,0.35300,3.63840,0.37390,0.66310,20.76750,10.97060,10.97060,16.59170,11.28460,0.11220,1.48230,0.84830,106.09940,5.47250,5.47250,2.84570,3.42640,,2.9735,-0.7237
2016-09-30,157.20000,125.30000,31.90000,7.20000,6.90000,0.60000,13.50000,18.40000,-8.30000,10.10000,2.60000,7.50000,,7.50000,-2.90000,8.40000,18.40000,18.40000,36.20490,36.50150,0.23530,0.23530,2.61910,0.32340,0.55400,20.29260,11.70480,11.70480,6.42490,5.34350,0.14890,1.75740,1.19180,75.51530,1.35530,1.35530,0.71030,0.91700,,0,0
2016-06-30,148.30000,121.10000,27.20000,7.20000,7.10000,1.20000,13.10000,14.10000,-1.20000,12.90000,10.60000,2.30000,,2.30000,-0.90000,10.30000,14.10000,14.10000,36.61370,36.87210,0.28240,0.28240,3.25380,0.29420,0.48950,18.34120,9.50770,9.50770,8.69860,6.94540,0.13810,1.80750,1.23380,72.94670,0.37480,0.37480,0.21420,0.26450,,0,0
2016-03-31,146.40000,117.10000,29.30000,6.60000,7.20000,1.00000,12.80000,16.50000,-6.20000,10.30000,2.40000,7.90000,,7.90000,0.50000,11.50000,16.50000,16.50000,37.26640,37.40440,0.30590,0.30590,2.85040,0.23030,0.43440,20.01370,11.27050,11.27050,7.03550,7.85520,0.13750,2.14860,1.25240,71.86480,1.22560,1.22560,0.74190,0.94330,,0.00000,
2015-12-31,132.05900,106.49000,25.56900,6.30500,9.22400,2.96300,12.56600,13.00300,2.85000,15.85300,8.64100,7.21200,,7.21200,,-3.01400,37.07600,13.00300,1.11820,1.13600,25.77260,25.53360,2.83620,0.19240,0.36710,19.36180,9.84640,9.84640,12.00450,-2.28230,0.12910,2.05580,1.09230,82.39500,1.10900,1.10900,0.70530,0.89570,,144.7064,27.2668
2015-09-30,154.40000,126.80000,27.60000,6.00000,5.80000,,11.80000,15.80000,6.80000,22.60000,3.90000,18.70000,,18.70000,,18.70000,15.80000,15.80000,759.75200,763.81530,0.02350,0.02350,2.86440,0.19380,0.37970,17.87570,10.23320,10.23320,14.63730,12.11140,0.15650,2.38830,1.25350,71.79890,2.97480,2.97480,1.89510,2.39830,,0.1554,0.012
2015-06-30,157.30000,122.10000,35.20000,5.20000,6.60000,-0.30000,12.10000,23.10000,-1.80000,21.30000,11.20000,10.10000,,10.10000,,2.20000,23.10000,23.10000,22.66940,23.10430,0.10060,0.10060,2.78770,0.21230,0.39540,22.37760,14.68530,14.68530,13.54100,1.39860,0.14350,2.22810,1.22890,73.23590,1.51720,1.51720,0.92170,1.19510,,0,0
2015-03-31,162.20000,124.50000,37.70000,5.30000,6.20000,0.80000,10.70000,27.00000,-1.00000,26.00000,4.80000,21.20000,,21.20000,,11.70000,27.00000,27.00000,22.69880,23.15680,0.51570,0.50310,3.09540,0.19810,0.36540,23.24290,16.64610,16.64610,16.02960,7.21330,0.14080,2.27190,1.22880,73.24290,2.91650,2.91650,1.84010,2.33870,,0.00000,
2014-12-31,160.66500,119.68200,40.98300,4.88200,5.93200,3.09100,7.72300,33.26000,5.22400,38.48400,9.19200,29.29200,,29.29200,,-11.06600,33.26000,33.26000,23.47640,24.04640,0.72950,0.71690,2.62730,0.16490,0.33940,25.50840,20.70140,20.70150,23.95300,-6.88760,0.13740,2.21860,1.01090,89.02700,4.00930,4.00930,2.50420,3.34800,31.68300,7.3696,2.9949
2014-09-30,190.70000,141.50000,49.20000,5.40000,6.60000,-1.00000,13.00000,36.20000,3.20000,39.40000,6.60000,32.80000,,32.80000,,32.80000,36.20000,36.20000,23.52250,24.08540,0.80490,0.77980,3.02110,0.17990,0.35210,25.79970,18.98270,18.98270,20.66070,17.19980,0.16810,2.52230,1.22560,73.43470,4.53230,4.53230,2.89190,3.71670,,0,0
2014-06-30,181.20000,138.50000,42.70000,5.60000,7.90000,-1.00000,14.50000,28.20000,-4.40000,23.80000,8.50000,15.30000,,15.30000,,15.30000,28.20000,28.20000,23.69420,24.26750,0.23900,0.23900,2.57780,0.11980,0.28620,23.56510,15.56290,15.56290,13.13470,8.44370,0.16400,2.62310,1.24620,72.21850,2.10420,2.10430,1.38440,1.85210,,0,0
2014-03-31,163.80000,131.40000,32.40000,5.60000,6.70000,0.10000,12.20000,20.20000,3.90000,24.10000,8.50000,15.60000,,15.60000,,15.60000,20.20000,20.20000,23.63540,24.22380,0.46540,0.45280,2.72360,0.12320,0.29340,19.78020,12.33210,12.33210,14.71310,9.52380,0.15850,2.65990,1.19820,75.10990,2.24880,2.24880,1.50930,1.97170,,0.00000,
2013-12-31,163.90000,131.70000,32.20000,5.50000,2.60000,,8.10000,24.10000,-3.30000,19.40000,12.40000,7.00000,0.00000,5.70000,0.00000,5.70000,24.10000,24.10000,23.55100,24.13600,0.23900,0.23900,2.57890,0.15890,0.36690,18.85300,14.70410,14.70410,11.83650,3.47770,0.14990,2.58740,1.18850,75.72300,0.82580,0.82580,0.52150,0.69460,,8.6435,4.3379
2013-09-30,172.90000,134.60000,38.30000,4.60000,7.20000,,11.80000,26.50000,-1.60000,24.90000,5.40000,19.50000,,15.00000,0.00000,15.00000,26.50000,26.50000,23.49800,24.09600,0.64140,0.61630,2.69100,0.17420,0.41380,22.15150,15.32680,15.32680,14.40140,8.67550,0.15990,2.67590,1.20490,74.69640,2.20520,2.20520,1.38680,1.82110,,0,0
2013-06-30,165.40000,139.90000,25.50000,4.70000,7.20000,7.00000,4.90000,20.60000,0.50000,21.10000,6.50000,14.60000,,14.60000,,14.60000,20.60000,20.60000,23.21400,23.76020,0.51570,0.50310,2.35460,0.24470,0.55330,15.41720,12.45470,12.45470,12.75700,8.82710,0.16400,2.49820,1.15420,77.97460,2.60020,2.60020,1.44730,1.96390,,0,0
2013-03-31,148.30000,127.60000,20.70000,4.10000,5.60000,,9.70000,11.00000,7.90000,18.90000,3.40000,15.50000,,12.20000,0.00000,12.20000,11.00000,11.00000,22.97200,23.48800,0.52830,0.51570,2.59620,0.25580,0.51140,13.95820,7.41740,7.41740,12.74440,8.22660,0.15720,2.19240,1.12950,79.68310,2.24760,2.24760,1.29310,1.67260,,0.00000,
2012-12-31,167.60000,149.35000,18.25000,4.36000,5.43000,,9.79000,8.46000,-7.68000,8.59000,0.52000,8.07000,0.00000,8.10000,0.00000,8.10000,8.46000,8.46000,22.45000,23.03900,0.36470,0.35220,2.69040,0.29680,0.58450,15.56090,5.04770,5.04770,5.12530,4.83290,0.16940,2.57060,1.17550,76.56440,1.47360,1.49020,0.81850,1.03620,,7.075,3.0882
2012-09-30,175.50000,142.80000,32.70000,4.70000,6.80000,,11.50000,21.20000,-3.60000,17.60000,2.20000,15.40000,,12.70000,0.00000,12.70000,21.20000,21.20000,21.72700,22.40100,0.57860,0.56600,2.38570,0.29790,0.61200,18.63250,12.07980,12.07980,10.02850,7.23650,0.18620,2.33720,1.18580,75.89740,2.50390,2.52030,1.34750,1.75800,,0,0
2012-06-30,162.10000,141.20000,20.90000,3.40000,5.00000,,8.40000,12.50000,0.40000,12.90000,1.90000,11.00000,,10.10000,0.00000,10.10000,12.50000,12.50000,21.71200,22.36900,0.46540,0.45280,2.66470,0.33900,0.65510,12.89330,7.71130,7.71130,7.95810,6.23070,0.17600,2.66420,1.21970,73.78780,2.07820,2.09240,1.09690,1.37380,,0,0
2012-03-31,148.60000,139.40000,9.20000,4.50000,7.00000,,11.50000,-2.30000,-5.10000,-7.40000,-0.10000,-7.30000,,-5.80000,0.00000,-5.80000,-2.30000,-2.30000,21.49100,21.49100,-0.26410,-0.26410,2.52480,0.34360,0.64970,6.19110,-1.54780,-1.54780,-4.97980,-3.90310,0.16140,2.50720,1.25080,71.95160,-1.21090,-1.21930,-0.63010,-0.79480,,0.00000,
2011-12-31,152.30000,120.12000,32.18000,2.93000,8.03000,,10.96000,21.22000,-1.14000,0.26000,-0.40000,0.66000,-1.56000,1.00000,0.00000,1.00000,21.22000,21.22000,21.40400,21.69400,0.05030,0.05030,2.77820,0.36150,0.64840,8.13530,13.93300,13.93300,0.17070,0.65660,0.16300,2.37060,1.25740,71.57450,0.20200,0.20340,0.10700,0.12900,,0,0
2011-09-30,146.50000,140.50000,6.00000,3.50000,5.10000,,8.60000,-2.60000,-4.30000,1.50000,-0.90000,2.40000,,4.60000,0.00000,4.60000,-2.60000,-2.60000,21.40200,21.75000,0.21380,0.21380,2.74580,0.37200,0.68520,9.82940,-1.77470,-1.77470,1.02390,3.13990,0.16200,2.64600,1.22390,73.53580,0.97640,0.98330,0.50870,0.61330,,0,0
2011-06-30,162.20000,145.60000,16.60000,3.60000,4.90000,,8.50000,8.10000,-5.70000,2.40000,3.30000,-0.90000,,-0.10000,0.00000,-0.10000,8.10000,8.10000,21.27600,21.27600,-0.01260,-0.01260,1.23760,0.22900,0.66980,10.23430,4.99380,4.99380,1.47970,-0.06170,0.16610,2.56340,1.33830,67.25030,-0.02060,-0.02070,-0.01020,-0.01590,,0,0
2011-03-31,152.00000,140.50000,11.50000,3.50000,5.70000,,9.20000,2.30000,-3.90000,-1.60000,-0.50000,-1.10000,,-4.00000,0.00000,-4.00000,2.30000,2.30000,20.47200,20.47200,-0.20120,-0.20120,1.37110,0.30580,0.83120,7.56580,1.51320,1.51320,-1.05260,-2.63160,0.14880,3.22250,1.34510,66.90790,-0.84210,-0.84800,-0.39170,-0.58460,,0.00000,
2010-12-31,148.30000,174.80000,-26.50000,4.60000,114.60000,,119.20000,-145.70000,159.60000,49.90000,-1.90000,51.80000,0.00000,46.20000,0.00000,46.20000,-145.70000,-145.70000,20.40700,22.01900,2.26390,2.10040,1.19500,0.30420,0.92220,6.40590,-98.24680,-98.24680,33.64800,31.15310,0.13920,3.97270,1.39910,64.32910,10.06760,10.13830,4.33800,7.00530,,13.5415,7.9799
2010-09-30,107.30000,137.10000,-29.80000,3.40000,5.00000,,8.40000,-38.20000,-4.20000,1.50000,-0.80000,2.30000,,-34.50000,0.00000,-34.50000,-38.20000,-38.20000,15.48500,15.48500,-2.21360,-2.21360,1.07900,0.37890,1.17390,13.14070,-35.60110,-35.60110,1.39800,-32.15280,0.10680,3.47090,0.98260,91.59370,-9.07660,-9.15360,-3.43420,-5.63730,,0,0
2010-06-30,139.40000,132.10000,7.30000,3.30000,-13.80000,,-10.50000,17.80000,-16.20000,1.60000,0.40000,1.20000,,-1.50000,0.00000,-1.50000,17.80000,17.80000,19.26100,19.26100,-0.10060,-0.10060,1.12230,0.43900,1.29720,5.23670,12.76900,12.76900,1.14780,-1.07600,0.14440,4.01520,1.27770,70.43760,-0.41080,-0.41450,-0.15540,-0.23050,,0,0
2010-03-31,115.70000,126.90000,-11.20000,2.90000,-28.40000,,-25.50000,14.30000,-7.40000,6.90000,-1.70000,8.60000,,8.50000,0.00000,8.50000,14.30000,14.30000,16.06100,21.55700,0.50310,0.50310,1.08320,0.53210,1.79460,-9.68020,12.35960,12.35960,5.96370,7.34660,0.11950,4.66540,1.42140,63.31890,2.71480,2.74280,0.87760,1.27040,,0.00000,
2009-12-31,112.40000,136.90000,-24.50000,3.40000,5.30000,,8.70000,-33.20000,9.50000,-18.10000,-4.30000,-13.80000,0.00000,-8.80000,0.00000,-8.80000,-33.20000,-33.20000,15.48100,18.85700,-0.55340,-0.55340,1.21750,0.58640,1.92010,-15.92530,-29.53740,-29.53740,-16.10320,-7.82920,0.11920,5.07040,1.45410,61.89500,-2.98000,-3.01270,-0.93360,-1.23250,,1.2961,-0.7377
2009-09-30,104.50000,131.40000,-26.90000,3.10000,4.30000,,7.40000,-34.30000,-4.40000,-37.70000,-4.10000,-33.60000,,-32.00000,0.00000,-32.00000,-34.30000,-34.30000,15.48500,15.48500,-2.06270,-2.06270,1.16170,0.54530,1.81140,-25.74160,-32.82300,-32.82300,-36.07660,-30.62200,0.11330,5.68830,1.46980,61.23450,-10.53330,-10.64540,-3.46850,-4.78970,,0,0
2009-06-30,89.50000,120.10000,-30.60000,2.80000,3.30000,,6.10000,-36.70000,-2.90000,-39.60000,-2.70000,-36.90000,,-36.90000,0.00000,-36.90000,-36.70000,-36.70000,15.60600,15.60600,-2.36450,-2.36450,1.24050,0.58850,2.14410,-34.19000,-41.00560,-41.00560,-44.24580,-41.22910,0.09400,5.31420,1.51440,59.43020,-13.99320,-14.17050,-3.87360,-5.75750,,0,0
2009-03-31,67.30000,102.70000,-35.40000,2.40000,26.40000,,28.80000,-64.20000,-2.10000,-66.30000,-3.10000,-63.20000,,-58.60000,0.00000,-58.60000,-64.20000,-64.20000,16.43700,16.43700,-3.57200,-3.57200,0.90230,0.48910,1.89970,-52.60030,-95.39380,-95.39380,-98.51410,-87.07280,0.06920,4.27920,1.74810,51.48590,-19.93200,-20.15820,-6.02630,-10.18250,,0.00000,
