Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1.70100,1.70100,17.98500,9.25600,-28.89500,1.53400,-27.36100,0.03700,-27.39800,-27.39800,-27.39800,-25.54000,-28.89500,113.61350,113.61350,-0.24000,-0.24000,5.62590,0.01060,0.02770,100.00000,-1698.70700,-1698.70700,-1608.52500,-1610.70000,0.00720,1.13400,79.36510,-13.60820,-17.60700,-11.64730,-13.46410,1.76310,-0.1807,-0.1803
2024-06-30,1.27000,1.27000,15.26100,9.34600,-26.72100,1.97100,-24.75000,,-24.75000,-24.75000,-24.75000,-23.33700,-26.72100,112.93410,112.93410,-0.22000,-0.22000,6.48630,0.01390,0.02920,100.00000,-2104.01600,-2104.01600,-1948.81900,-1948.81900,0.00500,28.86360,3.11810,-11.17440,-14.14930,-9.68580,-11.01890,1.95240,-0.1276,-0.1307
2024-03-31,0.89800,0.89800,12.23600,8.74400,-23.49800,1.53500,-21.96300,0.01200,-21.97500,-21.97500,-21.97500,-20.08200,-23.49800,99.39330,99.39330,-0.22000,-0.22000,7.18910,0.01550,0.03070,100.00000,-2616.70400,-2616.70400,-2445.76800,-2447.10500,0.00330,21.38100,4.20940,-9.15220,-11.40400,-7.99390,-9.01050,2.12490,-0.17970,-0.17820
2023-12-31,0.33800,0.33800,12.26900,9.32400,-24.73900,1.24200,-23.49700,0.04800,-23.54500,-23.54500,-23.54500,-21.25500,-24.73900,92.02800,92.02800,-0.25000,-0.25000,4.07940,0.02620,0.04900,100.00000,-7319.23700,-7319.23400,-6951.78100,-6965.98200,0.00160,0.15440,582.87010,-13.36450,-18.40560,-10.83540,-13.01460,1.89260,-0.1633,-0.162
2023-09-30,0.74400,0.74400,11.02900,9.50500,-23.30300,1.34300,-21.96000,0.03400,-21.99400,-21.99400,-21.99400,-19.79000,-23.30300,92.21720,92.21720,-0.24000,-0.24000,4.81580,0.02830,0.05090,100.00000,-3132.12400,-3132.12400,-2951.61300,-2956.18300,0.00310,0.93000,96.77420,-11.19770,-14.92930,-9.30590,-10.88130,2.11340,-0.1105,-0.1138
2023-06-30,3.36700,3.36700,12.11200,9.41000,-42.98800,1.32700,-41.66100,0.01100,-41.67200,-41.67200,-41.67200,-18.15500,-42.98800,91.82780,91.82780,-0.45000,-0.45000,5.80900,0.02980,0.05250,100.00000,-1276.74500,-1276.74500,-1237.33300,-1237.66000,0.01320,1.06650,84.38670,-19.34640,-25.18540,-16.39640,-18.76920,2.32630,-0.2087,-0.2107
2023-03-31,1.26900,1.26900,12.65700,9.59300,-24.48500,1.13700,-23.34800,0.00700,-23.35500,-23.35500,-23.35500,-20.98100,-24.48500,91.47950,91.47950,-0.26000,-0.26000,6.07760,0.02880,0.04980,100.00000,-1929.47200,-1929.47200,-1839.87400,-1840.42600,0.00430,0.95700,94.04260,-9.19610,-12.84300,-7.89530,-8.93110,2.74610,-0.21990,-0.22240
2022-12-31,1.55700,1.55700,11.31500,7.74900,-21.09300,1.12200,-19.97100,-0.50000,-19.47100,-19.47100,-19.47100,-17.50700,-21.09300,90.84560,90.84560,-0.20000,-0.20000,6.17320,0.03080,0.05090,100.00000,-1354.72000,-1354.71900,-1282.65900,-1250.54500,0.00490,1.00450,89.59540,-7.09550,-9.66510,-6.06560,-6.87660,2.96950,-0.2064,-0.2117
2022-09-30,2.36900,2.36900,15.52500,11.40700,-27.96700,0.39600,-27.57100,-0.31200,-27.25900,-27.25900,-27.25900,-24.56300,-27.96700,91.10530,91.10530,-0.30000,-0.30000,6.70640,0.02590,0.04320,100.00000,-1180.54000,-1180.54000,-1163.82400,-1150.65400,0.00700,11.28100,7.97810,-9.30530,-12.43900,-8.03180,-9.06450,3.15380,-0.2067,-0.2596
2022-06-30,1.00200,1.00200,16.24100,10.50700,-28.88700,-0.06300,-28.95000,-0.27000,-28.68000,-28.68000,-28.68000,-25.74600,-28.88700,90.66950,90.66950,-0.32000,-0.32000,7.19070,0.02750,0.04340,100.00000,-2882.93400,-2882.93400,-2889.22200,-2862.27500,0.00270,3.23230,27.84430,-9.07040,-11.87330,-7.82930,-8.82090,3.40800,-0.248,-0.2904
2022-03-31,0.81900,0.81900,15.82700,10.88900,-28.80300,-0.07000,-28.87300,0.62100,-29.49400,-29.49400,-29.49400,-25.89700,-28.80300,90.27220,90.27220,-0.33000,-0.33000,6.11150,0.00850,0.02380,100.00000,-3516.85000,-3516.85000,-3525.39700,-3601.22100,0.00210,2.34000,38.46150,-8.66210,-11.12940,-7.45820,-8.58810,3.66780,-0.23430,-0.31020
2021-12-31,1.45200,1.45200,15.76600,9.18300,-26.25600,-0.01200,-26.26800,-1.10200,-25.16600,-25.16600,-25.16600,-23.49700,-26.25600,49.68520,49.68520,1.34000,1.34000,8.06520,0.01180,0.02610,100.00000,-1808.26400,-1808.26400,-1809.09100,-1733.19600,0.00340,1.01890,88.32640,-6.87390,-8.68450,-5.90480,-6.79310,3.95160,-0.6258,-0.986
2021-09-30,1.53900,1.53900,10.73000,9.73300,-21.14200,-4.19500,-25.33700,-1.70300,-23.63400,-23.63400,-23.87600,-18.92400,-21.14200,73.29130,73.29130,-0.33000,-0.33000,9.94000,0.01450,0.02810,100.00000,-1373.74900,-1373.74900,-1646.32900,-1551.39700,0.00340,2.15550,41.75440,-6.09100,-7.64450,-5.26230,-6.00250,4.19220,0.6404,1.6015
