Date,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-06-30,9.10200,3.44100,-12.54300,-0.06600,-12.60900,-12.60900,-12.60900,-12.60900,-12.47200,-12.54300,15.99610,15.99610,-0.79000,-0.79000,9.62630,,,-18.67310,-18.67310,-15.57990,-18.67310,4.39390,-0.6741,-0.676
2021-03-31,8.97400,3.13200,-12.10600,0.01800,-12.08800,-12.08800,-12.08800,-12.08800,-12.03800,-12.10600,15.99610,15.99610,-0.76000,-0.76000,10.28380,,,-15.34320,-15.34320,-12.99520,-15.34320,5.12650,-0.70050,-0.70050
2020-12-31,10.57400,3.82200,-14.39600,0.19200,-14.20400,-14.20400,-14.20400,-14.20400,-14.34700,-14.39600,11.88320,11.88320,-0.62000,-0.62000,10.89320,,,-15.83640,-15.83640,-13.56820,-15.83640,5.83630,-1.5279,-1.5291
2020-09-30,6.91900,3.41600,-10.33500,0.06100,-10.27400,-10.27400,-10.27400,-10.27400,-10.27400,-10.33500,15.98460,15.98460,-0.64000,-0.64000,20.82190,,,-10.00970,-10.00970,-9.01570,-10.00970,6.68410,0.228,0.2301
2020-06-30,8.90700,2.49200,-11.39900,0.06900,-11.33000,-11.33000,-11.33000,-11.33000,-11.36700,-11.39900,9.38140,9.38140,-1.21000,-1.21000,17.92490,,,-10.06720,-10.06720,-9.03100,-10.06720,7.32900,-0.7867,-0.7833
2020-03-31,5.00700,1.66700,-6.67400,,-6.67400,-6.67400,-6.67400,-6.67400,-6.65100,-6.67400,6.09100,6.09100,-1.10000,-1.10000,6.55520,0.11740,0.27630,-13.15280,-13.15280,-9.05540,-11.60920,16.25690,-1.46460,-1.47410
2019-12-31,-0.00300,-2.39200,2.39500,-0.08300,2.31200,2.31200,2.31200,2.31200,2.41500,2.39500,6.09100,6.09100,2.43170,2.43170,0.80580,,,-333.14130,-333.14150,44.45300,-333.14140,-0.11390,-1.2989,-1.3071
2019-09-30,8.03400,0.59400,-8.62800,,-8.62800,-8.62800,-8.62800,-8.62800,-8.60800,-8.62800,6.09130,6.09130,-1.42000,-1.42000,5.10700,0.14510,0.29120,-14.40880,-14.40880,-9.28870,-12.31760,19.23600,-0.9559,-0.9559
2019-06-30,3.12800,0.57600,-3.70400,,-3.70400,-3.70400,-3.70400,-3.70400,-3.43400,-3.70400,6.09100,6.09100,-0.61000,-0.61000,6.98220,0.14110,0.26510,-5.13450,-5.13450,-3.56550,-4.40990,23.20080,2.5404,2.5356
2019-03-31,9.63100,3.64600,-13.27700,0.16500,-13.11200,-13.11200,-13.11200,-13.11200,-13.50900,-13.27700,3.10830,3.10830,-4.20170,-4.20170,7.82890,0.14110,0.25250,-15.91960,-15.91960,-11.90000,-13.67400,26.49210,-4.01220,-4.01290
2018-12-31,11.45700,3.23400,-14.69100,0.12100,-14.57000,-14.57000,-14.57000,-14.57000,-14.96400,-14.69100,2.68470,2.68470,-4.08160,-4.08160,9.11840,0.14000,0.22130,-15.62120,-15.62120,-11.96600,-13.43400,30.02920,-6.179,-6.1877
2018-09-30,11.83000,3.33900,-15.16900,0.10200,-15.06700,-15.06700,-15.06700,-15.06700,-15.31100,-15.16900,3.05040,3.05040,-4.92200,-4.92200,11.77620,0.13950,0.19700,-14.49630,-14.49630,-11.41920,-12.47460,33.84540,-1.4246,-1.4474
2018-06-30,12.20900,3.35100,-15.56000,-0.21500,-15.77500,-15.77500,-15.77500,-15.77500,-15.59300,-15.56000,2.29620,2.29620,-6.84270,-6.84270,8.41240,0.26240,0.39060,-30.32370,-30.32370,-19.76820,-22.36830,22.64450,-5.7926,-5.8009
2018-03-31,12.43300,3.26900,-15.70200,-0.25400,-15.95600,-15.95600,-15.95600,-15.95600,-15.66300,-15.70200,2.29420,2.29420,-6.96280,-6.96280,12.25990,0.23670,0.31020,-24.54880,-24.54880,-17.22850,-18.73720,28.31290,-5.78190,-5.78230
2017-12-31,10.91100,2.44700,-13.35800,0.27300,-13.08500,-13.08500,-13.08500,-13.08500,-13.28100,-13.35800,2.28520,2.28520,-5.64230,-5.64230,14.38710,0.20360,0.25570,-16.72910,-16.72910,-12.40170,-13.32250,34.15840,-4.3319,-4.3436
2017-09-30,9.72300,3.11700,-12.84000,0.25500,-12.58500,-12.58500,-12.58500,-12.58500,-12.71700,-12.84000,2.28940,2.28940,-5.52220,-5.52220,13.59910,,0.01420,-14.10400,-14.10400,-13.07340,-14.10400,38.97500,-5.2531,-5.2584
2017-06-30,10.52800,3.00800,-13.53600,0.18900,-13.34700,-13.34700,-13.34700,-13.34700,-13.40700,-13.53600,2.28300,2.28300,-5.88240,-5.88240,11.71110,,0.02070,-13.39710,-13.39710,-12.26240,-13.39710,43.57140,-4.449,-4.4516
2017-03-31,9.67700,3.58800,-13.26500,0.25400,-13.01100,-13.01100,-13.01100,-13.01100,-13.16000,-13.26500,2.27830,2.27830,-5.76230,-5.76230,13.80510,,0.02560,-11.74550,-11.74550,-10.89960,-11.74550,48.62050,-5.12610,-5.13050
2016-12-31,7.27500,3.20000,-10.47500,0.03600,-10.43900,-10.43900,-10.43900,-10.43900,-10.31100,-10.47500,2.27390,2.27390,-4.56180,-4.56180,13.23010,,0.02950,-8.57570,-8.57570,-7.93110,-8.57570,53.46320,-3.8285,-3.8287
2016-09-30,10.00100,4.83000,-14.83100,0.15600,-14.67500,-14.67500,-14.67500,-14.67500,-14.56300,-14.83100,2.27600,2.27600,-6.48260,-6.48260,12.48570,0.00910,0.03320,-11.27350,-11.27350,-10.28300,-11.17050,57.18110,-4.8197,-4.8191
2016-06-30,10.16300,4.89900,-15.06200,0.03400,-15.02800,-15.02800,-15.02800,-15.02800,-14.70400,-15.06200,2.27180,2.27180,-6.60260,-6.60260,14.42920,0.01370,0.03540,-10.56530,-10.56530,-9.70640,-10.42080,62.61190,-6.388,-6.5025
2016-03-31,12.49700,5.36000,-17.85700,0.12100,-17.73600,-17.73600,-17.73600,-17.73600,-17.39800,-17.85700,2.27100,2.27100,-7.80310,-7.80310,13.10800,0.01730,0.03700,-11.48500,-11.48500,-10.43100,-11.28600,67.98480,-7.82080,-7.99690
2015-12-31,17.70600,5.54000,-23.24600,0.07200,-23.17400,-23.17400,-23.17400,-23.17400,-22.71600,-23.24600,2.22880,2.22880,-10.32410,-10.32410,11.37100,0.02000,0.03780,-13.70350,-13.70350,-12.25450,-13.42930,74.51940,-8.3145,-8.4824
2015-09-30,14.17100,5.54600,-19.71700,-0.16700,-19.88400,-19.88400,-19.88400,-19.88400,-19.32500,-19.71700,2.26070,2.26070,-8.76350,-8.76350,15.17150,0.02150,0.03710,-10.48180,-10.48180,-9.58510,-10.25670,83.62060,-7.0847,-7.1172
2015-06-30,12.52600,5.08400,-17.61000,-0.14600,-17.75600,-17.75600,-17.75600,-17.75600,-17.35500,-17.61000,2.25010,2.25010,-7.92320,-7.92320,19.17550,0.02300,0.03720,-8.61140,-8.61140,-7.97660,-8.41340,91.27910,-6.1252,-6.1792
2015-03-31,10.21500,3.02500,-13.24000,-0.23200,-13.47200,-13.47200,-13.47200,-13.47200,-13.10400,-13.24000,2.13370,2.13370,-6.36250,-6.36250,24.79550,0.02430,0.03430,-6.07750,-6.07750,-5.69110,-5.92980,99.08740,-5.19610,-5.20870
2014-12-31,7.34500,3.31900,-10.66400,-0.26700,-10.93100,-10.93100,-10.93100,-10.93100,-10.62700,-10.66400,1.01530,1.01530,81.51260,81.51260,16.98280,0.05580,0.07240,-10.46620,-10.46620,-9.30150,-9.88180,54.80110,-19.0767,-19.1117
2014-09-30,12.07600,2.28500,-14.36100,-0.32800,-14.68900,-14.68900,-14.68900,-14.68900,-14.35700,-14.36100,1.89150,1.89150,-7.80310,-7.80310,11.14100,0.05780,0.06750,-13.21000,-13.21000,-11.33100,-12.44670,58.78740,47.7534,47.7918
2014-06-30,4.69500,1.29100,-5.98600,-0.41400,-6.40000,-6.40000,-6.40000,-6.44300,-5.98300,-5.98600,0.18140,0.18140,-35.53420,-35.53420,33.35500,0.05600,0.05940,-5.10290,-5.10290,-4.67260,-4.81690,66.30690,9.6729,9.6946
2014-03-31,3.27500,1.24600,-4.52100,0.06300,-4.45800,-4.45800,-4.45800,-4.50700,-4.51800,-4.52100,0.06080,0.06080,-74.18970,-74.18970,12.97270,0.17960,0.23500,6.11480,-14.20510,-10.78690,-11.65430,516.52230,-66.16380,-66.24610
2013-12-31,2.53000,1.24000,-3.77000,-0.08000,-3.85000,-3.85000,-3.89900,-3.89900,-3.76800,-3.77000,0.06070,0.06070,-64.22600,-64.22600,12.81580,,,5.68580,-11.06950,-10.22340,-11.06950,580.03450,-68.1949,-68.2114
2013-09-30,2.44400,1.08000,-3.52400,0.02000,-3.50400,-3.50400,-3.50400,-3.55700,-3.52200,-3.52400,0.06080,0.06080,-58.58340,-58.58340,,,,,,,,,-56.6671,-56.6837
2013-06-30,1.96100,1.01400,-2.97500,-0.16100,-3.13600,-3.13600,-3.13600,-3.19000,-2.97200,-2.97500,0.06080,0.06080,-52.46100,-52.46100,,,,,,,,,-69.8488,-69.9475
2013-03-31,2.63300,0.88700,-3.52000,-0.02100,-3.54100,-3.54100,-3.54100,-3.59400,-3.51700,-3.52000,0.06060,0.06060,-59.30370,-59.30370,,,,,,,,,-52.40620,-52.43910
2012-12-31,,,,,,,,,,,,,,0.00000,,,,,,,,,0,0
2011-12-31,,,,,,,,,,,,,,0.00000,,,,,,,,,0,0
