Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-06-30,2.28600,0.11600,2.17000,8.75300,4.06700,12.82000,-10.65000,-0.18800,-10.83800,-10.83800,-10.83800,-10.83800,-9.97500,-10.65000,4.57740,4.57740,-2.40000,-2.40000,19.89980,,,94.92560,-465.87930,-465.87930,-474.10330,-474.10330,0.01260,0.96090,93.66140,-9.63600,-10.47230,-5.98150,-9.63600,24.55870,-1.4535,-1.4535
2021-03-31,2.18900,0.10900,2.08000,6.75700,4.12300,10.88000,-8.80000,-1.12700,-9.92700,-9.92700,-9.92700,-9.92700,-8.75700,-8.80000,4.57540,4.57540,-2.20000,-2.20000,23.15290,,0.00730,95.02060,-402.01010,-402.01010,-453.49480,-453.49480,0.01150,1.00270,89.75330,-8.14260,-8.79020,-5.20850,-8.14260,26.63820,-2.88040,-2.88040
2020-12-31,3.02400,0.15200,2.87200,5.60800,3.53900,9.14700,-6.27500,-1.24200,-7.51700,-7.51700,-7.51700,-7.51700,-6.24900,-6.27500,2.43350,2.43350,-1.00000,-1.00000,17.13980,0.00250,0.00680,94.97350,-207.50660,-207.50660,-248.57800,-248.57800,0.01480,0.99380,90.56550,-5.75270,-6.17730,-3.67830,-5.73800,28.56110,-3.2359,-3.2733
2020-09-30,2.74200,0.13500,2.60700,4.70500,2.61300,7.31800,-4.71100,-1.26300,-5.97400,-5.97400,-5.97400,-5.97400,-4.65400,-4.71100,2.72770,2.72770,-2.20000,-2.20000,3.10230,-0.02390,-0.03110,95.07660,-171.80890,-171.80890,-217.87020,-217.87020,0.06000,0.99930,90.06560,20.88230,15.89250,-13.06820,21.38150,-10.09940,-0.181,-0.1693
2020-06-30,2.36000,0.12200,2.23800,5.28200,2.38600,7.66800,-5.43000,-1.27800,-6.70800,-6.70800,-6.70800,-6.70800,-5.36100,-5.43000,1.97590,1.97590,-3.40000,-3.40000,2.91560,-0.01490,-0.02930,94.83050,-230.08480,-230.08480,-284.23730,-284.23730,0.05250,0.94930,94.80510,22.08040,17.04180,-14.92330,22.40860,-11.99870,-1.9262,-2.0388
2020-03-31,2.70900,0.12500,2.58400,7.47300,3.59300,11.06600,-8.48200,-1.22700,-9.70900,-9.70900,-9.70900,-9.70900,-8.45700,-8.48200,1.72270,1.72270,-5.60000,-5.60000,2.75790,,,95.38580,-313.10450,-313.10450,-358.39790,-358.39790,0.10140,1.08060,83.28900,24.11040,19.71330,-36.35510,24.11040,-22.01580,-5.23380,-5.37370
2019-12-31,3.28700,0.16100,3.12600,7.46100,2.99900,10.46000,-7.33400,-1.27400,-8.60800,-8.60800,-8.60800,-8.60800,-7.37000,-7.33400,1.65900,1.65900,-5.20000,-5.20000,3.82250,,,95.10190,-223.12140,-223.12140,-261.88020,-261.88010,0.09360,1.01330,88.82260,25.38400,20.06860,-24.51930,25.38410,-20.40250,-3.3833,-3.3833
2019-09-30,2.85600,0.14500,2.71100,5.14700,2.88700,8.03400,-5.32300,-1.11300,-6.43600,-6.43600,-6.43600,-6.43600,-5.29300,-5.32300,1.66020,1.66020,-3.80000,-3.80000,6.92730,,,94.92300,-186.37950,-186.37950,-225.35010,-225.35010,0.06760,0.98580,91.29200,24.73670,18.38860,-15.23530,24.73670,-15.67210,-4.026,-4.026
2019-06-30,2.09400,0.08900,2.00500,5.62000,2.52600,8.14600,-6.14100,-1.07200,-7.21300,-7.21300,-7.21300,-7.21300,-6.10900,-6.14100,1.65780,1.65780,-4.40000,-4.40000,8.76860,,,95.74980,-293.26650,-293.26650,-344.46040,-344.46040,0.04340,0.98130,91.71920,35.58630,24.65900,-14.95230,35.58640,-12.20910,-4.0224,-4.0471
2019-03-31,1.76700,0.10800,1.65900,4.07400,3.14300,7.21700,-5.55800,-4.32600,-9.88400,-9.88400,-9.88400,-9.88400,-5.51500,-5.55800,1.65760,1.65760,-6.00000,-6.00000,9.80700,,,93.88800,-314.54440,-314.54440,-559.36610,-559.36610,0.03190,0.98940,90.96780,71.99360,43.52080,-17.82540,71.99360,-8.28270,-4.36370,-4.36370
2018-12-31,2.75500,0.14600,2.60900,4.71300,3.04400,7.75700,-5.14800,-0.79300,-5.94100,-5.94100,-5.94100,-5.94100,-5.10000,-5.14800,1.65590,1.65590,-3.40000,-3.40000,2.11030,1.18650,-7.89230,94.70060,-186.86020,-186.86020,-215.64430,-215.64430,0.07370,0.96190,93.56080,132.13870,44.07930,-15.89990,-24.64740,-2.71180,-3.0032,-3.0032
2018-09-30,2.84700,0.15400,2.69300,4.98300,4.12700,9.11000,-6.41700,-0.80600,-7.22300,-7.22300,-7.22300,-7.22300,-6.36800,-6.41700,1.65810,1.65810,-4.40000,-4.40000,2.63090,0.97480,47.50130,94.59080,-225.39520,-225.39520,-253.70560,-253.70570,0.06430,0.99720,90.25290,-923.67800,88.08530,-16.31760,-23.29770,0.47230,-4.951,-4.9558
2018-06-30,2.35800,0.13400,2.22400,6.45100,3.63300,10.08400,-7.86000,-0.80400,-8.66400,-8.66400,-8.66400,-8.66400,-7.80700,-7.86000,1.65680,1.65680,-5.20000,-5.20000,3.01320,0.81600,5.41450,94.31720,-333.33330,-333.33330,-367.43010,-367.43000,0.04430,0.94130,95.61070,-121.85720,462.82060,-16.28850,-22.42120,4.28560,-4.173,-4.1729
2018-03-31,2.46800,0.12900,2.33900,8.26600,3.98100,12.24700,-9.90800,-0.83900,-10.74700,-10.74700,-10.74700,-10.74700,-9.84600,-9.90800,1.65270,1.65270,-6.60000,-6.60000,3.60320,0.69170,2.74760,94.77310,-401.45860,-401.45860,-435.45370,-435.45380,0.04020,0.99080,90.83870,-74.28650,-195.93440,-17.50870,-22.90150,8.73460,-6.02890,-6.07550
2017-12-31,3.26200,0.16500,3.09700,6.91800,3.30600,10.22400,-7.12700,-0.90100,-8.02800,-8.02800,-8.02800,-8.02800,-7.05900,-7.12700,1.49130,1.49130,-4.40000,-4.40000,4.55920,0.59790,1.73200,94.94180,-218.48550,-218.48560,-246.10680,-246.10680,0.04420,1.06150,84.78540,-33.45980,-53.48080,-10.87840,-13.45580,14.61610,-4.5429,-4.5686
2017-09-30,2.44400,0.12400,2.32000,13.38200,3.40900,16.79100,-14.47100,-0.98600,-15.45700,-15.45700,-15.45700,-15.45700,-14.40100,-14.47100,1.46520,1.46520,-10.60000,-10.60000,5.15420,0.55360,1.40820,94.92640,-592.10300,-592.10300,-632.44680,-632.44680,0.02970,0.99510,90.44190,-50.76690,-72.01030,-18.76580,-22.66260,18.56710,-10.9329,-10.9455
2017-06-30,2.06100,0.09600,1.96500,11.25500,3.81900,15.07400,-13.10900,-0.98100,-14.09000,-14.09000,-14.09000,-14.09000,-13.04200,-13.10900,1.43790,1.43790,-9.80000,-9.80000,3.72160,0.81240,4.75560,95.34210,-636.05040,-636.05040,-683.64870,-683.64870,0.03230,0.92380,97.42360,-152.68740,-5727.72500,-22.08640,-28.64870,6.41370,-6.2829,-6.334
2017-03-31,2.13100,0.11100,2.02000,13.54100,3.53200,17.07300,-15.05300,-0.68900,-15.74200,-15.74200,-15.74200,-15.74200,-14.87900,-15.05300,1.42010,1.42010,-11.00000,-11.00000,5.86230,0.65790,2.08630,94.79120,-706.38200,-706.38200,-738.71420,-738.71420,0.02890,0.97080,92.70300,-73.29720,-125.98640,-21.34130,-25.07370,14.94810,-10.66530,-10.70190
2016-12-31,2.36200,0.12100,2.24100,9.15900,3.84500,13.00400,-10.76300,-0.57100,-11.33400,-11.33400,-11.33400,-11.33400,-10.69900,-10.76300,1.32790,1.32790,-8.00000,-8.00000,3.55810,0.33770,0.67860,94.87720,-455.67310,-455.67320,-479.84760,-479.84750,0.04090,0.96060,93.69600,-38.72760,-55.87660,-19.62530,-25.65010,20.73780,-6.9608,-7.0048
2016-09-30,1.75900,0.09400,1.66500,6.78100,4.68400,29.45400,-27.78900,-0.55600,-28.34500,-28.34500,-28.34500,-28.34500,-27.72600,-27.78900,1.32070,1.32070,-21.00000,-21.00000,4.53770,0.29440,0.55190,94.65610,-1579.81800,-1579.81800,-1611.42700,-1611.42700,0.02660,0.94720,95.01420,-74.84820,-98.12030,-42.82180,-52.81550,27.05120,-5.4334,-5.4391
2016-06-30,1.68000,0.09500,1.58500,8.82200,3.44300,12.26500,-10.68000,-0.61000,-11.29000,-11.29000,-11.29000,-11.29000,-10.61200,-10.68000,1.29270,1.29270,-9.00000,-9.00000,5.70120,0.26370,0.47560,94.34530,-635.71420,-635.71420,-672.02380,-672.02380,0.02270,0.89890,100.12500,-24.44410,-30.34540,-15.23530,-17.99890,35.67610,-8.3843,-8.5761
2016-03-31,1.72600,0.08900,1.63700,6.82800,3.61600,10.44400,-8.80700,-0.63500,-9.44200,-9.44200,-9.44200,-9.44200,-8.76100,-8.80700,1.29020,1.29020,-7.00000,-7.00000,6.34670,0.23670,0.40940,94.84360,-510.25490,-510.25490,-547.04520,-547.04520,0.02020,0.98830,91.06970,-16.87810,-20.10630,-11.06670,-12.88260,43.35350,-6.19050,-6.19670
2015-12-31,2.09170,0.10290,1.98880,12.04100,3.19400,15.23520,-13.24650,-0.21530,-13.46180,-13.46180,-13.46180,-13.46180,-13.19650,-13.24650,1.23370,1.23370,-8.00000,-8.00000,7.94770,0.23260,0.37460,95.08010,-633.29620,-633.29620,-643.59090,-643.59060,0.02200,0.99320,90.61670,-20.86770,-24.24320,-14.17550,-16.01300,50.01160,-9.4095,-9.4064
2015-09-30,2.04500,0.11600,1.92900,4.00100,2.77200,6.77300,-4.84400,-0.69900,-5.54300,-5.54300,-5.54300,-5.54300,-4.79000,-4.84400,1.28390,1.28390,-4.00000,-4.00000,10.38430,0.21380,0.33590,94.32760,-236.87040,-236.87040,-271.05130,-271.05130,0.01930,0.88210,102.02360,-7.29410,-8.27180,-5.22370,-5.73450,59.18670,-3.488,-3.4989
2015-06-30,2.08300,0.10300,1.98000,5.93800,3.41100,9.34900,-7.36900,-0.75900,-8.12800,-8.12800,-8.12800,-8.12800,-7.31620,-7.36900,1.28350,1.28350,-6.00000,-6.00000,11.27730,0.21290,0.33060,95.05520,-353.76860,-353.76860,-390.20650,-390.20650,0.01870,0.99520,90.43610,-10.08730,-11.35280,-7.28470,-7.94000,62.75910,-4.1434,-4.1412
2015-03-31,1.65830,0.08410,1.57420,4.71900,3.52900,32.59580,-31.02160,-0.82670,-31.84820,-31.84820,-31.84820,-31.84820,-30.96140,-31.02160,1.07930,1.07930,-30.00000,-30.00000,10.53880,0.19920,0.31250,94.92910,-1870.64800,-1870.64800,-1920.49700,-1920.49700,0.01390,0.93730,96.02480,-36.34990,-40.50190,-26.69360,-29.10880,68.26960,-7.18880,-7.20270
2014-12-31,1.99220,0.09270,1.89950,3.47870,3.23160,6.71040,-4.81080,-0.87830,-5.68910,-5.68910,-5.68910,-5.68910,-4.74960,-4.81080,0.85970,0.85970,-8.00000,-8.00000,5.18680,0.43130,0.95020,95.34590,-241.48140,-241.48140,-285.56780,-285.56780,0.03180,1.01590,88.58950,-19.10160,-27.34950,-9.08610,-10.86280,34.61960,-5.4631,-5.4946
2014-09-30,1.76490,0.08930,1.67560,3.70540,2.72320,6.42860,-4.75300,-0.82710,-5.58010,-5.58010,-5.58010,-5.58010,-4.69750,-4.75300,0.86010,0.86010,-6.00000,-6.00000,5.80680,0.40460,0.83880,94.94040,-269.31430,-269.31430,-316.17980,-316.17980,0.02590,0.95950,93.79690,-16.10590,-21.74260,-8.18090,-9.59000,40.28440,-2.4187,-2.4247
2014-06-30,4.80130,0.09180,4.70940,3.32900,2.92530,6.25430,-1.54480,-0.35100,-1.89580,-1.89580,-1.89580,-1.89580,-1.48080,-1.54480,0.85960,0.85960,-2.00000,-2.00000,6.14490,0.38210,0.75790,98.08720,-32.17450,-32.17450,-39.48500,-39.48500,0.06500,0.99130,90.78970,-4.81010,-6.22990,-2.56530,-2.97220,45.82570,-5.4986,-5.567
2014-03-31,1.28460,0.06510,1.21950,3.14590,2.82690,5.97290,-4.75330,-0.81060,-5.56390,-5.56390,-5.56390,-5.56390,-4.69010,-4.75330,0.85920,0.85920,-6.00000,-6.00000,7.63860,0.39820,0.74540,94.92870,-370.01570,-370.01570,-433.11480,-433.11480,0.01700,0.93840,95.90510,-13.72530,-17.63210,-7.38280,-8.25990,47.16540,-6.17550,-6.17550
2013-12-31,1.52410,0.07030,1.45380,2.96100,2.97610,5.93710,-4.48320,0.28520,-4.19800,-4.19800,-4.19800,-4.19800,-4.41980,-4.48320,0.82340,0.82340,-5.00000,-5.00000,9.17370,0.38220,0.67640,95.38780,-294.14780,-294.14790,-275.43660,-275.43660,0.01890,1.03180,87.22770,-9.29310,-11.59950,-5.20910,-5.74140,52.61370,-6.7021,-6.725
2013-09-30,7.20210,0.05400,7.14810,4.17080,2.84700,7.01770,0.13040,-1.99820,-1.86780,-1.86780,-1.86780,-1.86780,0.19320,0.13040,0.82460,0.82460,-2.00000,-2.00000,11.34970,0.41200,0.73560,99.25000,1.81010,1.81010,-25.93470,-25.93470,0.09170,6.22760,14.45170,-4.49290,-5.73110,-2.37800,-2.64170,49.41560,0.4218,0.3019
2013-06-30,5.40440,0.04030,5.36410,3.16660,2.90370,6.07030,-0.70620,-0.58770,-1.29380,-1.29380,-1.29380,-1.29380,-0.64640,-0.70620,0.81130,0.81130,-2.00000,-2.00000,10.88980,0.46980,0.92800,99.25500,-13.06710,-13.06710,-23.94080,-23.94070,0.07920,6.26100,14.37480,-3.94990,-5.44210,-1.89700,-2.09410,40.10170,0.0982,0.0987
2013-03-31,0.87140,0.03320,0.83820,2.62850,2.56710,5.19560,-4.35740,-0.60490,-4.96230,-4.96230,-4.96230,-4.96230,-4.29700,-4.35740,0.80100,0.80100,-6.00000,-6.00000,14.22520,0.49650,0.99630,96.18790,-500.02160,-500.02160,-569.43930,-569.43940,0.01340,1.14000,78.94860,-16.40540,-23.33430,-7.62350,-8.26070,37.73740,-5.40360,-5.44720
2012-12-31,1.68640,0.02800,1.65840,2.70740,2.88350,15.09090,-13.43250,1.06130,-12.37120,-12.37120,-12.37120,-12.37120,-13.39160,-13.43250,0.79060,0.79060,-16.00000,-16.00000,14.28860,0.46550,0.87080,98.34020,-796.51530,-796.51530,-733.58290,-733.58290,0.02420,1.85710,48.46150,-36.10180,-48.92600,-17.73180,-19.29790,42.82470,-16.8885,-16.9684
2012-09-30,0.57780,0.02230,0.55540,3.04250,2.47390,5.51640,-4.96090,1.57590,-3.38500,-3.38500,-3.38500,-3.38500,-4.93000,-4.96090,0.79640,0.79640,-4.00000,-4.00000,10.59390,,,96.13680,-858.64730,-858.64730,-585.88520,-585.88510,0.01100,1.05360,85.42540,-7.40450,-9.21500,-6.43850,-7.40450,57.17940,-5.2711,-5.2814
2012-06-30,4.35160,0.01260,4.33890,4.50050,2.26460,6.76510,-2.42610,-0.46030,-2.88650,-2.88650,-2.88650,-2.88650,-2.39610,-2.42610,0.79050,0.79050,-4.00000,-4.00000,13.00750,,,99.70960,-55.75240,-55.75240,-66.33120,-66.33120,0.07910,13.67100,6.58330,-6.13420,-7.58140,-5.24530,-6.13420,59.16320,-1.7829,-1.8129
2012-03-31,10.35630,0.11350,10.24270,5.24190,2.80110,8.04310,2.19970,0.02600,2.22570,2.22570,2.22570,2.22570,2.23010,2.19970,0.77560,0.83340,3.00000,3.00000,12.13550,,,98.90370,21.24030,21.24030,21.49170,21.49170,0.18710,30.47730,2.95300,4.67600,5.76370,4.02150,4.67600,60.49580,4.72480,4.71220
2011-12-31,14.08910,,14.08910,4.44790,2.07610,,7.56510,-1.50320,6.06190,6.06190,6.06190,6.06190,7.59570,7.56510,0.76350,0.76350,7.00000,7.00000,10.16850,,,100.00000,53.69490,53.69490,43.02540,43.02540,0.29240,334.91940,0.26870,15.20180,19.62160,12.58170,15.20180,51.70770,11.3357,11.3436
2011-09-30,0.14710,,0.14710,3.04230,1.92120,,-4.81630,0.60980,-4.20660,-4.20660,-4.20660,-4.20660,-4.78470,-4.81630,0.76540,0.76540,-5.00000,-5.00000,8.38210,,,100.00000,-3273.70100,-3273.70100,-2859.22900,-2859.22900,0.00380,1.07140,83.99950,-12.98050,-17.95770,-10.82260,-12.98050,42.31980,-5.756,-5.7292
2011-06-30,0.39290,,0.39290,3.14410,1.86780,,-4.61900,-0.29510,-4.91410,-4.91410,-4.91410,-4.91410,-4.59490,-4.61900,0.76380,0.76380,-6.00000,-6.00000,9.83180,,,100.00000,-1175.70700,-1175.70700,-1250.82100,-1250.82100,0.00910,3.94750,22.79950,-13.60220,-18.10300,-11.41010,-13.60220,47.23710,-5.4525,-5.7162
2011-03-31,0.13350,,0.13350,3.05850,2.40730,,-5.33230,-1.46780,-6.80020,-6.80020,-6.80020,-6.80020,-5.31130,-5.33230,0.75830,0.75830,-9.00000,-9.00000,11.45350,,,100.00000,-3993.10400,-3993.10400,-5092.29700,-5092.29600,0.00280,1.62830,55.27390,-16.78440,-21.56540,-14.46850,-16.78440,52.75070,-6.10390,-6.11500
2010-12-31,0.10030,,0.10030,3.65170,2.05890,,-5.61040,0.00360,-5.60680,-5.60680,-5.60680,-5.60680,-5.44570,-5.61040,0.74960,0.74960,-8.00000,-7.00000,11.82080,,,100.00000,-5594.27900,-5594.28000,-5590.72100,-5590.71900,0.00200,1.08570,82.89560,-12.31780,-15.34610,-11.06990,-12.31780,60.08460,-4.9363,-5.0441
2010-09-30,3.24230,,3.24230,3.00860,1.99870,,-1.76500,0.25020,-1.51480,-1.51480,-1.51480,-1.51480,-1.60450,-1.76500,0.75620,0.75620,-2.00000,-2.00000,17.86640,,,100.00000,-54.43600,-54.43600,-46.71980,-46.71980,0.05980,16.62760,5.41270,-2.99150,-3.63650,-2.79410,-2.99150,66.94600,-1.0992,-1.1737
2010-06-30,0.09860,,0.09860,2.24470,1.78040,,-3.92650,1.82850,-2.09800,-2.09800,-2.09800,-2.09800,-3.74600,-3.92650,0.75620,0.75620,-3.00000,-3.00000,25.89200,,,100.00000,-3980.86400,-3980.86400,-2127.04200,-2127.04200,0.00180,2.21590,40.61560,-4.04940,-4.89870,-3.82470,-4.04940,68.51120,-5.1336,-5.1857
2010-03-31,12.55830,,12.55830,2.46780,4.42640,,5.66410,-0.87980,4.78430,4.78430,4.78430,4.78430,5.84490,5.66410,0.72890,0.76280,7.00000,6.00000,22.73000,,,100.00000,45.10220,45.10220,38.09630,38.09630,0.21350,218.96180,0.41100,8.93230,10.73200,8.13410,8.93230,78.35220,8.99580,8.99580
2009-12-31,1.72420,,1.72420,2.43960,2.01070,,-2.72610,0.02010,-2.70600,-2.70600,-2.70600,-2.70600,-2.54090,-2.72610,0.65060,0.65060,-4.00000,-4.00000,8.66230,,,100.00000,-158.10400,-158.10400,-156.93770,-156.93770,0.04780,3.34310,26.92100,-8.18700,-11.24200,-7.49590,-8.18700,49.10310,-4.9316,-4.9503
2009-09-30,0.76530,,0.76530,2.29600,2.56650,,-4.09720,0.03690,-4.06030,-4.06030,-4.06030,-4.06030,-3.91030,-4.09720,0.66270,0.66270,-6.00000,-6.00000,7.97070,,,100.00000,-535.35720,-535.35720,-530.54050,-530.54060,0.02020,3.37170,26.69250,-11.79300,-15.95550,-10.69360,-11.79300,51.76300,-3.4952,-3.4947
2009-06-30,0.06330,,0.06330,2.28110,2.02990,,-4.24770,0.06630,-4.18140,-4.18140,-4.18140,-4.18140,-4.05960,-4.24770,0.63650,0.63650,-7.00000,-7.00000,12.53360,,,100.00000,-6714.28500,-6714.28500,-6609.52800,-6609.52800,0.00170,1.59580,56.39740,-11.86570,-15.92480,-11.15140,-11.86570,55.22690,-4.9912,-4.9921
2009-03-31,6.03710,,6.03710,2.91610,2.09510,,1.02600,0.09910,1.12510,1.12510,1.12510,1.12510,1.21720,1.02600,0.63600,0.68460,2.00000,2.00000,15.62760,,,100.00000,16.99470,16.99470,18.63570,18.63570,0.14730,162.60750,0.55350,2.89180,3.75980,2.74490,2.89180,60.13070,1.75420,1.74330
