Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,81.65400,26.85900,54.79500,41.33000,41.72900,13.06600,,13.06600,1.64300,11.42300,11.42300,11.42300,34.32210,34.65870,0.33000,0.33000,0.31600,0.46200,24.95610,21.81790,0.00730,1.30620,1.81310,0.15970,0.89350,25.60500,0.7017,0.6742
2024-06-30,81.82800,25.46900,56.35900,39.94300,40.36400,15.99500,,15.99500,1.83600,14.15900,14.15900,14.15900,34.61000,34.91900,0.41000,0.41000,0.38030,0.61360,29.03380,25.70110,0.00780,1.66480,2.33790,0.20060,1.03170,24.65520,0.1977,0.1754
2024-03-31,71.45300,22.82300,48.63000,41.34100,41.76200,6.86800,,6.86800,1.12000,5.74800,5.74800,5.74800,34.82550,35.22710,0.17000,0.16000,0.38110,0.61570,14.53910,12.16820,0.00670,0.67820,0.95440,0.08110,0.41970,24.43300,0.36620,0.34080
2023-12-31,71.11500,20.39100,50.72400,43.55400,44.14700,6.57700,,6.57700,0.34400,6.23300,6.23300,6.23300,35.02200,35.25800,0.18000,0.18000,0.37950,0.61150,13.34080,12.64300,0.00690,0.73050,1.02600,0.08690,0.45330,24.44450,0.869,0.8403
2023-09-30,79.73800,17.84900,61.88900,39.49700,40.09200,21.79700,,21.79700,3.57800,18.21900,18.21900,18.21900,35.02270,35.11520,0.52000,0.51000,0.36700,0.60830,34.72690,29.02640,0.00880,2.23950,3.21200,0.25480,1.41760,23.31010,0.8861,0.7787
2023-06-30,77.35200,14.24700,63.10500,42.61100,43.23400,19.87100,,19.87100,3.02500,16.84600,16.84600,16.84600,35.05800,35.12700,0.48000,0.48000,0.36520,0.62200,32.47110,27.52790,0.00860,2.05510,2.94090,0.23680,1.30450,23.38890,0.6911,0.6664
2023-03-31,74.92300,6.82300,68.10000,42.80700,43.43000,24.67000,,24.67000,4.21300,20.45700,20.45700,20.45700,35.10840,35.44530,0.58000,0.58000,0.02540,0.53720,37.22370,30.86680,0.00920,2.47640,3.53600,0.28270,2.41340,23.52970,0.66010,0.52890
2022-12-31,72.60500,2.91400,69.69100,41.13100,41.80200,27.88900,,27.88900,5.34500,22.54400,22.54400,22.54400,35.10300,35.46400,0.64000,0.64000,0.02620,0.08530,40.84450,33.01650,0.00980,2.82540,4.10090,0.32300,2.75140,22.72750,0.903,0.7952
2022-09-30,68.56300,1.82400,66.73900,40.42100,41.09200,25.64700,,25.64700,4.65700,20.99000,20.99000,20.99000,35.10400,35.46890,0.60000,0.59000,0.02680,0.07960,39.58240,32.39500,0.00900,2.70250,3.97640,0.29150,2.63000,22.12570,0.8029,0.8341
2022-06-30,58.74800,1.68400,57.06400,33.79900,34.50300,22.56100,,22.56100,3.97700,18.58400,18.58400,18.58400,35.11030,35.40950,0.53000,0.52000,0.02580,0.07840,38.71940,31.89400,0.00800,2.30750,3.34330,0.25400,2.24800,22.94230,0.6489,0.6026
