Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,6733.14000,,6733.14000,3335.52000,4.38000,,1947.00000,-169.98000,1777.02000,395.76000,1381.26000,1381.26000,1060.50000,,1947.00000,990.62200,990.62200,1.07050,1.07050,,,,,,,,,,,,,,,,,,,
2024-03-31,2245.74000,,2245.74000,1080.48000,-19.68000,,660.48000,-51.90000,608.58000,139.38000,469.20000,469.20000,363.18000,660.48000,660.48000,990.62200,990.62200,0.36700,0.36700,0.86560,0.13510,0.24880,100.00000,29.41040,29.41040,27.09930,16.17200,0.12990,,3.16660,28.42180,4.75630,5.01970,2.71490,4.11380,9.95820,0.95880,0.62770
2023-03-31,2526.30000,,2526.30000,1196.72000,22.26000,,800.17020,-58.38000,741.79000,150.43000,591.36000,591.36000,449.68000,800.17020,800.17020,990.62200,990.62200,0.45400,0.45400,0.84850,0.14940,0.27240,100.00000,31.67360,31.67360,29.36270,17.79990,0.12960,,3.74770,24.01500,5.35900,5.65280,3.03370,4.55820,11.13930,0.87460,0.31200
2022-03-31,2464.56000,,2464.56000,1107.40000,-56.07000,,742.77000,-52.43000,690.34000,140.42000,549.92000,549.92000,428.26000,742.77000,742.77000,990.62200,990.62200,0.43000,0.43000,0.92600,0.17290,0.31610,100.00000,30.13800,30.13800,28.01070,17.37670,0.12600,,3.62560,24.82360,5.12360,5.39040,2.81120,4.23770,10.83470,1.31550,0.78200
2021-03-31,2376.15000,,2376.15000,1059.52000,12.32000,,818.92980,-61.81000,757.12000,170.03000,587.09000,587.09000,420.98000,818.92980,818.92980,990.62200,990.62200,0.42500,0.42500,0.80020,0.20720,0.42210,100.00000,34.46460,34.46460,31.86330,17.71690,0.13160,,2.68170,33.56080,6.55760,6.93390,3.25270,5.19910,9.03760,1.23190,0.82010
2020-03-31,2393.58000,,2393.58000,1080.45000,1.33000,,835.02990,-70.35000,764.68000,183.61000,581.07000,581.07000,410.34000,835.02990,835.02990,990.62200,990.62200,0.41400,0.41400,0.79570,0.23790,0.47750,100.00000,34.88620,34.88620,31.94710,17.14340,0.14130,,2.26450,39.74380,6.55960,6.90850,3.43140,4.99910,8.94210,1.24390,0.96080
2019-03-31,2438.80000,,2438.80000,1211.70000,9.87000,,842.02990,-49.00000,793.03000,197.75000,595.28000,595.28000,435.68000,842.02990,842.02990,990.62220,990.62220,0.44000,0.44000,1.04460,0.20490,0.34560,100.00000,34.52640,34.52640,32.51720,17.86450,0.15900,,2.30270,39.08440,6.75360,7.06470,3.88110,5.36960,8.89770,0.92140,0.61770
2018-03-31,3234.30000,,3234.30000,1622.70000,13.50000,,1087.80000,-34.60000,1053.20000,255.40000,797.80000,797.80000,573.40000,1087.80000,1087.80000,990.62200,990.62200,0.57880,0.57880,1.17820,0.18460,0.30190,100.00000,33.63320,33.63320,32.56350,17.72870,0.15650,,2.59760,34.64710,6.64050,6.85110,3.86160,5.41500,12.12780,0.96570,0.41810
2017-03-31,3102.20000,,3102.20000,1421.30000,45.50000,,1249.10000,-16.70000,1232.40000,294.80000,937.60000,937.60000,937.60000,1249.10000,1249.10000,990.62220,990.62220,0.67500,0.67500,1.33340,,0.04860,100.00000,40.26500,40.26500,39.72670,30.22370,0.16540,,3.24670,27.72070,8.33740,8.56890,4.99810,8.33740,11.35860,1.31940,0.69410
2016-03-31,2754.20000,,2754.20000,1288.70000,-67.80000,,957.20000,-25.60000,931.60000,242.30000,689.30000,689.30000,458.70000,957.20000,957.20000,981.75800,981.75800,0.47000,0.47000,1.48220,0.23380,0.34860,100.00000,34.75420,34.75420,33.82470,16.65460,0.15560,,2.83620,31.73300,6.87280,7.08200,3.89450,5.26590,9.94980,1.33870,0.75580
