Date,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2020-09-30,1.57310,0.69730,-2.27040,-0.04090,-2.31120,-2.31120,-2.31120,-2.31120,-2.08330,-2.27040,10.48760,10.48760,-0.22000,-0.22000,11.80380,,0.03690,-7.70880,-7.80140,-7.25700,-7.70870,2.81130,-0.21320,-0.21650
2020-06-30,1.06690,0.76490,-1.83180,-0.04280,-1.87460,-1.87460,-1.87460,-1.87460,-1.64700,-1.83180,5.61670,5.61670,-0.24000,-0.24000,6.48570,,0.05260,-8.61570,-8.75990,-7.83870,-8.61560,2.39550,-0.4262,-0.4271
2020-03-31,1.13410,1.40820,-2.54240,-5.54090,-8.08330,-8.08330,-8.08330,-8.08330,-2.35760,-2.54240,6.51800,6.51800,-1.24000,-1.24000,2.90840,,0.08250,-56.46970,-57.92700,-48.90640,-56.46830,1.86560,-0.0962,-0.0958
2019-12-31,1.01210,0.62230,-1.63440,-0.29310,-1.92750,-1.92750,-1.92750,-1.92750,-1.45790,-1.63440,3.85390,3.85390,-0.50000,-0.50000,0.34620,,0.13760,-24.96140,-26.18960,-16.59050,-24.96020,1.99490,-0.2913,-0.2914
2019-09-30,1.48240,0.50550,-1.98790,0.42670,-1.56110,-1.56110,-1.56110,-1.56110,-1.81300,-1.98790,3.84500,3.84500,-0.41000,-0.41000,0.50360,,,-17.09980,-17.81060,-13.24530,-17.09930,2.36890,-0.37300,-0.37400
2019-06-30,1.54210,0.62640,-2.16850,-0.04360,-2.21220,-2.21220,-2.21220,-2.21220,-1.99410,-2.16850,3.59010,3.59010,-0.59000,-0.59000,0.99200,,,-20.86920,-21.61640,-16.44910,-20.86870,2.75690,-0.4689,-0.4716
2019-03-31,1.31030,0.77260,-2.08290,-0.05690,-2.13980,-2.13980,-2.13980,-2.13980,-1.90870,-2.08290,3.59800,3.59800,-0.59000,-0.59000,4.27040,,,-16.83270,-17.32840,-13.89970,-16.82600,3.31460,-0.5264,-0.5277
2018-12-31,1.65780,0.71140,-2.36920,0.13810,-2.23100,-2.23100,-2.23100,-2.23100,-2.19530,-2.36920,3.46900,3.46900,-0.64000,-0.64000,3.49980,,,-16.12510,-16.56300,-14.86910,-16.11920,3.98280,-0.6214,-0.6272
2018-09-30,1.41150,0.62760,-2.03910,0.19760,-1.84150,-1.84150,-1.84150,-1.84150,-1.86570,-2.03910,3.45900,3.45900,-0.53000,-0.53000,4.51340,,,-11.52850,-11.80020,-10.60110,-11.52480,4.60580,-0.27820,-0.28890
2018-06-30,1.53090,0.75180,-2.28270,0.63160,-1.65100,-1.65100,-1.65100,-1.65100,-2.11020,-2.28270,3.24600,3.24600,-0.64000,-0.64000,8.30210,,,-9.34920,-9.54950,-8.90230,-9.34680,5.10730,-1.0668,-1.071
2018-03-31,1.29130,1.12700,-2.41830,0.30830,-2.11000,-2.11000,-2.11000,-2.11000,-2.24770,-2.41830,3.20340,3.20340,-0.60000,-0.60000,3.42890,,,-11.02290,-11.24170,-9.44490,-11.02030,5.55080,-0.3938,-0.4349
2017-12-31,1.63960,0.75410,-2.39380,-0.40310,-2.79690,-2.79690,-2.79690,-2.79690,-2.10510,-2.39380,3.16680,3.16680,-0.80000,-0.80000,1.82290,,,-17.57500,-17.99880,-11.78830,-17.57020,5.02370,-0.4431,-0.4627
2017-09-30,1.45190,0.77850,-2.23040,0.22490,-2.00560,-2.00560,-2.00560,-2.00560,-1.82280,-2.23040,3.16540,3.16540,-0.60000,-0.60000,2.59360,,0.22650,-10.83210,-11.05720,-7.93780,-10.82960,5.84800,-0.49180,-0.50140
2017-06-30,2.29360,-0.04670,-2.24690,-0.31100,-2.55800,-2.55800,-2.55800,-2.55800,-1.85620,-2.24690,3.00520,3.00520,-0.80000,-0.80000,3.27720,,,-12.58990,-12.82910,-9.47300,-12.58720,6.42010,-0.3697,-0.3857
2017-03-31,1.55920,1.05650,-2.61570,-0.52300,-3.13870,-3.13870,-3.13870,-3.13870,-2.15240,-2.61570,3.05020,3.05020,-1.00000,-1.00000,50.48370,0.14280,0.16660,-14.01110,-14.25340,-10.98220,-12.00780,7.10480,-0.5966,-0.6271
2016-12-31,1.26100,1.03660,-2.29760,0.75120,-1.54640,-1.54640,-1.54640,-1.54640,-1.70980,-2.29760,2.91030,2.91030,-0.60000,-0.60000,3.07810,0.15550,0.49280,-8.07860,-8.24360,-4.93050,-6.82120,6.55020,-0.897,-0.897
2016-09-30,1.45210,0.98830,-2.44040,-0.62100,-3.06140,-3.06140,-3.06140,-3.06140,-1.87160,-2.44040,2.90900,2.90900,-1.00000,-1.00000,3.18790,0.14110,0.44560,-15.14000,-15.43400,-8.94570,-13.00070,6.94980,-0.76480,-0.77320
2016-06-30,1.52690,0.96900,-2.49590,0.84520,-1.65070,-1.65070,-1.65070,-1.65070,-1.95100,-2.49590,2.88350,2.88350,-0.60000,-0.60000,3.61530,0.11970,0.37350,-7.16330,-7.28570,-4.50600,-6.30480,7.92310,-0.4848,-0.5033
2016-03-31,1.06750,0.98070,-2.04820,-2.94340,-4.99170,-4.99170,-4.99170,-4.99170,-1.51970,-2.04820,2.89190,2.89190,-1.80000,-1.80000,3.91450,0.10980,0.34310,-20.81790,-21.16170,-13.02710,-18.52980,8.27340,-0.888,-0.9085
2015-12-31,1.15250,0.93780,-2.09030,-0.68500,-2.77530,-2.77530,-2.77530,-2.77530,-1.57440,-2.09030,2.87940,2.87940,-1.00000,-1.00000,19.32600,0.21700,0.27710,-9.77900,-9.91580,-6.79400,-7.65620,9.81760,-0.4181,-0.4278
2015-09-30,1.28210,0.94300,-2.22510,0.91810,-1.30700,-1.30700,-1.30700,-1.30700,-1.72770,-2.22510,2.86370,2.86370,-0.40000,-0.40000,30.15360,0.19660,0.24470,-4.25610,-4.31140,-3.08980,-3.41900,10.66640,-0.57750,-0.69400
2015-06-30,1.38600,1.16340,-2.54940,1.63170,-0.91770,-0.91770,-0.91770,-0.91770,-2.09220,-2.54940,2.82770,2.96110,-0.60000,-1.00000,52.72500,0.18430,0.22590,-2.88750,-2.92390,-2.07690,-2.35510,11.10580,-0.4349,-0.851
2015-03-31,0.54650,0.57620,-1.12260,0.87160,-0.25100,-0.25100,-0.25100,-0.25100,-0.77200,-1.12260,2.84710,2.98040,0.00000,-0.40000,65.51820,0.17730,0.21550,-0.78790,-0.79790,-0.55040,-0.64820,11.15010,-0.6945,-0.7671
2014-12-31,0.91670,0.78720,-1.70390,-0.17720,-1.88110,-1.88110,-1.88110,-1.88110,-1.36040,-1.70390,2.82790,2.96120,-0.60000,-0.80000,31.63970,0.17720,0.21530,-6.16670,-6.24870,-3.95160,-5.07360,10.78720,-0.3583,-1.9501
2014-09-30,0.81110,0.87600,-1.68710,2.53880,0.85170,0.85170,0.85170,0.85170,-1.36040,-1.68710,2.77880,2.77880,0.40000,0.40000,55.25940,0.16320,0.19510,2.64620,2.67970,1.73750,2.21400,11.38730,-0.61030,-0.81280
2014-06-30,2.20110,1.59270,-3.79380,-3.20660,-7.00050,-7.00050,-7.00050,-7.00050,-3.17080,-3.79380,2.56130,2.56130,-2.40000,-1.60000,71.37760,0.27890,0.38670,-29.95990,-30.48840,-15.96090,-21.60180,8.55690,-0.5183,-1.2458
2014-03-31,0.62570,0.60760,-1.23340,2.55720,1.32390,1.32390,1.32390,1.32390,-1.18530,-1.23340,2.66600,2.75170,0.40000,-0.40000,28.64270,0.10820,0.12140,4.13360,4.18690,3.23290,3.68590,11.74620,-0.5484,-0.9207
2013-12-31,1.13050,0.62090,-1.75140,0.38790,-1.36350,-1.36350,-1.36350,-1.36350,-1.69590,-1.75140,2.50160,2.50160,-0.60000,-0.60000,13.09610,0.26830,0.36670,-13.35760,-13.91600,-5.95710,-9.77070,4.08080,-0.8504,-0.839
2013-09-30,1.17420,0.71460,-1.88880,-4.67270,-6.56150,-6.56150,-6.56150,-6.56150,-1.83390,-1.88880,2.38360,2.38360,-2.80000,-2.80000,10.71280,0.23470,0.30670,-55.85100,-57.88010,-26.13000,-42.73270,4.69780,-0.55570,-1.50970
2013-06-30,1.01370,0.55150,-1.56520,-0.61550,-2.18070,-2.18070,-2.18070,-2.18070,-1.51030,-1.56520,2.29470,2.38040,-0.80000,-0.80000,12.32540,0.30220,0.43300,-27.23660,-28.72180,-13.29110,-18.99970,3.40650,-0.5404,-0.5677
2013-03-31,1.35920,0.83140,-2.19060,-1.49200,-3.68260,-3.68260,-3.68260,-3.68260,-2.13560,-2.19060,2.33510,2.33510,-1.60000,-1.60000,3.85130,0.24800,0.32990,-36.41830,-37.95250,-20.60150,-27.35660,4.30660,-0.6901,-0.6901
2012-12-31,0.71020,0.53340,-1.24360,0.03520,-1.20840,-1.20840,-1.20840,-1.20840,-1.18870,-1.24360,2.25500,2.25500,-0.60000,-0.60000,10.50610,,,-8.50680,-8.76060,-7.74000,-8.50090,6.18410,-0.5538,-0.5538
2012-09-30,1.20980,0.38120,-1.59100,-0.21300,-1.80400,-1.80400,-1.80400,-1.80400,-1.53610,-1.59100,2.06530,2.06530,-0.80000,-0.80000,8.58480,,,-14.10810,-14.57980,-12.56780,-14.09720,5.65560,-0.65140,-0.65140
2012-06-30,0.98010,0.54740,-1.52750,-0.11660,-1.64410,-1.64410,-1.64410,-1.64410,-1.47260,-1.52750,2.13820,2.13820,-0.89990,-0.89990,8.19790,,,-11.87270,-12.24680,-10.51870,-11.87030,6.23030,-0.4385,-0.4387
2012-03-31,1.58270,0.49410,-2.07680,0.04490,-2.03190,-2.03190,-2.03190,-2.03190,-2.02190,-2.07680,2.16500,2.16500,-0.70000,-0.70000,16.51620,,,-14.98110,-15.45880,-14.13390,-14.97130,6.18410,-0.631,-0.6306
2011-12-31,1.01150,0.32560,-1.33710,-0.05430,-1.39130,-1.39130,-1.39130,-1.39130,-1.28220,-1.33710,2.10640,2.10640,-0.70000,-0.70000,10.59000,,,-11.23850,-11.62410,-10.25950,-11.23100,5.79050,-0.5757,-0.5755
2011-09-30,0.69170,0.44870,-1.14040,0.00050,-1.14000,-1.14000,-1.14000,-1.14000,-1.08550,-1.14040,2.06520,2.06520,-0.70000,-0.70000,11.30110,,,-10.01940,-10.37940,-9.21030,-10.01210,5.46810,-0.32750,-0.33880
2011-06-30,0.59650,0.66500,-1.26150,0.00390,-1.25760,-1.25760,-1.25760,-1.25760,-0.89170,-1.26150,1.98830,1.98830,-0.39990,-0.39990,16.27510,,,-12.37490,-12.87030,-11.69000,-12.36490,4.96000,-0.4366,-0.4481
2011-03-31,1.69460,0.86310,-2.55770,0.01100,-2.54670,-2.54670,-2.54670,-2.54670,-2.50480,-2.55770,2.00310,2.00310,-1.40010,-1.40010,10.23380,,,-28.16960,-29.44610,-25.83240,-28.14400,4.47800,-0.5895,-0.6008
2010-12-31,1.11460,0.38430,-1.49890,-0.07650,-1.57540,-1.57540,-1.57540,-1.57540,-1.44500,-1.49890,1.97270,1.97270,-0.70000,-0.70000,,,,,,,,,-0.4924,-0.4914
2010-09-30,0.75010,0.36120,-1.11130,0.01390,-1.09750,-1.09750,-1.09750,-1.09750,-1.06020,-1.11130,1.93520,1.93520,-0.70000,-0.70000,,,,,,,,,-0.74860,-0.80370
2010-06-30,,,,,,,,,,,,,,0.00000,,,,,,,,,0.9182,1.018
2010-03-31,1.62510,0.80010,-2.42510,0.00060,-2.42450,-2.42450,-2.42450,-2.42450,-2.42510,-2.42510,1.88610,1.88610,-1.40010,-1.40010,,,,,,,,,-0.9182,-1.018
