Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2025-03-31,268.59100,5.72600,262.86500,169.82900,170.91100,91.95400,-1.51400,90.44000,15.93700,74.50300,74.50300,74.00500,23.65700,23.77600,3.13000,3.11000,,,,,,,,,,,,
2024-12-31,176.61700,3.10600,173.51100,134.77900,135.59100,37.92000,,37.92000,6.29400,31.62600,31.62600,31.29700,24.22200,24.28000,1.29000,1.29000,0.04120,0.04300,23.48290,19.38150,0.02120,4.07330,6.82540,0.41490,3.90540,32.19160,-3.15550,-3.24140
2024-09-30,171.76000,3.82800,167.93200,129.78300,130.70700,37.22500,,37.22500,3.05300,34.17200,34.17200,33.23100,25.17000,25.20200,1.35000,1.34000,0.03820,0.48870,22.27790,19.88760,0.02210,4.07000,6.65460,0.45260,3.91450,33.79100,5.2451,5.0743
2024-06-30,179.81300,3.08300,176.73000,127.57800,128.56100,48.16900,-0.99900,47.17000,5.12300,42.04700,42.04700,41.40300,24.94600,24.98000,1.66000,1.66000,0.04170,0.04360,27.60920,24.23370,0.02270,5.49460,9.59470,0.55840,5.26520,30.50620,4.2409,4.1512
2024-03-31,255.70600,8.46000,247.24600,163.23000,164.47000,82.77600,-2.01300,80.76300,15.24600,65.51700,65.51700,64.74400,25.28200,25.31100,2.56000,2.56000,0.04320,0.08710,36.51230,29.27020,0.02970,8.86010,15.92300,0.88090,8.47750,29.13790,7.6402,7.5714
2023-12-31,168.65900,5.86200,162.79700,128.18000,129.16400,33.63300,,33.63300,5.71900,27.91400,27.91400,27.43700,25.77700,25.80200,1.06000,1.06000,0.04410,0.04610,21.99570,17.94360,0.01930,3.82760,6.97780,0.35210,3.65900,28.06230,0.86990,0.79680
2023-09-30,165.69300,4.70800,160.98500,126.13400,127.24400,33.74100,0.00000,33.74100,-2.67200,36.41300,36.41300,34.98400,26.83300,26.92600,1.35000,1.34000,0.04950,0.07200,22.20640,23.02440,0.02020,5.59660,11.36490,0.48320,5.31970,24.84820,4.1241,3.9918
2023-06-30,167.07900,1.88100,165.19800,112.43400,113.60200,51.59600,-2.74900,48.84700,3.24300,45.60400,45.60400,44.40600,26.34700,26.44700,1.69000,1.68000,0.04800,0.38980,29.88960,27.17210,0.02190,6.72900,13.16570,0.61140,6.40600,25.53680,0.3672,0.3054
2023-03-31,231.72500,3.28200,228.44300,161.96400,163.39900,65.04400,-0.50000,64.54400,9.17600,55.36800,55.36800,53.93000,27.07800,27.17000,1.99000,1.99000,0.04880,0.11520,33.67280,28.13540,0.02790,8.22410,16.24930,0.80610,7.82270,24.88340,5.2573,5.2019
2022-12-31,150.83700,1.00300,149.83400,113.55300,114.81100,35.02300,-0.02400,34.99900,6.57700,28.42200,28.42200,27.84200,28.02500,28.08700,0.98000,0.98000,0.05040,0.05310,24.98890,19.87890,0.02100,4.31200,8.74000,0.42680,4.09470,23.36440,1.50860,1.43780
2022-09-30,123.67810,0.46200,123.21610,98.98500,100.38100,22.83510,,22.83500,-1.27200,24.10700,24.10700,23.00000,29.22700,29.23200,0.84000,0.84000,0.05290,0.05580,18.14260,18.27370,0.01870,3.73670,7.77780,0.35730,3.53910,22.41000,-0.7468,-0.8235
2022-06-30,127.90000,1.75500,126.14500,93.14600,94.67800,31.46700,-0.67000,30.79700,6.95800,23.83900,23.83900,22.01400,28.86800,28.86800,0.76000,0.76000,0.02240,0.02290,24.16460,17.27310,0.01890,3.28920,6.14120,0.35430,3.21540,24.68830,-0.027,-0.1028
2022-03-31,194.94300,1.37700,193.56600,133.29300,135.46200,58.10400,,58.10400,8.00200,50.10200,50.10200,48.43600,29.21200,29.22400,1.66000,1.66000,0.10690,0.11970,36.03040,30.03520,0.02340,6.56300,11.79950,0.72750,5.86130,25.99890,4.7771,4.7144
2021-12-31,159.48200,1.27800,158.20400,81.13400,82.62200,75.58200,,75.58200,14.27600,61.30600,61.30600,60.37100,30.23900,30.26100,2.00000,2.00000,0.10050,0.11170,47.83130,38.20510,0.02080,7.42060,12.64060,0.80560,6.67510,27.46440,5.19240,5.12910
2021-09-30,121.59900,1.38900,120.21000,100.02700,101.78900,18.42100,-0.60000,17.82100,1.10100,16.72000,16.72000,15.60200,31.73000,31.75200,0.49000,0.49000,0.09620,0.10650,15.99230,14.00100,0.01670,1.91770,3.15930,0.24990,1.73310,27.53030,3.9366,3.8298
2021-06-30,132.43600,1.50800,130.92800,83.61700,85.63000,45.29800,-0.50500,44.79300,4.93400,39.85900,39.85900,37.97200,31.32100,31.33900,1.21000,1.21000,0.09650,0.10680,35.46110,30.06110,0.01790,4.54680,7.48910,0.56520,4.10800,27.46340,2.1438,1.98
2021-03-31,189.12200,1.81900,187.30300,122.95000,125.70700,61.59600,-0.55400,61.04200,1.13300,59.90900,59.90900,57.95300,31.52100,31.53500,1.84000,1.84000,0.10240,0.11410,38.87700,36.90970,0.01600,7.17250,12.25510,0.61190,6.43770,26.16230,7.0504,6.9332
2020-12-31,113.60100,2.14700,111.45400,75.49200,77.50500,33.94900,-1.15900,32.79000,3.53300,29.25700,29.25700,27.48300,32.78200,32.79100,0.84000,0.84000,0.10630,0.11900,31.12040,26.08360,0.01450,3.59770,6.30480,0.40270,3.21520,24.92980,5.18760,5.16990
2020-09-30,109.15700,3.89400,105.26300,85.74700,88.03000,17.23300,-1.23300,16.00000,1.79000,14.21000,14.21000,12.39100,34.83000,34.83000,0.40000,0.40000,0.10390,0.11590,16.61770,12.86940,0.01580,1.67710,2.86430,0.23330,1.50290,24.65900,5.0828,4.9872
2020-06-30,108.45400,5.26900,103.18500,83.69800,86.33400,16.85100,,16.85100,-2.42600,19.27700,19.27700,17.75800,33.79400,33.81600,0.53000,0.53000,0.20180,0.25280,19.12890,20.15850,0.01000,2.32280,4.04610,0.21960,1.85410,23.96430,0.7892,0.6728
2020-03-31,199.91600,11.66600,188.25000,125.11600,128.51800,59.73200,-0.50700,59.22500,5.61700,53.60800,53.60800,51.08900,35.11400,35.13600,1.45000,1.45000,0.20790,1.15310,39.23380,33.84410,0.02580,6.65880,11.94470,0.91730,5.27420,23.26270,3.845,3.7655
2019-12-31,115.10800,12.97400,102.13400,76.28700,78.96300,23.17100,-0.24200,22.92900,0.68000,22.24900,22.24900,21.06800,36.61400,36.64800,0.56000,0.56000,0.20290,0.48630,23.22470,21.33970,0.01600,2.65800,4.66030,0.36000,2.11870,22.51880,3.69730,3.63970
2019-09-30,116.80600,15.21000,101.59600,76.90600,80.26400,21.33200,,21.33200,-0.13000,21.46200,21.46200,17.81700,37.92800,37.96800,0.54000,0.54000,0.20370,1.02120,21.88460,18.27850,0.01580,2.54300,4.45600,0.34710,2.02510,22.32280,0.6369,0.5754
2019-06-30,125.42200,14.66400,110.75800,77.20600,81.58000,29.17800,,29.17800,-1.15800,30.33600,30.33600,29.29100,38.90300,38.97800,0.75000,0.75000,0.20310,0.43310,28.70550,28.81670,0.01670,3.68650,6.61190,0.49720,2.93760,21.72500,1.1497,1.0665
2019-03-31,193.31900,16.94400,176.37500,128.31600,133.91200,42.46300,-9.66000,32.80300,-0.39500,33.19800,33.19800,32.12000,39.43000,39.49700,0.81000,0.81000,0.10810,0.13520,22.93000,22.45260,0.02360,4.03030,7.28440,0.54870,3.59480,20.87930,1.9188,1.8431
2018-12-31,112.72700,14.70400,98.02300,79.01100,83.39400,14.62900,,14.62900,-1.69100,16.32000,16.32000,15.39800,39.33500,39.40700,0.39000,0.39000,0.10350,0.41560,16.45110,17.31590,0.01440,2.11750,4.06890,0.26400,1.89830,19.55870,1.32550,1.18060
2018-09-30,84.81500,11.66500,73.15000,67.76400,71.32900,1.82100,,1.80400,-7.59100,9.39500,9.39500,8.72200,30.73700,30.85300,0.21000,0.20000,0.10630,0.68840,2.63570,12.74330,0.01170,1.25650,2.51380,0.16100,1.12290,19.09070,0.6223,0.5226
2018-06-30,67.32900,5.69300,61.63600,52.70300,54.36700,7.26900,,7.26800,0.47600,6.79200,6.79200,6.79200,29.09900,29.21900,0.23000,0.23000,0.16160,0.25430,12.90460,12.05950,0.01350,1.53000,2.27090,0.16290,1.28270,15.25320,0.2734,0.2226
2018-03-31,130.79000,5.96600,124.82400,84.10900,86.84000,37.98400,,37.98400,6.54800,31.43600,31.43600,31.43600,29.06100,29.18000,1.08000,1.08000,0.16170,0.90450,35.67210,29.52260,0.02480,7.08490,10.57540,0.73080,5.93940,15.24750,3.2179,3.1805
2017-12-31,60.12500,4.66100,55.46400,43.42900,45.11000,10.35400,,10.35400,5.68400,4.67000,4.67000,4.67000,28.97000,29.13900,0.16000,0.16000,0.16350,3.19610,19.03450,8.58520,0.01000,1.06690,1.61890,0.08620,0.89250,15.09590,0.35130,0.26230
2017-09-30,58.78200,4.46100,54.32100,41.48600,43.35400,10.96700,,0.71900,-1.02500,1.74400,1.74400,1.74400,27.74100,27.90800,0.07670,0.07670,0.16450,3.42940,1.32010,3.20210,0.01040,0.40140,0.61500,0.03340,0.33540,15.05110,1.3678,1.3262
2017-06-30,59.68100,3.91800,55.76300,41.57200,43.45900,12.30400,,12.30400,2.51700,9.78700,9.78700,9.78700,28.05000,28.23000,0.35000,0.34670,0.17700,0.85930,22.56660,17.95020,0.01360,2.27490,3.66980,0.24350,1.87230,15.33740,0.4315,0.3789
2017-03-31,119.88800,3.75200,116.13600,68.51300,75.59500,40.54100,,40.54100,8.39900,32.14200,32.14200,32.14200,28.03500,28.20000,1.14670,1.14000,0.18340,1.42660,37.71710,29.90320,0.02700,7.80620,13.04510,0.80650,6.37430,14.67910,2.7017,2.6596
2016-12-31,41.92400,2.74200,39.18200,36.07100,37.59600,1.58600,,1.58600,0.34200,1.24400,1.24400,1.24400,26.81400,27.00300,0.04670,0.04670,0.19920,0.25910,4.13680,3.24470,0.00910,0.33460,0.62380,0.02950,0.26800,13.31850,-0.20150,-0.30670
2016-09-30,40.95700,1.83600,39.12100,30.58700,31.77100,7.35000,,7.35000,1.34400,6.00600,6.00600,6.00600,25.33200,25.49200,0.24000,0.23330,0.21630,3.54530,19.05480,15.57050,0.00960,1.79300,2.23170,0.14990,1.40510,13.09930,1.1303,1.0721
2016-06-30,44.57000,0.84400,43.72600,32.50900,33.72500,10.00100,,10.00100,1.12800,8.87300,8.87300,8.87300,25.53600,25.70700,0.34670,0.34670,0.03580,1.67910,24.02470,21.31500,0.01320,2.66720,3.34010,0.28220,2.57170,13.00910,0.3078,0.2366
2016-03-31,61.53000,0.69100,60.83900,41.74800,42.96300,17.87600,,17.87600,3.59300,14.28300,14.28300,14.28300,25.48800,25.67400,0.56000,0.55670,0.03800,1.55130,29.96010,23.93830,0.01940,4.55910,5.82770,0.46500,4.38560,12.28430,1.8156,1.7341
2015-12-31,35.10900,0.72000,34.38900,29.58100,30.79400,3.59500,,3.59500,-0.46300,4.05800,4.05800,4.05800,24.65400,24.85200,0.16330,0.16330,0.04110,0.24670,10.69850,12.07630,0.01140,1.40140,1.84260,0.13710,1.34370,11.36670,-0.17440,-0.23510
2015-09-30,31.46800,0.66000,30.80800,24.97500,24.97500,5.83300,,4.48400,-0.15500,4.63900,4.63900,4.63900,20.19000,20.37600,0.21330,0.21330,0.06690,2.07660,14.61350,15.11860,0.01210,1.70970,2.30990,0.18340,1.59530,11.07990,0.395,0.3049
2015-06-30,30.67800,0.59300,30.08500,25.17300,25.17300,4.91200,,4.91200,0.27200,4.64000,4.64000,4.64000,20.81700,21.03900,0.22330,0.22000,0.04700,2.65970,16.71600,15.79040,0.01270,2.21720,2.47340,0.20090,2.11310,10.04270,0.0563,0.0051
2015-03-31,30.72900,0.47300,30.25600,24.01300,24.01300,6.24300,,6.24300,1.06200,5.18100,5.18100,5.18100,19.62300,19.80300,0.26330,0.26000,0.04550,1.33960,21.04640,17.46620,0.01300,2.39370,2.66390,0.22770,2.28480,10.39610,1.3807,1.3187
2014-12-31,26.90600,0.66100,26.24500,22.46100,22.46100,3.78400,,3.78400,0.18900,3.59500,3.59500,3.59500,18.53400,18.71700,0.19330,0.19330,0.05310,0.61260,14.44440,13.72300,0.01240,1.95720,2.22740,0.17050,1.85320,9.85790,0.58330,0.64270
2014-09-30,25.47600,0.56700,24.90900,21.06300,21.06300,3.84600,,3.76900,0.40600,3.36300,3.36300,3.36300,18.33900,18.59400,0.18000,0.17670,0.05570,2.84730,15.47270,13.80600,0.01190,1.92390,1.95280,0.16370,1.81670,9.44370,-0.0592,-0.0908
2014-06-30,25.04700,0.63800,24.40900,19.13700,19.13700,5.27200,,5.27200,1.06800,4.20400,4.20400,4.20400,18.38400,18.61500,0.23000,0.22670,0.05740,2.27980,21.86740,17.43750,0.01250,2.48440,2.52140,0.21860,2.34170,9.18660,1.0007,0.9597
2014-03-31,25.12600,0.54400,24.58200,20.04300,20.04300,4.53900,,4.53900,0.39500,4.14400,4.14400,4.14400,18.34500,18.64500,0.22670,0.22330,0.06210,1.46370,18.69290,17.06610,0.01280,2.66220,2.70500,0.21920,2.49680,8.46580,0.2565,0.2905
2013-12-31,24.74900,0.64900,24.10000,19.06100,19.06100,5.03900,,5.03900,1.03700,4.00200,4.00200,4.00200,18.22200,18.51300,0.22000,0.21670,0.06740,1.87580,20.90870,16.60580,0.01330,2.80570,2.85410,0.22150,2.61660,7.80730,0.19020,0.16690
2013-09-30,23.24200,0.64200,22.60000,17.78800,17.78800,4.81200,-0.22800,4.58400,1.11000,3.47400,3.47400,3.47400,16.78200,16.94100,0.19670,0.19330,0.06730,1.51380,20.55610,15.57850,0.01320,2.42960,2.47000,0.20530,2.26620,7.85070,0.3063,0.2614
