Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,511.62320,634.39260,-122.76950,86.81880,143.66040,16.16450,214.31480,-337.08420,-214.06520,-551.14950,-1.11650,-550.03300,-550.03300,-549.00900,-224.66950,-337.08420,2338.69600,2338.69600,-0.23000,-0.23000,0.32710,-0.28870,-0.95420,-23.99610,-65.88530,-65.88530,-107.72570,-107.30730,0.08120,0.48480,2.10910,42.67320,13.94890,13.77910,-8.72950,17.97590,-1.68610,-0.201,-0.2578
2024-06-30,357.38820,581.47930,-224.09110,109.74980,158.15300,-60.20890,328.11160,-552.20280,-218.36660,-770.56930,2.89840,-773.46770,-773.46770,-772.51550,-449.72530,-552.20280,2338.28600,2338.28600,-0.33000,-0.33000,0.32180,-0.38830,-1.11930,-62.70240,-154.51060,-154.51060,-215.61130,-216.15580,0.05810,0.47590,1.28030,70.29650,22.89680,22.56030,-12.57130,31.78790,-1.44440,-0.1366,-0.1812
2024-03-31,302.64830,453.44120,-150.79290,109.43640,138.60430,-22.93220,270.97290,-421.76580,-197.68660,-619.45240,-1.11820,-618.33420,-618.33420,-617.38960,-334.29460,-421.76580,2337.86300,2337.86300,-0.26000,-0.26000,0.29490,-0.44840,-1.15980,-49.82450,-139.35840,-139.35840,-204.67730,-203.99580,0.04990,0.40750,1.86130,48.35400,18.55090,18.25260,-10.19590,26.86830,-1.42570,-0.22110,-0.30680
2023-12-31,860.39380,1312.16400,-451.77050,476.79610,347.75640,-46.66280,871.21600,-1322.98600,-460.12770,-1783.11400,2.96900,-1786.08300,-1786.08300,-1782.99200,-1244.44800,-1322.98600,2310.82300,2310.82300,-0.81000,-0.81000,0.35190,-0.84890,-1.08150,-52.50740,-153.76520,-153.76520,-207.24390,-207.22980,0.15630,1.09240,5.79210,15.53840,64.57540,63.33600,-32.45600,119.39080,-1.18310,-0.1522,-0.2431
2023-09-30,342.65870,445.09800,-102.43930,131.47350,114.71780,-21.76480,267.95610,-370.39540,-251.68940,-622.08480,0.76570,-622.85050,-622.85050,-622.13840,-370.39540,-370.39540,2308.83800,2308.83800,-0.27000,-0.27000,0.47330,-39.12520,-1.30290,-29.89540,-108.09450,-108.09450,-181.54650,-181.56210,0.06610,0.43930,1.66100,54.18300,23.25020,22.61680,-12.01830,932.91830,-1.14860,-0.6844,-1.0278
2023-06-30,,,,,1.13230,,,-1.13230,0.93320,-0.19910,,-0.19910,-0.19910,-0.03980,-1.13230,-1.13230,4.22500,4.22500,-0.01000,-0.01000,0.01540,,-0.12950,,,,,,,,,,3.03600,3.03600,-0.11350,3.03600,-1.55240,-0.0633,-0.0633
2023-03-31,,,,,0.49850,,,-0.49850,1.53260,1.03410,,1.03410,1.03410,0.20680,-0.49850,-0.49850,4.22500,4.22500,0.05000,0.05000,0.17080,,-0.01330,,,,,,,,,,-10.56370,-10.56370,0.59510,-10.56370,-2.31690,-0.07290,-0.07290
2022-12-31,,,,,0.42720,,,-0.42720,2.95840,2.53130,,2.53130,2.53130,10.12140,-0.42720,-0.42720,4.22500,4.22500,0.13000,0.13000,0.11080,,-0.00390,,,,,,,,,,-28.11240,-28.11240,1.47390,-28.11240,-2.13110,-0.1528,-0.1528
2022-09-30,,,,,0.32550,,,-0.32550,0.83100,0.50550,,0.50550,0.50550,0.10110,-0.32550,-0.32550,4.22500,4.22500,0.02000,0.02000,0.03720,,,,,,,,,,,,-5.00250,-5.00250,0.29720,-5.00250,-2.39190,-0.0278,-0.0278
2022-06-30,,,,,0.24820,,,-0.24820,1.60740,1.35920,,1.35920,1.35920,0.27180,-0.24820,-0.24820,4.22500,4.22500,0.06000,0.06000,0.11320,,,,,,,,,,,,-13.80170,-13.80170,0.80180,-13.80170,-2.33100,-0.1007,-0.1007
2022-03-31,,,,,2.28990,,,-2.28990,9.91280,7.62290,,7.62290,7.62290,1.52460,-2.28990,-2.28990,4.22500,4.22500,0.36000,0.36000,0.29020,,,,,,,,,,,,-69.42890,-69.42890,4.48920,-69.42890,-2.59870,-0.21950,-0.21950
2021-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0.1419,0.1419
2021-09-30,,,,,6.03000,,,-6.03000,9.40400,3.37410,,3.37410,3.37410,0.83540,-6.03000,-6.03000,4.25700,4.25700,0.20000,0.20000,12.13970,,,,,,,,,,,,-27.87140,-27.87140,1.97150,-27.87140,-2.86530,-0.1419,-0.1419
2021-06-30,,,,,0.00920,,,-0.00920,,-0.00920,,-0.00920,-0.00920,-0.00920,-0.00920,-0.00920,3.75000,3.75000,0.00000,0.00000,,,,,,,,,,,,,,,,,,0,0
