Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,101.54500,67.07600,34.46900,12.11600,24.50200,36.61800,-2.14900,-1.18000,-3.32900,0.62500,-3.95400,-3.95400,,-3.95400,-0.43100,-2.14900,100.22500,100.22500,-0.04000,-0.04000,1.63300,0.78230,3.76450,33.94460,-2.11630,-2.11630,-3.27840,-3.89380,0.21460,0.43310,1.10630,81.35320,-8.74330,31.29400,-0.83580,-1.90380,0.45030,-0.07280,-0.08400
2024-06-30,134.28900,95.83700,38.45200,9.52900,22.10600,31.63500,6.81700,-2.95900,3.85800,0.47100,3.38700,3.38700,,3.38700,8.56800,6.81700,98.27200,98.27200,0.03000,0.03000,1.65540,0.78480,3.81860,28.63380,5.07640,5.07640,2.87290,2.52220,0.28660,0.69280,1.45960,61.65870,7.51260,-26.78110,0.72270,1.61680,0.45000,0.0985,0.0934
2024-03-31,101.13200,72.05800,29.07400,10.90900,22.72700,33.63600,-4.56200,-1.33600,-5.89800,0.44400,-6.34200,-6.34200,,-6.34200,-2.72500,-4.56200,99.19700,99.19700,-0.06000,-0.06000,1.58230,0.80190,4.22320,28.74860,-4.51090,-4.51090,-5.83200,-6.27100,0.21870,0.45160,1.38250,65.10170,-15.43780,38.04210,-1.37120,-3.05890,0.41390,-0.0796,-0.0873
2023-12-31,107.23800,71.33600,35.90200,15.28100,24.58500,39.86600,-3.96400,-4.77900,-8.74300,0.87800,-9.62100,-9.62100,,-9.62100,-2.18100,-3.96400,97.77600,97.77600,-0.10000,-0.10000,1.58220,0.77900,3.66730,33.47880,-3.69640,-3.69640,-8.15290,-8.97160,0.22510,0.45960,1.38560,64.95580,-20.18970,94.01030,-2.01970,-4.46090,0.48050,-0.051,-0.0636
2023-09-30,103.89200,64.39900,39.49300,14.01300,23.26700,37.28000,2.21300,-3.25000,-1.03700,1.93200,-2.96900,-2.96900,,-2.96900,3.70200,2.21300,96.55500,96.55500,-0.03000,-0.03000,1.65870,0.76920,3.45520,38.01350,2.13010,2.13010,-0.99820,-2.85780,0.21790,0.42940,1.34280,67.02440,-5.82800,43.18550,-0.62270,-1.34500,0.52670,-0.08900,-0.10030
2023-06-30,118.29200,80.61400,37.67800,14.18700,23.94800,38.13500,-0.45700,-1.51900,-1.97600,0.58000,-2.55600,-2.55600,,-2.55600,0.87800,-0.45700,94.88400,94.88400,-0.03000,-0.03000,1.70180,0.76170,3.30390,31.85170,-0.38630,-0.38630,-1.67040,-2.16080,0.24680,0.55540,1.58190,56.89250,-4.76340,60.39700,-0.53340,-1.13490,0.55590,0.0955,0.0095
2023-03-31,118.06000,79.34200,38.71800,14.20900,22.19300,36.40200,2.31600,-1.19500,1.12100,0.52200,0.59900,0.59900,,0.59900,3.66000,2.31600,95.52200,97.45500,0.01000,0.01000,1.78760,0.75960,3.26380,32.79520,1.96170,1.96170,0.94950,0.50740,0.24820,0.52690,1.52630,58.96580,1.09500,-17.83260,0.12590,0.26330,0.57250,0.2583,0.2406
2022-12-31,114.76000,71.79300,42.96700,14.64100,25.62100,40.26200,2.70500,-3.53000,-0.82500,1.04900,-1.87400,-1.87400,,-1.87400,4.08400,2.70500,94.56700,94.56700,-0.02000,-0.02000,1.82410,0.77090,3.47480,37.44070,2.35710,2.35710,-0.71890,-1.63300,0.24480,0.46120,1.28670,69.94450,-3.62160,29.75090,-0.39980,-0.82980,0.54190,-0.1905,-0.2062
2022-09-30,96.49300,61.89600,34.59700,14.09200,22.68700,36.77900,-2.18200,-2.92600,-5.10800,0.34100,-5.44900,-5.44900,,-5.44900,-0.78700,-2.18200,93.52900,93.52900,-0.06000,-0.06000,1.74130,0.78410,3.75230,35.85440,-2.26130,-2.26130,-5.29360,-5.64700,0.20690,0.40550,1.25270,71.84570,-11.59580,50.07810,-1.16840,-2.50400,0.50110,0.00050,-0.01310
2022-06-30,110.02300,67.00300,43.02000,14.56900,26.40300,40.97200,2.04800,-3.47300,-1.42500,2.02700,-3.45200,-3.45200,,-3.45200,3.54000,2.04800,92.09500,92.09500,-0.04000,-0.04000,1.68000,0.76370,3.39300,39.10090,1.86140,1.86140,-1.29520,-3.13750,0.23270,0.47100,1.16500,77.25460,-6.49010,70.43450,-0.73000,-1.53360,0.56890,-0.0503,-0.0657
2022-03-31,96.16900,61.38500,34.78400,14.10400,20.97200,35.07600,-0.29200,-0.34700,-0.63900,0.40700,-1.04600,-1.04600,,-1.04600,1.32600,-0.29200,92.76100,92.76100,-0.01000,-0.01000,1.72440,0.77040,3.51190,36.16970,-0.30360,-0.30360,-0.66450,-1.08770,0.20490,0.44640,1.07700,83.56700,-2.02680,15.66570,-0.22280,-0.46530,0.55610,-0.2314,-0.2432
2021-12-31,116.27500,73.64800,42.62700,14.69700,23.94900,38.64600,3.98100,-3.32200,0.65900,0.48000,0.17900,0.17900,,0.17900,5.62600,3.98100,91.76100,93.93200,0.00000,0.00000,1.71890,0.77380,3.56970,36.66050,3.42380,3.42380,0.56680,0.15390,0.24450,0.59550,1.41960,63.39670,0.35100,-2.44070,0.03760,0.07940,0.54990,0.3503,0.3423
2021-09-30,107.44200,67.91800,39.52400,14.38200,22.73100,37.11300,2.41100,-3.00800,-0.59700,0.43100,-1.02800,-1.02800,,-1.02800,3.98600,2.41100,90.83800,90.83800,-0.01000,-0.01000,1.86130,0.80920,4.32230,36.78640,2.24400,2.24400,-0.55560,-0.95680,0.22580,0.53690,1.14250,78.77200,-2.24630,8.18210,-0.21610,-0.42850,0.50340,-0.09470,-0.11070
2021-06-30,110.93600,67.20500,43.73100,15.35700,24.23200,39.58900,4.14200,-14.83400,-10.69200,0.40000,-11.09200,-11.09200,,-11.09200,5.90900,4.14200,92.03100,92.03100,-0.12000,-0.12000,1.83390,0.71180,2.52470,39.42000,3.73360,3.73370,-9.63800,-9.99860,0.23110,0.53370,1.29960,69.25070,-16.11270,-106.19440,-2.31040,-4.64400,0.75800,0.0715,0.0616
2021-03-31,102.56200,63.02000,39.54200,13.26800,21.84800,35.11600,4.42600,-4.09500,0.33100,0.72100,-0.39000,-0.39000,,-0.39000,6.37000,4.42600,93.12300,93.12300,0.00000,0.00000,1.86080,0.67630,2.33010,38.55420,4.31540,4.31540,0.32270,-0.38030,0.21070,0.46050,1.46700,61.35080,-0.49650,-1.93560,-0.08010,-0.16070,0.84230,0.1712,0.1684
2020-12-31,97.45900,56.62800,40.83100,11.95600,20.67600,32.63200,8.19900,-3.14300,5.05600,0.28700,4.76900,4.76900,,4.76900,10.21600,8.19900,92.02500,93.35300,0.05000,0.05000,1.92980,0.68360,2.32210,41.89560,8.41280,8.41280,5.18780,4.89330,0.20380,0.40840,1.49100,60.36420,6.13160,24.75350,0.99740,1.93970,0.83640,0.2071,0.2008
2020-09-30,85.33200,49.92900,35.40300,12.14800,17.78700,29.93500,5.46800,-4.72200,0.74600,0.34400,0.40200,0.40200,,0.40200,7.48500,5.46800,91.19400,91.68100,0.00000,0.00000,1.96610,0.72010,2.66440,41.48850,6.40790,6.40790,0.87420,0.47110,0.18360,0.35410,1.13720,79.13870,0.59610,4.46670,0.08650,0.16680,0.73890,-0.03130,-0.03750
2020-06-30,94.97700,55.23200,39.74500,12.21500,22.30300,34.51800,5.22700,-5.11700,0.11000,0.26200,-0.15200,-0.15200,,-0.15200,7.53000,5.22700,89.87400,90.62300,,0.00000,1.96130,0.74840,2.97490,41.84700,5.50350,5.50340,0.11580,-0.16000,0.19350,0.41100,1.04830,85.85140,-0.23890,-2.89250,-0.03100,-0.06010,0.69790,0.2071,0.1982
2020-03-31,99.54800,60.41500,39.13300,11.16400,20.00000,31.16400,7.96900,-5.05900,2.91000,0.28500,2.62500,2.62500,,2.62500,8.16400,7.96900,90.47600,90.85500,0.03000,0.03000,1.95120,0.76100,3.18420,39.31070,8.00520,8.00520,2.92320,2.63690,0.20320,0.44330,0.96950,92.83610,4.38400,180.28690,0.53570,1.04770,0.67640,-0.1328,-0.1352
2019-12-31,98.82600,60.92600,37.90000,13.06400,21.21300,34.27700,3.62300,7.76600,11.38900,0.67900,10.71000,10.71000,,10.71000,7.82000,3.62300,89.51700,90.27900,0.12000,0.12000,1.89660,0.76650,3.28330,38.35020,3.66600,3.66600,11.52430,10.83720,0.20610,0.46420,1.12640,79.89860,19.12500,-456.32720,2.23370,4.46500,0.61990,0.1869,0.1731
2019-09-30,89.57700,56.63400,32.94300,13.34100,23.88200,37.22300,-4.28000,-4.43900,-8.71900,0.63700,-9.35600,-9.35600,,-9.35600,-2.08600,-4.28000,88.77200,88.77200,-0.11000,-0.11000,1.93720,0.82140,4.59950,36.77620,-4.77800,-4.77800,-9.73350,-10.44460,0.19320,0.43820,0.85570,105.17830,-22.83400,53.99980,-2.01750,-4.07790,0.46260,-0.27740,-0.29160
