Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,other-income,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,195.48000,108.83100,86.64900,8.54400,-0.78300,43.59100,43.05800,-12.54200,30.51600,0.15300,30.36300,,31.25100,29.57300,59.31900,79.13100,43.05800,112.02000,112.57800,0.53000,0.52000,0.56060,1.27580,22.02680,22.02680,15.61080,30.34530,0.04730,1.84860,1.86340,0.75630,0.81230,15.03780,0.46820,1.61440
2021-12-31,185.93200,98.54800,87.38400,13.80400,,44.74900,42.63500,-29.35500,13.28000,0.04200,13.23800,,13.55200,1.41300,13.70800,80.85800,42.63500,111.96000,112.41800,0.12000,0.12000,0.57830,1.37130,22.93040,22.93040,7.14240,7.37260,0.04360,0.81780,0.82510,0.31790,0.34490,14.75210,0.4394,-0.1151
2021-09-30,166.91900,79.81700,87.10200,9.34200,-1.09300,44.24200,42.86000,-14.76700,28.09300,0.04700,28.04600,,28.34300,0.45100,27.10100,81.36300,42.86000,111.98500,112.49800,0.24000,0.24000,0.56380,1.29270,25.67710,25.67710,16.83030,16.23600,0.04020,1.69640,1.71260,0.68280,0.73990,14.87450,0.5491,-0.0375
2021-06-30,157.20700,69.99600,87.21100,9.22200,-1.37200,45.32600,41.88500,1.09800,42.98300,0.02400,42.95900,,43.21900,0.67900,42.40100,81.81600,41.88500,111.97400,112.40400,0.38000,0.38000,0.55800,1.26230,26.64320,26.64320,27.34170,26.97150,0.03880,2.58590,2.61240,1.06660,1.14310,14.87780,0.8643,1.4085
2021-03-31,154.38800,69.06900,85.31900,8.40600,-1.09400,44.00000,41.31900,-48.40300,-7.08400,0.03200,-7.11600,,-6.89400,0.81500,-6.66900,80.53000,41.31900,111.88800,111.88800,-0.06000,-0.06000,0.57130,1.33260,26.76310,26.76310,-4.58840,-4.31960,0.03750,-0.41610,-0.42070,-0.16760,-0.17840,14.74970,0.36350,-0.14970
2020-12-31,137.01700,62.60400,74.41300,9.89000,-0.99900,35.85200,38.56100,42.51600,81.07700,0.25800,80.81900,,81.27200,,81.92800,76.89600,38.56100,111.78800,112.07600,0.74000,0.74000,0.55200,1.23220,28.14320,28.14320,59.17300,59.79400,0.03360,4.79850,4.85360,1.99340,2.14970,15.09790,0.7049,0.9178
2020-09-30,154.76600,70.77200,83.99400,7.46700,-2.62400,45.42300,38.57100,-70.37400,-31.80300,0.01600,-31.81900,,-31.34200,,-31.99000,75.47100,38.57100,111.81100,111.81100,-0.29000,-0.29000,0.56940,1.32240,24.92210,24.92210,-20.54910,-20.66990,0.03760,-1.89990,-1.92610,-0.76070,-0.81810,14.70580,0.2046,-0.6859
2020-06-30,144.77400,61.91500,82.85900,8.15800,-1.26200,43.03200,39.82700,-15.13000,24.69700,0.03000,24.66700,,25.12100,,23.38200,74.91900,39.82700,111.80000,112.12100,0.21000,0.21000,0.54840,1.21430,27.50980,27.50980,17.05900,16.15070,0.03610,1.51610,1.53910,0.62630,0.68470,14.76980,0.6621,-0.1622
2020-03-31,145.79700,63.12000,82.67700,7.48600,-1.11800,41.20000,41.47700,-16.31900,25.15800,0.04900,25.10900,,25.55000,,24.05400,75.45300,41.47700,111.72400,111.96300,0.21000,0.21000,0.55500,1.24720,28.44850,28.44850,17.25550,16.49830,0.03600,1.53440,1.55880,0.63020,0.68280,14.84530,0.55570,-0.27320
2019-12-31,128.38000,63.23600,65.14400,9.33600,-1.29400,31.34800,33.79600,5.90100,39.69700,-0.10400,39.80100,,40.22700,,43.35800,67.93600,33.79600,111.19600,111.62300,0.39000,0.38000,0.51580,1.06510,26.32500,26.32500,30.92150,33.77320,0.03330,2.33980,2.37770,1.04370,1.13300,15.34100,0.6448,-0.1197
2019-09-30,159.43100,77.51600,81.91500,7.92900,-1.29100,43.91200,38.00300,-15.28400,22.71900,-0.13100,22.85000,,23.24600,,21.13400,74.07700,38.00300,111.58200,111.94300,0.19000,0.19000,0.52340,1.09810,23.83660,23.83660,14.25010,13.25590,0.04140,1.37070,1.39490,0.60300,0.65330,15.13440,0.4142,-0.395
2019-06-30,175.07000,88.88800,86.18200,9.38600,-0.87000,45.05800,41.12400,67.84300,108.96700,-0.17600,109.14300,,109.56300,,106.42700,77.32500,41.12400,111.55700,113.10500,0.95000,0.95000,0.50930,1.03800,23.49000,23.49000,62.24200,60.79110,0.04600,6.37320,6.49090,2.88060,3.12730,15.35610,0.4927,0.4107
2019-03-31,148.94000,65.77100,83.16900,8.75100,-1.11300,44.66000,38.50900,-16.38800,22.12100,0.19400,21.92700,,22.31800,,20.77300,74.63600,38.50900,109.95100,110.21800,0.19000,0.19000,0.53110,1.13280,25.85540,25.85540,14.85230,13.94720,0.03940,1.34760,1.37510,0.59110,0.63180,14.79520,0.49590,-0.41340
2018-12-31,138.48200,58.40900,80.07300,7.08100,-3.79200,47.09200,32.98100,-16.29200,16.68900,-0.19000,16.87900,,18.45600,,17.36800,70.51910,32.98100,103.94600,104.12500,0.15000,0.15000,0.52850,1.12100,23.81610,23.81610,12.05140,12.54170,0.03790,1.13430,1.16550,0.50480,0.53480,14.75890,0.5722,0.0459
2018-09-30,137.41100,57.39800,80.01300,6.89900,-1.56700,42.66100,37.35200,-17.69500,19.65700,-0.29100,19.94800,,20.32200,,18.58300,72.93800,37.35200,104.37900,104.78800,0.18000,0.18000,0.52910,1.12360,27.18270,27.18270,14.30530,13.52370,0.03760,1.26240,1.30050,0.55670,0.59450,14.78880,0.3691,0.0237
2018-06-30,146.74300,66.38700,80.35600,7.62800,-1.23400,42.05200,38.30400,-17.52900,20.77500,0.06300,20.71200,,21.08500,,19.31700,72.77900,38.30400,101.78900,101.90800,0.19000,0.19000,0.55380,1.24100,26.10280,26.10280,14.15740,13.16380,0.04060,1.39780,1.44630,0.58370,0.62370,14.60860,0.533,0.0416
2018-03-31,155.47600,77.16700,78.30900,7.29200,-1.61400,42.41800,35.89100,-17.42900,18.46200,0.05500,18.40700,,18.78000,,17.03300,70.74800,35.89100,100.99900,101.14300,0.17000,0.17000,0.55740,1.25950,23.08460,23.08460,11.87450,10.95540,0.04320,1.26720,1.31570,0.52220,0.56080,14.50830,0.25900,0.08560
2017-12-31,164.56700,83.47800,81.08900,6.99900,-15.30500,56.24200,24.84700,-9.00800,15.83900,0.95300,14.88600,,11.02000,,9.62100,60.17800,24.84700,98.96900,99.15500,0.09000,0.09000,0.55670,1.25600,15.09840,15.09840,9.62470,5.84620,0.04580,0.75050,0.78200,0.30650,0.33270,14.49580,0.6139,0.5422
2017-09-30,157.01700,75.15600,81.86100,7.36800,-1.11600,42.92200,38.93900,-16.91900,22.02000,0.05700,21.96300,,22.33400,,20.57900,74.85500,38.93900,99.11200,99.25800,0.21000,0.21000,0.57190,1.33560,24.79920,24.79920,14.02400,13.10620,0.04410,1.57860,1.65350,0.62740,0.67590,14.20350,0.5221,0.7093
2017-06-30,151.43500,70.94300,80.49200,7.85900,-3.22200,43.87400,36.61800,-18.09300,18.52500,0.04800,18.47700,,18.84700,,7.64000,71.26100,36.61800,99.03600,99.19600,0.08000,0.08000,0.57430,1.34890,24.18070,24.18070,12.23300,5.04510,0.04240,1.32840,1.39650,0.52720,0.56550,14.26360,0.5752,0.091
2017-03-31,139.80100,61.00500,78.79600,8.61100,-1.69300,43.36300,35.43300,-17.26800,18.16500,0.04000,18.12500,4.23800,22.74000,,17.83900,70.35100,35.43300,98.41100,98.56600,0.18000,0.18000,0.54300,1.18840,25.34530,25.34530,12.99350,12.76030,0.03740,1.59090,1.48810,0.60810,0.64870,16.11700,0.60960,0.78000
2016-12-31,141.99100,60.53000,81.46100,7.78900,-3.30100,44.01900,37.44200,40.91500,78.35700,0.27200,78.08500,,78.81700,,38.52700,72.31200,37.44200,94.50200,94.59400,0.41000,0.41000,0.54420,1.19400,26.36930,26.36930,55.18450,27.13340,0.03760,5.54200,5.19790,2.08460,2.25280,16.18970,0.6782,0.7974
2016-09-30,142.10300,60.29300,81.81000,8.85500,-29.41500,70.28500,11.52500,-16.37500,-4.85000,-0.02100,-4.82900,,-4.82900,,23.74700,45.51100,11.52500,94.43300,94.51400,0.25000,0.25000,0.55530,1.24860,8.11030,8.11030,-3.41300,16.71110,0.03910,-0.37100,-0.34090,-0.13290,-0.14310,15.83690,0.4792,2.6281
2016-06-30,145.92700,59.61900,86.30800,8.02600,-72.05500,113.32900,-27.02100,-21.30400,-48.32500,0.00100,-48.32600,,-48.31600,,-50.97200,8.25400,-27.02100,94.30000,94.30000,-0.54000,-0.54000,0.58260,1.39570,-18.51680,-18.51680,-33.11590,-34.92980,0.03800,-3.71200,-3.42200,-1.25770,-1.34390,15.84710,0.8161,0.4959
2016-03-31,144.30700,62.56900,81.73800,11.88300,-4.86400,51.27400,30.46400,-22.38600,8.07800,-0.00800,8.08600,,8.09600,,3.27400,67.08800,30.46400,94.20300,94.29800,0.03000,0.03000,0.57470,1.35120,21.11060,21.11060,5.59780,2.26880,0.03660,0.58460,0.54320,0.20560,0.21740,16.73210,0.50310,0.08210
2015-12-31,143.32500,56.27100,87.05400,8.49700,-22.26500,66.99900,20.05500,-21.46700,-1.41200,0.04600,-1.45800,,-1.43000,0.00000,55.81100,58.33300,20.05500,93.91400,97.66700,0.60000,0.60000,0.56240,1.28530,13.99270,13.99270,-0.98520,38.94020,0.03670,-0.10090,-0.09420,-0.03660,-0.03870,17.10070,0.5272,1.4788
2015-09-30,150.74400,65.02900,85.71500,7.43900,-7.88000,53.72200,31.99300,62.33400,94.32700,0.04800,94.27900,,94.27900,,86.24800,72.51200,31.99300,94.15300,94.60800,0.91000,0.91000,0.57310,1.34260,21.22340,21.22340,62.57430,57.21490,0.03850,6.82770,6.39730,2.40600,2.54730,16.71260,0.2571,-0.0476
2015-06-30,170.36300,87.71100,82.65200,7.53400,-3.86100,45.18100,37.47100,-20.59100,16.88000,0.05000,16.83000,,16.83900,0.39400,12.22800,73.14800,37.47100,94.12800,94.16300,0.13000,0.13000,0.58400,1.40360,21.99480,21.99480,9.90830,7.17760,0.04360,1.27710,1.17270,0.43060,0.46160,16.05450,0.856,0.2712
2015-03-31,161.03400,88.17900,72.85500,7.89100,-2.79000,42.28000,30.57500,-19.55800,11.01700,0.05500,10.96200,,10.98700,-0.23800,9.80300,63.92000,30.57500,93.19900,93.39700,0.10000,0.10000,0.56660,1.30720,18.98670,18.98670,6.84140,6.08750,0.04260,0.82570,0.74830,0.29090,0.31130,16.18150,0.44850,-0.02940
2014-12-31,146.97100,68.03900,78.93200,8.91200,-1.51400,41.78400,37.14800,-31.43700,5.71100,0.05300,5.65800,,5.87400,0.02200,1.35200,70.30100,37.14800,88.09200,88.26300,0.01000,0.01000,0.55720,1.25850,25.27570,25.27570,3.88580,0.91990,0.04010,0.44440,0.39770,0.16030,0.17100,16.30890,0.5479,-0.0061
2014-09-30,153.01500,76.64900,76.36600,7.21100,-1.49600,38.94400,37.42200,-23.59400,13.82800,0.10100,13.72700,,13.72700,0.19100,19.16700,69.81800,37.42200,87.29000,87.48500,0.22000,0.22000,0.59460,1.46690,24.45640,24.45640,9.03700,12.52620,0.04160,1.14540,1.01740,0.37300,0.39820,15.93290,0.4711,0.5933
2014-06-30,139.82000,66.90800,72.91200,7.52800,-2.65300,41.07600,31.83600,-22.44900,9.38700,0.09200,9.29500,,9.24800,-0.19800,1.77700,64.92500,31.83600,87.21400,87.41500,0.02000,0.02000,0.60000,1.49980,22.76930,22.76930,6.71360,1.27090,0.03770,0.77020,0.68600,0.24930,0.26430,15.96680,0.5866,-0.1109
2014-03-31,146.66700,68.39600,78.27100,8.14300,-1.32600,53.06500,25.20600,-19.54200,5.66400,0.06400,5.60000,,5.66000,0.01100,0.25100,70.64500,25.20600,87.08000,87.19200,0.00000,0.00000,0.56740,1.31150,17.18590,17.18590,3.86180,0.17110,0.04070,0.46240,0.39930,0.15700,0.16620,16.81640,0.59110,0.10470
2013-12-31,128.80200,53.82700,74.97500,8.43900,-1.36700,40.13200,34.84300,-20.43700,14.40600,1.91700,12.48900,,14.43200,71.90700,82.52600,67.77100,34.84300,85.16700,85.22400,0.97000,0.97000,0.56280,1.28750,27.05160,27.05160,11.18460,64.07200,0.03550,1.15630,1.00360,0.39760,0.42140,17.13200,0.6838,1.6533
2013-09-30,131.81200,57.66700,74.14500,8.02700,-7.24000,43.47200,30.67300,-19.67500,10.99800,0.02400,10.97400,,10.97400,-12.97400,-7.45400,61.58500,30.67300,90.56400,90.56400,-0.09000,-0.09000,0.59820,1.48880,23.27030,23.27030,8.34370,-5.65500,0.03510,0.92610,0.80120,0.29220,0.30750,16.41170,0.492,-0.1223
2013-06-30,136.52700,60.71500,75.81200,6.58300,-1.32700,35.58300,40.22900,-40.56600,-0.33700,0.02100,-0.35800,,-0.23200,-4.50200,-13.15400,71.75200,40.22900,85.42500,89.22600,-0.16000,-0.16000,0.59470,1.46750,29.46600,29.46600,-0.24680,-9.63470,0.03690,-0.01970,-0.01710,-0.00630,-0.00660,16.61470,0.1087,-0.3265
2013-03-31,126.21900,53.86500,72.35400,7.82000,-1.35900,36.18900,36.16500,-24.52800,11.63700,0.01600,11.62100,,11.66200,1.26100,8.91400,67.18500,36.16500,81.39700,81.44900,0.11000,0.11000,0.55960,1.27060,28.65260,28.65260,9.21970,7.06230,0.03430,0.96640,0.79410,0.31650,0.33340,17.96380,0.58090,0.03620
2012-12-31,118.63100,56.31200,62.31900,7.10300,-3.62300,33.99100,28.32800,-10.59100,17.73700,0.05400,17.68300,,17.77200,1.23800,12.43300,59.84300,28.32800,73.45400,73.45400,0.17000,0.17000,0.58430,1.40560,23.87910,23.87910,14.95140,10.48040,0.03250,1.61170,1.30620,0.48640,0.51430,17.74490,0.6633,-0.183
2012-09-30,129.64500,55.88400,73.76100,6.37700,-47.72800,82.70900,-8.94800,-23.15800,-32.10600,0.10600,-32.21200,,-32.21200,11.44700,-27.53500,24.61900,-8.94800,71.68800,71.68800,-0.39000,-0.39000,0.63440,1.73510,-6.90190,-6.90190,-24.76460,-21.23880,0.03600,-3.51510,-2.75510,-0.89540,-0.94200,17.32620,0.3867,2.1114
2012-06-30,127.66400,55.72600,71.93800,8.85100,-1.29800,38.44400,33.49400,-23.75500,9.73900,0.01700,9.72200,,9.72200,2.11800,7.13800,68.17600,33.49400,71.62400,71.64900,0.10000,0.10000,0.61830,1.61960,26.23610,26.23610,7.62860,5.59120,0.03440,1.00800,0.76140,0.26170,0.27420,18.77440,0.9493,1.4169
2012-03-31,132.19500,61.86000,70.33500,9.56900,3.26000,34.14300,36.19200,-23.21400,12.97800,0.20400,12.77400,,12.68500,-2.45000,6.27000,70.24400,36.19200,71.45800,71.50200,0.09000,0.09000,0.66820,2.01370,27.37770,27.37770,9.81730,4.74300,0.03480,1.05650,1.13580,0.33400,0.35050,16.66890,0.61240,0.97260
2011-12-31,91.64400,41.13600,50.50800,11.05500,-37.06900,65.64400,-15.13600,-42.36900,-57.50500,-0.66700,-56.83800,,-56.61500,-33.86200,-87.76900,20.76300,-15.13600,69.38200,69.38200,-1.25000,-1.25000,0.66800,2.01200,-16.51610,-16.51610,-62.74830,-95.77170,0.02370,-5.72120,-5.06950,-1.46540,-1.55870,16.74600,0.7223,0.5158
2011-09-30,126.70700,59.84000,66.86700,6.15400,-1.75100,39.17400,27.69300,-26.02900,1.66400,-0.45700,2.12100,,1.96200,5.50800,2.54100,67.37900,27.69300,71.31200,71.31200,0.03000,0.03000,0.64920,1.85070,21.85590,21.85590,1.31330,2.00540,0.03200,0.15010,0.16220,0.04950,0.05260,18.16470,0.2004,-0.5326
2011-06-30,137.11600,67.35900,69.75700,6.32000,-21.53200,56.02300,13.73400,-22.86400,-9.13000,-5.04200,-4.08800,,-4.18200,-21.85200,-28.48700,49.82600,13.73400,68.44600,72.82800,-0.42000,-0.42000,0.62950,1.69900,10.01630,10.01630,-6.65860,-20.77580,0.03540,-0.30900,-0.33360,-0.10810,-0.11450,18.82510,0.7753,0.1628
2011-03-31,137.48900,67.67900,69.81000,6.77700,-28.98300,65.80300,4.00700,-24.94700,-20.94000,-0.54400,-20.39600,,-20.36600,-0.90100,-21.81500,41.06000,4.00700,66.34000,66.60100,-0.33000,-0.33000,0.65340,1.88480,2.91440,2.91440,-15.23030,-15.86670,0.03560,-1.60160,-1.74780,-0.52680,-0.55520,18.95060,0.49480,-0.15880
2010-12-31,85.16500,43.36300,41.80200,10.59600,-2.89700,25.57100,16.23100,-12.33900,3.89200,0.03300,3.85900,,3.48800,13.26400,11.49800,55.39700,16.23100,59.61100,59.94400,0.18000,0.18000,0.63720,1.75620,19.05830,19.05830,4.57000,13.50090,0.02220,0.26360,0.28840,0.09070,0.09560,19.76840,0.9889,-0.0021
2010-09-30,124.68200,56.36000,68.32200,6.07900,-2.88600,38.46800,29.85400,-25.77900,4.07500,0.02700,4.04800,,4.69600,1.75300,4.80700,65.55300,29.85400,58.65600,58.95200,0.08000,0.08000,0.69370,2.26520,23.94410,23.94410,3.26830,3.85540,0.03340,0.43100,0.48590,0.12560,0.13200,18.34370,0.2873,-1.7876
2010-06-30,132.79400,64.66200,68.13200,5.92600,-0.46500,35.11100,33.02100,-25.33100,7.69000,0.00700,7.68300,,7.61100,1.20500,4.44000,65.99800,33.02100,58.48900,58.91000,0.07000,0.07000,0.66250,1.96330,24.86630,24.86630,5.79090,3.34350,0.03830,0.68480,0.74950,0.21950,0.23110,18.74860,0.7196,-0.1045
2010-03-31,149.59300,84.53400,65.05900,5.90000,-0.15500,33.65100,31.40800,-21.33600,10.07200,0.04100,10.03100,,9.82600,0.83200,5.91300,61.09700,31.40800,57.84400,58.20800,0.10000,0.10000,0.65490,1.89740,20.99560,20.99560,6.73290,3.95270,0.04400,0.88490,0.96750,0.28910,0.30540,18.84600,0.61390,-0.09190
2009-12-31,148.84700,99.61600,49.23100,5.96500,-2.14900,24.71500,24.51600,-21.60100,2.91500,0.02700,2.88800,,3.96300,5.58300,5.06200,56.13200,24.51600,55.93000,56.40700,0.07000,0.07000,0.64700,1.83280,16.47060,16.47060,1.95840,3.40080,0.04400,0.35370,0.38850,0.11720,0.12480,19.20770,1.0721,0.4668
2009-09-30,199.45300,132.32800,67.12500,5.89800,-0.45800,32.85400,34.27100,-18.31200,15.95900,0.04700,15.91200,,15.15400,0.38200,10.43000,63.08200,34.27100,57.47000,57.95500,0.18000,0.18000,0.62550,1.67040,17.18250,17.18250,8.00140,5.22930,0.06170,1.33390,1.42870,0.46910,0.49950,19.50530,0.1357,-0.608
2009-06-30,208.33100,138.26100,70.07000,5.83400,-0.44600,34.77300,35.29700,-17.36800,17.92900,0.05200,17.87700,,17.67500,0.37600,12.61300,65.80600,35.29700,56.63700,57.18300,0.22000,0.22000,0.61510,1.59780,16.94280,16.94280,8.60600,6.05430,0.06510,1.54190,1.65910,0.55260,0.59350,19.75990,0.9469,-0.0088
2009-03-31,180.99700,112.28700,68.71000,5.54300,-0.64600,32.46600,36.24400,-18.28500,17.95900,0.07000,17.88900,,17.77400,0.39200,12.12200,64.74500,36.24400,51.93000,52.42800,0.23000,0.23000,0.63450,1.73560,20.02460,20.02460,9.92230,6.69730,0.05770,1.65100,1.79380,0.56650,0.60350,19.80180,1.29910,0.47830
