Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-08-31,11589.00000,6332.00000,5257.00000,4048.00000,4048.00000,1209.00000,98.00000,1307.00000,256.00000,1051.00000,1051.00000,,1051.00000,1393.00000,1209.00000,1497.70000,1502.00000,0.70000,0.70000,2.35600,0.36450,0.64620,45.36200,10.43230,10.43230,11.27790,9.06890,0.30600,0.76720,2.43260,36.99720,7.53730,7.81700,2.77550,4.78990,9.35210,0.26230,0.18240
2024-05-31,12606.00000,6972.00000,5634.00000,4088.00000,4088.00000,1546.00000,180.00000,1726.00000,226.00000,1500.00000,1500.00000,,1500.00000,1750.00000,1546.00000,1517.60000,1529.70000,1.00000,0.99000,2.39610,0.35390,0.61740,44.69300,12.26400,12.26400,13.69190,11.89910,0.33080,0.92730,2.84750,31.60640,10.39500,10.76740,3.93600,6.71650,9.60080,1.7055,1.5671
2024-02-29,12429.00000,6867.00000,5562.00000,4226.00000,4226.00000,1336.00000,68.00000,1404.00000,232.00000,1172.00000,1172.00000,,1172.00000,1606.00000,1336.00000,1513.20000,1526.50000,0.77000,0.77000,2.74150,0.38560,0.62810,44.75020,10.74910,10.74910,11.29620,9.42960,0.33270,0.88880,2.74610,32.77340,8.23840,8.53790,3.13740,5.06130,9.41500,1.3554,1.262
2023-11-30,13388.00000,7417.00000,5971.00000,4146.00000,4146.00000,1825.00000,97.00000,1922.00000,344.00000,1578.00000,1578.00000,,1578.00000,2009.00000,1825.00000,1520.80000,1532.10000,1.04000,1.03000,2.73710,0.38700,0.63170,44.59960,13.63160,13.63160,14.35610,11.78670,0.35990,0.92960,2.79970,32.14670,11.15510,11.60640,4.24160,6.83830,9.32500,1.8384,1.7033
2023-08-31,12939.00000,7219.00000,5720.00000,4116.00000,4116.00000,1604.00000,44.00000,1648.00000,198.00000,1450.00000,1450.00000,,1450.00000,1790.00000,1604.00000,1528.40000,1543.30000,0.95000,0.94000,2.86610,0.38990,0.63950,44.20740,12.39660,12.39660,12.73670,11.20640,0.35170,0.83000,2.72460,33.03270,10.37860,10.80640,3.94170,6.33190,9.16730,-0.04280,-0.20670
2023-05-31,12825.00000,7230.00000,5595.00000,4374.00000,4374.00000,1221.00000,25.00000,1246.00000,215.00000,1031.00000,1031.00000,,1031.00000,1457.00000,1221.00000,1551.60000,1569.80000,0.68000,0.66000,2.72280,0.38930,0.63790,43.62570,9.52050,9.52050,9.71540,8.03900,0.34170,0.85520,3.10460,28.98950,7.36220,7.66600,2.74710,4.49610,9.14100,1.428,1.258
2023-02-28,12390.00000,7019.00000,5371.00000,3959.00000,3959.00000,1412.00000,65.00000,1477.00000,237.00000,1240.00000,1240.00000,,1240.00000,1556.00000,1412.00000,1543.80000,1564.80000,0.80000,0.79000,2.72670,0.38050,0.64960,43.34950,11.39630,11.39630,11.92090,10.00810,0.32350,0.78820,2.74540,32.78210,8.53350,8.87430,3.23810,5.28650,9.43570,1.4293,1.2999
2022-11-30,13315.00000,7604.00000,5711.00000,4124.00000,4124.00000,1587.00000,63.00000,1650.00000,319.00000,1331.00000,1331.00000,,1331.00000,1906.00000,1587.00000,1559.00000,1572.40000,0.85000,0.85000,2.69110,0.36880,0.61750,42.89150,11.91890,11.91890,12.39200,9.99620,0.33580,0.81540,2.44900,36.75030,8.71530,9.04770,3.35710,5.50090,9.85290,0.6385,0.4871
2022-08-31,12687.00000,7072.00000,5615.00000,3920.00000,3920.00000,1695.00000,133.00000,1828.00000,360.00000,1468.00000,1468.00000,,1468.00000,1855.00000,1695.00000,1567.10000,1585.80000,0.94000,0.93000,2.64470,0.36060,0.59610,44.25790,13.36010,13.36010,14.40850,11.57090,0.30880,0.73190,2.55790,35.18560,9.27820,9.62180,3.57280,5.93280,10.11640,0.22510,0.05860
2022-05-31,12234.00000,6731.00000,5503.00000,4035.00000,4035.00000,1468.00000,-94.00000,1374.00000,-65.00000,1439.00000,1439.00000,,1439.00000,1764.00000,1468.00000,1578.80000,1610.80000,0.93000,0.89000,2.62940,0.36860,0.61710,44.98120,11.99940,11.99940,11.23100,11.76230,0.30340,0.79940,2.62140,34.33300,9.41690,9.78180,3.56890,5.94600,9.72690,0.7144,0.5642
