Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1439.48200,1219.82800,219.65410,232.71100,232.72900,-17.42400,482.86400,-263.21000,10.23200,-252.97800,1.00100,-253.97900,-257.59800,-257.59800,-263.21000,-263.21000,946.92900,946.92900,-0.27000,-0.27000,1.37300,0.18260,0.43050,15.25920,-18.28510,-18.28510,-17.57420,-17.89520,0.13220,1.39360,2.19950,40.91880,-5.64430,-7.31920,-2.36500,-4.61390,,1.0813,1.2174
2024-06-30,1116.16600,959.87600,156.29000,201.83200,216.53500,40.66300,377.70400,-221.41410,36.29600,-185.11800,-4.64700,-180.47100,-176.77900,-176.77900,-221.41410,-221.41410,944.01200,944.01200,-0.19000,-0.19000,1.50130,0.15330,0.36250,14.00240,-19.83700,-19.83700,-16.58520,-15.83810,0.10820,1.25330,1.95880,45.94700,-3.77790,-4.84140,-1.71290,-3.19880,,-1.0813,-1.2174
2024-03-31,906.90100,790.04200,116.85900,187.03500,192.29800,34.50900,344.82400,-227.96500,39.50600,-188.45900,0.14700,-188.60600,-189.45100,-189.45100,-227.96500,-227.96500,942.69800,942.69800,-0.20000,-0.20000,1.50110,0.15050,0.35410,12.88550,-25.13670,-25.13670,-20.78060,-20.88990,0.08200,0.92900,1.63090,55.18380,-3.89470,-4.97190,-1.71210,-3.30870,,0.00000,
2023-12-31,1879.97100,1767.51700,112.45410,189.37190,280.06050,54.14620,415.28700,-302.83230,98.32650,-204.50550,3.07830,-207.58380,-206.33100,-206.33110,-302.83230,-302.83230,870.46100,870.46100,-0.21430,-0.21430,1.50980,0.15030,0.32250,5.98170,-16.10840,-16.10840,-10.87810,-10.97520,0.15810,2.26360,2.88550,31.19040,-4.01950,-5.10750,-1.73500,-3.41520,5.44510,0.1552,-0.1837
2023-09-30,1169.06800,1200.31300,-31.24500,178.98400,231.93400,8.93500,401.98300,-433.22790,-98.97500,-532.20300,0.09300,-532.29600,-532.69600,-532.69600,-433.22790,-433.22790,864.99020,864.99020,-0.62000,-0.62000,1.44130,0.20010,0.42650,-2.67260,-37.05750,-37.05750,-45.52370,-45.56590,0.12090,1.65620,1.71630,52.43990,-13.49780,-15.57630,-5.50950,-10.79730,,1.0297,1.2279
2023-06-30,698.17800,725.39900,-27.22100,188.53300,212.87600,2.47400,398.93500,-426.15600,33.76800,-392.38800,1.13300,-393.52100,-386.78100,-386.78100,-426.15600,-426.15600,861.68500,861.68500,-0.45000,-0.45000,1.72220,0.15930,0.34190,-3.89890,-61.03830,-61.03830,-56.20170,-55.39860,0.07590,1.47260,0.98260,91.58960,-8.58410,-9.74670,-4.20590,-7.21660,5.22900,-1.0297,-1.2279
2023-03-31,587.31100,577.55100,9.75990,188.69100,201.90800,4.37800,386.22100,-376.46110,36.92700,-339.53400,0.89700,-340.43100,-340.28900,-340.28900,-376.46110,-376.46110,861.04000,861.04000,-0.40000,-0.40000,1.68170,0.14630,0.29900,1.66180,-64.09910,-64.09910,-57.81160,-57.94020,0.05980,0.91720,0.77710,115.81340,-6.78280,-7.63630,-3.46430,-5.79030,,0.00000,
2022-12-31,745.23460,680.58590,64.64870,182.75660,257.78840,3.35940,437.18610,-372.53750,17.91370,-354.62310,-1.41400,-353.20900,-352.49630,-352.49620,-372.53750,-372.53750,856.26700,856.26700,-0.40700,-0.40700,1.80500,0.12790,0.23630,8.67500,-49.98930,-49.98930,-47.58540,-47.30000,0.07010,1.01300,0.96170,93.58200,-6.42660,-7.16220,-3.31810,-5.60500,6.37600,-1.4287,-2.1574
2022-09-30,959.23100,829.44400,129.78700,210.66300,228.62800,3.49000,435.80100,-306.01400,-25.46700,-331.48100,2.95500,-334.43600,-334.03500,-334.03500,-306.01400,-306.01400,859.08100,859.08100,-0.39000,-0.39000,1.88730,0.09160,0.15390,13.53030,-31.90200,-31.90200,-34.55700,-34.82320,0.09500,1.34770,1.37060,65.66620,-6.02460,-6.63410,-3.30990,-5.47250,,0.3996,0.7502
2022-06-30,1110.21700,989.38200,120.83500,188.85300,248.50500,4.37900,432.97900,-312.14390,-88.83200,-400.97600,1.75200,-402.72800,-403.23000,-403.23000,-312.14390,-312.14390,854.27800,854.27800,-0.47000,-0.47000,1.97360,0.09310,0.13420,10.88390,-28.11560,-28.11560,-36.11690,-36.31990,0.10730,1.56310,1.58280,56.86090,-6.75580,-7.34780,-3.89840,-6.12670,,-0.3996,-0.7502
