Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-09-30,0.09730,0.09730,8.69560,5.27710,,-13.87540,11.69930,-2.17610,-2.17610,-2.17610,-2.17610,-12.98600,-13.87540,4.16950,4.16950,-0.60060,-0.60060,6.51360,0.19290,0.23900,100.00000,-14257.07000,-14257.07000,-2236.00500,-2236.00700,0.00080,,,-2.80330,-2.80330,-1.81990,-2.26260,18.61520,0.9228,0.9229
2021-06-30,0.13660,0.13660,11.26520,5.57240,,-16.70110,-0.43730,-17.13840,-17.13840,-17.13840,-17.13840,-15.95290,-16.70110,3.87490,3.87490,-4.50450,-4.50450,5.95510,0.19270,0.24010,100.00000,-12230.01000,-12230.01000,-12550.25000,-12550.25000,0.00110,,,-22.26940,-22.26940,-14.20990,-17.97750,18.47640,-4.5227,-4.5217
2021-03-31,0.64780,0.64780,10.72080,5.34120,,-15.41420,-0.65100,-16.06520,-16.06520,-16.06520,-16.06520,-14.82030,-15.41420,3.87430,3.87430,-4.20420,-4.20420,5.51940,0.16590,0.20330,100.00000,-2379.38000,-2379.38000,-2479.86600,-2479.86600,0.00460,,,-17.55430,-17.55430,-11.46320,-14.64250,21.98030,-5.62930,-5.62860
2020-12-31,0.65820,0.65820,16.11030,5.36020,,-20.81230,12.20040,-8.61190,-8.61190,-8.61190,-8.61190,-20.21010,-20.81230,2.60180,2.60180,-1.20120,-1.20120,2.88650,0.28480,0.41390,100.00000,-3161.98200,-3161.98200,-1308.39300,-1308.39400,0.00640,0.68560,131.27070,-19.02130,-19.02130,-8.41870,-13.60410,13.75380,-8.4368,-8.4262
2020-09-30,1.23060,1.23060,27.52300,7.68160,,-33.97390,-0.92140,-34.89540,-34.89540,-34.89540,-34.89540,-33.50950,-33.97390,2.72660,2.72660,-12.91290,-12.91290,2.06160,0.37930,0.61100,100.00000,-2760.71500,-2760.71500,-2835.58900,-2835.58800,0.01280,,,-119.39930,-119.39940,-36.41030,-74.11560,10.67610,-7.8444,-7.8462
2020-06-30,0.28630,0.28630,30.68610,7.73900,,-38.13870,0.03340,-38.10530,-38.10530,-38.10530,-38.10530,-37.67770,-38.13870,2.46040,2.46040,-15.61560,-15.61560,2.09090,,0.00230,100.00000,-13319.09000,-13319.09000,-13307.44000,-13307.44000,0.00290,0.01320,6812.86800,-78.70750,-78.70740,-38.83620,-78.70740,18.02560,-10.067,-10.0611
2020-03-31,1.76210,1.76210,23.94790,7.69950,,-29.88530,0.22850,-29.65680,-29.65680,-29.65680,-29.65680,-29.42730,-29.88530,2.30680,2.30680,-12.91290,-12.91290,1.57730,,0.01910,100.00000,-1696.04400,-1696.04400,-1683.07700,-1683.07600,0.02700,,,-130.69580,-130.69570,-45.48320,-130.69570,9.40030,-11.96540,-12.16630
2019-12-31,2.57350,2.57350,23.48770,6.27620,,-27.19030,0.60960,-26.58080,-26.58080,-26.58080,-26.58080,-26.78530,-27.19030,2.12780,2.12780,-12.01200,-12.01200,1.09360,,0.12220,100.00000,-1056.54300,-1056.54300,-1032.85700,-1032.85700,0.05240,,,-431.67670,-431.67670,-54.08920,-431.67650,2.85920,-10.7313,-11.3462
2019-09-30,2.58980,2.58980,22.15200,5.53450,,-25.09670,4.30590,-20.79080,-20.79080,-20.79080,-20.79080,-24.81330,-25.09670,2.15320,2.15320,-9.60960,-9.60960,1.88340,,,100.00000,-969.06620,-969.06620,-802.80080,-802.80080,0.03800,,,-70.14280,-70.14280,-30.51620,-70.14280,13.76320,-8.0942,-8.6555
2019-06-30,29.09460,29.09460,22.18140,5.20800,,1.70520,0.44740,2.15270,2.15270,2.15270,2.15270,2.09380,1.70520,2.14940,2.28150,0.90090,0.90090,2.56070,,0.00210,100.00000,5.86090,5.86090,7.39880,7.39880,0.34590,,,4.54400,4.54400,2.55900,4.54400,22.00730,-7.6855,-7.7622
2019-03-31,1.88570,1.88570,21.78370,6.62470,,-26.52280,0.28800,-26.23480,-26.23480,-26.23480,-26.23480,-26.37020,-26.52280,2.05380,2.05380,-12.91290,-12.91290,1.78370,,0.00580,100.00000,-1406.53500,-1406.53500,-1391.26400,-1391.26400,0.01860,,,-62.01940,-62.01940,-25.87420,-62.01940,19.70830,5.02400,4.98810
2018-12-31,1.92730,1.92730,15.78090,3.73740,,-17.59100,0.28480,-17.30620,-17.30620,-17.30620,-17.30620,-17.43570,-17.59100,1.89810,1.89810,-9.00900,-9.00900,2.44570,,0.01430,100.00000,-912.72430,-912.72430,-897.94710,-897.94730,0.04100,,,-62.87640,-62.87640,-36.83000,-62.87640,14.43830,-7.4419,-7.5777
2018-09-30,1.09090,1.09090,12.80780,3.18110,,-14.89800,0.29680,-14.60120,-14.60120,-14.60120,-14.60120,-14.76570,-14.89800,1.90540,1.90540,-7.80780,-7.80780,3.45330,,,100.00000,-1365.68800,-1365.68800,-1338.48300,-1338.48200,0.01780,,,-34.05870,-34.05870,-23.86540,-34.05870,22.49260,-4.6392,-4.6936
2018-06-30,0.85360,0.85360,10.25990,2.98750,,-12.39380,0.32440,-12.06940,-12.06940,-12.06940,-12.06940,-12.60320,-12.39380,1.90340,1.90340,-6.30630,-6.30630,5.02240,,0.00150,100.00000,-1451.86300,-1451.86300,-1413.85900,-1413.85900,0.01210,,,-21.75240,-21.75240,-17.17120,-21.75240,29.13380,-2.9076,-3.2529
2018-03-31,0.95040,0.95040,9.76540,3.05000,,-11.86500,0.16960,-11.69540,-11.69540,-11.69540,-11.69540,-11.44920,-11.86500,1.87710,1.87710,-6.30630,-6.30630,7.24810,,0.00320,100.00000,-1248.36100,-1248.36100,-1230.52100,-1230.52100,0.01230,,,-17.84480,-17.84480,-15.16130,-17.84480,34.44450,-0.85200,-1.52850
2017-12-31,0.00000,0.00000,8.28670,2.57520,,-10.86190,0.16820,-10.69370,-10.69370,-10.69370,-10.69370,-10.79740,-10.86190,1.67090,1.67090,-6.00600,-6.00600,7.98380,,0.00580,,,,,,0.00000,,,-18.50650,-18.50650,-15.96590,-18.50650,31.20770,-5.4646,-5.8119
2017-09-30,0.79630,0.79630,5.62250,2.13060,,-6.95680,-0.00880,-6.96560,-6.96560,-6.96560,-6.96560,-6.83010,-6.95680,1.67240,1.67240,-4.20420,-4.20420,6.00100,,,100.00000,-873.62570,-873.62570,-874.73210,-874.73210,0.02070,1.59260,56.51050,-21.78080,-21.78080,-18.13030,-21.78080,19.12220,-3.782,-3.8091
2017-06-30,0.35020,0.35020,5.76370,1.87810,,-7.29160,-0.00530,-7.29690,-7.29690,-7.29690,-7.29690,-7.25860,-7.29160,1.67150,1.67150,-4.50450,-4.50450,6.36810,,0.00100,100.00000,-2082.19800,-2082.19800,-2083.71800,-2083.71800,0.00790,,,-19.41360,-19.41360,-16.37500,-19.41360,22.47520,-3.0925,-3.1156
2017-03-31,1.29370,1.29370,6.36610,2.38010,,-7.45250,-0.01290,-7.46540,-7.46540,-7.46540,-7.46540,-7.42110,-7.45250,1.54450,1.54450,-4.80480,-4.80480,7.20980,,0.00360,100.00000,-576.06540,-576.06540,-577.06240,-577.06240,0.02560,,,-17.12810,-17.12800,-14.75170,-17.12800,26.10260,-4.29670,-4.32260
2016-12-31,0.37570,0.37570,5.38020,2.56790,,-7.57240,0.00220,-7.57030,-7.57030,-7.57030,-7.57030,-7.54250,-7.57240,1.36990,1.36990,-5.40540,-5.40540,1.95570,,0.03050,100.00000,-2015.71400,-2015.71400,-2015.13900,-2015.13900,0.02100,0.28240,318.72960,-84.87580,-84.87580,-42.32000,-84.87580,5.99450,-4.3563,-4.4378
2016-09-30,0.74260,0.74260,4.31560,1.76070,,-5.33380,-0.01300,-5.34680,-5.34680,-5.34680,-5.34680,-5.31330,-5.33380,1.45800,1.45800,-3.60360,-3.60360,2.99120,,,100.00000,-718.29670,-718.29670,-720.04720,-720.04720,0.03760,,,-40.15830,-40.15830,-27.06270,-40.15830,9.08970,-1.6432,-1.6744
2016-06-30,0.39660,0.39660,3.56700,1.02120,,-4.19160,0.00220,-4.18940,-4.18940,-4.18940,-4.18940,-4.17170,-4.19160,1.29030,1.29030,-3.30330,-3.30330,4.49700,,0.00130,100.00000,-1056.89600,-1056.89600,-1056.33200,-1056.33200,0.01750,,,-23.73130,-23.73130,-18.51460,-23.73130,12.11790,-1.8989,-1.9918
2016-03-31,0.39660,0.39660,2.17390,1.10990,,-2.88720,-0.00500,-2.89220,-2.89220,-2.89220,-2.89220,-2.86990,-2.88720,1.25220,1.25220,-2.40240,-2.40240,2.49300,,0.01450,100.00000,-727.99760,-727.99760,-729.26260,-729.26260,0.03780,,,-45.16300,-45.16300,-27.55760,-45.16300,5.11390,-2.00840,-2.06050
2015-12-31,0.36430,0.36430,1.82320,1.04190,,-2.50080,0.00220,-2.49860,-2.49860,-2.49860,-2.49860,-2.48310,-2.50080,1.04400,1.04400,-1.80180,-1.80180,3.50270,,0.01800,100.00000,-686.47570,-686.47560,-685.87700,-685.87680,0.02830,,,-27.80850,-27.80850,-19.40610,-27.80850,7.17510,-1.1968,-1.2878
2015-09-30,0.17050,0.17050,1.63480,0.79060,,-2.25490,0.00100,-2.25390,-2.25390,-2.25390,-2.25390,-2.24020,-2.25490,1.15790,1.15790,-1.80180,-1.80180,7.07450,,,100.00000,-1322.89200,-1322.89200,-1322.28300,-1322.28300,0.01280,,,-20.17110,-20.17110,-16.90350,-20.17110,8.92300,-1.8262,-1.8263
2015-06-30,0.11360,0.11360,1.70730,0.96910,,-2.56270,0.00020,-2.56250,-2.56250,-2.56250,-2.56250,-2.55650,-2.56270,0.89580,0.89580,-3.00300,-3.00300,4.05500,,,100.00000,-2255.18000,-2255.18000,-2255.04300,-2255.04300,0.01190,,,-37.85630,-37.85630,-26.79150,-37.85630,6.61150,0.0786,0.0625
2015-03-31,,,0.72340,0.81190,,-1.53530,-0.00040,-1.53570,-1.53570,-1.53570,-1.53570,-1.52990,-1.53530,0.86150,0.86150,-1.80180,-1.80180,9.34110,,0.01550,,,,,,,,,-32.73350,-32.73350,-29.27210,-32.73350,5.41810,-1.48570,-1.48770
2014-12-31,,,0.57160,0.68750,,-1.25900,-0.00120,-1.26030,-1.26030,-1.26030,-1.26030,-1.25370,-1.25900,0.67130,0.67130,-1.80180,-1.80180,8.85180,,0.02460,,,,,,,,,-21.49640,-21.49640,-19.09290,-21.49640,6.78760,-2.2946,-2.3149
2014-09-30,,,0.45260,0.36560,,-0.81820,0.15860,-0.65960,-0.65960,-0.65960,-0.65960,-0.81330,-0.81820,0.85060,0.85060,-0.90090,-0.90090,12.31320,,0.01070,,,,,,,,,-9.40190,-9.40190,-8.64560,-9.40190,8.16550,-0.5946,-0.6594
2014-06-30,,,0.16940,0.29490,,-0.46430,-0.04030,-0.50460,-0.50460,-0.50460,-0.50460,-0.46430,-0.46430,0.73500,0.73500,-0.60060,-0.60060,9.77130,0.02760,0.08570,,,,,,,,,-6.77290,-6.77290,-5.91240,-6.58580,8.85740,-0.0246,-0.0355
2014-03-31,,,0.06190,0.04370,,-0.10560,-0.01030,-0.11600,-0.11600,-0.11600,-0.11600,-0.10560,-0.10560,0.23190,0.23190,-0.60060,-0.60060,0.29860,-0.72970,-0.81360,,,,,,,,,6.13830,14.77070,-60.02180,25.54860,-4.71590,-0.60350,-0.60350
2013-12-31,,,0.01000,0.30000,,-0.31000,-0.01120,-0.31000,-0.31000,-0.31000,-0.31000,-0.31000,-0.31000,0.23190,0.23190,-1.20120,-1.20120,0.47090,-0.96470,-0.94590,,,,,,,,,17.38450,45.95390,-101.46640,90.28790,-2.90850,-0.5025,-0.5025
2013-09-30,,,0.02900,0.01640,,-0.04530,-0.01420,-0.05960,-0.05960,-0.05960,-0.05960,-0.04530,-0.04530,0.23190,0.23190,-0.30030,-0.30030,,,,,,,,,,,,,,,,,-0.108,-0.108
2013-06-30,,,0.17840,0.01770,,-0.19610,-0.01330,-0.20940,-0.20940,-0.20940,-0.20940,-0.19610,-0.19610,0.23190,0.23190,-0.90090,-0.90090,,,,,,,,,,,,,,,,,-0.6505,-0.6505
2013-03-31,,,0.01850,0.02110,,-0.03960,-0.00400,-0.04350,-0.04350,-0.04350,-0.04350,-0.03960,-0.03960,0.15190,0.15190,-0.30030,-0.30030,,,,,,,,,,,,,,,,,-0.29120,-0.29120
2012-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
