,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-23,2024-09-30,$0.74,$0.73
1,2024-07-30,2024-06-30,$0.74,$0.77
2,2024-04-24,2024-03-31,$0.70,$0.69
3,2024-01-30,2023-12-31,$0.83,$0.87
4,2023-10-25,2023-09-30,$0.68,$0.69
5,2023-07-27,2023-06-30,$0.69,$0.62
6,2023-04-26,2023-03-31,$0.70,$0.63
7,2023-01-31,2022-12-31,$0.79,$0.81
8,2022-10-26,2022-09-30,$0.77,$0.77
9,2022-07-28,2022-06-30,$0.69,$0.74
10,2022-04-27,2022-03-31,$0.57,$0.50
11,2022-01-27,2021-12-31,$0.76,$0.75
12,2021-10-20,2021-09-30,$0.75,$0.70
13,2021-07-28,2021-06-30,$0.86,$0.84
14,2021-04-21,2021-03-31,$0.69,$0.71
15,2021-01-27,2020-12-31,$0.78,$0.78
16,2020-10-20,2020-09-30,$0.64,$0.62
17,2020-07-22,2020-06-30,$0.55,$0.59
18,2020-04-21,2020-03-31,$0.57,$0.66
19,2020-01-29,2019-12-31,$0.71,$0.72
20,2019-10-23,2019-09-30,$0.68,$0.70
21,2019-07-16,2019-06-30,$0.64,$0.64
22,2019-04-23,2019-03-31,$0.45,$0.42
23,2019-01-23,2018-12-31,$0.64,$0.69
24,2018-10-18,2018-09-30,$0.63,$0.63
25,2018-07-18,2018-06-30,$0.48,$0.49
26,2018-04-18,2018-03-31,$0.43,$0.43
27,2018-01-18,2017-12-31,$0.51,$0.51
28,2017-10-17,2017-09-30,$0.46,$0.46
29,2017-07-19,2017-06-30,$0.41,$0.41
30,2017-04-19,2017-03-31,$0.38,$0.38
31,2017-01-18,2016-12-31,$0.47,$0.46
32,2016-10-19,2016-09-30,$0.42,$0.42
33,2016-07-20,2016-06-30,$0.31,$0.32
34,2016-04-20,2016-03-31,$0.37,$0.36
35,2016-01-21,2015-12-31,$0.41,$0.41
36,2015-10-20,2015-09-30,$0.41,$0.41
37,2015-07-21,2015-06-30,$0.39,$0.40
38,2015-04-21,2015-03-31,$0.35,$0.37
39,2015-01-22,2014-12-31,$0.46,$0.44
