Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,9.11100,9.11100,123.38000,30.50100,-144.77000,9.05800,-135.71200,,-135.71200,-135.71200,-135.71200,-142.16200,-144.77000,101.00200,101.00200,-1.34000,-1.34000,6.72670,100.00000,-1588.95800,-1588.95800,-1489.54000,-1489.54000,0.00780,1.02900,87.46130,-14.09830,-14.09830,-11.56620,-14.09830,9.45630,-0.7664,-0.7777
2024-06-30,6.95700,6.95700,114.20700,31.79300,-139.04300,-7.93200,-146.97500,,-146.97500,-146.97500,-146.97500,-136.44400,-139.04300,96.97500,96.97500,-1.52000,-1.52000,7.20540,100.00000,-1998.60600,-1998.60600,-2112.62100,-2112.62100,0.00580,0.56430,159.49550,-15.13550,-15.13550,-12.33490,-15.13550,9.87960,-0.5808,-0.5908
2024-03-31,28.93500,28.93500,111.84700,31.09100,-114.00300,6.56700,-107.43600,,-107.43600,-107.43600,-107.43600,-111.49100,-114.00300,95.50200,95.50200,-1.12000,-1.12000,9.02900,100.00000,-393.99690,-393.99690,-371.30120,-371.30120,0.02300,0.79430,113.30330,-10.36890,-10.36890,-8.52940,-10.36890,10.75570,-1.26350,-1.28970
2023-12-31,-1.91700,-1.91700,108.98100,28.99400,-139.89200,7.73100,-132.16100,,-132.16100,-132.16100,-132.16100,-137.42600,-139.89200,88.77000,88.77000,-1.47000,-1.47000,8.66550,100.00000,7297.44600,7297.44600,6894.16100,6894.16100,-0.00150,-0.05260,-1711.55000,-12.58470,-12.58470,-10.15860,-12.58470,11.29250,-1.0435,-1.0604
2023-09-30,11.99200,11.99200,113.69600,29.40300,-131.10700,8.88300,-122.22400,,-122.22400,-122.22400,-122.22400,-128.81700,-131.10700,88.64500,88.64500,-1.38000,-1.38000,9.71680,100.00000,-1093.28700,-1093.28700,-1019.21300,-1019.21300,0.00960,1.84750,48.71500,-11.78160,-11.78160,-9.83020,-11.78160,11.64350,-1.1319,-1.1803
2023-06-30,13.59400,13.59400,115.27600,30.65200,-132.33400,8.65300,-123.68100,,-123.68100,-123.68100,-123.68100,-130.16400,-132.33400,88.18500,88.18500,-1.40000,-1.40000,9.41020,100.00000,-973.47380,-973.47380,-909.82060,-909.82060,0.01030,2.68870,33.47360,-11.19400,-11.19400,-9.34680,-11.19400,12.50610,-1.0184,-1.067
2023-03-31,12.60600,12.60600,97.11600,27.44800,-111.95800,8.83200,-103.12600,,-103.12600,-103.12600,-103.12600,-109.90800,-111.95800,87.77200,87.77200,-1.17000,-1.17000,9.32140,100.00000,-888.13260,-888.13260,-818.07080,-818.07080,0.00890,2.56950,35.02620,-8.65990,-8.65990,-7.27320,-8.65990,13.51760,-1.24560,-1.28920
2022-12-31,13.57300,13.57300,100.03400,23.62600,-110.08700,-3.32000,-113.40700,,-113.40700,-113.40700,-113.40700,-108.05600,-110.08700,76.97200,76.97200,-1.38000,-1.38000,9.61480,100.00000,-811.07360,-811.07340,-835.53370,-835.53370,0.00890,3.60220,24.98490,-9.17840,-9.17840,-7.46040,-9.17840,14.18530,-1.1291,-1.1784
2022-09-30,13.26600,13.26600,96.65100,22.14500,-105.53000,-7.69900,-113.22900,,-113.22900,-113.22900,-113.22900,-103.58000,-105.53000,76.04700,76.04700,-1.49000,-1.49000,6.55020,100.00000,-795.49230,-795.49230,-853.52780,-853.52780,0.01220,3.29750,27.29310,-13.72550,-13.72550,-10.44110,-13.72550,10.77130,-1.0262,-1.0798
2022-06-30,14.03000,14.03000,90.19900,22.13200,-98.30100,-2.37700,-100.67800,,-100.67800,-100.67800,-100.67800,-96.46400,-98.30100,75.82300,75.82300,-1.33000,-1.33000,7.23520,100.00000,-700.64860,-700.64860,-717.59090,-717.59090,0.01260,4.91590,18.30790,-11.43360,-11.43360,-9.06660,-11.43360,11.58600,-1.1071,-1.1593
